ts_us,strategy,slug,asset,tf,action,side,price,size,notional,order_id,fill_simulated,inv_up,inv_dn,cash_spent,cash_received,cash_recovered,rebates,taker_fees,slug_pnl_so_far,slug_offset_s,trigger_reason,sleeve_id
1779353320913148,ACC-H,btc-updown-5m-1779353100,BTC,5m,CANCEL,dn,0.90,20,18.00,ACC-H-00005356,0,0,0,96.315000,0,89.75,0,0,-6.565000,209.535301,cancel_displaced_3c,poly_acc_h_btc_5m_shadow
1779353321015344,ACC-H,btc-updown-5m-1779353100,BTC,5m,CANCEL,up,0.09,20,1.80,ACC-H-00005355,0,0,0,96.315000,0,89.75,0,0,-6.565000,209.637497,cancel_displaced_3c,poly_acc_h_btc_5m_shadow
1779353321125590,ACC-H,btc-updown-5m-1779353100,BTC,5m,POST_BID,up,0.15,20,3.00,ACC-H-00005357,0,0,0,96.315000,0,89.75,0,0,-6.565000,209.747743,post_initial_bid,poly_acc_h_btc_5m_shadow
1779353321125590,ACC-H,btc-updown-5m-1779353100,BTC,5m,POST_BID,dn,0.83,20,16.60,ACC-H-00005358,0,0,0,96.315000,0,89.75,0,0,-6.565000,209.747743,post_initial_bid,poly_acc_h_btc_5m_shadow
1779353323075784,ACC-H,btc-updown-5m-1779353100,BTC,5m,CANCEL,up,0.15,20,3.00,ACC-H-00005357,0,0,0,96.315000,0,89.75,0,0,-6.565000,211.697937,cancel_displaced_3c,poly_acc_h_btc_5m_shadow
1779353323075784,ACC-H,btc-updown-5m-1779353100,BTC,5m,POST_BID,up,0.12,20,2.40,ACC-H-00005359,0,0,0,96.315000,0,89.75,0,0,-6.565000,211.697937,post_initial_bid,poly_acc_h_btc_5m_shadow
1779353323381625,ACC-H,btc-updown-5m-1779353100,BTC,5m,CANCEL,dn,0.83,20,16.60,ACC-H-00005358,0,0,0,96.315000,0,89.75,0,0,-6.565000,212.003778,cancel_displaced_3c,poly_acc_h_btc_5m_shadow
1779353323381625,ACC-H,btc-updown-5m-1779353100,BTC,5m,POST_BID,dn,0.87,20,17.40,ACC-H-00005360,0,0,0,96.315000,0,89.75,0,0,-6.565000,212.003778,post_initial_bid,poly_acc_h_btc_5m_shadow
1779353324711461,ACC-H,btc-updown-5m-1779353100,BTC,5m,CANCEL,dn,0.87,20,17.40,ACC-H-00005360,0,0,0,96.315000,0,89.75,0,0,-6.565000,213.333614,cancel_displaced_3c,poly_acc_h_btc_5m_shadow
1779353324711461,ACC-H,btc-updown-5m-1779353100,BTC,5m,POST_BID,dn,0.84,20,16.80,ACC-H-00005361,0,0,0,96.315000,0,89.75,0,0,-6.565000,213.333614,post_initial_bid,poly_acc_h_btc_5m_shadow
1779353324813051,ACC-H,btc-updown-5m-1779353100,BTC,5m,CANCEL,up,0.12,20,2.40,ACC-H-00005359,0,0,0,96.315000,0,89.75,0,0,-6.565000,213.435204,cancel_displaced_3c,poly_acc_h_btc_5m_shadow
