sleeve,asset,tf,gate,n_base,wr_base,dpt_base,sum_pnl,wr_lift_pp,dpt_lift,n_gate,wr_gate,dpt_gate
momo_v2_strong,BTC,ALL,g_queue_top_high,568,0.3538732394366197,-9.144377614913838,-644.9483801522011,9.925176056338032,-0.9329408249643052,64.0,0.453125,-10.077318439878143
momo_v2_strong,ETH,5m,NONE,476,0.3907563025210084,-8.131061760093326,-3870.3853978044235,0.0,0.0,,,
momo_v2_strong,ETH,5m,g_imb5_with,476,0.3907563025210084,-8.131061760093326,-1598.8759958585263,-2.9780692764910857,0.33166665834441744,205.0,0.36097560975609755,-7.7993951017489085
momo_v2_strong,ETH,5m,g_imb5_strong_with,476,0.3907563025210084,-8.131061760093326,-879.8276662614746,-6.72268907563025,-0.49469967384269964,102.0,0.3235294117647059,-8.625761433936026
momo_v2_strong,ETH,5m,g_microprice_with,476,0.3907563025210084,-8.131061760093326,-980.3026880402309,5.8317771553065665,3.5926233895367012,216.0,0.44907407407407407,-4.538438370556625
momo_v2_strong,ETH,5m,g_spread_wide_skew,476,0.3907563025210084,-8.131061760093326,25.614984443690346,37.887720533239474,8.265171626290657,191.0,0.7696335078534031,0.13410986619733165
momo_v2_strong,ETH,5m,g_book_slope_steep_against,476,0.3907563025210084,-8.131061760093326,-662.4229909096448,15.953955546715731,4.211399091988919,169.0,0.5502958579881657,-3.919662668104407
momo_v2_strong,ETH,5m,g_microprice_skew_with,476,0.3907563025210084,-8.131061760093326,-990.1844912274427,5.575532538596834,3.5255524985703364,215.0,0.44651162790697674,-4.60550926152299
momo_v2_strong,ETH,5m,g_depth_high,476,0.3907563025210084,-8.131061760093326,-1887.4766128049573,4.586341578885072,1.485017348808265,284.0,0.43661971830985913,-6.646044411285061
momo_v2_strong,ETH,5m,g_queue_top_high,476,0.3907563025210084,-8.131061760093326,-303.74284528472026,19.257703081232496,3.0686810053479885,60.0,0.5833333333333334,-5.062380754745337
momo_v2_strong,ETH,5m,g_imb_change_with,476,0.3907563025210084,-8.131061760093326,-367.6997207637464,-4.929288788686204,-0.8372241121931729,41.0,0.34146341463414637,-8.968285872286499
momo_v2_strong,ETH,15m,NONE,207,0.5990338164251208,3.3926937495505967,702.2876061569735,0.0,0.0,,,
momo_v2_strong,ETH,15m,g_imb5_with,207,0.5990338164251208,3.3926937495505967,550.0239099755721,-0.10956720952238763,2.2776558378264355,97.0,0.5979381443298969,5.670349587377032
momo_v2_strong,ETH,15m,g_imb5_strong_with,207,0.5990338164251208,3.3926937495505967,238.43924475091055,0.5132850241545861,1.574790516093373,48.0,0.6041666666666666,4.96748426564397
momo_v2_strong,ETH,15m,g_microprice_with,207,0.5990338164251208,3.3926937495505967,480.8159679370915,2.73398099485056,1.8909982058020574,91.0,0.6263736263736264,5.283691955352654
momo_v2_strong,ETH,15m,g_spread_wide_skew,207,0.5990338164251208,3.3926937495505967,201.30239667711982,20.096618357487927,-1.5626719615767801,110.0,0.8,1.8300217879738165
momo_v2_strong,ETH,15m,g_book_slope_steep_against,207,0.5990338164251208,3.3926937495505967,361.5068018188565,7.169789089195245,1.015925784825702,82.0,0.6707317073170732,4.408619534376299
momo_v2_strong,ETH,15m,g_microprice_skew_with,207,0.5990338164251208,3.3926937495505967,480.8159679370915,2.73398099485056,1.8909982058020574,91.0,0.6263736263736264,5.283691955352654
momo_v2_strong,ETH,15m,g_depth_high,207,0.5990338164251208,3.3926937495505967,693.1921917410478,1.2077294685990392,1.4211409153177912,144.0,0.6111111111111112,4.813834664868388
momo_v2_strong,ETH,ALL,NONE,683,0.4538799414348463,-4.63850335526713,-3168.09779164745,0.0,0.0,,,
momo_v2_strong,ETH,ALL,g_imb5_with,683,0.4538799414348463,-4.63850335526713,-1048.8520858829538,-1.679384871961448,1.1654832033368199,302.0,0.4370860927152318,-3.4730201519303106
momo_v2_strong,ETH,ALL,g_imb5_strong_with,683,0.4538799414348463,-4.63850335526713,-641.3884215105646,-4.054660810151295,0.3625805451966997,150.0,0.41333333333333333,-4.275922810070431
momo_v2_strong,ETH,ALL,g_microprice_with,683,0.4538799414348463,-4.63850335526713,-499.4867201031392,4.774872306026773,3.01151078164127,307.0,0.501628664495114,-1.6269925736258606
momo_v2_strong,ETH,ALL,g_spread_wide_skew,683,0.4538799414348463,-4.63850335526713,226.91738112081018,32.68509555751205,5.392381697861184,301.0,0.7807308970099668,0.7538783425940537
momo_v2_strong,ETH,ALL,g_book_slope_steep_against,683,0.4538799414348463,-4.63850335526713,-300.91618909078824,13.576149282810196,3.439634076020962,251.0,0.5896414342629482,-1.1988692792461684
momo_v2_strong,ETH,ALL,g_microprice_skew_with,683,0.4538799414348463,-4.63850335526713,-509.36852329035105,4.612005856515372,2.9739003379784013,306.0,0.5,-1.664603017288729
momo_v2_strong,ETH,ALL,g_depth_high,683,0.4538799414348463,-4.63850335526713,-1194.2844210639096,4.144716136889204,1.8481191939028556,428.0,0.4953271028037383,-2.790384161364275
momo_v2_strong,ETH,ALL,g_queue_top_high,683,0.4538799414348463,-4.63850335526713,-276.08681805494655,11.754862999372511,1.3517555212796717,84.0,0.5714285714285714,-3.2867478339874587
momo_v2_strong,ETH,ALL,g_imb_change_with,683,0.4538799414348463,-4.63850335526713,-353.7152627591903,-8.431472404354196,-3.050958878628311,46.0,0.3695652173913043,-7.6894622338954415
momo_v2_strong,SOL,5m,NONE,384,0.3411458333333333,-12.090561950673797,-4642.775789058738,0.0,0.0,,,
momo_v2_strong,SOL,5m,g_imb5_with,384,0.3411458333333333,-12.090561950673797,-2117.851232515634,-2.6228706261510135,0.3897264119133883,181.0,0.3149171270718232,-11.700835538760408
momo_v2_strong,SOL,5m,g_imb5_strong_with,384,0.3411458333333333,-12.090561950673797,-1502.3773170539225,-4.9479166666666625,-0.42924902477555804,120.0,0.2916666666666667,-12.519810975449355
momo_v2_strong,SOL,5m,g_microprice_with,384,0.3411458333333333,-12.090561950673797,-2377.97331059932,-3.6548132183908013,-1.575951328632641,174.0,0.3045977011494253,-13.666513279306438
momo_v2_strong,SOL,5m,g_spread_wide_skew,384,0.3411458333333333,-12.090561950673797,-763.7524647161514,34.067234848484844,7.1311303616078785,154.0,0.6818181818181818,-4.959431589065918
momo_v2_strong,SOL,5m,g_book_slope_steep_against,384,0.3411458333333333,-12.090561950673797,-598.725849477242,28.130314625850346,5.98111450702847,98.0,0.6224489795918368,-6.109447443645327
momo_v2_strong,SOL,5m,g_microprice_skew_with,384,0.3411458333333333,-12.090561950673797,-2377.97331059932,-3.6548132183908013,-1.575951328632641,174.0,0.3045977011494253,-13.666513279306438
momo_v2_strong,SOL,5m,g_depth_high,384,0.3411458333333333,-12.090561950673797,-1311.066491278215,8.974847560975613,1.4314847858102606,123.0,0.43089430894308944,-10.659077164863536
momo_v2_strong,SOL,5m,g_queue_top_high,384,0.3411458333333333,-12.090561950673797,-753.0888983845202,-3.9259040880503138,-2.1186625471473395,53.0,0.3018867924528302,-14.209224497821136
momo_v2_strong,SOL,15m,NONE,211,0.5260663507109005,-1.3557746409301201,-286.06844923625533,0.0,0.0,,,
momo_v2_strong,SOL,15m,g_imb5_with,211,0.5260663507109005,-1.3557746409301201,-115.2283239412618,-8.746985948283031,0.34499986951554296,114.0,0.43859649122807015,-1.0107747714145772
momo_v2_strong,SOL,15m,g_imb5_strong_with,211,0.5260663507109005,-1.3557746409301201,26.177423353061386,-16.37475101311903,1.7351575880759373,69.0,0.36231884057971014,0.37938294714581716
momo_v2_strong,SOL,15m,g_microprice_with,211,0.5260663507109005,-1.3557746409301201,-117.98981012908604,-7.561590026045001,0.29280337850592164,111.0,0.45045045045045046,-1.0629712624241985
momo_v2_strong,SOL,15m,g_spread_wide_skew,211,0.5260663507109005,-1.3557746409301201,84.04216940066709,28.52544040060807,2.1486252956533947,106.0,0.8113207547169812,0.7928506547232744
momo_v2_strong,SOL,15m,g_book_slope_steep_against,211,0.5260663507109005,-1.3557746409301201,29.264038818886736,17.56880352540118,1.8691788307351507,57.0,0.7017543859649122,0.5134041898050304
momo_v2_strong,SOL,15m,g_microprice_skew_with,211,0.5260663507109005,-1.3557746409301201,-117.98981012908604,-7.561590026045001,0.29280337850592164,111.0,0.45045045045045046,-1.0629712624241985
momo_v2_strong,SOL,15m,g_depth_high,211,0.5260663507109005,-1.3557746409301201,-58.249047166561866,2.798770334315359,0.5686253548955004,74.0,0.5540540540540541,-0.7871492860346198
momo_v2_strong,SOL,ALL,NONE,595,0.40672268907563025,-8.283771829067215,-4928.8442382949925,0.0,0.0,,,
momo_v2_strong,SOL,ALL,g_imb5_with,595,0.40672268907563025,-8.283771829067215,-2233.079556456896,-4.401082466885059,0.7140106207387529,295.0,0.36271186440677966,-7.569761208328462
momo_v2_strong,SOL,ALL,g_imb5_strong_with,595,0.40672268907563025,-8.283771829067215,-1476.1998937008611,-8.926237161531281,0.4731903809145104,189.0,0.31746031746031744,-7.810581448152704
momo_v2_strong,SOL,ALL,g_microprice_with,595,0.40672268907563025,-8.283771829067215,-2495.963120728406,-4.531918030370042,-0.47399350682192853,285.0,0.36140350877192984,-8.757765335889143
momo_v2_strong,SOL,ALL,g_spread_wide_skew,595,0.40672268907563025,-8.283771829067215,-679.7102953154842,32.789269553975444,5.669501462469198,260.0,0.7346153846153847,-2.6142703665980163
momo_v2_strong,SOL,ALL,g_book_slope_steep_against,595,0.40672268907563025,-8.283771829067215,-569.461810658355,24.48902141501762,4.609824663529441,155.0,0.6516129032258065,-3.6739471655377742
momo_v2_strong,SOL,ALL,g_microprice_skew_with,595,0.40672268907563025,-8.283771829067215,-2495.963120728406,-4.531918030370042,-0.47399350682192853,285.0,0.36140350877192984,-8.757765335889143
momo_v2_strong,SOL,ALL,g_depth_high,595,0.40672268907563025,-8.283771829067215,-1369.3155384447766,7.043467133046111,1.3329315323932214,197.0,0.47715736040609136,-6.950840296673993
momo_v2_strong,SOL,ALL,g_queue_top_high,595,0.40672268907563025,-8.283771829067215,-1235.8718339833347,-13.749191984486103,-7.56073886302682,78.0,0.2692307692307692,-15.844510692094035
momo_v2_strong,SOL,ALL,g_imb_change_with,595,0.40672268907563025,-8.283771829067215,-88.31794368891305,11.827731092436977,6.075823236844388,40.0,0.525,-2.2079485922228264
momo_v2_strong,ALL,5m,NONE,1286,0.3608087091757387,-9.674363012816528,-12441.230834482056,0.0,0.0,,,
momo_v2_strong,ALL,5m,g_imb5_with,1286,0.3608087091757387,-9.674363012816528,-5760.85342363838,-3.316365798119947,-0.15644487735135648,586.0,0.32764505119453924,-9.830807890167884
momo_v2_strong,ALL,5m,g_imb5_strong_with,1286,0.3608087091757387,-9.674363012816528,-3630.0973114844014,-7.1652082669714625,-1.2596650338232358,332.0,0.2891566265060241,-10.934028046639764
momo_v2_strong,ALL,5m,g_microprice_with,1286,0.3608087091757387,-9.674363012816528,-5077.206947658833,1.177477061336496,0.751327955419633,569.0,0.37258347978910367,-8.923035057396895
momo_v2_strong,ALL,5m,g_spread_wide_skew,1286,0.3608087091757387,-9.674363012816528,-1079.1213646459205,35.23387011828271,7.524718860135412,502.0,0.7131474103585658,-2.1496441526811165
momo_v2_strong,ALL,5m,g_book_slope_steep_against,1286,0.3608087091757387,-9.674363012816528,-4813.133962115215,6.534513697810746,2.2695415326392743,650.0,0.42615384615384616,-7.404821480177254
momo_v2_strong,ALL,5m,g_microprice_skew_with,1286,0.3608087091757387,-9.674363012816528,-5087.0887508460455,1.0670164063697918,0.718220845834054,568.0,0.3714788732394366,-8.956142166982474
momo_v2_strong,ALL,5m,g_depth_high,1286,0.3608087091757387,-9.674363012816528,-5689.680985069242,5.4877565334065235,2.236871529065885,765.0,0.41568627450980394,-7.437491483750643
momo_v2_strong,ALL,5m,g_queue_top_high,1286,0.3608087091757387,-9.674363012816528,-1594.322096398932,8.829308723144692,0.12752411222412086,167.0,0.4491017964071856,-9.546838900592407
momo_v2_strong,ALL,5m,g_imb_change_with,1286,0.3608087091757387,-9.674363012816528,-656.2593865501767,-2.747537584240539,0.9242378588141715,75.0,0.3333333333333333,-8.750125154002356
momo_v2_strong,ALL,15m,NONE,560,0.5160714285714286,-1.5173530013061578,-849.7176807314484,0.0,0.0,,,
momo_v2_strong,ALL,15m,g_imb5_with,560,0.5160714285714286,-1.5173530013061578,-49.7626904602713,-2.648809523809531,1.344565881652438,288.0,0.4895833333333333,-0.1727871196537198
momo_v2_strong,ALL,15m,g_imb5_strong_with,560,0.5160714285714286,-1.5173530013061578,5.265777283758499,-6.7091836734693935,1.5531746154813857,147.0,0.4489795918367347,0.03582161417522789
momo_v2_strong,ALL,15m,g_microprice_with,560,0.5160714285714286,-1.5173530013061578,-315.7016000267981,-3.2200460829493127,0.38580604780508954,279.0,0.4838709677419355,-1.1315469535010683
momo_v2_strong,ALL,15m,g_spread_wide_skew,560,0.5160714285714286,-1.5173530013061578,177.92162562278668,25.929089026915108,2.161996572403211,276.0,0.7753623188405797,0.6446435710970532
momo_v2_strong,ALL,15m,g_book_slope_steep_against,560,0.5160714285714286,-1.5173530013061578,-822.7330332573911,0.9663865546218453,-1.5074007974342507,272.0,0.5257352941176471,-3.0247537987404085
momo_v2_strong,ALL,15m,g_microprice_skew_with,560,0.5160714285714286,-1.5173530013061578,-315.7016000267981,-3.2200460829493127,0.38580604780508954,279.0,0.4838709677419355,-1.1315469535010683
momo_v2_strong,ALL,15m,g_depth_high,560,0.5160714285714286,-1.5173530013061578,-394.0288267041801,0.40435139573069545,0.3850862579033414,348.0,0.5201149425287356,-1.1322667434028164
momo_v2_strong,ALL,15m,g_queue_top_high,560,0.5160714285714286,-1.5173530013061578,-562.5849357915506,-12.624092009685233,-8.017984893465886,59.0,0.3898305084745763,-9.535337894772043
momo_v2_strong,ALL,15m,g_imb_change_with,560,0.5160714285714286,-1.5173530013061578,-197.06483428288837,-0.17857142857143904,-4.113070835347796,35.0,0.5142857142857142,-5.630423836653954
momo_v2_strong,ALL,ALL,NONE,1846,0.4079089924160347,-7.199863767721291,-13290.948515213502,0.0,0.0,,,
momo_v2_strong,ALL,ALL,g_imb5_with,1846,0.4079089924160347,-7.199863767721291,-5810.616114098651,-2.690212742747633,0.5515615776770666,874.0,0.38100686498855835,-6.648302190044224
momo_v2_strong,ALL,ALL,g_imb5_strong_with,1846,0.4079089924160347,-7.199863767721291,-3624.8315342006426,-6.970439951415575,-0.36763421599612656,479.0,0.33820459290187893,-7.567497983717417
momo_v2_strong,ALL,ALL,g_microprice_with,1846,0.4079089924160347,-7.199863767721291,-5392.908547685631,0.12891207915124991,0.8403018011108774,848.0,0.4091981132075472,-6.359561966610413
momo_v2_strong,ALL,ALL,g_spread_wide_skew,1846,0.4079089924160347,-7.199863767721291,-901.1997390231339,32.73095165813947,6.041509347383072,778.0,0.7352185089974294,-1.1583544203382183
momo_v2_strong,ALL,ALL,g_book_slope_steep_against,1846,0.4079089924160347,-7.199863767721291,-5635.866995372606,4.76224609462213,1.0872097597249724,922.0,0.455531453362256,-6.112654007996318
momo_v2_strong,ALL,ALL,g_microprice_skew_with,1846,0.4079089924160347,-7.199863767721291,-5402.790350872843,0.05915979027374396,0.8211266356400122,847.0,0.4085005903187721,-6.3787371320812785
momo_v2_strong,ALL,ALL,g_depth_high,1846,0.4079089924160347,-7.199863767721291,-6083.709811773422,4.042883328028157,1.7338172162626906,1113.0,0.44833782569631625,-5.4660465514586
momo_v2_strong,ALL,ALL,g_queue_top_high,1846,0.4079089924160347,-7.199863767721291,-2156.907032190483,2.571932616803613,-2.3439726579003155,226.0,0.4336283185840708,-9.543836425621606
momo_v2_strong,ALL,ALL,g_imb_change_with,1846,0.4079089924160347,-7.199863767721291,-853.324220833065,-1.6999901506943749,-0.5576291489429375,110.0,0.39090909090909093,-7.757492916664228
sniper_midwindow,BTC,5m,NONE,5457,0.481949789261499,-2.9785741120060427,-16254.078929216976,0.0,0.0,,,
sniper_midwindow,BTC,5m,g_imb5_with,5457,0.481949789261499,-2.9785741120060427,-4737.795449873745,-5.566407497578474,1.1736996549112826,2625.0,0.42628571428571427,-1.8048744570947601
sniper_midwindow,BTC,5m,g_imb5_strong_with,5457,0.481949789261499,-2.9785741120060427,-3368.036880033968,-11.673239795715117,0.5379676771988198,1380.0,0.3652173913043478,-2.440606434807223
sniper_midwindow,BTC,5m,g_microprice_with,5457,0.481949789261499,-2.9785741120060427,-4554.067832375455,3.127772396601425,1.257460040813505,2646.0,0.5132275132275133,-1.7211140711925377
sniper_midwindow,BTC,5m,g_spread_wide_skew,5457,0.481949789261499,-2.9785741120060427,-127.5654417000872,29.486616858569704,2.9305630312005904,2657.0,0.776815957847196,-0.048011080805452466
sniper_midwindow,BTC,5m,g_book_slope_steep_against,5457,0.481949789261499,-2.9785741120060427,-16620.772208261737,-2.164197233156784,-0.3873173841992501,4938.0,0.46030781692993117,-3.365891496205293
sniper_midwindow,BTC,5m,g_microprice_skew_with,5457,0.481949789261499,-2.9785741120060427,-4569.077965368944,3.1113444362128373,1.2485180857398768,2641.0,0.5130632336236274,-1.730056026266166
sniper_midwindow,BTC,5m,g_depth_high,5457,0.481949789261499,-2.9785741120060427,-10658.104129751628,1.863821544253863,0.889568990533752,5102.0,0.5005880047040376,-2.0890051214722907
sniper_midwindow,BTC,5m,g_queue_top_high,5457,0.481949789261499,-2.9785741120060427,-4330.630704100837,-0.02177188961404175,-2.881548626966673,739.0,0.4817320703653586,-5.8601227389727155
sniper_midwindow,BTC,5m,g_imb_change_with,5457,0.481949789261499,-2.9785741120060427,-286.69387435833346,3.8542014017189485,1.80359921709484,244.0,0.5204918032786885,-1.1749748949112027
sniper_midwindow,BTC,15m,NONE,4125,0.5064242424242424,-0.6908984280859543,-2849.9560158545614,0.0,0.0,,,
sniper_midwindow,BTC,15m,g_imb5_with,4125,0.5064242424242424,-0.6908984280859543,1173.4734892622566,0.2416622015836145,1.267260652674489,2036.0,0.5088408644400786,0.5763622245885347
sniper_midwindow,BTC,15m,g_imb5_strong_with,4125,0.5064242424242424,-0.6908984280859543,-488.3672150880325,-1.7787878787878797,0.07427315651015565,792.0,0.48863636363636365,-0.6166252715757986
sniper_midwindow,BTC,15m,g_microprice_with,4125,0.5064242424242424,-0.6908984280859543,250.2334851668395,3.6418990292408027,0.8127258307961974,2054.0,0.5428432327166505,0.12182740271024319
sniper_midwindow,BTC,15m,g_spread_wide_skew,4125,0.5064242424242424,-0.6908984280859543,-127.15605541169714,20.841760672417607,0.6290220020948607,2055.0,0.7148418491484185,-0.0618764259910935
sniper_midwindow,BTC,15m,g_book_slope_steep_against,4125,0.5064242424242424,-0.6908984280859543,-2856.7555545000937,0.18560123528276185,-0.03693738197776386,3925.0,0.5082802547770701,-0.7278358100637181
sniper_midwindow,BTC,15m,g_microprice_skew_with,4125,0.5064242424242424,-0.6908984280859543,272.0757070717591,3.646074782916886,0.8234889286082541,2052.0,0.5428849902534113,0.13259050052229976
sniper_midwindow,BTC,15m,g_depth_high,4125,0.5064242424242424,-0.6908984280859543,-2625.886845113525,0.01792960756329398,0.03655333834921737,4013.0,0.5066035384998754,-0.6543450897367369
sniper_midwindow,BTC,15m,g_queue_top_high,4125,0.5064242424242424,-0.6908984280859543,345.8222885166048,9.101984703262655,1.7957619696725509,313.0,0.597444089456869,1.1048635415865966
sniper_midwindow,BTC,15m,g_imb_change_with,4125,0.5064242424242424,-0.6908984280859543,-427.44962303854254,-1.291774891774894,-0.41936033305311726,385.0,0.4935064935064935,-1.1102587611390715
sniper_midwindow,BTC,ALL,NONE,9582,0.49248591108328116,-1.9937419061857167,-19104.034945071537,0.0,0.0,,,
sniper_midwindow,BTC,ALL,g_imb5_with,9582,0.49248591108328116,-1.9937419061857167,-3564.3219606114894,-3.013877527551456,1.2290300502295937,4661.0,0.4623471358077666,-0.764711855956123
sniper_midwindow,BTC,ALL,g_imb5_strong_with,9582,0.49248591108328116,-1.9937419061857167,-3856.4040951219995,-8.226491660814306,0.21823357509823982,2172.0,0.4102209944751381,-1.7755083310874769
sniper_midwindow,BTC,ALL,g_microprice_with,9582,0.49248591108328116,-1.9937419061857167,-4303.834347208615,3.3684301682676274,1.0780324706094155,4700.0,0.5261702127659574,-0.9157094355763011
sniper_midwindow,BTC,ALL,g_spread_wide_skew,9582,0.49248591108328116,-1.9937419061857167,-254.72149711178486,25.73018648080601,1.9396838635049474,4712.0,0.7497877758913413,-0.05405804268076928
sniper_midwindow,BTC,ALL,g_book_slope_steep_against,9582,0.49248591108328116,-1.9937419061857167,-19477.527762761827,-1.0933389363773083,-0.20388054250680598,8863.0,0.4815525217195081,-2.1976224486925227
sniper_midwindow,BTC,ALL,g_microprice_skew_with,9582,0.49248591108328116,-1.9937419061857167,-4297.002258297186,3.361679507482668,1.0781224179485154,4693.0,0.5261027061581078,-0.9156194882372014
sniper_midwindow,BTC,ALL,g_depth_high,9582,0.49248591108328116,-1.9937419061857167,-13283.990974865153,1.0750512394502698,0.5363649478900334,9115.0,0.5032364234777839,-1.4573769582956833
sniper_midwindow,BTC,ALL,g_queue_top_high,9582,0.49248591108328116,-1.9937419061857167,-3984.8084155842325,2.3673784734209393,-1.794098793038839,1052.0,0.5161596958174905,-3.7878406992245557
sniper_midwindow,BTC,ALL,g_imb_change_with,9582,0.49248591108328116,-1.9937419061857167,-714.1434973968759,1.1488651714811005,0.8583786352844831,629.0,0.5039745627980922,-1.1353632709012336
sniper_midwindow,ETH,5m,NONE,6025,0.46605809128630704,-4.5182512821007315,-27222.46397465691,0.0,0.0,,,
sniper_midwindow,ETH,5m,g_imb5_with,6025,0.46605809128630704,-4.5182512821007315,-12126.832364131587,-3.6662300383387803,0.40187912862768727,2946.0,0.42939579090291924,-4.116372153473044
sniper_midwindow,ETH,5m,g_imb5_strong_with,6025,0.46605809128630704,-4.5182512821007315,-8795.573918223687,-9.038604827555435,-1.3927526952001328,1488.0,0.3756720430107527,-5.911003977300864
sniper_midwindow,ETH,5m,g_microprice_with,6025,0.46605809128630704,-4.5182512821007315,-9123.785836733201,4.133784954616626,1.3796940627222654,2907.0,0.5073959408324733,-3.138557219378466
sniper_midwindow,ETH,5m,g_spread_wide_skew,6025,0.46605809128630704,-4.5182512821007315,-1076.7581274264942,31.488424345349607,4.139644345593525,2844.0,0.7809423347398031,-0.3786069365072061
sniper_midwindow,ETH,5m,g_book_slope_steep_against,6025,0.46605809128630704,-4.5182512821007315,-10173.175257870578,14.206121277334493,0.30401132440786593,2414.0,0.608119304059652,-4.2142399576928655
sniper_midwindow,ETH,5m,g_microprice_skew_with,6025,0.46605809128630704,-4.5182512821007315,-9052.02597019549,4.204256366026316,1.397938986273262,2901.0,0.5081006549465702,-3.1203122958274694
sniper_midwindow,ETH,5m,g_depth_high,6025,0.46605809128630704,-4.5182512821007315,-17585.368905148684,1.8678491677750098,0.18901226064610732,4062.0,0.48473658296405714,-4.329239021454624
sniper_midwindow,ETH,5m,g_queue_top_high,6025,0.46605809128630704,-4.5182512821007315,-4742.489983270774,3.2016363142447766,-1.5696691072070657,779.0,0.4980744544287548,-6.087920389307797
sniper_midwindow,ETH,5m,g_imb_change_with,6025,0.46605809128630704,-4.5182512821007315,-1281.8667562695477,4.80761843320675,2.2534690272075375,566.0,0.5141342756183745,-2.264782254893194
sniper_midwindow,ETH,15m,NONE,4353,0.4847231794164944,-2.168977155351641,-9441.557557245693,0.0,0.0,,,
sniper_midwindow,ETH,15m,g_imb5_with,4353,0.4847231794164944,-2.168977155351641,-4251.82696109172,-6.061805934399778,0.24245836917505748,2207.0,0.4241051200724966,-1.9265187861765833
sniper_midwindow,ETH,15m,g_imb5_strong_with,4353,0.4847231794164944,-2.168977155351641,-2427.1683318966216,-11.04599181198343,-0.2152746441538813,1018.0,0.3742632612966601,-2.384251799505522
sniper_midwindow,ETH,15m,g_microprice_with,4353,0.4847231794164944,-2.168977155351641,-5082.595987249404,-0.5527293488490681,-0.2071780514035737,2139.0,0.4791958859280037,-2.3761552067552145
sniper_midwindow,ETH,15m,g_spread_wide_skew,4353,0.4847231794164944,-2.168977155351641,-3353.056758598207,20.021463725784923,0.6245014489498872,2171.0,0.6849378166743436,-1.5444757064017536
sniper_midwindow,ETH,15m,g_book_slope_steep_against,4353,0.4847231794164944,-2.168977155351641,-3645.1359558873896,9.100449695252383,0.37068610656654477,2027.0,0.5757276763690182,-1.798291048785096
sniper_midwindow,ETH,15m,g_microprice_skew_with,4353,0.4847231794164944,-2.168977155351641,-5068.278523284202,-0.5849939979874708,-0.21049632975831312,2130.0,0.4788732394366197,-2.379473485109954
sniper_midwindow,ETH,15m,g_depth_high,4353,0.4847231794164944,-2.168977155351641,-6739.258796627882,-0.09538759182277645,0.04503804516321308,3173.0,0.48376930349826663,-2.1239391101884277
sniper_midwindow,ETH,15m,g_queue_top_high,4353,0.4847231794164944,-2.168977155351641,-1295.8671352444157,3.6911435968121022,-0.9460880736012816,416.0,0.5216346153846154,-3.1150652289529224
sniper_midwindow,ETH,15m,g_imb_change_with,4353,0.4847231794164944,-2.168977155351641,-939.4623683925556,-5.068062622500502,-1.8287350505741276,235.0,0.4340425531914894,-3.9977122059257684
sniper_midwindow,ETH,ALL,NONE,10378,0.4738870687993833,-3.5328600435442863,-36664.0215319026,0.0,0.0,,,
sniper_midwindow,ETH,ALL,g_imb5_with,10378,0.4738870687993833,-3.5328600435442863,-16378.659325223307,-4.675724151430666,0.3543893807802059,5153.0,0.42712982728507665,-3.1784706627640804
sniper_midwindow,ETH,ALL,g_imb5_strong_with,10378,0.4738870687993833,-3.5328600435442863,-11222.74225012031,-9.87873082247624,-0.9454888192331716,2506.0,0.3750997605746209,-4.478348862777458
sniper_midwindow,ETH,ALL,g_microprice_with,10378,0.4738870687993833,-3.5328600435442863,-14206.381823982605,2.1554865405927828,0.717485127971039,5046.0,0.49544193420531113,-2.8153749155732473
sniper_midwindow,ETH,ALL,g_spread_wide_skew,10378,0.4738870687993833,-3.5328600435442863,-4429.814886024702,26.54947856373066,2.649547005453618,5015.0,0.7393818544366899,-0.8833130380906684
sniper_midwindow,ETH,ALL,g_book_slope_steep_against,10378,0.4738870687993833,-3.5328600435442863,-13818.311213757968,11.944776569735167,0.4213285835672611,4441.0,0.593334834496735,-3.111531459977025
sniper_midwindow,ETH,ALL,g_microprice_skew_with,10378,0.4738870687993833,-3.5328600435442863,-14120.304493479694,2.183942692711244,0.7262004344248876,5031.0,0.49572649572649574,-2.8066596091193987
sniper_midwindow,ETH,ALL,g_depth_high,10378,0.4738870687993833,-3.5328600435442863,-24324.627701776568,1.0425301622178529,0.17078295967744905,7235.0,0.48431237042156183,-3.3620770838668372
sniper_midwindow,ETH,ALL,g_queue_top_high,10378,0.4738870687993833,-3.5328600435442863,-6038.3571185151895,3.23890818282318,-1.5201584656734455,1195.0,0.5062761506276151,-5.053018509217732
sniper_midwindow,ETH,ALL,g_imb_change_with,10378,0.4738870687993833,-3.5328600435442863,-2221.3291246621034,1.674963532046686,0.7596651313568912,801.0,0.49063670411985016,-2.773194912187395
sniper_midwindow,SOL,5m,NONE,4950,0.4593939393939394,-5.246236403259869,-25968.87019613635,0.0,0.0,,,
sniper_midwindow,SOL,5m,g_imb5_with,4950,0.4593939393939394,-5.246236403259869,-15902.876220930355,-12.100371604796385,-1.4553549245658184,2373.0,0.33839022334597557,-6.701591327825687
sniper_midwindow,SOL,5m,g_imb5_strong_with,4950,0.4593939393939394,-5.246236403259869,-13449.950279908133,-20.796536796536795,-4.360870939531655,1400.0,0.25142857142857145,-9.607107342791524
sniper_midwindow,SOL,5m,g_microprice_with,4950,0.4593939393939394,-5.246236403259869,-13692.09887628115,-2.4128834585061485,-0.3814244583435631,2433.0,0.4352651048088779,-5.627660861603432
