sleeve_id,gate,dpt_lockbox,dpt_train,dpt_val,n_lockbox,n_train,n_val,wr_lockbox,wr_train,wr_val,base_dpt_lockbox,base_dpt_train,base_dpt_val,dpt_lift_train,dpt_lift_val,dpt_lift_lockbox
14_sol_5m_drz_res_down,g_as_unstable_skip,-3.9008298247691022,-0.44256393433479274,-0.6187707825657431,1561,1068,1287,0.48302370275464446,0.8567415730337079,0.8205128205128205,-5.349210613070769,-5.603922503860202,-0.7037269636214922,5.16135856952541,0.08495618105574909,1.4483807883016664
14_sol_5m_drz_res_down,g_hy_cb_with_dir,,-3.0272901224309674,-1.137843417603757,0,6239,331,,0.6560346209328418,0.8217522658610272,-5.349210613070769,-5.603922503860202,-0.7037269636214922,2.576632381429235,-0.43411645398226484,
14_sol_5m_drz_res_down,none,-5.349210613070769,-5.603922503860202,-0.7037269636214922,6696,13771,1442,0.4550477897252091,0.49531624428146104,0.811373092926491,-5.349210613070769,-5.603922503860202,-0.7037269636214922,0.0,0.0,0.0
15_btc_15m_s7_tight,g_as_norm_lt_05,-0.8346756390779286,0.09132345088906181,2.5816976991950686,171,488,275,0.8011695906432749,0.8401639344262295,0.8836363636363637,-1.1434455914542472,0.05415964577666469,1.3808256118417999,0.03716380511239712,1.2008720873532688,0.30876995237631855
15_btc_15m_s7_tight,g_as_norm_lt_15,-1.4650674560580224,0.233655135148844,1.9951689555610845,213,675,387,0.784037558685446,0.837037037037037,0.8656330749354005,-1.1434455914542472,0.05415964577666469,1.3808256118417999,0.17949548937217932,0.6143433437192847,-0.3216218646037752
15_btc_15m_s7_tight,g_as_stable,-1.0618488698139985,0.21930890103182218,1.8126845604539905,205,612,355,0.7951219512195122,0.8382352941176471,0.8676056338028169,-1.1434455914542472,0.05415964577666469,1.3808256118417999,0.1651492552551575,0.43185894861219065,0.08159672164024867
15_btc_15m_s7_tight,g_as_stable_AND_hy_with,-1.4364495204331185,0.4318291943598316,0.6414350442865339,111,553,225,0.7567567567567568,0.8372513562386981,0.8577777777777778,-1.1434455914542472,0.05415964577666469,1.3808256118417999,0.37766954858316687,-0.739390567555266,-0.2930039289788713
15_btc_15m_s7_tight,g_as_unstable_skip,-1.9372061910684535,0.1991325413236756,1.8736453608641852,222,696,399,0.7702702702702703,0.8376436781609196,0.8646616541353384,-1.1434455914542472,0.05415964577666469,1.3808256118417999,0.14497289554701093,0.49281974902238534,-0.7937605996142063
15_btc_15m_s7_tight,g_hy_cb_with_dir,-1.001384636040652,0.3901500632895107,0.45274182103808047,595,2227,268,0.7932773109243697,0.8320610687022901,0.8395522388059702,-1.1434455914542472,0.05415964577666469,1.3808256118417999,0.335990417512846,-0.9280837908037194,0.1420609554135952
15_btc_15m_s7_tight,none,-1.1434455914542472,0.05415964577666469,1.3808256118417999,1221,2965,429,0.7846027846027847,0.8195615514333895,0.8554778554778555,-1.1434455914542472,0.05415964577666469,1.3808256118417999,0.0,0.0,0.0
