combo,symbol,n_trades,win_rate,expectancy,profit_factor,sharpe,max_dd,buy_hold_x,final_eq_x,outperform,median_hold_h,calmar
X_btc_band__S_zmag__E_tp_5__R_3loss_pause,ETHUSDT,36,0.6388888888888888,0.012257979385527085,2.474599387001553,1.0940599888201958,-0.09047519042141601,1.200688988338978,1.5163773974307384,1.2629227153390328,24.0,1.7386815121182773
X_btc_band__S_zmag__E_tp_5__R_dd_pause,ETHUSDT,49,0.6122448979591837,0.009378946556892519,2.0787893279998575,1.0624656670214583,-0.11250339710638724,1.200688988338978,1.5369525859798296,1.2800588669560764,24.0,1.4470138602342588
X_btc_band__S_zmag__E_tp_7__R_none,ETHUSDT,141,0.49645390070921985,0.003519271398651976,1.2570207476443045,0.621237616339108,-0.4169814179209008,1.200688988338978,1.467952630808782,1.2225918993723213,24.0,0.3458221769814894
X_btc_band__S_zmag__E_tp_7__R_3loss_pause,ETHUSDT,34,0.6176470588235294,0.011841160034829542,2.2957289408609616,1.0326754981511939,-0.10397616625692639,1.200688988338978,1.4569954000233079,1.21346611335122,24.0,1.3579751479712647
X_btc_band__S_zmag__E_tp_7__R_dd_pause,ETHUSDT,35,0.6,0.011287589191477885,2.241382369208191,1.0126504624989268,-0.11796820155947146,1.200688988338978,1.4460186596927307,1.204324078705127,24.0,1.1712697640294174
X_btc_band__S_zmag__E_trail_3__R_none,ETHUSDT,91,0.45054945054945056,0.012279165213702066,1.8425956006981652,1.2226039162968836,-0.23753814178400054,1.200688988338978,2.6205383492129672,2.1825288435752173,35.0,1.6933563190868415
X_btc_band__S_zmag__E_trail_3__R_3loss_pause,ETHUSDT,6,0.5,0.0276655250313686,3.172747269351521,0.7235579176007932,-0.10452120542329768,1.200688988338978,1.167791135983038,0.9726008544465369,45.0,0.5352140840972505
X_btc_band__S_zmag__E_trail_3__R_dd_pause,ETHUSDT,6,0.5,0.0276655250313686,3.172747269351521,0.7235579176007932,-0.10452120542329768,1.200688988338978,1.167791135983038,0.9726008544465369,45.0,0.5352140840972505
X_btc_band__S_zmag__E_trail_5__R_none,ETHUSDT,66,0.48484848484848486,0.014115977377260067,1.744993783160507,0.9965231882559458,-0.32646739650425965,1.200688988338978,2.1849665566395466,1.819760635651543,63.5,0.9666554157918062
X_btc_band__S_zmag__E_trail_5__R_3loss_pause,ETHUSDT,13,0.6153846153846154,0.0397349580434995,4.702977622278598,0.9983025114037649,-0.15998318889535604,1.200688988338978,1.5994409887881282,1.3321026546606212,96.0,1.119929769390357
X_btc_band__S_zmag__E_trail_5__R_dd_pause,ETHUSDT,12,0.6666666666666666,0.04450568821318926,5.378209926283211,1.0402271106910788,-0.14500904489199676,1.200688988338978,1.6279526320961872,1.3558487234469285,96.0,1.2861539891055533
X_btc_band__S_zmag__E_trail_7__R_none,ETHUSDT,58,0.5172413793103449,0.01281719881484633,1.4819312671236913,0.7346587553847742,-0.4389268218066007,1.200688988338978,1.7562667895326267,1.4627158294857272,94.5,0.49784345845127237
X_btc_band__S_zmag__E_trail_7__R_3loss_pause,ETHUSDT,13,0.6153846153846154,0.033146791551921136,3.1219489705626304,0.8051494428407812,-0.22452717843139278,1.200688988338978,1.4692309903568188,1.2236565876974848,96.0,0.6438017340901826
X_btc_band__S_zmag__E_trail_7__R_dd_pause,ETHUSDT,11,0.7272727272727273,0.0503240695128732,7.883809892615906,1.0901762928540828,-0.11948785724914711,1.200688988338978,1.6682412220433787,1.389403282819482,96.0,1.6464147337798092
X_btc_band__S_zmag__E_tp5_trail3__R_none,ETHUSDT,117,0.4358974358974359,0.006999224294075897,1.4808367055622442,1.0801860449189766,-0.19431067899125756,1.200688988338978,2.0513531242871514,1.7084800012407662,23.0,1.4758339480619838
X_btc_band__S_zmag__E_tp5_trail3__R_3loss_pause,ETHUSDT,9,0.4444444444444444,0.012464705103806937,2.115301371392415,0.5567690822296225,-0.0850467669479491,1.200688988338978,1.1110799290452864,0.9253686340393145,23.0,0.4427544063145305
X_btc_band__S_zmag__E_tp5_trail3__R_dd_pause,ETHUSDT,10,0.4,0.008512608890964581,1.6669178595250267,0.4133885725133231,-0.10980197678690938,1.200688988338978,1.0810182649101443,0.9003316224342284,22.0,0.25240830114500223
X_btc_band__S_zmag__E_tp7_trail5__R_none,ETHUSDT,84,0.47619047619047616,0.010913910981364426,1.5617454033146465,1.0544979769965264,-0.32707335401967824,1.200688988338978,2.192243710078801,1.8258214503253924,35.5,0.9695605238595538
X_btc_band__S_zmag__E_tp7_trail5__R_3loss_pause,ETHUSDT,18,0.6111111111111112,0.0268739434804664,3.411970533200581,1.0691848497974836,-0.15998318889535607,1.200688988338978,1.5725091902994128,1.3096723677584547,62.0,1.076137703697769
X_btc_band__S_zmag__E_tp7_trail5__R_dd_pause,ETHUSDT,17,0.6470588235294118,0.029484987449480752,3.7384370538827842,1.118442732076696,-0.14500904489199676,1.200688988338978,1.6005407472288324,1.3330185941348607,69.0,1.2375393032838309
X_btc_band__S_zmag__E_atr_stop__R_none,ETHUSDT,115,0.34782608695652173,0.006408512328073604,1.4182196478255684,0.7986199772964578,-0.2874450305166686,1.200688988338978,1.7763195026909033,1.4794168347860401,29.0,0.7771264466494597
X_btc_band__S_zmag__E_atr_stop__R_3loss_pause,ETHUSDT,7,0.5714285714285714,0.02411675772040267,2.907399300888658,0.7032295284498276,-0.11410712980175797,1.200688988338978,1.1696145081303408,0.9741194593184158,48.0,0.4953196188157923
X_btc_band__S_zmag__E_atr_stop__R_dd_pause,ETHUSDT,7,0.5714285714285714,0.02411675772040267,2.907399300888658,0.7032295284498276,-0.11410712980175797,1.200688988338978,1.1696145081303408,0.9741194593184158,48.0,0.4953196188157923
X_btc_band__S_zmag_cap2__E_24h__R_none,ETHUSDT,136,0.4852941176470588,0.0038676352750164115,1.2785554926282348,0.607588359559047,-0.4224044776692156,1.200688988338978,1.4914372050994955,1.2421511478694711,24.0,0.3565113469363595
X_btc_band__S_zmag_cap2__E_24h__R_3loss_pause,ETHUSDT,33,0.6060606060606061,0.014425985979714798,2.532147006513138,0.9669668929091064,-0.10397616625692653,1.200688988338978,1.5464659557899727,1.2879821259369917,24.0,1.589928128999536
X_btc_band__S_zmag_cap2__E_24h__R_dd_pause,ETHUSDT,34,0.5882352941176471,0.01378010934847382,2.4722037326032806,0.9512234535537478,-0.11796820155947164,1.200688988338978,1.5348151604432525,1.2782787011035235,24.0,1.3751693207022246
X_btc_band__S_zmag_cap2__E_volscaled__R_none,ETHUSDT,148,0.5135135135135135,0.0034430770502198687,1.2981992337875163,0.6374582851579753,-0.35292448787547304,1.200688988338978,1.5002135589546974,1.249460579321277,19.0,0.4334168485802757
X_btc_band__S_zmag_cap2__E_volscaled__R_3loss_pause,ETHUSDT,16,0.625,0.012296662231996443,2.4563212265859553,0.7354075161022041,-0.07480794658728696,1.200688988338978,1.206130622743505,1.0045320932042983,25.5,0.9087181587420782
X_btc_band__S_zmag_cap2__E_volscaled__R_dd_pause,ETHUSDT,35,0.6,0.012231901956633144,2.5232414295219803,0.8612262601377646,-0.10959167637621725,1.200688988338978,1.4805300732110334,1.2330670869724432,20.0,1.3471109852975687
X_btc_band__S_zmag_cap2__E_tp_3__R_none,ETHUSDT,158,0.5632911392405063,0.0038220794261313615,1.3091034372409727,0.7944832568940718,-0.38735660626721075,1.200688988338978,1.657283869583684,1.3802773954613803,24.0,0.5007332170622378
X_btc_band__S_zmag_cap2__E_tp_3__R_3loss_pause,ETHUSDT,39,0.6666666666666666,0.012133561448665073,2.599743545240474,1.2095552093037492,-0.08502838514498018,1.200688988338978,1.5693319004296642,1.3070261455472023,24.0,2.0150010382720955
X_btc_band__S_zmag_cap2__E_tp_3__R_dd_pause,ETHUSDT,53,0.6415094339622641,0.009625758838299626,2.2073552811531516,1.2032656736017913,-0.11250339710638711,1.200688988338978,1.6200153594120965,1.349238125064519,24.0,1.6396899880386924
X_btc_band__S_zmag_cap2__E_tp_5__R_none,ETHUSDT,145,0.503448275862069,0.003339877022518176,1.2484943828098922,0.6266240040657958,-0.4182624034023917,1.200688988338978,1.4595000269931167,1.2155521048062374,24.0,0.339225050805656
X_btc_band__S_zmag_cap2__E_tp_5__R_3loss_pause,ETHUSDT,36,0.6388888888888888,0.012257979385527085,2.474599387001553,1.0940599888201958,-0.09047519042141601,1.200688988338978,1.5163773974307384,1.2629227153390328,24.0,1.7386815121182773
X_btc_band__S_zmag_cap2__E_tp_5__R_dd_pause,ETHUSDT,49,0.6122448979591837,0.009282357035447374,2.067679365457736,1.055059922343335,-0.1125033971063871,1.200688988338978,1.5299282117250113,1.2742085807262211,24.0,1.4304127569576635
X_btc_band__S_zmag_cap2__E_tp_7__R_none,ETHUSDT,141,0.49645390070921985,0.0033877245299052576,1.247413567428394,0.6017487672055407,-0.4169814179209008,1.200688988338978,1.4426040130370659,1.201480172673817,24.0,0.32910027573171313
X_btc_band__S_zmag_cap2__E_tp_7__R_3loss_pause,ETHUSDT,34,0.6176470588235294,0.011841160034829542,2.2957289408609616,1.0326754981511939,-0.10397616625692639,1.200688988338978,1.4569954000233079,1.21346611335122,24.0,1.3579751479712647
X_btc_band__S_zmag_cap2__E_tp_7__R_dd_pause,ETHUSDT,35,0.6,0.011287589191477885,2.241382369208191,1.0126504624989268,-0.11796820155947146,1.200688988338978,1.4460186596927307,1.204324078705127,24.0,1.1712697640294174
X_btc_band__S_zmag_cap2__E_trail_3__R_none,ETHUSDT,91,0.45054945054945056,0.012250503420974135,1.840628830153069,1.2204123654658865,-0.23753814178400054,1.200688988338978,2.614245801007089,2.177288062434563,35.0,1.6883781447572874
X_btc_band__S_zmag_cap2__E_trail_3__R_3loss_pause,ETHUSDT,6,0.5,0.0276655250313686,3.172747269351521,0.7235579176007932,-0.10452120542329768,1.200688988338978,1.167791135983038,0.9726008544465369,45.0,0.5352140840972505
X_btc_band__S_zmag_cap2__E_trail_3__R_dd_pause,ETHUSDT,6,0.5,0.0276655250313686,3.172747269351521,0.7235579176007932,-0.10452120542329768,1.200688988338978,1.167791135983038,0.9726008544465369,45.0,0.5352140840972505
X_btc_band__S_zmag_cap2__E_trail_5__R_none,ETHUSDT,66,0.48484848484848486,0.014115977377260067,1.744993783160507,0.9965231882559458,-0.32646739650425965,1.200688988338978,2.1849665566395466,1.819760635651543,63.5,0.9666554157918062
X_btc_band__S_zmag_cap2__E_trail_5__R_3loss_pause,ETHUSDT,13,0.6153846153846154,0.0397349580434995,4.702977622278598,0.9983025114037649,-0.15998318889535604,1.200688988338978,1.5994409887881282,1.3321026546606212,96.0,1.119929769390357
X_btc_band__S_zmag_cap2__E_trail_5__R_dd_pause,ETHUSDT,12,0.6666666666666666,0.04450568821318926,5.378209926283211,1.0402271106910788,-0.14500904489199676,1.200688988338978,1.6279526320961872,1.3558487234469285,96.0,1.2861539891055533
X_btc_band__S_zmag_cap2__E_trail_7__R_none,ETHUSDT,58,0.5172413793103449,0.01281719881484633,1.4819312671236913,0.7346587553847742,-0.4389268218066007,1.200688988338978,1.7562667895326267,1.4627158294857272,94.5,0.49784345845127237
X_btc_band__S_zmag_cap2__E_trail_7__R_3loss_pause,ETHUSDT,13,0.6153846153846154,0.033146791551921136,3.1219489705626304,0.8051494428407812,-0.22452717843139278,1.200688988338978,1.4692309903568188,1.2236565876974848,96.0,0.6438017340901826
X_btc_band__S_zmag_cap2__E_trail_7__R_dd_pause,ETHUSDT,11,0.7272727272727273,0.0503240695128732,7.883809892615906,1.0901762928540828,-0.11948785724914711,1.200688988338978,1.6682412220433787,1.389403282819482,96.0,1.6464147337798092
X_btc_band__S_zmag_cap2__E_tp5_trail3__R_none,ETHUSDT,117,0.4358974358974359,0.006985448275312977,1.4798903127622118,1.07821410386854,-0.19431067899125784,1.200688988338978,2.048213978192171,1.7058655472685322,23.0,1.4722760081991706
X_btc_band__S_zmag_cap2__E_tp5_trail3__R_3loss_pause,ETHUSDT,9,0.4444444444444444,0.012464705103806937,2.115301371392415,0.5567690822296225,-0.0850467669479491,1.200688988338978,1.1110799290452864,0.9253686340393145,23.0,0.4427544063145305
X_btc_band__S_zmag_cap2__E_tp5_trail3__R_dd_pause,ETHUSDT,10,0.4,0.008512608890964581,1.6669178595250267,0.4133885725133231,-0.10980197678690938,1.200688988338978,1.0810182649101443,0.9003316224342284,22.0,0.25240830114500223
X_btc_band__S_zmag_cap2__E_tp7_trail5__R_none,ETHUSDT,84,0.47619047619047616,0.010913910981364426,1.5617454033146465,1.0544979769965264,-0.32707335401967824,1.200688988338978,2.192243710078801,1.8258214503253924,35.5,0.9695605238595538
X_btc_band__S_zmag_cap2__E_tp7_trail5__R_3loss_pause,ETHUSDT,18,0.6111111111111112,0.0268739434804664,3.411970533200581,1.0691848497974836,-0.15998318889535607,1.200688988338978,1.5725091902994128,1.3096723677584547,62.0,1.076137703697769
X_btc_band__S_zmag_cap2__E_tp7_trail5__R_dd_pause,ETHUSDT,17,0.6470588235294118,0.029484987449480752,3.7384370538827842,1.118442732076696,-0.14500904489199676,1.200688988338978,1.6005407472288324,1.3330185941348607,69.0,1.2375393032838309
X_btc_band__S_zmag_cap2__E_atr_stop__R_none,ETHUSDT,115,0.34782608695652173,0.006408512328073604,1.4182196478255684,0.7986199772964578,-0.2874450305166686,1.200688988338978,1.7763195026909033,1.4794168347860401,29.0,0.7771264466494597
X_btc_band__S_zmag_cap2__E_atr_stop__R_3loss_pause,ETHUSDT,7,0.5714285714285714,0.02411675772040267,2.907399300888658,0.7032295284498276,-0.11410712980175797,1.200688988338978,1.1696145081303408,0.9741194593184158,48.0,0.4953196188157923
X_btc_band__S_zmag_cap2__E_atr_stop__R_dd_pause,ETHUSDT,7,0.5714285714285714,0.02411675772040267,2.907399300888658,0.7032295284498276,-0.11410712980175797,1.200688988338978,1.1696145081303408,0.9741194593184158,48.0,0.4953196188157923
X_btc_band__S_combo__E_24h__R_none,ETHUSDT,136,0.4852941176470588,0.004051094254422894,1.3389499871943669,0.7082763264241911,-0.3813892573249813,1.200688988338978,1.5659481164527551,1.3042079436566443,24.0,0.44690659561791035
X_btc_band__S_combo__E_24h__R_3loss_pause,ETHUSDT,33,0.6060606060606061,0.015369487666019385,2.8865218775996286,1.0548138806863292,-0.08410839502128482,1.200688988338978,1.5980503897200504,1.330944487073858,24.0,2.1259479562978942
X_btc_band__S_combo__E_24h__R_dd_pause,ETHUSDT,42,0.5952380952380952,0.012031718590666561,2.349934626747254,1.007672872160722,-0.10793000747133744,1.200688988338978,1.5878372055206122,1.3224383840791374,24.0,1.6321763775247409
X_btc_band__S_combo__E_volscaled__R_none,ETHUSDT,148,0.5135135135135135,0.0033146918013413507,1.3277793347997093,0.6775213074666236,-0.32747822527432713,1.200688988338978,1.500295422157956,1.2495287595111961,19.0,0.467162348704208
X_btc_band__S_combo__E_volscaled__R_3loss_pause,ETHUSDT,16,0.625,0.01517284839874664,2.9015269731615754,0.8207948432592888,-0.07592814882628607,1.200688988338978,1.2606569783539074,1.0499446489451765,25.5,1.1152576293203145
X_btc_band__S_combo__E_volscaled__R_dd_pause,ETHUSDT,37,0.5675675675675675,0.011840949375933845,2.6440319469560336,0.9038972018080659,-0.11497871950071278,1.200688988338978,1.4984223831909713,1.2479687893730707,20.0,1.3261598755540023
X_btc_band__S_combo__E_tp_3__R_none,ETHUSDT,156,0.5448717948717948,0.004132339520813543,1.374951033271967,0.9247285782844679,-0.31338030080335494,1.200688988338978,1.7562842183604581,1.4627303451746363,24.0,0.6973032121886545
X_btc_band__S_combo__E_tp_3__R_3loss_pause,ETHUSDT,39,0.6410256410256411,0.011338498473587146,2.4448622792509087,1.162240253310546,-0.0779823499972253,1.200688988338978,1.5227343362118066,1.2682171245014442,24.0,2.0390225218582834
X_btc_band__S_combo__E_tp_3__R_dd_pause,ETHUSDT,49,0.6326530612244898,0.00941254973780065,2.1207096474835883,1.12817995826036,-0.10793000747133745,1.200688988338978,1.5442449742100477,1.286132370003944,24.0,1.5262397176163809
X_btc_band__S_combo__E_tp_5__R_none,ETHUSDT,144,0.4930555555555556,0.002653909941976291,1.2245841154765016,0.5497496644932829,-0.3640293720257169,1.200688988338978,1.3486318478996522,1.1232149715683968,24.0,0.30399335596609806
X_btc_band__S_combo__E_tp_5__R_3loss_pause,ETHUSDT,36,0.6111111111111112,0.0109307527956012,2.4578015120780443,1.015974503293487,-0.08410839502128473,1.200688988338978,1.4508632755192852,1.2083589419158378,24.0,1.6586842876854409
X_btc_band__S_combo__E_tp_5__R_dd_pause,ETHUSDT,45,0.6,0.008703248632688863,2.0432235236466263,0.9510236553144699,-0.10793000747133746,1.200688988338978,1.4415907682339084,1.2006362865276143,24.0,1.2688624726330766
X_btc_band__S_combo__E_tp_7__R_none,ETHUSDT,142,0.49295774647887325,0.003833445639033547,1.3263204333640723,0.7471684424705032,-0.38085317987763295,1.200688988338978,1.5729972256476143,1.3100788305085433,24.0,0.4523832213082334
X_btc_band__S_combo__E_tp_7__R_3loss_pause,ETHUSDT,35,0.6,0.012664991581580545,2.696795308358535,1.1198179203891172,-0.08410839502128498,1.200688988338978,1.5216269403147185,1.26729482413237,24.0,1.8869925599419786
X_btc_band__S_combo__E_tp_7__R_dd_pause,ETHUSDT,44,0.5909090909090909,0.010032131663288063,2.203648995697757,1.0511252372924127,-0.10793000747133746,1.200688988338978,1.51190218049223,1.2591955078923323,24.0,1.4463801687101288
X_btc_band__S_combo__E_trail_3__R_none,ETHUSDT,81,0.48148148148148145,0.014067914986994758,2.0802955331456894,1.3887044221316083,-0.23383507735683912,1.200688988338978,2.7579233454121703,2.296950644335846,42.0,1.8286713209527805
X_btc_band__S_combo__E_trail_3__R_3loss_pause,ETHUSDT,7,0.5714285714285714,0.027509762423626096,4.158507452204852,0.8175180605471841,-0.09138711680938359,1.200688988338978,1.1989093009289014,0.998517778186224,14.0,0.7192602638075954
X_btc_band__S_combo__E_trail_3__R_dd_pause,ETHUSDT,19,0.5789473684210527,0.024671659393904703,3.2761785755154036,0.9543553534386102,-0.12740304960315527,1.200688988338978,1.5364847138870543,1.2796691972769842,63.0,1.276812033842722
X_btc_band__S_combo__E_trail_5__R_none,ETHUSDT,63,0.5079365079365079,0.014071392490649344,1.7780686831034949,1.0159720360703104,-0.2857288012017598,1.200688988338978,2.1328711012961774,1.7763726677020428,75.0,1.0656534631491017
X_btc_band__S_combo__E_trail_5__R_3loss_pause,ETHUSDT,14,0.6428571428571429,0.036968393639334365,4.345562402683268,1.016181843033808,-0.15536990422810837,1.200688988338978,1.604061936356073,1.335951234611652,94.5,1.1608703065026593
X_btc_band__S_combo__E_trail_5__R_dd_pause,ETHUSDT,13,0.6923076923076923,0.04171457441132484,5.17249264076867,1.0711445292674275,-0.13395081351059182,1.200688988338978,1.6447395635248365,1.3698298056353078,96.0,1.4242774333045163
X_btc_band__S_combo__E_trail_7__R_none,ETHUSDT,55,0.4909090909090909,0.010771507690126305,1.4629659127373214,0.6618309737583858,-0.40587066113977155,1.200688988338978,1.562328909091445,1.3011936681894254,96.0,0.41760934541316935
X_btc_band__S_combo__E_trail_7__R_3loss_pause,ETHUSDT,33,0.5454545454545454,0.00873983592795658,1.3876146114764418,0.42965912913156623,-0.3429230511625131,1.200688988338978,1.2331248632754932,1.027014385283392,96.0,0.22251910946500167
X_btc_band__S_combo__E_trail_7__R_dd_pause,ETHUSDT,11,0.7272727272727273,0.04901374419777271,7.618828430846402,1.1174935293567545,-0.1232844137820672,1.200688988338978,1.6453168678328842,1.370310616497783,96.0,1.5486935488761178
X_btc_band__S_combo__E_tp5_trail3__R_none,ETHUSDT,105,0.4380952380952381,0.006679283716441643,1.4662802990525423,0.993812661502429,-0.2547174090080395,1.200688988338978,1.8498433124263163,1.540651517913371,27.0,0.9458217110489624
X_btc_band__S_combo__E_tp5_trail3__R_3loss_pause,ETHUSDT,9,0.4444444444444444,0.015720448721584554,2.5390471602724776,0.6589546142246029,-0.07501362918414527,1.200688988338978,1.1432508451901955,0.9521623470302315,23.0,0.641225430157835
X_btc_band__S_combo__E_tp5_trail3__R_dd_pause,ETHUSDT,23,0.5217391304347826,0.013766518460903446,2.202707088527182,0.8130742771671623,-0.12740304960315518,1.200688988338978,1.340899397667889,1.1167749606189665,31.0,0.8510288463158963
X_btc_band__S_combo__E_tp7_trail5__R_none,ETHUSDT,75,0.5066666666666667,0.009996929325154254,1.558945145272363,0.9374662035883403,-0.31704774394126467,1.200688988338978,1.9021230735482053,1.5841929858785369,45.0,0.7983434857743147
X_btc_band__S_combo__E_tp7_trail5__R_3loss_pause,ETHUSDT,17,0.6470588235294118,0.029610024472739867,4.63249221559416,1.2152288215023344,-0.1420703840456316,1.200688988338978,1.610334540307055,1.3411754050770275,71.0,1.2809285787084983
X_btc_band__S_combo__E_tp7_trail5__R_dd_pause,ETHUSDT,16,0.6875,0.03300639827706997,5.638888384950726,1.2857742238499057,-0.12031402896740392,1.200688988338978,1.6511712353017622,1.3751864565577279,73.5,1.5992740698136014
X_btc_band__S_combo__E_atr_stop__R_none,ETHUSDT,111,0.36936936936936937,0.005389312934100389,1.3801087838010808,0.7119085363361121,-0.29320710775331865,1.200688988338978,1.5973521855842716,1.3303629841679767,38.0,0.6092257138105485
X_btc_band__S_combo__E_atr_stop__R_3loss_pause,ETHUSDT,7,0.5714285714285714,0.029198115061005395,3.301699725480726,0.7464783357495272,-0.1170665665022942,1.200688988338978,1.2074994859427879,1.0056721579609316,48.0,0.5843215926123911
X_btc_band__S_combo__E_atr_stop__R_dd_pause,ETHUSDT,7,0.5714285714285714,0.029198115061005395,3.301699725480726,0.7464783357495272,-0.1170665665022942,1.200688988338978,1.2074994859427879,1.0056721579609316,48.0,0.5843215926123911
X_none__S_flat__E_24h__R_none,BTCUSDT,404,0.4975247524752475,0.0014223348392677388,1.1990919977208594,0.7274852033543905,-0.3288725336225587,2.484603027192597,1.5856775652957735,0.6382015750369034,24.0,0.5338735198586139
X_none__S_flat__E_24h__R_3loss_pause,BTCUSDT,3,0.0,-0.004811883840477614,0.0,-0.6772926919945889,-0.025561564590915714,2.484603027192597,0.9856327218998164,0.396696257354843,24.0,-0.19814299077405284
X_none__S_flat__E_24h__R_dd_pause,BTCUSDT,27,0.2222222222222222,-0.004968040938511908,0.25773803611195834,-1.2366781213512075,-0.1291860010082696,2.484603027192597,0.8723980554785603,0.35112170673972837,24.0,-0.36202874934675094
X_none__S_flat__E_volscaled__R_none,BTCUSDT,331,0.5045317220543807,0.003081011441536829,1.4193280780865576,1.2905775559940316,-0.24876618381843665,2.484603027192597,2.460688267793365,0.9903748167665023,30.0,1.4935863668838767
X_none__S_flat__E_volscaled__R_3loss_pause,BTCUSDT,3,0.0,-0.006729838486473333,0.0,-0.8013823952769071,-0.030516176503543737,2.484603027192597,0.9799088315221188,0.39439251292764366,32.0,-0.23253293427760044
X_none__S_flat__E_volscaled__R_dd_pause,BTCUSDT,19,0.15789473684210525,-0.009256691374965282,0.12956699914670688,-1.2178396125687798,-0.17331001706621785,2.484603027192597,0.8331909422735179,0.3353416755734042,40.0,-0.35788712919953813
X_none__S_flat__E_tp_3__R_none,BTCUSDT,429,0.5034965034965035,0.0011374765486935857,1.1568539894867083,0.632591376553679,-0.303515742850289,2.484603027192597,1.4643038816091636,0.5893512426666042,24.0,0.4717521523299027
X_none__S_flat__E_tp_3__R_3loss_pause,BTCUSDT,3,0.0,-0.004811883840477614,0.0,-0.6772926919945889,-0.025561564590915714,2.484603027192597,0.9856327218998164,0.396696257354843,24.0,-0.19814299077405284
X_none__S_flat__E_tp_3__R_dd_pause,BTCUSDT,27,0.2222222222222222,-0.004968040938511908,0.25773803611195834,-1.2366781213512075,-0.1291860010082696,2.484603027192597,0.8723980554785603,0.35112170673972837,24.0,-0.36202874934675094
X_none__S_flat__E_tp_5__R_none,BTCUSDT,411,0.49391727493917276,0.0008014950525902892,1.1074044959551206,0.42046352677575893,-0.33694324404216225,2.484603027192597,1.2444465976562749,0.5008633508196277,24.0,0.23669997183409475
X_none__S_flat__E_tp_5__R_3loss_pause,BTCUSDT,3,0.0,-0.004811883840477614,0.0,-0.6772926919945889,-0.025561564590915714,2.484603027192597,0.9856327218998164,0.396696257354843,24.0,-0.19814299077405284
X_none__S_flat__E_tp_5__R_dd_pause,BTCUSDT,27,0.2222222222222222,-0.004968040938511908,0.25773803611195834,-1.2366781213512075,-0.1291860010082696,2.484603027192597,0.8723980554785603,0.35112170673972837,24.0,-0.36202874934675094
X_none__S_flat__E_tp_7__R_none,BTCUSDT,408,0.49264705882352944,0.0008358558484554732,1.110235683568042,0.421123166646524,-0.3369432440421621,2.484603027192597,1.2486400781560647,0.5025511377432911,24.0,0.24048481065611663
X_none__S_flat__E_tp_7__R_3loss_pause,BTCUSDT,3,0.0,-0.004811883840477614,0.0,-0.6772926919945889,-0.025561564590915714,2.484603027192597,0.9856327218998164,0.396696257354843,24.0,-0.19814299077405284
X_none__S_flat__E_tp_7__R_dd_pause,BTCUSDT,27,0.2222222222222222,-0.004968040938511908,0.25773803611195834,-1.2366781213512075,-0.1291860010082696,2.484603027192597,0.8723980554785603,0.35112170673972837,24.0,-0.36202874934675094
X_none__S_flat__E_trail_3__R_none,BTCUSDT,165,0.4303030303030303,0.004407429975794708,1.3510700424163196,0.8491811215155105,-0.32252397815064027,2.484603027192597,1.7974882398097247,0.7234508773181134,78.0,0.7083108937505844
X_none__S_flat__E_trail_3__R_3loss_pause,BTCUSDT,3,0.0,-0.01297825102400513,0.0,-0.6625164016654949,-0.04190868350320596,2.484603027192597,0.961443498734399,0.38696060827904305,96.0,-0.32693882240858013
X_none__S_flat__E_trail_3__R_dd_pause,BTCUSDT,10,0.1,-0.011819647768021257,0.10384046805220926,-1.121331312841163,-0.11596296283669486,2.484603027192597,0.8871301173346186,0.35705104905108515,96.0,-0.3548686643501224
X_none__S_flat__E_trail_5__R_none,BTCUSDT,137,0.49635036496350365,0.005652424210267289,1.4094893606523502,0.9065946585505499,-0.30996137440029115,2.484603027192597,1.9101175365935243,0.7687817794989185,96.0,0.8224393658776907
X_none__S_flat__E_trail_5__R_3loss_pause,BTCUSDT,3,0.0,-0.010369167813237214,0.0,-0.536900131473107,-0.04527427960624543,2.484603027192597,0.9691688008310353,0.3900698784570502,96.0,-0.24137521193479652
X_none__S_flat__E_trail_5__R_dd_pause,BTCUSDT,9,0.1111111111111111,-0.016701208250562732,0.08350730180457898,-0.8715785894080962,-0.14564232581896827,2.484603027192597,0.8573469118148964,0.3450639407711058,96.0,-0.360967161108195
X_none__S_flat__E_trail_7__R_none,BTCUSDT,128,0.546875,0.00811906436107767,1.6059565346597366,1.191966962875681,-0.3574440916279319,2.484603027192597,2.4575813354933667,0.989124342438815,96.0,1.0377731920912594
X_none__S_flat__E_trail_7__R_3loss_pause,BTCUSDT,3,0.0,-0.010369167813237214,0.0,-0.536900131473107,-0.04527427960624543,2.484603027192597,0.9691688008310353,0.3900698784570502,96.0,-0.24137521193479652
X_none__S_flat__E_trail_7__R_dd_pause,BTCUSDT,8,0.125,-0.018488339891968193,0.0847496374402905,-0.8705241273671902,-0.14627655595611055,2.484603027192597,0.8567104626251819,0.34480778347645996,96.0,-0.36108954831353723
X_none__S_flat__E_tp5_trail3__R_none,BTCUSDT,187,0.46524064171123,0.0036738841506205756,1.3094171246980961,0.8747961730117113,-0.3212370572405956,2.484603027192597,1.7807184434370475,0.7167013901005816,59.0,0.6985920166510721
X_none__S_flat__E_tp5_trail3__R_3loss_pause,BTCUSDT,3,0.0,-0.01297825102400513,0.0,-0.6625164016654949,-0.04190868350320596,2.484603027192597,0.961443498734399,0.38696060827904305,96.0,-0.32693882240858013
