sleeve_id,anchor,gate_stack,n_full,n_train,n_val,n_lockbox,wr_train,wr_val,wr_lockbox,dpt_25_train,dpt_25_val,dpt_25_lockbox,sum_25_full,sum_25_lockbox,max_dd_25_full,max_dd_25_lockbox,loss_streak_full,loss_streak_lockbox,sharpe_full,sharpe_lockbox,n_28d_proj,bootstrap_p_lockbox,objective,pass,fail_reason
off_early3060|r2|g_trend_slope_strong_with+g_mp_skew_with,offset_early3060,g_trend_slope_strong_with+g_mp_skew_with,739,296,129,314,0.9121621621621622,0.7906976744186046,0.856687898089172,9.067865889895609,1.0815315215416268,9.167439852162845,5702.181983267104,2878.5761135791336,527.077329578729,193.9881639113862,17,7,13.529297031442148,38.81426227991529,834.3548387096773,0.0,162.4474480597014,True,PASS
off_early3060|r3|g_trend_slope_strong_with+g_mp_skew_with+g_hurst_trending,offset_early3060,g_trend_slope_strong_with+g_mp_skew_with+g_hurst_trending,739,296,129,314,0.9121621621621622,0.7906976744186046,0.856687898089172,9.067865889895609,1.0815315215416268,9.167439852162845,5702.181983267104,2878.5761135791336,527.077329578729,193.9881639113862,17,7,13.529297031442148,38.81426227991529,834.3548387096773,0.0,162.4474480597014,True,PASS
prewindow|g_pw_mp_change_with+g_trend_slope_strong_with+g_markov_with,ws_s,g_pw_mp_change_with+g_trend_slope_strong_with+g_markov_with,106,64,16,26,0.984375,0.625,1.0,9.038779352983227,-8.457375299802846,31.3746548612055,1258.9049001854235,815.741026391343,150.0,0.0,6,0,10.067024775668667,46.54673842012835,119.67741935483872,0.0,159.97997736952556,True,PASS
off_early30|g_trend_slope_strong_with,offset_early30,g_trend_slope_strong_with,577,222,89,266,0.8828828828828829,0.8876404494382022,0.8609022556390977,11.494129328487302,4.843045694789693,9.678547739656068,5557.2214765089775,2574.493698748514,325.0,75.0,13,3,13.656224714172437,31.79910235234969,651.4516129032259,0.0,157.85233659588704,True,PASS
off_early30|r2|g_trend_slope_strong_with+g_hurst_trending,offset_early30,g_trend_slope_strong_with+g_hurst_trending,577,222,89,266,0.8828828828828829,0.8876404494382022,0.8609022556390977,11.494129328487302,4.843045694789693,9.678547739656068,5557.2214765089775,2574.493698748514,325.0,75.0,13,3,13.656224714172437,31.79910235234969,651.4516129032259,0.0,157.85233659588704,True,PASS
off_L150|r3|g_imb5_strong_with+g_ribbon_agrees+g_hurst_trending,offset_L150,g_imb5_strong_with+g_ribbon_agrees+g_hurst_trending,88,56,16,16,0.9464285714285714,0.875,0.8125,7.4605792226202805,4.083517981335319,39.30701439964287,1112.0409545623868,628.9122303942859,31.517543320290372,25.0,1,1,8.234094545941488,14.023419310979612,99.35483870967742,0.0,157.22805759857147,True,PASS
prewindow|g_pw_mp_no_extreme+g_trend_slope_strong_with+g_vol_high,ws_s,g_pw_mp_no_extreme+g_trend_slope_strong_with+g_vol_high,1484,973,319,192,0.8365878725590956,0.8620689655172413,0.8072916666666666,2.9121914558891233,-0.9886912993281128,11.247828207576285,4677.7527779490965,2159.583015854647,1151.958172029626,250.0,36,10,8.308508714507424,4891.611351152711,1675.483870967742,0.0,155.85447944262802,True,PASS
pw_off_e3060|r2|g_pw_mp_no_extreme+g_trend_slope_strong_with+g_ribbon_agrees,ws_s+offset_e3060,g_pw_mp_no_extreme+g_trend_slope_strong_with+g_ribbon_agrees,663,370,151,142,0.8729729729729729,0.6357615894039735,0.9084507042253521,8.6617033682965,-3.8114734712865386,12.9314452733705,4465.562980924049,1836.265228818611,936.375348685779,114.41981622680214,17,3,9.658485429212442,99.21512559760367,748.5483870967741,0.0,154.09595489129825,True,PASS
pw_off_e3060|r2|g_pw_mp_no_extreme+g_trend_slope_strong_with+g_within_dev,ws_s+offset_e3060,g_pw_mp_no_extreme+g_trend_slope_strong_with+g_within_dev,693,376,156,161,0.8723404255319149,0.6474358974358975,0.8881987577639752,8.555275986375365,-3.413441576595966,12.142975766129856,4639.305983275073,1955.019098346907,893.3397404704829,114.41981622680214,17,3,9.846864177424624,145.4491447755487,782.4193548387096,0.0,154.0770895803381,True,PASS
pw_off_e30|r1|g_pw_mp_no_extreme+g_trend_slope_strong_with,ws_s+offset_e30,g_pw_mp_no_extreme+g_trend_slope_strong_with,432,152,85,195,0.8289473684210527,0.8823529411764706,0.8205128205128205,13.018281261434137,4.8873978407030565,10.988969564114484,4537.056633200073,2142.8490650023246,500.0,75.0,20,3,13.309988434700635,46.13078742064556,487.7419354838709,0.0,153.4526088269656,True,PASS
pw_off_e30|r2|g_pw_mp_no_extreme+g_trend_slope_strong_with+g_hurst_trending,ws_s+offset_e30,g_pw_mp_no_extreme+g_trend_slope_strong_with+g_hurst_trending,432,152,85,195,0.8289473684210527,0.8823529411764706,0.8205128205128205,13.018281261434137,4.8873978407030565,10.988969564114484,4537.056633200073,2142.8490650023246,500.0,75.0,20,3,13.309988434700635,46.13078742064556,487.7419354838709,0.0,153.4526088269656,True,PASS
off_early3060|r2|g_trend_slope_strong_with+g_within_dev,offset_early3060,g_trend_slope_strong_with+g_within_dev,897,476,173,248,0.8991596638655462,0.6820809248554913,0.9153225806451613,8.30935021149311,-0.987660205093909,9.54703151332425,6152.049300493888,2367.6638153044137,767.8238182492391,155.10764632690916,17,3,11.814130256345184,54.06065511910921,1012.741935483871,0.0,150.34680261870807,True,PASS
off_early3060|r3|g_trend_slope_strong_with+g_within_dev+g_hurst_trending,offset_early3060,g_trend_slope_strong_with+g_within_dev+g_hurst_trending,897,476,173,248,0.8991596638655462,0.6820809248554913,0.9153225806451613,8.30935021149311,-0.987660205093909,9.54703151332425,6152.049300493888,2367.6638153044137,767.8238182492391,155.10764632690916,17,3,11.814130256345184,54.06065511910921,1012.741935483871,0.0,150.34680261870807,True,PASS
off_early304560|r2|g_trend_slope_strong_with+g_within_dev,offset_early304560,g_trend_slope_strong_with+g_within_dev,897,476,173,248,0.8991596638655462,0.6820809248554913,0.9153225806451613,8.30935021149311,-0.987660205093909,9.54703151332425,6152.049300493888,2367.6638153044137,767.8238182492391,155.10764632690916,17,3,11.814130256345184,54.06065511910921,1012.741935483871,0.0,150.34680261870807,True,PASS
off_early304560|r3|g_trend_slope_strong_with+g_within_dev+g_hurst_trending,offset_early304560,g_trend_slope_strong_with+g_within_dev+g_hurst_trending,897,476,173,248,0.8991596638655462,0.6820809248554913,0.9153225806451613,8.30935021149311,-0.987660205093909,9.54703151332425,6152.049300493888,2367.6638153044137,767.8238182492391,155.10764632690916,17,3,11.814130256345184,54.06065511910921,1012.741935483871,0.0,150.34680261870807,True,PASS
off_L240|r2|g_queue_top_high+g_ribbon_agrees,offset_L240,g_queue_top_high+g_ribbon_agrees,611,356,143,112,0.9438202247191011,0.9090909090909091,0.8482142857142857,0.8496922677054123,0.7977451928910884,14.16997661193881,2003.6053904236994,1587.0373805371469,271.6129509595703,70.2266525907595,3,2,5.165571802324038,13.73105312921003,689.8387096774194,0.0,149.9609367951668,True,PASS
off_L240|r3|g_queue_top_high+g_within_dev+g_ribbon_agrees,offset_L240,g_queue_top_high+g_within_dev+g_ribbon_agrees,611,356,143,112,0.9438202247191011,0.9090909090909091,0.8482142857142857,0.8496922677054123,0.7977451928910884,14.16997661193881,2003.6053904236994,1587.0373805371469,271.6129509595703,70.2266525907595,3,2,5.165571802324038,13.73105312921003,689.8387096774194,0.0,149.9609367951668,True,PASS
off_L240|r3|g_queue_top_high+g_tr_above_ema800+g_ribbon_agrees,offset_L240,g_queue_top_high+g_tr_above_ema800+g_ribbon_agrees,611,356,143,112,0.9438202247191011,0.9090909090909091,0.8482142857142857,0.8496922677054123,0.7977451928910884,14.16997661193881,2003.6053904236994,1587.0373805371469,271.6129509595703,70.2266525907595,3,2,5.165571802324038,13.73105312921003,689.8387096774194,0.0,149.9609367951668,True,PASS
off_L150|r3|g_imb5_strong_with+g_rf_with+g_hurst_trending,offset_L150,g_imb5_strong_with+g_rf_with+g_hurst_trending,89,58,18,13,0.9137931034482759,0.8888888888888888,0.6923076923076923,6.43334936146556,4.465597047182932,41.556854290355936,993.7541155889226,540.2391057746272,31.517543320290372,25.0,1,1,8.034284397547095,14.111575146018971,100.48387096774192,0.0,149.835368990864,True,PASS
off_early30|g_hurst_trending,offset_early30,g_hurst_trending,1339,535,161,643,0.8392523364485981,0.8322981366459627,0.7527216174183515,7.129093689274066,4.743385467129292,5.876739102566698,8356.49342691983,3778.743242950387,375.0,190.91377700036583,15,5,15.17185735755007,38.74839557040736,1511.774193548387,0.0,149.01908661109903,True,PASS
prewindow|g_f7_rsi_strong_with+g_trend_slope_strong_with+g_queue_top_high,ws_s,g_f7_rsi_strong_with+g_trend_slope_strong_with+g_queue_top_high,1144,688,211,245,0.9244186046511628,0.9004739336492891,0.8163265306122449,2.3173023386548324,1.476349879753613,9.520466200041971,4238.32805263282,2332.514219010283,482.59573659058356,216.11206546597356,13,8,7.425317914820445,14.582728446403998,1291.6129032258063,0.0,149.01886720548072,True,PASS
prewindow|g_pw_mp_skew_with+g_trend_slope_strong_with+g_vol_high,ws_s,g_pw_mp_skew_with+g_trend_slope_strong_with+g_vol_high,1035,623,249,163,0.8571428571428571,0.8955823293172691,0.9079754601226994,3.558784043272717,0.5881744668174387,11.654048935750502,4263.187877723777,1899.6099765273318,900.0,192.13257790224338,36,5,8.983320344889057,166.86238714754842,1168.5483870967741,0.0,148.7889365016411,True,PASS
off_early3060|r2|g_trend_slope_strong_with+g_ribbon_agrees,offset_early3060,g_trend_slope_strong_with+g_ribbon_agrees,860,468,168,224,0.8995726495726496,0.6726190476190477,0.9285714285714286,8.406607072536234,-1.2732191886698971,9.897831613696468,5937.505567718424,2217.114281468009,775.1420008555815,169.49653551014194,17,3,11.652453642959188,43.28888214795136,970.9677419354839,0.0,148.1371790817281,True,PASS
off_early3060|r3|g_trend_slope_strong_with+g_within_dev+g_ribbon_agrees,offset_early3060,g_trend_slope_strong_with+g_within_dev+g_ribbon_agrees,860,468,168,224,0.8995726495726496,0.6726190476190477,0.9285714285714286,8.406607072536234,-1.2732191886698971,9.897831613696468,5937.505567718424,2217.114281468009,775.1420008555815,169.49653551014194,17,3,11.652453642959188,43.28888214795136,970.9677419354839,0.0,148.1371790817281,True,PASS
off_early3060|r3|g_trend_slope_strong_with+g_ribbon_agrees+g_hurst_trending,offset_early3060,g_trend_slope_strong_with+g_ribbon_agrees+g_hurst_trending,860,468,168,224,0.8995726495726496,0.6726190476190477,0.9285714285714286,8.406607072536234,-1.2732191886698971,9.897831613696468,5937.505567718424,2217.114281468009,775.1420008555815,169.49653551014194,17,3,11.652453642959188,43.28888214795136,970.9677419354839,0.0,148.1371790817281,True,PASS
off_early304560|r2|g_trend_slope_strong_with+g_ribbon_agrees,offset_early304560,g_trend_slope_strong_with+g_ribbon_agrees,860,468,168,224,0.8995726495726496,0.6726190476190477,0.9285714285714286,8.406607072536234,-1.2732191886698971,9.897831613696468,5937.505567718424,2217.114281468009,775.1420008555815,169.49653551014194,17,3,11.652453642959188,43.28888214795136,970.9677419354839,0.0,148.1371790817281,True,PASS
off_early304560|r3|g_trend_slope_strong_with+g_within_dev+g_ribbon_agrees,offset_early304560,g_trend_slope_strong_with+g_within_dev+g_ribbon_agrees,860,468,168,224,0.8995726495726496,0.6726190476190477,0.9285714285714286,8.406607072536234,-1.2732191886698971,9.897831613696468,5937.505567718424,2217.114281468009,775.1420008555815,169.49653551014194,17,3,11.652453642959188,43.28888214795136,970.9677419354839,0.0,148.1371790817281,True,PASS
off_early304560|r3|g_trend_slope_strong_with+g_ribbon_agrees+g_hurst_trending,offset_early304560,g_trend_slope_strong_with+g_ribbon_agrees+g_hurst_trending,860,468,168,224,0.8995726495726496,0.6726190476190477,0.9285714285714286,8.406607072536234,-1.2732191886698971,9.897831613696468,5937.505567718424,2217.114281468009,775.1420008555815,169.49653551014194,17,3,11.652453642959188,43.28888214795136,970.9677419354839,0.0,148.1371790817281,True,PASS
pw_off_e3060|r2|g_pw_mp_no_extreme+g_trend_slope_strong_with+g_rf_with,ws_s+offset_e3060,g_pw_mp_no_extreme+g_trend_slope_strong_with+g_rf_with,679,374,154,151,0.8716577540106952,0.6428571428571429,0.8874172185430463,8.57322900789663,-3.561611552958862,11.982660971219799,4467.281276451865,1809.3818066541896,909.331033677177,114.41981622680214,17,3,9.718533881048549,88.49294491995583,766.6129032258065,0.0,147.2454031765689,True,PASS
prewindow|g_pw_mp_skew_with+g_imb5_strong_with+g_hawkes_imbalance_with,ws_s,g_pw_mp_skew_with+g_imb5_strong_with+g_hawkes_imbalance_with,1438,894,185,359,0.8277404921700223,0.7621621621621621,0.83008356545961,5.054692391480107,3.4281339893311578,7.75144648198604,7935.869073042468,2782.7692870329884,430.13927813514124,232.63753981108357,17,7,12.821397638428614,131.99360155748573,1623.5483870967741,0.0,146.86894566296394,True,PASS
off_early3060|r3|g_trend_slope_strong_with+g_ribbon_agrees+g_rf_with,offset_early3060,g_trend_slope_strong_with+g_ribbon_agrees+g_rf_with,855,466,167,222,0.8991416309012875,0.6706586826347305,0.9279279279279279,8.419229110960293,-1.3075611108832654,9.835349620605763,5888.44567596447,2183.4476157744793,779.6038826765439,169.49653551014194,17,3,11.661115865715834,43.72698429362012,965.3225806451613,0.0,146.54340885696664,True,PASS
off_early304560|r3|g_trend_slope_strong_with+g_ribbon_agrees+g_rf_with,offset_early304560,g_trend_slope_strong_with+g_ribbon_agrees+g_rf_with,855,466,167,222,0.8991416309012875,0.6706586826347305,0.9279279279279279,8.419229110960293,-1.3075611108832654,9.835349620605763,5888.44567596447,2183.4476157744793,779.6038826765439,169.49653551014194,17,3,11.661115865715834,43.72698429362012,965.3225806451613,0.0,146.54340885696664,True,PASS
off_L_late|r3|g_trend_slope_strong_with+g_mp_skew_with+g_imb5_strong_with,offset_L_late,g_trend_slope_strong_with+g_mp_skew_with+g_imb5_strong_with,147,84,19,44,0.9047619047619048,0.9473684210526315,0.8181818181818182,2.525335506790409,6.985669108942704,21.9909808287799,1312.4590521066211,967.6031564663157,57.56273807559563,51.797370594096094,2,2,5.7807938606201805,14.77565110242219,165.96774193548384,0.0,145.8716643619235,True,PASS
pw_off_e30|r1|g_pw_mp_no_extreme+g_hurst_trending,ws_s+offset_e30,g_pw_mp_no_extreme+g_hurst_trending,1067,367,144,556,0.8065395095367848,0.8125,0.7284172661870504,8.566089090893133,4.828821139743762,6.135251860609131,7250.304974979558,3411.200034498677,423.5819362629695,191.93461090413416,14,5,13.600723655714035,43.09189992131928,1204.6774193548388,0.0,144.66710530928563,True,PASS
pw_off_e3060|r2|g_pw_mp_no_extreme+g_trend_slope_strong_with+g_hawkes_imbalance_with,ws_s+offset_e3060,g_pw_mp_no_extreme+g_trend_slope_strong_with+g_hawkes_imbalance_with,653,353,154,146,0.9036827195467422,0.6493506493506493,0.8972602739726028,9.567375523045046,-3.4059890358677105,11.89268921034358,4589.093872821436,1736.3326247101627,885.3651660451396,114.41981622680214,16,3,10.088502887627236,58.60216598200027,737.258064516129,0.0,143.6999104782536,True,PASS
pw_off_e3060|r2|g_pw_mp_no_extreme+g_trend_slope_strong_with+g_mp_skew_with,ws_s+offset_e3060,g_pw_mp_no_extreme+g_trend_slope_strong_with+g_mp_skew_with,618,241,119,258,0.8921161825726142,0.773109243697479,0.8410852713178295,9.54154001224783,0.6955862669751379,8.945650639280778,4690.26377365621,2307.9778649344407,527.0773295787285,193.9881639113862,17,7,13.647929330848632,59.84768182474809,697.741935483871,0.0,143.68842563998209,True,PASS
pw_off_e3060|r2|g_pw_mp_no_extreme+g_trend_slope_strong_with+g_tr_above_ema800,ws_s+offset_e3060,g_pw_mp_no_extreme+g_trend_slope_strong_with+g_tr_above_ema800,679,369,156,154,0.8807588075880759,0.6474358974358975,0.8831168831168831,8.866823850721339,-3.413441576595966,11.574979807531486,4521.908005327053,1782.546890359849,893.3397404704829,114.41981622680214,17,3,9.857968709466222,68.01479929094376,766.6129032258065,0.0,143.6417218703998,True,PASS
off_early3060|r2|g_trend_slope_strong_with+g_rf_with,offset_early3060,g_trend_slope_strong_with+g_rf_with,878,471,171,236,0.8980891719745223,0.6783625730994152,0.9152542372881356,8.348888450114032,-1.0927281209821078,9.347978874725625,5951.592965751016,2206.1230144352476,772.2857000702015,169.49653551014194,17,3,11.701891708894967,42.44255876455658,991.290322580645,0.0,143.60637636952862,True,PASS
off_early3060|r3|g_trend_slope_strong_with+g_within_dev+g_rf_with,offset_early3060,g_trend_slope_strong_with+g_within_dev+g_rf_with,878,471,171,236,0.8980891719745223,0.6783625730994152,0.9152542372881356,8.348888450114032,-1.0927281209821078,9.347978874725625,5951.592965751016,2206.1230144352476,772.2857000702015,169.49653551014194,17,3,11.701891708894967,42.44255876455658,991.290322580645,0.0,143.60637636952862,True,PASS
off_early3060|r3|g_trend_slope_strong_with+g_rf_with+g_hurst_trending,offset_early3060,g_trend_slope_strong_with+g_rf_with+g_hurst_trending,878,471,171,236,0.8980891719745223,0.6783625730994152,0.9152542372881356,8.348888450114032,-1.0927281209821078,9.347978874725625,5951.592965751016,2206.1230144352476,772.2857000702015,169.49653551014194,17,3,11.701891708894967,42.44255876455658,991.290322580645,0.0,143.60637636952862,True,PASS
off_early304560|r2|g_trend_slope_strong_with+g_rf_with,offset_early304560,g_trend_slope_strong_with+g_rf_with,878,471,171,236,0.8980891719745223,0.6783625730994152,0.9152542372881356,8.348888450114032,-1.0927281209821078,9.347978874725625,5951.592965751016,2206.1230144352476,772.2857000702015,169.49653551014194,17,3,11.701891708894967,42.44255876455658,991.290322580645,0.0,143.60637636952862,True,PASS
off_early304560|r3|g_trend_slope_strong_with+g_within_dev+g_rf_with,offset_early304560,g_trend_slope_strong_with+g_within_dev+g_rf_with,878,471,171,236,0.8980891719745223,0.6783625730994152,0.9152542372881356,8.348888450114032,-1.0927281209821078,9.347978874725625,5951.592965751016,2206.1230144352476,772.2857000702015,169.49653551014194,17,3,11.701891708894967,42.44255876455658,991.290322580645,0.0,143.60637636952862,True,PASS
off_early304560|r3|g_trend_slope_strong_with+g_rf_with+g_hurst_trending,offset_early304560,g_trend_slope_strong_with+g_rf_with+g_hurst_trending,878,471,171,236,0.8980891719745223,0.6783625730994152,0.9152542372881356,8.348888450114032,-1.0927281209821078,9.347978874725625,5951.592965751016,2206.1230144352476,772.2857000702015,169.49653551014194,17,3,11.701891708894967,42.44255876455658,991.290322580645,0.0,143.60637636952862,True,PASS
