size,sleeves,avg_pair_corr,sharpe,cagr,max_dd,calmar,min_year_return,max_year_return,per_year_positive,per_year_total
3,CCI_ETH_4h + BB_SOL_4h + BB_DOGE_4h,0.136,1.272,0.2779,-0.2936,0.947,-0.0319,0.5585,5,6
3,CCI_ETH_4h + BB_SOL_4h + HTFD_DOGE_4h,0.146,1.527,0.3531,-0.2962,1.192,-0.0007,0.5535,5,6
3,CCI_ETH_4h + BB_SOL_4h + HTFD_SOL_4h,0.338,1.503,0.4167,-0.3009,1.385,0.0948,0.5309,6,6
3,CCI_ETH_4h + BB_SOL_4h + LATBB_ETH_4h,0.152,1.497,0.2741,-0.1921,1.426,0.065,0.4657,6,6
3,CCI_ETH_4h + BB_SOL_4h + LATBB_SOL_4h,0.09,1.609,0.2895,-0.1901,1.522,0.0557,0.4921,6,6
3,CCI_ETH_4h + BB_SOL_4h + LATBB_BTC_4h,0.044,1.413,0.246,-0.2467,0.997,-0.0029,0.4495,5,6
3,CCI_ETH_4h + BB_SOL_4h + REGSW_BTC_4h,0.142,1.309,0.2746,-0.2379,1.155,0.0729,0.4205,6,6
3,CCI_ETH_4h + BB_SOL_4h + REGSW_ETH_4h,0.209,1.385,0.3101,-0.205,1.513,0.121,0.4468,6,6
3,CCI_ETH_4h + BB_DOGE_4h + HTFD_DOGE_4h,0.311,0.973,0.2278,-0.3262,0.698,-0.187,0.4803,5,6
3,CCI_ETH_4h + BB_DOGE_4h + HTFD_SOL_4h,0.136,1.325,0.2973,-0.2481,1.198,0.1022,0.4175,6,6
3,CCI_ETH_4h + BB_DOGE_4h + LATBB_ETH_4h,0.147,0.953,0.1546,-0.1969,0.785,-0.1136,0.3156,5,6
3,CCI_ETH_4h + BB_DOGE_4h + LATBB_SOL_4h,0.058,1.1,0.173,-0.1833,0.944,0.0106,0.2499,6,6
3,CCI_ETH_4h + BB_DOGE_4h + LATBB_BTC_4h,0.043,0.818,0.1242,-0.2453,0.506,-0.1894,0.3361,5,6
3,CCI_ETH_4h + BB_DOGE_4h + REGSW_BTC_4h,0.125,0.844,0.1566,-0.2253,0.695,-0.0133,0.3071,5,6
3,CCI_ETH_4h + BB_DOGE_4h + REGSW_ETH_4h,0.179,0.96,0.1913,-0.2252,0.85,0.0166,0.2716,6,6
3,CCI_ETH_4h + HTFD_DOGE_4h + HTFD_SOL_4h,0.155,1.568,0.3754,-0.2647,1.418,0.1023,0.5636,6,6
3,CCI_ETH_4h + HTFD_DOGE_4h + LATBB_ETH_4h,0.165,1.298,0.23,-0.1805,1.274,-0.0825,0.377,5,6
3,CCI_ETH_4h + HTFD_DOGE_4h + LATBB_SOL_4h,0.073,1.445,0.2468,-0.179,1.379,0.0418,0.4267,6,6
3,CCI_ETH_4h + HTFD_DOGE_4h + LATBB_BTC_4h,0.052,1.196,0.1994,-0.2171,0.918,-0.1582,0.3828,5,6
3,CCI_ETH_4h + HTFD_DOGE_4h + REGSW_BTC_4h,0.145,1.146,0.2341,-0.2234,1.048,0.0178,0.3227,6,6
3,CCI_ETH_4h + HTFD_DOGE_4h + REGSW_ETH_4h,0.204,1.228,0.267,-0.2297,1.162,0.0477,0.4321,6,6
3,CCI_ETH_4h + HTFD_SOL_4h + LATBB_ETH_4h,0.152,1.54,0.2894,-0.1693,1.71,0.1184,0.3541,6,6
3,CCI_ETH_4h + HTFD_SOL_4h + LATBB_SOL_4h,0.106,1.605,0.2983,-0.181,1.649,0.1091,0.479,6,6
3,CCI_ETH_4h + HTFD_SOL_4h + LATBB_BTC_4h,0.054,1.46,0.2638,-0.22,1.199,0.0897,0.3085,6,6
3,CCI_ETH_4h + HTFD_SOL_4h + REGSW_BTC_4h,0.154,1.317,0.2841,-0.2262,1.256,0.1263,0.4548,6,6
3,CCI_ETH_4h + HTFD_SOL_4h + REGSW_ETH_4h,0.215,1.391,0.3178,-0.2045,1.554,0.1744,0.4845,6,6
3,CCI_ETH_4h + LATBB_ETH_4h + LATBB_SOL_4h,0.209,1.222,0.1616,-0.1519,1.064,0.0793,0.3669,6,6
3,CCI_ETH_4h + LATBB_ETH_4h + LATBB_BTC_4h,0.184,0.948,0.1212,-0.1651,0.734,-0.0847,0.2784,5,6
3,CCI_ETH_4h + LATBB_ETH_4h + REGSW_BTC_4h,0.196,0.933,0.147,-0.2306,0.638,0.0201,0.2846,6,6
3,CCI_ETH_4h + LATBB_ETH_4h + REGSW_ETH_4h,0.369,1.001,0.1812,-0.1958,0.926,0.1023,0.3216,6,6
3,CCI_ETH_4h + LATBB_SOL_4h + LATBB_BTC_4h,0.081,1.15,0.1372,-0.1513,0.907,0.0397,0.3048,6,6
3,CCI_ETH_4h + LATBB_SOL_4h + REGSW_BTC_4h,0.117,1.042,0.1592,-0.1936,0.822,0.0719,0.311,6,6
3,CCI_ETH_4h + LATBB_SOL_4h + REGSW_ETH_4h,0.174,1.145,0.1913,-0.172,1.112,0.0538,0.348,6,6
3,CCI_ETH_4h + LATBB_BTC_4h + REGSW_BTC_4h,0.222,0.776,0.122,-0.2634,0.463,0.0157,0.2225,6,6
3,CCI_ETH_4h + LATBB_BTC_4h + REGSW_ETH_4h,0.137,0.963,0.1564,-0.1752,0.893,0.0456,0.2595,6,6
3,CCI_ETH_4h + REGSW_BTC_4h + REGSW_ETH_4h,0.262,0.899,0.1784,-0.2365,0.754,0.082,0.2657,6,6
3,CCI_SOL_4h + CCI_AVAX_4h + CCI_LINK_4h,0.077,0.376,0.0418,-0.2196,0.19,-0.1343,0.2095,4,6
3,CCI_SOL_4h + CCI_AVAX_4h + STF_BTC_4h,0.048,0.38,0.0426,-0.2359,0.181,-0.0888,0.1514,4,6
3,CCI_SOL_4h + CCI_AVAX_4h + STF_ETH_4h,0.026,0.686,0.0861,-0.2515,0.342,-0.0579,0.1908,4,6
3,CCI_SOL_4h + CCI_AVAX_4h + STF_SOL_4h,0.051,1.449,0.2097,-0.1651,1.27,0.0,0.3893,6,6
3,CCI_SOL_4h + CCI_AVAX_4h + STF_AVAX_4h,0.063,1.178,0.1618,-0.115,1.407,0.0113,0.3952,6,6
3,CCI_SOL_4h + CCI_AVAX_4h + STF_LINK_4h,0.026,0.567,0.0688,-0.1996,0.345,-0.0431,0.2141,4,6
3,CCI_SOL_4h + CCI_AVAX_4h + TTM_BTC_4h,0.029,0.0,-0.0099,-0.2406,-0.041,-0.1022,0.0606,4,6
3,CCI_SOL_4h + CCI_AVAX_4h + TTM_SOL_4h,0.053,0.777,0.1087,-0.1751,0.621,-0.0014,0.2751,5,6
3,CCI_SOL_4h + CCI_AVAX_4h + TTM_AVAX_4h,0.024,0.617,0.0789,-0.1817,0.435,-0.0731,0.3342,4,6
3,CCI_SOL_4h + CCI_AVAX_4h + TTM_DOGE_4h,0.028,0.455,0.0569,-0.152,0.375,-0.018,0.2136,4,6
3,CCI_SOL_4h + CCI_AVAX_4h + VWZ_ETH_4h,0.041,0.256,0.0223,-0.1538,0.145,-0.0749,0.1096,3,6
3,CCI_SOL_4h + CCI_AVAX_4h + VWZ_DOGE_4h,-0.011,0.422,0.0392,-0.1363,0.287,-0.0121,0.0734,4,6
3,CCI_SOL_4h + CCI_AVAX_4h + VWZ_INJ_4h,0.051,0.565,0.0571,-0.1477,0.386,-0.0057,0.0986,5,6
3,CCI_SOL_4h + CCI_AVAX_4h + BB_BTC_4h,0.042,0.359,0.0458,-0.1928,0.238,-0.0636,0.3764,3,6
3,CCI_SOL_4h + CCI_AVAX_4h + BB_ETH_4h,0.04,0.623,0.0909,-0.1664,0.547,-0.0242,0.214,5,6
3,CCI_SOL_4h + CCI_AVAX_4h + BB_SOL_4h,0.075,1.118,0.1945,-0.1686,1.154,-0.0363,0.3712,5,6
3,CCI_SOL_4h + CCI_AVAX_4h + BB_DOGE_4h,0.027,0.555,0.078,-0.199,0.392,-0.029,0.2578,5,6
3,CCI_SOL_4h + CCI_AVAX_4h + HTFD_DOGE_4h,0.04,0.958,0.1538,-0.1847,0.833,-0.029,0.3719,5,6
3,CCI_SOL_4h + CCI_AVAX_4h + HTFD_SOL_4h,0.077,1.115,0.1978,-0.1714,1.154,0.0172,0.4778,6,6
3,CCI_SOL_4h + CCI_AVAX_4h + LATBB_ETH_4h,0.03,0.642,0.0705,-0.1679,0.42,-0.0367,0.1283,4,6
3,CCI_SOL_4h + CCI_AVAX_4h + LATBB_SOL_4h,0.118,0.684,0.0793,-0.1846,0.429,-0.0845,0.2389,4,6
3,CCI_SOL_4h + CCI_AVAX_4h + LATBB_BTC_4h,0.058,0.433,0.0455,-0.1388,0.328,-0.0413,0.1488,4,6
3,CCI_SOL_4h + CCI_AVAX_4h + REGSW_BTC_4h,0.051,0.498,0.0658,-0.1779,0.37,-0.0482,0.2148,4,6
3,CCI_SOL_4h + CCI_AVAX_4h + REGSW_ETH_4h,0.044,0.686,0.0983,-0.1749,0.562,-0.0661,0.2446,5,6
3,CCI_SOL_4h + CCI_LINK_4h + STF_BTC_4h,0.051,0.265,0.0274,-0.2585,0.106,-0.1227,0.1886,3,6
3,CCI_SOL_4h + CCI_LINK_4h + STF_ETH_4h,0.04,0.571,0.0723,-0.2509,0.288,-0.0917,0.228,4,6
3,CCI_SOL_4h + CCI_LINK_4h + STF_SOL_4h,0.045,1.322,0.1919,-0.1661,1.155,-0.0543,0.4263,5,6
3,CCI_SOL_4h + CCI_LINK_4h + STF_AVAX_4h,0.058,1.068,0.1473,-0.1394,1.057,-0.043,0.4322,5,6
3,CCI_SOL_4h + CCI_LINK_4h + STF_LINK_4h,0.061,0.453,0.0553,-0.2112,0.262,-0.0766,0.2237,3,6
3,CCI_SOL_4h + CCI_LINK_4h + TTM_BTC_4h,0.046,-0.083,-0.0229,-0.254,-0.09,-0.1359,0.1023,2,6
3,CCI_SOL_4h + CCI_LINK_4h + TTM_SOL_4h,0.067,0.661,0.0927,-0.1841,0.504,-0.0578,0.3121,4,6
3,CCI_SOL_4h + CCI_LINK_4h + TTM_AVAX_4h,0.021,0.505,0.0637,-0.1954,0.326,-0.1068,0.3754,4,6
3,CCI_SOL_4h + CCI_LINK_4h + TTM_DOGE_4h,0.043,0.358,0.0437,-0.2047,0.214,-0.0626,0.2232,3,6
3,CCI_SOL_4h + CCI_LINK_4h + VWZ_ETH_4h,0.068,0.132,0.0086,-0.18,0.048,-0.1086,0.1468,2,6
3,CCI_SOL_4h + CCI_LINK_4h + VWZ_DOGE_4h,0.009,0.29,0.026,-0.1709,0.152,-0.056,0.1107,3,6
3,CCI_SOL_4h + CCI_LINK_4h + VWZ_INJ_4h,0.042,0.44,0.0442,-0.1523,0.29,-0.06,0.1358,5,6
3,CCI_SOL_4h + CCI_LINK_4h + BB_BTC_4h,0.068,0.26,0.0302,-0.2002,0.151,-0.1087,0.4176,3,6
3,CCI_SOL_4h + CCI_LINK_4h + BB_ETH_4h,0.062,0.526,0.0768,-0.1877,0.409,-0.0283,0.2511,3,6
3,CCI_SOL_4h + CCI_LINK_4h + BB_SOL_4h,0.076,1.023,0.1792,-0.2302,0.779,-0.0906,0.3808,5,6
3,CCI_SOL_4h + CCI_LINK_4h + BB_DOGE_4h,0.058,0.452,0.0632,-0.2404,0.263,-0.0835,0.2674,3,6
3,CCI_SOL_4h + CCI_LINK_4h + HTFD_DOGE_4h,0.058,0.849,0.1389,-0.2275,0.61,-0.0834,0.4089,5,6
3,CCI_SOL_4h + CCI_LINK_4h + HTFD_SOL_4h,0.083,1.007,0.1795,-0.1993,0.9,-0.0371,0.5188,4,6
3,CCI_SOL_4h + CCI_LINK_4h + LATBB_ETH_4h,0.035,0.517,0.057,-0.1608,0.355,-0.0704,0.1558,4,6
3,CCI_SOL_4h + CCI_LINK_4h + LATBB_SOL_4h,0.141,0.55,0.0645,-0.2076,0.311,-0.1182,0.2803,4,6
3,CCI_SOL_4h + CCI_LINK_4h + LATBB_BTC_4h,0.059,0.315,0.0318,-0.1988,0.16,-0.0957,0.1584,3,6
3,CCI_SOL_4h + CCI_LINK_4h + REGSW_BTC_4h,0.056,0.401,0.0515,-0.1922,0.268,-0.082,0.2562,4,6
3,CCI_SOL_4h + CCI_LINK_4h + REGSW_ETH_4h,0.052,0.585,0.0835,-0.2011,0.415,-0.0999,0.286,4,6
3,CCI_SOL_4h + STF_BTC_4h + STF_ETH_4h,0.122,0.527,0.0717,-0.3665,0.196,-0.046,0.2374,4,6
3,CCI_SOL_4h + STF_BTC_4h + STF_SOL_4h,0.119,1.221,0.193,-0.2195,0.879,-0.0088,0.3685,4,6
3,CCI_SOL_4h + STF_BTC_4h + STF_AVAX_4h,0.115,0.998,0.1483,-0.1451,1.021,0.0025,0.3744,6,6
3,CCI_SOL_4h + STF_BTC_4h + STF_LINK_4h,0.109,0.406,0.0511,-0.3792,0.135,-0.104,0.2744,3,6
3,CCI_SOL_4h + STF_BTC_4h + TTM_BTC_4h,0.1,-0.069,-0.0232,-0.3876,-0.06,-0.0904,0.0396,2,6
3,CCI_SOL_4h + STF_BTC_4h + TTM_SOL_4h,0.09,0.649,0.0944,-0.2245,0.42,-0.0852,0.2542,5,6
3,CCI_SOL_4h + STF_BTC_4h + TTM_AVAX_4h,0.04,0.502,0.0657,-0.1784,0.368,-0.0612,0.3133,4,6
3,CCI_SOL_4h + STF_BTC_4h + TTM_DOGE_4h,0.054,0.332,0.0404,-0.2713,0.149,-0.0531,0.2738,3,6
3,CCI_SOL_4h + STF_BTC_4h + VWZ_ETH_4h,0.014,0.135,0.009,-0.2588,0.035,-0.063,0.0886,3,6
3,CCI_SOL_4h + STF_BTC_4h + VWZ_DOGE_4h,-0.001,0.274,0.0249,-0.2287,0.109,-0.0467,0.103,3,6
3,CCI_SOL_4h + STF_BTC_4h + VWZ_INJ_4h,0.015,0.425,0.0432,-0.2138,0.202,-0.0171,0.0886,4,6
3,CCI_SOL_4h + STF_BTC_4h + BB_BTC_4h,0.178,0.254,0.0306,-0.3447,0.089,-0.1361,0.3555,3,6
3,CCI_SOL_4h + STF_BTC_4h + BB_ETH_4h,0.135,0.5,0.0773,-0.21,0.368,-0.0462,0.1931,5,6
3,CCI_SOL_4h + STF_BTC_4h + BB_SOL_4h,0.119,0.98,0.1794,-0.2538,0.707,-0.0451,0.4314,5,6
3,CCI_SOL_4h + STF_BTC_4h + BB_DOGE_4h,0.082,0.426,0.0606,-0.3113,0.195,-0.0849,0.3181,3,6
3,CCI_SOL_4h + STF_BTC_4h + HTFD_DOGE_4h,0.094,0.814,0.1386,-0.282,0.492,-0.0379,0.3511,5,6
3,CCI_SOL_4h + STF_BTC_4h + HTFD_SOL_4h,0.129,0.974,0.1815,-0.2216,0.819,-0.0379,0.4568,5,6
3,CCI_SOL_4h + STF_BTC_4h + LATBB_ETH_4h,0.048,0.496,0.0564,-0.2081,0.271,-0.0246,0.1886,4,6
3,CCI_SOL_4h + STF_BTC_4h + LATBB_SOL_4h,0.134,0.557,0.067,-0.2142,0.313,-0.0727,0.2179,4,6
3,CCI_SOL_4h + STF_BTC_4h + LATBB_BTC_4h,0.056,0.298,0.0303,-0.233,0.13,-0.0502,0.2091,3,6
3,CCI_SOL_4h + STF_BTC_4h + REGSW_BTC_4h,0.101,0.384,0.0512,-0.2315,0.221,-0.0362,0.1938,3,6
3,CCI_SOL_4h + STF_BTC_4h + REGSW_ETH_4h,0.103,0.564,0.0847,-0.2299,0.368,-0.0542,0.2236,5,6
3,CCI_SOL_4h + STF_ETH_4h + STF_SOL_4h,0.129,1.434,0.2393,-0.2099,1.14,-0.0103,0.4085,5,6
3,CCI_SOL_4h + STF_ETH_4h + STF_AVAX_4h,0.131,1.201,0.1902,-0.182,1.045,0.001,0.4136,6,6
3,CCI_SOL_4h + STF_ETH_4h + STF_LINK_4h,0.133,0.652,0.0943,-0.339,0.278,-0.1038,0.3219,4,6
3,CCI_SOL_4h + STF_ETH_4h + TTM_BTC_4h,0.086,0.208,0.0207,-0.3144,0.066,-0.0596,0.0739,3,6
3,CCI_SOL_4h + STF_ETH_4h + TTM_SOL_4h,0.084,0.911,0.1422,-0.2091,0.68,0.0412,0.2935,6,6
3,CCI_SOL_4h + STF_ETH_4h + TTM_AVAX_4h,0.045,0.769,0.1111,-0.1715,0.648,-0.0429,0.2732,4,6
3,CCI_SOL_4h + STF_ETH_4h + TTM_DOGE_4h,0.052,0.581,0.0827,-0.2746,0.301,-0.0787,0.3213,4,6
3,CCI_SOL_4h + STF_ETH_4h + VWZ_ETH_4h,0.001,0.487,0.0525,-0.2244,0.234,-0.0322,0.1281,4,6
3,CCI_SOL_4h + STF_ETH_4h + VWZ_DOGE_4h,-0.003,0.625,0.0684,-0.194,0.353,-0.012,0.1505,5,6
3,CCI_SOL_4h + STF_ETH_4h + VWZ_INJ_4h,0.012,0.758,0.0862,-0.2038,0.423,-0.016,0.1361,5,6
3,CCI_SOL_4h + STF_ETH_4h + BB_BTC_4h,0.115,0.515,0.0803,-0.2239,0.359,-0.0208,0.3154,5,6
3,CCI_SOL_4h + STF_ETH_4h + BB_ETH_4h,0.218,0.685,0.1227,-0.2109,0.582,0.0158,0.2325,6,6
3,CCI_SOL_4h + STF_ETH_4h + BB_SOL_4h,0.132,1.149,0.2211,-0.3025,0.731,-0.0466,0.4789,5,6
3,CCI_SOL_4h + STF_ETH_4h + BB_DOGE_4h,0.072,0.656,0.104,-0.3007,0.346,-0.0513,0.3656,4,6
3,CCI_SOL_4h + STF_ETH_4h + HTFD_DOGE_4h,0.095,1.002,0.1797,-0.2773,0.648,-0.0393,0.3903,4,6
3,CCI_SOL_4h + STF_ETH_4h + HTFD_SOL_4h,0.14,1.168,0.2307,-0.2623,0.88,0.0069,0.4166,6,6
3,CCI_SOL_4h + STF_ETH_4h + LATBB_ETH_4h,0.062,0.783,0.0991,-0.2119,0.468,-0.0229,0.2361,5,6
3,CCI_SOL_4h + STF_ETH_4h + LATBB_SOL_4h,0.113,0.853,0.1108,-0.2281,0.486,-0.0419,0.2062,4,6
3,CCI_SOL_4h + STF_ETH_4h + LATBB_BTC_4h,0.038,0.611,0.0727,-0.2319,0.314,-0.0516,0.2566,4,6
3,CCI_SOL_4h + STF_ETH_4h + REGSW_BTC_4h,0.066,0.644,0.0963,-0.2162,0.445,-0.015,0.2275,4,6
3,CCI_SOL_4h + STF_ETH_4h + REGSW_ETH_4h,0.13,0.78,0.13,-0.2181,0.596,-0.0233,0.192,5,6
3,CCI_SOL_4h + STF_SOL_4h + STF_AVAX_4h,0.142,1.832,0.3147,-0.1383,2.276,0.0017,0.612,6,6
3,CCI_SOL_4h + STF_SOL_4h + STF_LINK_4h,0.125,1.34,0.2184,-0.1508,1.449,-0.0031,0.4455,4,6
3,CCI_SOL_4h + STF_SOL_4h + TTM_BTC_4h,0.075,0.935,0.1444,-0.2064,0.7,-0.0067,0.247,5,6
3,CCI_SOL_4h + STF_SOL_4h + TTM_SOL_4h,0.136,1.479,0.261,-0.1706,1.53,0.0185,0.4919,6,6
3,CCI_SOL_4h + STF_SOL_4h + TTM_AVAX_4h,0.062,1.431,0.2323,-0.1522,1.526,-0.0422,0.5203,5,6
3,CCI_SOL_4h + STF_SOL_4h + TTM_DOGE_4h,0.045,1.285,0.208,-0.1525,1.364,-0.0178,0.445,5,6
3,CCI_SOL_4h + STF_SOL_4h + VWZ_ETH_4h,0.021,1.358,0.1756,-0.1525,1.151,-0.0185,0.3265,5,6
3,CCI_SOL_4h + STF_SOL_4h + VWZ_DOGE_4h,0.013,1.5,0.1919,-0.1387,1.384,-0.0113,0.2904,5,6
3,CCI_SOL_4h + STF_SOL_4h + VWZ_INJ_4h,0.032,1.603,0.2101,-0.1382,1.52,-0.0153,0.3155,5,6
3,CCI_SOL_4h + STF_SOL_4h + BB_BTC_4h,0.108,1.101,0.1982,-0.2259,0.877,-0.0324,0.5628,5,6
3,CCI_SOL_4h + STF_SOL_4h + BB_ETH_4h,0.125,1.294,0.2437,-0.1495,1.63,0.0164,0.4309,6,6
3,CCI_SOL_4h + STF_SOL_4h + BB_SOL_4h,0.242,1.56,0.3456,-0.2026,1.706,-0.0459,0.6026,5,6
3,CCI_SOL_4h + STF_SOL_4h + BB_DOGE_4h,0.081,1.263,0.2264,-0.219,1.034,-0.0387,0.4892,5,6
3,CCI_SOL_4h + STF_SOL_4h + HTFD_DOGE_4h,0.102,1.565,0.3042,-0.21,1.448,-0.0386,0.5888,5,6
3,CCI_SOL_4h + STF_SOL_4h + HTFD_SOL_4h,0.254,1.534,0.3465,-0.2018,1.717,0.0076,0.6642,6,6
3,CCI_SOL_4h + STF_SOL_4h + LATBB_ETH_4h,0.057,1.58,0.2239,-0.1641,1.364,-0.0222,0.3597,5,6
3,CCI_SOL_4h + STF_SOL_4h + LATBB_SOL_4h,0.169,1.567,0.2336,-0.1634,1.43,-0.0316,0.4253,5,6
3,CCI_SOL_4h + STF_SOL_4h + LATBB_BTC_4h,0.039,1.433,0.1966,-0.1611,1.22,-0.051,0.3802,5,6
3,CCI_SOL_4h + STF_SOL_4h + REGSW_BTC_4h,0.075,1.288,0.2186,-0.1658,1.318,-0.0143,0.4012,5,6
3,CCI_SOL_4h + STF_SOL_4h + REGSW_ETH_4h,0.106,1.402,0.2528,-0.1805,1.401,0.0338,0.4309,6,6
3,CCI_SOL_4h + STF_AVAX_4h + STF_LINK_4h,0.149,1.088,0.1706,-0.1874,0.91,-0.0464,0.3697,5,6
3,CCI_SOL_4h + STF_AVAX_4h + TTM_BTC_4h,0.082,0.67,0.0961,-0.1348,0.713,0.0046,0.24,6,6
3,CCI_SOL_4h + STF_AVAX_4h + TTM_SOL_4h,0.116,1.294,0.2146,-0.1556,1.379,0.0643,0.4978,6,6
3,CCI_SOL_4h + STF_AVAX_4h + TTM_AVAX_4h,0.105,1.182,0.1893,-0.163,1.162,-0.0309,0.3309,5,6
3,CCI_SOL_4h + STF_AVAX_4h + TTM_DOGE_4h,0.057,1.035,0.1607,-0.165,0.974,-0.0213,0.3151,4,6
3,CCI_SOL_4h + STF_AVAX_4h + VWZ_ETH_4h,0.027,1.055,0.1266,-0.1069,1.184,-0.0072,0.3324,5,6
3,CCI_SOL_4h + STF_AVAX_4h + VWZ_DOGE_4h,-0.005,1.218,0.1436,-0.1297,1.107,0.0,0.2963,6,6
3,CCI_SOL_4h + STF_AVAX_4h + VWZ_INJ_4h,0.02,1.318,0.1603,-0.1161,1.38,-0.004,0.3214,5,6
3,CCI_SOL_4h + STF_AVAX_4h + BB_BTC_4h,0.112,0.921,0.1585,-0.1753,0.904,0.0254,0.3732,6,6
3,CCI_SOL_4h + STF_AVAX_4h + BB_ETH_4h,0.131,1.078,0.1935,-0.1476,1.311,0.027,0.4368,6,6
3,CCI_SOL_4h + STF_AVAX_4h + BB_SOL_4h,0.155,1.493,0.3002,-0.1907,1.574,-0.0346,0.4523,5,6
3,CCI_SOL_4h + STF_AVAX_4h + BB_DOGE_4h,0.09,1.047,0.1809,-0.1628,1.111,-0.0274,0.4022,5,6
3,CCI_SOL_4h + STF_AVAX_4h + HTFD_DOGE_4h,0.114,1.35,0.2541,-0.1519,1.673,-0.0273,0.5947,5,6
3,CCI_SOL_4h + STF_AVAX_4h + HTFD_SOL_4h,0.159,1.499,0.3076,-0.1498,2.053,0.0189,0.4855,6,6
3,CCI_SOL_4h + STF_AVAX_4h + LATBB_ETH_4h,0.045,1.338,0.177,-0.1275,1.388,-0.0109,0.2921,5,6
3,CCI_SOL_4h + STF_AVAX_4h + LATBB_SOL_4h,0.144,1.342,0.1868,-0.1274,1.466,-0.0202,0.3486,5,6
3,CCI_SOL_4h + STF_AVAX_4h + LATBB_BTC_4h,0.039,1.165,0.1499,-0.1463,1.024,-0.0396,0.3047,5,6
3,CCI_SOL_4h + STF_AVAX_4h + REGSW_BTC_4h,0.082,1.08,0.1753,-0.1624,1.079,-0.003,0.2446,5,6
3,CCI_SOL_4h + STF_AVAX_4h + REGSW_ETH_4h,0.095,1.215,0.2072,-0.1401,1.479,0.0451,0.354,6,6
3,CCI_SOL_4h + STF_LINK_4h + TTM_BTC_4h,0.074,0.09,0.0019,-0.3555,0.005,-0.0779,0.109,2,6
3,CCI_SOL_4h + STF_LINK_4h + TTM_SOL_4h,0.097,0.798,0.1226,-0.1815,0.676,-0.0819,0.2496,5,6
3,CCI_SOL_4h + STF_LINK_4h + TTM_AVAX_4h,0.054,0.677,0.096,-0.1532,0.627,-0.0357,0.2185,5,6
3,CCI_SOL_4h + STF_LINK_4h + TTM_DOGE_4h,0.027,0.449,0.0589,-0.2834,0.208,-0.1563,0.3583,3,6
3,CCI_SOL_4h + STF_LINK_4h + VWZ_ETH_4h,0.018,0.34,0.0339,-0.2426,0.14,-0.0681,0.1343,3,6
3,CCI_SOL_4h + STF_LINK_4h + VWZ_DOGE_4h,0.001,0.46,0.0474,-0.2194,0.216,-0.0742,0.1874,3,6
3,CCI_SOL_4h + STF_LINK_4h + VWZ_INJ_4h,0.019,0.596,0.0648,-0.1985,0.327,-0.0715,0.2201,3,6
3,CCI_SOL_4h + STF_LINK_4h + BB_BTC_4h,0.106,0.42,0.061,-0.3478,0.175,-0.1328,0.2381,4,6
3,CCI_SOL_4h + STF_LINK_4h + BB_ETH_4h,0.117,0.623,0.1012,-0.228,0.444,-0.0429,0.2658,5,6
3,CCI_SOL_4h + STF_LINK_4h + BB_SOL_4h,0.139,1.066,0.2029,-0.2172,0.934,-0.0394,0.5159,5,6
3,CCI_SOL_4h + STF_LINK_4h + BB_DOGE_4h,0.093,0.52,0.0794,-0.3042,0.261,-0.1288,0.4026,3,6
3,CCI_SOL_4h + STF_LINK_4h + HTFD_DOGE_4h,0.103,0.898,0.1586,-0.284,0.559,-0.0977,0.3976,4,6
3,CCI_SOL_4h + STF_LINK_4h + HTFD_SOL_4h,0.136,1.091,0.2113,-0.2029,1.042,-0.0346,0.3749,5,6
3,CCI_SOL_4h + STF_LINK_4h + LATBB_ETH_4h,0.032,0.674,0.0806,-0.1666,0.484,-0.0241,0.273,4,6
3,CCI_SOL_4h + STF_LINK_4h + LATBB_SOL_4h,0.11,0.764,0.0965,-0.1359,0.71,-0.0251,0.1872,5,6
3,CCI_SOL_4h + STF_LINK_4h + LATBB_BTC_4h,0.036,0.461,0.0518,-0.2137,0.242,-0.0999,0.2935,3,6
3,CCI_SOL_4h + STF_LINK_4h + REGSW_BTC_4h,0.064,0.542,0.0777,-0.175,0.444,-0.0206,0.2645,3,6
3,CCI_SOL_4h + STF_LINK_4h + REGSW_ETH_4h,0.09,0.72,0.1137,-0.157,0.724,0.0163,0.229,6,6
3,CCI_SOL_4h + TTM_BTC_4h + TTM_SOL_4h,0.117,0.317,0.0406,-0.2179,0.186,-0.0921,0.2108,3,6
3,CCI_SOL_4h + TTM_BTC_4h + TTM_AVAX_4h,0.07,0.138,0.0093,-0.2592,0.036,-0.1129,0.2995,2,6
3,CCI_SOL_4h + TTM_BTC_4h + TTM_DOGE_4h,0.083,0.027,-0.01,-0.2506,-0.04,-0.0628,0.1084,1,6
3,CCI_SOL_4h + TTM_BTC_4h + VWZ_ETH_4h,0.023,-0.298,-0.0454,-0.3177,-0.143,-0.1156,0.0355,1,6
3,CCI_SOL_4h + TTM_BTC_4h + VWZ_DOGE_4h,0.019,-0.176,-0.0295,-0.2431,-0.121,-0.0817,0.0294,1,6
3,CCI_SOL_4h + TTM_BTC_4h + VWZ_INJ_4h,0.041,-0.031,-0.012,-0.2129,-0.056,-0.0768,0.041,3,6
3,CCI_SOL_4h + TTM_BTC_4h + BB_BTC_4h,0.192,-0.031,-0.0259,-0.405,-0.064,-0.1668,0.3417,2,6
3,CCI_SOL_4h + TTM_BTC_4h + BB_ETH_4h,0.138,0.207,0.0216,-0.3132,0.069,-0.1293,0.1097,4,6
