tf,mode,s_now,tau_s,reason,signal,strike,symbol,cvd_30s,cvd_60s,fair_up,fee_usd,fill_qty,macd_hist,fill_price,kelly_mult,kelly_rule,entry_phase,fill_status,rvol_30_300,condition_id,fair_edge_bp,qty_intended,vwap_dev_bps,strategy_mode,predicted_edge_pp,kelly_notional_usd,predicted_cost_bps,_at
5m,paper,2078.6,180.0,order_placed,DOWN,2079.87,ETH,-55487.083935000024,-22957.30481899999,0.21269852717636245,3.483768365,200.0000,-0.00647031432398984,0.53405,4.0,S8,t_plus_120,filled,1.2207215370300024,0xe13d82f4a54c8f97c96170b86eceb2ee67ca7224c389ff71942b6c0951d65469,-3173.014728236376,25,-1.3735979244976262,vwap_kelly_ensemble,3.0,100.0,400.0,2026-05-26 19:17:11.538586+02
5m,paper,2072.05,180.0,order_placed,DOWN,2075.23,ETH,-82549.040966,-23386.15398599999,0.0862190886805223,3.571420229311031,204.0816,0.15319889210239768,0.5007375285180045628807300609,4.0,S4,t_plus_120,filled,0.5572458216704044,0xe13d82f4a54c8f97c96170b86eceb2ee67ca7224c389ff71942b6c0951d65469,-4337.809113194777,25,-8.650770224420212,vwap_kelly_ensemble,3.0,100.0,400.0,2026-05-26 19:22:07.869213+02
5m,paper,83.76,180.0,order_placed,DOWN,83.98,SOL,-29761.517590000007,-124756.01766000001,0.02585120269952912,3.6431694532481127,208.3333,0.004461867040235972,0.4864860778377724540435926470,4.0,S4,t_plus_120,filled,0.846415771399433,0x7024c6938af6b204c40c520910b71fd21af9d88ab8e6f88c0099050659cc4c49,-5041.487973004709,25,-15.17009361241836,vwap_kelly_ensemble,3.0,100.0,400.0,2026-05-26 19:22:07.875848+02
5m,paper,2067.85,180.0,order_placed,DOWN,2070.06,ETH,-55819.07141099998,-907186.4348240002,0.22578008008418882,2.73361788,156.2500,0.024639045699650322,0.49168,3.0,S4,t_plus_120,filled,0.7111442451512477,0xff7910be9b4538645f887a7e70a0db8030f4e093648da8fabc5565453243d8a0,-3342.199199158112,25,-18.383718832315058,vwap_kelly_ensemble,3.0,75.0,400.0,2026-05-26 19:27:08.252091+02
5m,paper,83.21,180.0,order_placed,DOWN,83.48,SOL,-34612.92393999997,-144439.70891000002,0.08038437141060856,3.723314582048737,212.7659,0.003298956451896722,0.4975600366412098931266711442,4.0,S4,t_plus_120,filled,1.5726737839136455,0x49bf1cfad1ea146573e1d5ccb0363d37a4d76f1fb6f32f4026f1f7db5b86bc24,-4696.156285893915,25,-9.705604496724222,vwap_kelly_ensemble,3.0,100.0,400.0,2026-05-26 19:32:08.352248+02
5m,paper,2059.17,180.0,order_placed,UP,2064.51,ETH,-917715.0123570004,-1017527.0877740005,0.12581362531549406,3.136613908932814,181.8181,0.2564368180488318,0.5595957498180874181393381627,4.0,S4,t_plus_120,filled,2.7501588657286096,0xd6845ca8c1844c5767c2904b47014404e74b54e4f6dfe189385c5dea09d06c1f,-4241.86374684506,25,0.37283180824023043,vwap_kelly_ensemble,3.0,100.0,400.0,2026-05-26 19:32:08.385686+02
5m,paper,83.47,180.0,order_placed,UP,83.32,SOL,10908.191029999996,-1425.2205300000023,0.7768730344362387,2.36249937,136.3636,0.0009269755034131471,0.55,3.0,S4,t_plus_120,filled,0.4062632854035737,0x3ad75cd495193c0652eccd85100e1832a4f2993a2c2edeca749b152b1ab86db4,2268.7303443623864,25,19.829734510194314,vwap_kelly_ensemble,3.0,75.0,400.0,2026-05-26 19:37:08.691671+02
5m,paper,2065.37,180.0,order_placed,UP,2061.69,ETH,11521.631227999997,18075.557348000017,0.7865933039540582,2.5028990987247464,144.2307,0.034500286253089624,0.5457567979632630223662507358,3.0,S4,t_plus_120,filled,0.7408817987704386,0x7c069b596cb863e468edbb6b2a04ab7a39f43e25e4cc74b1bc86ac90e36970ea,2665.9330395405823,25,27.068023212563386,vwap_kelly_ensemble,3.0,75.0,400.0,2026-05-26 19:37:08.723307+02
5m,paper,75918.01,180.0,order_placed,DOWN,75964.58,BTC,2425665.4180320012,2309655.2947714007,0.32477126226627606,0.8924998572,51.0204,-3.1765430012563076,0.49,1.0,S8,t_plus_120,filled,4.426835908576882,0x40b4a1ed7d0e7bd5dba8d493ab4c7c2fdf3035eb431a26103e351320d75a3a40,-1952.2873773372396,25,-4.039797387751241,vwap_kelly_ensemble,3.0,25.0,400.0,2026-05-26 19:42:02.78363+02
5m,paper,2064.21,180.0,order_placed,UP,2066.21,ETH,74774.82875500001,-88442.55365500004,0.326794307756967,0.8224998026,47.1698,0.00987167719408992,0.53,1.0,S8,t_plus_120,filled,1.9517672236284669,0x7c26207cd8275b8a6b118c7477e2e586daca0b379eb2101fcfe69198cec01f4c,-2032.0569224303304,25,13.69072421969701,vwap_kelly_ensemble,3.0,25.0,400.0,2026-05-26 19:42:02.793885+02
5m,paper,83.44,180.0,order_placed,UP,83.59,SOL,-178583.94793999995,-85116.85099,0.21901722553990777,0.8221976582035861,47.1698,0.0016606259336406845,0.5314881979571675097202023328,1.0,S8,t_plus_120,filled,4.584657537447714,0x438c0644768834f8aa564b527de6e468786699ccef306f0d9474660ba4eaa0a3,-3109.8277446009224,25,9.109425605737067,vwap_kelly_ensemble,3.0,25.0,400.0,2026-05-26 19:42:02.794852+02
5m,paper,2073.45,180.0,order_placed,UP,2072.48,ETH,104550.02303599998,174795.11290599997,0.6443893314223372,1.714913315644702,98.0392,0.07950655060464584,0.5106108984977437596390015422,2.0,S4,t_plus_120,filled,0.2945096580308629,0xd330d65d03986851b5df7484dc92bc07a22b033233657794986f61191936da8e,1343.8933142233723,25,15.634559350942295,vwap_kelly_ensemble,3.0,50.0,400.0,2026-05-26 19:52:04.65463+02
5m,paper,83.64,180.0,order_placed,UP,83.59,SOL,39032.95495,91236.98488999999,0.6465525984995015,1.7112585020627635,98.0392,0.0011290769681013384,0.5253997992639678822348611576,2.0,S4,t_plus_120,filled,1.3797962623858986,0x5cbfbfb417f0b8475a48f68b1dc2630ba160ed0cd5b6b2198b085d42e69082c3,1365.5259849950153,25,8.052506491410785,vwap_kelly_ensemble,3.0,50.0,400.0,2026-05-26 20:02:12.223064+02
5m,paper,2074.76,180.0,order_placed,UP,2073.95,ETH,99069.18852000001,157048.96119500004,0.6211921760916079,1.714913315644702,98.0392,-0.011663510704363875,0.5106108984977437596390015422,2.0,S4,t_plus_120,filled,0.3884206842692925,0xbcfcc3656af0913aa2671c3e8750a990480dd841505cd5c02ba17e225fc27d90,1111.9217609160792,25,17.43035204052439,vwap_kelly_ensemble,3.0,50.0,400.0,2026-05-26 20:07:08.468315+02
5m,paper,83.72,180.0,order_placed,UP,83.77,SOL,2610.2982900000043,-8851.37801,0.3477494298462792,0.856358508525527,49.0196,0.006093646928967073,0.5207995985279357644697223152,1.0,S8,t_plus_120,filled,1.3296888973022525,0x8eee67346993434e1357184d888cbd772597fc0adbb67abadad26dbea05bf9c3,-1622.5057015372079,25,9.83888987421492,vwap_kelly_ensemble,3.0,25.0,400.0,2026-05-26 20:12:07.550674+02
5m,paper,75972.0,180.0,order_placed,UP,76002.01,BTC,89372.32699499998,-5639.0057195000445,0.32303067977210476,0.8574998628,49.0196,3.1093639731175307,0.51,1.0,S8,t_plus_120,filled,1.3573759918598136,0x99a7dec77a4c3658e28b73467fceb63db1aa4955e47db6b211d5c4197dca03de,-1869.6932022789524,25,1.301535989226115,vwap_kelly_ensemble,3.0,25.0,400.0,2026-05-26 20:12:07.562761+02
5m,paper,2076.35,180.0,order_placed,UP,2075.6,ETH,152586.16923100004,200426.70199200002,0.6407461771338063,1.7149997256,98.0392,0.06155982034790869,0.51,2.0,S8,t_plus_120,filled,3.683300381511269,0x220b06f7b084ee19fce395a3e5ba2a34d8c2c87e1cf9ef23a6ae8617bc58e812,1307.4617713380633,25,3.1808550591052116,vwap_kelly_ensemble,3.0,50.0,400.0,2026-05-26 20:17:03.341879+02
5m,paper,76052.38,180.0,order_placed,UP,76018.0,BTC,-261496.4127494,-144410.3350835,0.7661917468595969,1.7149997256,98.0392,0.27089901178385745,0.51,2.0,S8,t_plus_120,filled,2.3471026618816646,0x925b68c7f6ad8083a4db45fc55107597eaba0c0953e54ae4bec2cae42934b9f4,2561.917468595969,25,3.0546641824965888,vwap_kelly_ensemble,3.0,50.0,400.0,2026-05-26 20:17:03.342918+02
5m,paper,2080.13,180.0,order_placed,UP,2079.09,ETH,41029.435052999994,-19942.586003000022,0.7053293369767227,1.7149997256,98.0392,-0.029117244198387793,0.51,2.0,S4,t_plus_120,filled,0.867162315370554,0xe5d45b31bdbb622b0820fb5956ddfc2fd5e7530d9274a4505f63fdd3b5409dce,1953.2933697672272,25,9.756816611166979,vwap_kelly_ensemble,3.0,50.0,400.0,2026-05-26 20:22:07.562566+02
5m,paper,76215.5,180.0,order_placed,UP,76119.41,BTC,1239722.9195063002,1298154.135733,0.9819497773461578,1.7149997256,98.0392,-0.6414828432151758,0.51,2.0,S4,t_plus_120,filled,2.9833266846597115,0x7a836a572020728e9e659e718b9010e20a0eac7f478f6a05712457c2a2f14af7,4719.497773461579,25,14.68405602637205,vwap_kelly_ensemble,3.0,50.0,400.0,2026-05-26 20:22:07.565933+02
5m,paper,84.0,180.0,order_placed,UP,84.05,SOL,2918.264450000003,-12755.094039999996,0.31904918244140335,0.8574998628,49.0196,0.0017235796890311926,0.51,1.0,S8,t_plus_120,filled,2.4854146365490544,0x9dbf2a62667f6dcc51f9888701a48dc84bdabad7f5d5d88c241f55b8204385e7,-1909.5081755859667,25,2.1195205825589696,vwap_kelly_ensemble,3.0,25.0,400.0,2026-05-26 20:27:12.752367+02
5m,paper,83.82,180.0,order_placed,DOWN,83.96,SOL,-372292.4068799999,-366128.7908899999,0.09140236044525746,3.4868158828125,200.0000,-0.007683260430270039,0.5306875,4.0,S4,t_plus_120,filled,4.365567045631185,0x8b87f7ba5a4c3489e7da1a92fc5c50ea0d54ef28e8949595ef65752596658940,-4185.976395547425,25,-9.920909763677036,vwap_kelly_ensemble,3.0,100.0,400.0,2026-05-26 20:37:09.948703+02
5m,paper,76084.01,180.0,order_placed,DOWN,76132.0,BTC,-210003.9602832,-169498.08824329998,0.15764248701439137,3.5,200.0000,-2.875018381291861,0.5,4.0,S4,t_plus_120,filled,1.2593994326993383,0xc7fd19a13299e5d758f132331f29325ba473569bd5142748c1186a8eaadaee00,-3523.5751298560863,25,-3.0763755431377287,vwap_kelly_ensemble,3.0,100.0,400.0,2026-05-26 20:37:09.953694+02
5m,paper,2072.46,180.0,order_placed,DOWN,2075.41,ETH,-208703.91816599996,-204262.97950099997,0.02628325196708925,3.49928528565,200.0000,-0.07820532775502864,0.507145,4.0,S4,t_plus_120,filled,2.139732921671247,0xf83a1e2407d26e4251f16cb9a30bc96eb61c1d7edabe50ba7c95ca2fb9618f58,-4837.167480329108,25,-11.160304923425159,vwap_kelly_ensemble,3.0,100.0,400.0,2026-05-26 20:37:09.954405+02
5m,paper,76010.82,180.0,order_placed,DOWN,76089.13,BTC,-77668.3248147,-61172.84017250001,0.019800585461033915,3.5,200.0000,-0.1929373187822555,0.5,4.0,S4,t_plus_120,filled,0.6424011415336484,0x277293676b9b86605b1d0f8293c8a10f7e007c877e9e8337495bc4e48e7a5b6a,-4901.994145389661,25,-9.9489570546882,vwap_kelly_ensemble,3.0,100.0,400.0,2026-05-26 20:42:09.30708+02
5m,paper,83.74,180.0,order_placed,DOWN,83.87,SOL,-23698.059250000002,-51315.73162,0.08459248490342991,3.4946819586,200.0000,-0.0008294434594043701,0.51949,4.0,S4,t_plus_120,filled,0.7892220106120267,0xc9b66182cb2db0b9e3a5eac969449db878a72183fd4a24c7a60bebae768e7029,-4254.075150965701,25,-16.08635086046829,vwap_kelly_ensemble,3.0,100.0,400.0,2026-05-26 20:42:09.307106+02
5m,paper,2072.23,180.0,order_placed,DOWN,2074.88,ETH,-10844.810811,-10001.480913000003,0.026377003908646834,3.5,200.0000,-0.010864801498262168,0.5,4.0,S4,t_plus_120,filled,0.06952897291071965,0x1af8391652918d9fd67dc0190d2e7c7646021f5f8b27ae9e681c9a344ba73a24,-4836.229960913532,25,-10.262193705726729,vwap_kelly_ensemble,3.0,100.0,400.0,2026-05-26 20:42:09.310054+02
5m,paper,83.62,180.0,order_placed,UP,83.48,SOL,59151.08585,71298.90458999999,0.9181724689436366,3.3495565441458997,192.3076,0.00090440884186253,0.5342881924583323799995423998,4.0,S4,t_plus_120,filled,0.8892277376656452,0x4744e6aea1163340cf1c920e6c0e095dc7221014d6571a7b7268d985a5f0e826,3981.7246894363657,25,14.608464830124227,vwap_kelly_ensemble,3.0,100.0,400.0,2026-05-26 21:27:08.047464+02
5m,paper,75929.99,180.0,order_placed,UP,75882.73,BTC,219086.26473320008,-332729.7868049001,0.8739091580212198,3.4299994512,196.0784,0.13324718835414107,0.51,4.0,S4,t_plus_120,filled,0.8652088254282571,0x9d6669701300778c1c2f761192f56c97614e2f6b8fcf4e96494dd7ecd786a2e5,3639.091580212198,25,8.274097081056457,vwap_kelly_ensemble,3.0,100.0,400.0,2026-05-26 21:27:08.048269+02
5m,paper,2071.05,180.0,order_placed,UP,2068.54,ETH,167548.05078,80900.19955500001,0.9777793102882979,3.4237475875121723,196.0784,0.017425310830068597,0.5235688989710238353638136582,4.0,S4,t_plus_120,filled,1.6496800893599521,0x00eeff6cf3fc05883eef20bc461bc4a28e1ba63f151e7a9382eddd42a55016b2,4677.793102882979,25,14.24025937763123,vwap_kelly_ensemble,3.0,100.0,400.0,2026-05-26 21:27:08.050169+02
5m,paper,83.88,180.0,order_placed,UP,83.81,SOL,52319.893760000006,40521.72422000001,0.7755889401430931,2.5684678902231033,147.0588,-0.0001224972788207608,0.5221731987477117996338879414,3.0,S4,t_plus_120,filled,0.859827713957962,0x2d12d87657bdee5eaa1101e0079e244f107e56e01d5e503d928643485fbd8cb2,2655.889401430931,25,16.53391590671305,vwap_kelly_ensemble,3.0,75.0,400.0,2026-05-26 21:42:07.964046+02
5m,paper,84.01,180.0,order_placed,UP,83.95,SOL,534.4252800000004,12017.900380000001,0.7402665144166974,2.5713477326321965,147.0588,0.0016726311544110971,0.5145565991290558606489377038,3.0,S4,t_plus_120,filled,0.7137019574048233,0x5a49e31c045f017cb90387c39d08b6827889a4a40e8adf354b767f9caf693814,2302.665144166974,25,9.862506245907111,vwap_kelly_ensemble,3.0,75.0,400.0,2026-05-26 21:57:11.126157+02
5m,paper,76106.08,180.0,order_placed,UP,76089.71,BTC,-112399.25703769996,-46243.1947023,0.6631069175039387,0.8574998628,49.0196,0.6128926488623168,0.51,1.0,S8,t_plus_120,filled,1.3268375318391776,0x916457f980fb786ce9776ee57fd84d1d48fbda66fe183dda23f1288d6701c374,1531.0691750393867,25,3.6811968392420154,vwap_kelly_ensemble,3.0,25.0,400.0,2026-05-26 22:12:07.920796+02
5m,paper,83.91,180.0,order_placed,UP,83.88,SOL,56129.68893,58656.18361,0.6099681667936405,0.8573627996063518,49.0196,0.0023415964184335457,0.5118297986927677908428465349,1.0,S8,t_plus_120,filled,1.7832757956622762,0x70a0385190c799bdc2389a0615b77ef49878fa76240cb3b413e9c8bf9b36cdc4,999.6816679364051,25,5.099454443501362,vwap_kelly_ensemble,3.0,25.0,400.0,2026-05-26 22:12:07.931323+02
5m,paper,2076.18,180.0,order_placed,UP,2075.37,ETH,72956.080849,76804.824439,0.7550292906271039,0.8574998628,49.0196,0.028352776253009693,0.51,1.0,S8,t_plus_120,filled,1.9171208155268935,0x0b976af35a5f1e9dbef5110b038d719a4b40f770d420d0bde93c08c155ac1549,2450.2929062710386,25,3.0443353727618545,vwap_kelly_ensemble,3.0,25.0,400.0,2026-05-26 22:12:08.068882+02
5m,paper,2076.7,180.0,order_placed,UP,2076.24,ETH,42672.227982000004,68030.178924,0.7014388390715371,2.624879095533333,150.0000,0.013313561089535325,0.5033933333333333333333333333,3.0,S8,t_plus_120,filled,1.252701318078257,0x33d57e5b1803d7a11ee13903f5360fa7c92966f6859a11b71e8292e856c36e74,2014.3883907153715,25,2.319085973026939,vwap_kelly_ensemble,3.0,75.0,400.0,2026-05-26 22:17:05.041691+02
5m,paper,2077.56,180.0,order_placed,UP,2077.18,ETH,65336.93654600001,72316.976111,0.7006277520460149,1.714913315644702,98.0392,0.010216304156887582,0.5106108984977437596390015422,2.0,S8,t_plus_120,filled,1.4237445570006506,0xae6dd5a3c311d71c562d2e13a1589048cfaaddb6728279c79246d5f435a842a1,1906.277520460149,25,1.1801451893510486,vwap_kelly_ensemble,3.0,50.0,400.0,2026-05-26 22:52:07.590514+02
5m,paper,83.76,180.0,order_placed,DOWN,83.8,SOL,-23705.947990000004,-9260.981460000003,0.31158782965802534,1.749060514425,100.0000,8.676247603717907e-07,0.511585,2.0,S4,t_plus_120,filled,1.3336113272241212,0xb01df8468144e566084aeb5044010717f6e4d5aa1ba728acfcf1f2fbaa41f3fc,-1984.1217034197466,25,-12.068316010243612,vwap_kelly_ensemble,3.0,50.0,400.0,2026-05-26 23:07:05.850552+02
5m,paper,2074.6,180.0,order_placed,DOWN,2075.5,ETH,-20967.652846999998,-14403.55306299999,0.14866451390374397,1.749972139825,100.0000,-0.009030915488988267,0.501995,2.0,S4,t_plus_120,filled,0.7066335127313095,0x933235bd878c39480c4e5a218517659f0bd14eadf6561632d7288a261dad0979,-3613.3548609625605,25,-10.452139221956864,vwap_kelly_ensemble,3.0,50.0,400.0,2026-05-26 23:07:05.855711+02
5m,paper,2072.84,180.0,order_placed,DOWN,2074.7,ETH,-2444.879618,28602.88901600002,0.023284951119651398,3.5,200.0000,0.0003390795199551518,0.5,4.0,S4,t_plus_120,filled,0.0688325072710784,0xfac48ff3a2f3695afa2fc7ddd0bc1cc3d46240b853da9ea07a1ade44da121347,-4867.150488803486,25,-10.963891857447704,vwap_kelly_ensemble,3.0,100.0,400.0,2026-05-26 23:12:09.25845+02
5m,paper,83.71,180.0,order_placed,DOWN,83.79,SOL,-10516.519340000003,-10170.560940000001,0.1598537855339524,3.4915001856,200.0000,-0.00021605153939821022,0.52464,4.0,S4,t_plus_120,filled,0.4702986489526284,0xa8aace8161c46aae6c093a5a4c8505f7f8c22f540a38ef6be54b487b8f8c95d2,-3501.462144660476,25,-11.398624098515098,vwap_kelly_ensemble,3.0,100.0,400.0,2026-05-26 23:12:09.315923+02
5m,paper,2073.23,180.0,order_placed,UP,2071.44,ETH,2013.9389110000047,-92094.57326900001,0.9410369522385928,3.277358252709827,188.6792,0.01621502105987388,0.5430940983425836022200645328,4.0,S8,t_plus_120,filled,1.2680620921979102,0x9666776d8f50249458781d5d9e7147553722352ff681312ea5deca737634207d,4110.369522385929,25,3.336360899812517,vwap_kelly_ensemble,3.0,100.0,400.0,2026-05-26 23:17:05.032825+02
5m,paper,75962.66,180.0,order_placed,UP,75896.01,BTC,873678.4931518001,710872.4110547001,0.9841086960513135,3.4230148088589933,196.0784,1.7091632908582284,0.5246755175480828076932492309,4.0,S8,t_plus_120,filled,2.090438466332247,0xd201889410a20e422567e6ff9c352a68356defacf178b2aa4102fde86003402a,4741.086960513135,25,2.947958683984725,vwap_kelly_ensemble,3.0,100.0,400.0,2026-05-26 23:17:05.044655+02
5m,paper,83.85,180.0,order_placed,UP,83.78,SOL,112.47371,4025.175460000001,0.8020299567307654,2.5653273745151464,147.0588,-0.0006432534853164648,0.5282263965162234425957508153,3.0,S4,t_plus_120,filled,0.14419376780144233,0xf8d0b61dd6c2618a91515aaa16d4b3773a964a5b2134f33ab48f183099bc7905,2920.299567307654,25,13.38471034866791,vwap_kelly_ensemble,3.0,75.0,400.0,2026-05-26 23:22:08.738242+02
5m,paper,2075.67,180.0,order_placed,UP,2074.98,ETH,71417.222941,62311.822928,0.7770011199019382,3.4299994512,196.0784,0.01598680452083332,0.51,4.0,S4,t_plus_120,filled,1.6192356150959697,0x115eb588efe09fc5361d52dec3272671d5cd98365c6bb566cdb57c309fd4241f,2670.011199019382,25,9.063506198165115,vwap_kelly_ensemble,3.0,100.0,400.0,2026-05-26 23:27:01.924896+02
5m,paper,83.94,180.0,order_placed,UP,83.86,SOL,53640.39644,52862.64354,0.8452496324005006,3.4180796641891815,196.0784,0.0013465961095221698,0.5311197969791675166668026667,4.0,S4,t_plus_120,filled,2.726089664103581,0xb2bbbb87afa55fb96e012dd701da459bdcd33d9903c25351abbfeaed1a08b6ba,3352.4963240050056,25,14.952196816617263,vwap_kelly_ensemble,3.0,100.0,400.0,2026-05-26 23:27:01.925894+02
5m,paper,76057.34,180.0,order_placed,UP,76022.17,BTC,83610.4514941,141808.7419432,0.8972095309644604,3.4299994512,196.0784,0.973175379077476,0.51,4.0,S4,t_plus_120,filled,0.680689927155847,0xd206d407d2f857cf809d8b7a07e1d5c0b9d1bd50d1f03f2a03eafab33e84f17f,3872.095309644604,25,10.064272078530045,vwap_kelly_ensemble,3.0,100.0,400.0,2026-05-26 23:27:01.926545+02
5m,paper,76060.49,180.0,order_placed,DOWN,76048.64,BTC,-52344.10145249994,23600.07129940009,0.7432429129466729,0.875,50.0000,-0.4646414185322043,0.5,1.0,S8,t_plus_120,filled,2.0448200786857575,0xd7d5d53847d837d9b78f412cca17d8aabdc1788c4988b2741c0c072867ea6c73,2332.4291294667287,25,-1.2799713251847797,vwap_kelly_ensemble,3.0,25.0,400.0,2026-05-26 23:32:05.944858+02
5m,paper,2075.95,180.0,order_placed,DOWN,2077.28,ETH,-60126.439034999996,-43441.848015999996,0.15678073897056416,3.4959979102125,200.0000,-0.009440211226384401,0.5169075,4.0,S8,t_plus_120,filled,1.2590275936124062,0x53a86ad2e587903a8905d6ff26b123722fe2c6dd203aeaa42c84925954b447df,-3532.1926102943585,25,-7.023970631911562,vwap_kelly_ensemble,3.0,100.0,400.0,2026-05-26 23:52:04.490154+02
5m,paper,2071.42,180.0,order_placed,DOWN,2072.45,ETH,-62678.68509499999,-105858.46989000002,0.21814822836515002,2.625,150.0000,0.05000957136016258,0.5,3.0,S4,t_plus_120,filled,1.948065114312148,0xd9d2b7d290e4afd37f324eb44c92cc7a671c1ae4682be1fcf40d6ae977357315,-2918.5177163485,25,-8.063108769003334,vwap_kelly_ensemble,3.0,75.0,400.0,2026-05-27 00:12:04.465505+02
5m,paper,83.63,180.0,order_placed,DOWN,83.68,SOL,-6446.064550000001,-3411.126759999998,0.24475381684533676,2.620445624533333,150.0000,0.0017115119481459218,0.5208266666666666666666666667,3.0,S4,t_plus_120,filled,1.9299848758551397,0x41b0e361aadb3fa3e2783bbf85571d03c1545d0586dbcbdeda742c0660f61ab2,-2752.4618315466328,25,-10.715049720233349,vwap_kelly_ensemble,3.0,75.0,400.0,2026-05-27 00:42:05.931072+02
5m,paper,2067.28,180.0,order_placed,UP,2066.9,ETH,54921.710286000016,-2361.8667470000055,0.642256913980738,1.6702596949351247,96.1538,0.019987855379839332,0.5429768766289007818723752987,2.0,S8,t_plus_120,filled,1.2449309160355844,0x3ec968e0f7c460ec3bf7627ce1cf6b292ad9010bbc3a47d7a63ab1afe3e048fa,1222.5691398073802,25,0.864552618137337,vwap_kelly_ensemble,3.0,50.0,400.0,2026-05-27 00:52:03.153307+02
5m,paper,2072.87,180.0,order_placed,UP,2068.79,ETH,123725.47242399999,75332.776769,0.9999927872153123,3.4274532188784828,196.0784,0.00527348525773047,0.5168970779035324645651943304,4.0,S8,t_plus_120,filled,1.4050266231482567,0x88645f28b4f0a54295225f6690f4a299d921a6ba4de68263298098154db4e441,4899.927872153123,25,7.526536017860859,vwap_kelly_ensemble,3.0,100.0,400.0,2026-05-27 01:02:02.973608+02
5m,paper,2073.83,180.0,order_placed,UP,2073.67,ETH,-4613.295868999979,11695.230833000005,0.5571987932836444,0.8574998628,49.0196,0.09753447689905698,0.51,1.0,S8,t_plus_120,filled,2.5609449818141443,0xf61bcf935158c445e64ad9c83ff46ffd11664a9c8ed6aa02630c890a120ee652,471.98793283644403,25,5.108717907444401,vwap_kelly_ensemble,3.0,25.0,400.0,2026-05-27 01:12:07.950811+02
5m,paper,75914.86,180.0,order_placed,UP,75886.33,BTC,347320.8881149,427299.8883948,0.7631459947457813,0.8574998628,49.0196,2.239565211660482,0.51,1.0,S8,t_plus_120,filled,2.2857191470717875,0xc95ac53f67dbdc48224cdd7d0d0a25bcb41f37c81c81a35ad132ccd6ce4a701e,2531.4599474578126,25,5.162672685239096,vwap_kelly_ensemble,3.0,25.0,400.0,2026-05-27 01:12:07.951718+02
5m,paper,75902.42,180.0,order_placed,DOWN,75891.96,BTC,327987.38686070015,291240.76017060014,0.6024548972689767,0.875,50.0000,-0.45687038205632335,0.5,1.0,S8,t_plus_120,filled,1.5472475321614316,0xaf4c5ac9ffc2a64ea8d4a0f1e218b65f5a97edf2ebc2f079df5b413ab91d663b,924.5489726897671,25,-1.0125361215851363,vwap_kelly_ensemble,3.0,25.0,400.0,2026-05-27 01:17:11.650799+02
5m,paper,2074.32,180.0,order_placed,DOWN,2073.55,ETH,-34413.224786,-55740.97012400001,0.8600772432259104,0.8733730824,50.0000,-0.0016407527364941804,0.52156,1.0,S8,t_plus_120,filled,1.9056122156038329,0x2c1675679e65d88d50ea2f435a8d1b19b15db218e10e4d486c8786ac1a43112b,3500.772432259104,25,-0.04595620424835339,vwap_kelly_ensemble,3.0,25.0,400.0,2026-05-27 01:32:05.06522+02
5m,paper,2074.88,180.0,order_placed,UP,2074.63,ETH,66750.674464,65834.61376499999,0.6449966297164627,1.714913315644702,98.0392,0.005241324509231551,0.5106108984977437596390015422,2.0,S8,t_plus_120,filled,1.3774376495516136,0x1a42583eff7c74f0d533a7481c265c887ceb3383dcfda6ef9d11d8d7f37fdf7f,1349.9662971646264,25,2.524497178695662,vwap_kelly_ensemble,3.0,50.0,400.0,2026-05-27 01:37:02.600421+02
5m,paper,83.79,180.0,order_placed,UP,83.76,SOL,55977.39754,54484.64385,0.6739150407140843,1.71051490539286,98.0392,0.0011261884132059829,0.5274499995919999347199895552,2.0,S8,t_plus_120,filled,4.259964410741907,0xd95a4d4c7e61cc739e4bc238c56286cb14914780d8ba333b30093b8d152456e7,1639.1504071408424,25,6.872693029555113,vwap_kelly_ensemble,3.0,50.0,400.0,2026-05-27 01:42:08.114453+02
