fid,slug,outcome,ts,price,size,bid0,ask0,snap_us,age_s,cls
1942,btc-updown-5m-1783679700,Down,1783679953,0.26,5.0,0.2800,0.2900,1783679952994000,0.00600000000000000000,MAKER
1943,btc-updown-5m-1783679700,Down,1783679938,0.2699999891,42.962961,0.2700,0.2800,1783679937895000,0.10500000000000000000,MAKER
1944,btc-updown-5m-1783679700,Up,1783679935,0.6,29.56,0.7300,0.7400,1783679934922000,0.07800000000000000000,MAKER
1945,btc-updown-5m-1783679700,Down,1783679914,0.34,25.0,0.2500,0.2600,1783679913989000,0.01100000000000000000,TAKER
1946,btc-updown-15m-1783679400,Up,1783679911,0.1624386169,31.396469,0.1700,0.1800,1783679910589000,0.41100000000000000000,MAKER
1947,btc-updown-5m-1783679700,Down,1783679905,0.38,40.0,0.3900,0.5000,1783679904833000,0.16700000000000000000,MAKER
1948,btc-updown-5m-1783679700,Down,1783679905,0.3799999903,41.05263,0.3900,0.5000,1783679904833000,0.16700000000000000000,MAKER
1949,btc-updown-5m-1783679700,Down,1783679896,0.39,15.0,0.3900,0.4000,1783679895997000,0.00300000000000000000,MAKER
1950,btc-updown-5m-1783679700,Down,1783679894,0.39,19.43,0.4400,0.4500,1783679893958000,0.04200000000000000000,MAKER
1951,btc-updown-5m-1783679700,Down,1783679891,0.44,38.14,0.3400,0.4800,1783679890966000,0.03400000000000000000,INSIDE
1952,btc-updown-5m-1783679700,Down,1783679881,0.5599999915,42.142856,0.5300,0.5400,1783679880993000,0.00700000000000000000,TAKER
1953,btc-updown-15m-1783679400,Up,1783679881,0.12,5.0,0.1400,0.1500,1783679880470000,0.53000000000000000000,MAKER
1954,btc-updown-15m-1783679400,Up,1783679879,0.11,25.0,,,,,NO_BOOK
1955,btc-updown-5m-1783679700,Down,1783679878,0.71,40.0,,,,,NO_BOOK
1956,btc-updown-5m-1783679700,Up,1783679870,0.24,7.0,,,,,NO_BOOK
1957,btc-updown-5m-1783679700,Down,1783679867,0.72,25.0,,,,,NO_BOOK
1958,btc-updown-15m-1783679400,Up,1783679837,0.18,30.0,0.1700,0.1800,1783679836332000,0.66800000000000000000,TAKER
1959,btc-updown-15m-1783679400,Up,1783679837,0.18,30.0,0.1700,0.1800,1783679836332000,0.66800000000000000000,TAKER
1960,btc-updown-15m-1783679400,Up,1783679767,0.37,30.0,0.3600,0.3700,1783679765116000,1.8840000000000000,TAKER
1961,btc-updown-5m-1783679700,Down,1783679710,0.66,40.0,0.6500,0.6600,1783679709922000,0.07800000000000000000,TAKER
1962,btc-updown-5m-1783679700,Down,1783679708,0.65,0.99,,,,,NO_BOOK
1963,btc-updown-15m-1783679400,Down,1783679704,0.61,23.0,,,,,NO_BOOK
1964,btc-updown-5m-1783679400,Up,1783679681,0.16,25.0,0.2100,0.2200,1783679674995000,6.0050000000000000,MAKER
1965,btc-updown-5m-1783679400,Up,1783679657,0.57,40.0,0.6400,0.6500,1783679656909000,0.09100000000000000000,MAKER
1966,btc-updown-5m-1783679400,Down,1783679654,0.38,35.0,0.4200,0.4300,1783679653878000,0.12200000000000000000,MAKER
1967,btc-updown-5m-1783679400,Down,1783679654,0.34,20.42,0.4200,0.4300,1783679653878000,0.12200000000000000000,MAKER
1968,btc-updown-5m-1783679400,Up,1783679644,0.8,40.0,,,,,NO_BOOK
1969,btc-updown-5m-1783679400,Up,1783679644,0.8,40.0,,,,,NO_BOOK
1970,btc-updown-5m-1783679400,Up,1783679638,0.87,18.89,,,,,NO_BOOK
1971,btc-updown-5m-1783679400,Down,1783679636,0.12,10.0,,,,,NO_BOOK
1972,btc-updown-5m-1783679400,Up,1783679629,0.9,40.0,,,,,NO_BOOK
1973,btc-updown-5m-1783679400,Up,1783679627,0.9,37.69,0.9100,0.9500,1783679613874000,13.1260000000000000,MAKER
1974,btc-updown-5m-1783679400,Up,1783679609,0.82,40.0,0.8600,0.8700,1783679608892000,0.10800000000000000000,MAKER
1975,btc-updown-5m-1783679400,Up,1783679608,0.82,40.0,0.8700,0.8800,1783679607688000,0.31200000000000000000,MAKER
1976,btc-updown-15m-1783679400,Up,1783679579,0.59,30.0,,,,,NO_BOOK
1977,btc-updown-5m-1783679400,Up,1783679569,0.89,40.0,0.8900,0.9000,1783679561311000,7.6890000000000000,MAKER
1978,btc-updown-5m-1783679400,Up,1783679569,0.89,20.0,0.8900,0.9000,1783679561311000,7.6890000000000000,MAKER
1979,btc-updown-5m-1783679400,Down,1783679569,0.07,40.0,0.1000,0.1100,1783679561311000,7.6890000000000000,MAKER
1980,btc-updown-15m-1783679400,Down,1783679495,0.48,30.0,,,,,NO_BOOK
1981,btc-updown-15m-1783679400,Down,1783679425,0.59,21.16,,,,,NO_BOOK
1982,btc-updown-5m-1783679400,Up,1783679417,0.45,40.0,,,,,NO_BOOK
1983,btc-updown-5m-1783679400,Up,1783679417,0.45,40.0,,,,,NO_BOOK
1984,btc-updown-5m-1783679100,Up,1783679384,0.93,10.0,0.9600,0.9700,1783679383810000,0.19000000000000000000,MAKER
1985,btc-updown-5m-1783679100,Up,1783679384,0.93,40.0,0.9600,0.9700,1783679383810000,0.19000000000000000000,MAKER
1986,btc-updown-5m-1783679100,Up,1783679381,0.9250793625,30.483857,0.9200,0.9300,1783679380988000,0.01200000000000000000,INSIDE
1987,btc-updown-5m-1783679100,Down,1783679380,0.04,50.0,0.1100,0.1200,1783679379909000,0.09100000000000000000,MAKER
1988,btc-updown-5m-1783679100,Down,1783679380,0.05,40.0,0.1100,0.1200,1783679379909000,0.09100000000000000000,MAKER
1989,btc-updown-5m-1783679100,Up,1783679369,0.46,38.88,0.4700,0.4800,1783679368985000,0.01500000000000000000,MAKER
1990,btc-updown-5m-1783679100,Up,1783679363,0.3,40.0,0.5900,0.6200,1783679362994000,0.00600000000000000000,MAKER
1991,btc-updown-5m-1783679100,Up,1783679363,0.3,40.0,0.5900,0.6200,1783679362994000,0.00600000000000000000,MAKER
1992,btc-updown-5m-1783679100,Down,1783679339,0.9,40.0,0.9300,0.9400,1783679338947000,0.05300000000000000000,MAKER
1993,btc-updown-15m-1783678500,Up,1783679314,0.981,19.37,0.9800,0.9990,1783679311319000,2.6810000000000000,INSIDE
1994,btc-updown-5m-1783679100,Up,1783679309,0.25,40.0,0.2300,0.2400,1783679308903000,0.09700000000000000000,TAKER
1995,btc-updown-5m-1783679100,Up,1783679308,0.25,40.0,0.2600,0.2700,1783679307994000,0.00600000000000000000,MAKER
1996,btc-updown-15m-1783678500,Up,1783679282,0.964999999,30.124342,0.9700,0.9710,1783679281077000,0.92300000000000000000,MAKER
1997,btc-updown-15m-1783678500,Down,1783679249,0.03,15.0,0.0380,0.0400,1783679248868000,0.13200000000000000000,MAKER
1998,btc-updown-15m-1783678500,Up,1783679234,0.964,25.0,,,,,NO_BOOK
1999,btc-updown-5m-1783679100,Down,1783679231,0.72,40.0,,,,,NO_BOOK
2000,btc-updown-5m-1783679100,Down,1783679216,0.7,40.0,0.5500,0.5600,1783679209207000,6.7930000000000000,TAKER
2001,btc-updown-5m-1783679100,Down,1783679216,0.7,35.0,0.5500,0.5600,1783679209207000,6.7930000000000000,TAKER
2002,btc-updown-5m-1783679100,Down,1783679215,0.67,13.97,0.5500,0.5600,1783679209207000,5.7930000000000000,TAKER
2003,btc-updown-15m-1783678500,Up,1783679213,0.961,8.91,0.9800,0.9900,1783679208583000,4.4170000000000000,MAKER
2004,btc-updown-15m-1783678500,Up,1783679083,0.92,23.0,0.9200,0.9300,1783679082164000,0.83600000000000000000,MAKER
2005,btc-updown-15m-1783678500,Down,1783679059,0.06,30.0,0.0600,0.0700,1783679058980000,0.02000000000000000000,MAKER
2006,btc-updown-5m-1783678800,Up,1783679032,0.97,40.0,0.9800,0.9900,1783679031872000,0.12800000000000000000,MAKER
2007,btc-updown-15m-1783678500,Up,1783679032,0.86,17.07,0.8600,0.8700,1783679030816000,1.1840000000000000,MAKER
2008,btc-updown-5m-1783678800,Down,1783679027,0.04,40.0,0.0300,0.0400,1783679026984000,0.01600000000000000000,TAKER
2009,btc-updown-15m-1783678500,Up,1783679015,0.79,25.0,0.8200,0.8300,1783679014340000,0.66000000000000000000,MAKER
2010,btc-updown-15m-1783678500,Up,1783678993,0.66,30.0,0.7500,0.7600,1783678992911000,0.08900000000000000000,MAKER
2011,btc-updown-15m-1783678500,Up,1783678993,0.66,30.0,0.7500,0.7600,1783678992911000,0.08900000000000000000,MAKER
2012,btc-updown-15m-1783678500,Up,1783678988,0.64,30.0,,,,,NO_BOOK
2013,btc-updown-15m-1783678500,Up,1783678978,0.56,30.0,,,,,NO_BOOK
2014,btc-updown-15m-1783678500,Up,1783678978,0.57,30.0,,,,,NO_BOOK
2015,btc-updown-15m-1783678500,Up,1783678976,0.56,30.0,,,,,NO_BOOK
2016,btc-updown-15m-1783678500,Up,1783678928,0.84,6.66,0.8600,0.8700,1783678927703000,0.29700000000000000000,MAKER
2017,btc-updown-15m-1783678500,Down,1783678925,0.14,30.0,0.1600,0.1700,1783678924722000,0.27800000000000000000,MAKER
2018,btc-updown-15m-1783678500,Down,1783678918,0.21,15.0,,,,,NO_BOOK
2019,btc-updown-15m-1783678500,Down,1783678918,0.21,30.0,,,,,NO_BOOK
2020,btc-updown-15m-1783678500,Down,1783678916,0.2099999777,31.42857,,,,,NO_BOOK
2021,btc-updown-15m-1783678500,Up,1783678913,0.67,30.0,,,,,NO_BOOK
2022,btc-updown-15m-1783678500,Up,1783678913,0.67,30.0,,,,,NO_BOOK
2023,btc-updown-15m-1783678500,Up,1783678913,0.67,30.0,,,,,NO_BOOK
2024,btc-updown-15m-1783678500,Up,1783678913,0.65,2.92,,,,,NO_BOOK
2025,btc-updown-15m-1783678500,Down,1783678898,0.31,27.52,0.5500,0.5600,1783678885010000,12.9900000000000000,MAKER
2026,btc-updown-15m-1783678500,Down,1783678817,0.51,30.0,0.5200,0.5300,1783678816678000,0.32200000000000000000,MAKER
2027,btc-updown-15m-1783678500,Down,1783678816,0.51,30.0,0.5000,0.5200,1783678814773000,1.2270000000000000,INSIDE
2028,btc-updown-5m-1783678800,Down,1783678814,0.51,40.0,0.5500,0.5600,1783678813787000,0.21300000000000000000,MAKER
2029,btc-updown-15m-1783678500,Up,1783678810,0.51,30.0,,,,,NO_BOOK
2030,btc-updown-15m-1783678500,Up,1783678810,0.51,30.0,,,,,NO_BOOK
2031,btc-updown-15m-1783678500,Up,1783678810,0.51,30.0,,,,,NO_BOOK
2032,btc-updown-15m-1783678500,Down,1783678802,0.43,30.0,,,,,NO_BOOK
2033,btc-updown-15m-1783678500,Up,1783678796,0.53,13.94,,,,,NO_BOOK
2034,btc-updown-5m-1783678500,Down,1783678775,0.2399999856,41.666665,0.2700,0.2800,1783678774964000,0.03600000000000000000,MAKER
2035,btc-updown-5m-1783678500,Down,1783678775,0.2399999856,41.666665,0.2700,0.2800,1783678774964000,0.03600000000000000000,MAKER
2036,btc-updown-15m-1783678500,Down,1783678774,0.46,30.0,0.4500,0.4600,1783678773430000,0.57000000000000000000,TAKER
2037,btc-updown-5m-1783678500,Up,1783678769,0.8163116611,40.180727,0.8000,0.8100,1783678768849000,0.15100000000000000000,TAKER
2038,btc-updown-5m-1783678500,Up,1783678768,0.81,19.76,0.8100,0.8200,1783678767980000,0.02000000000000000000,MAKER
2039,btc-updown-5m-1783678500,Up,1783678768,0.78,6.79,0.8100,0.8200,1783678767980000,0.02000000000000000000,MAKER
2040,btc-updown-5m-1783678500,Down,1783678760,0.25,40.0,0.2700,0.2800,1783678759951000,0.04900000000000000000,MAKER
2041,btc-updown-5m-1783678500,Down,1783678760,0.24,19.5,0.2700,0.2800,1783678759951000,0.04900000000000000000,MAKER
2042,btc-updown-5m-1783678500,Up,1783678754,0.68,40.0,0.7500,0.7600,1783678753960000,0.04000000000000000000,MAKER
2043,btc-updown-5m-1783678500,Down,1783678750,0.29,5.77,0.3300,0.3400,1783678749725000,0.27500000000000000000,MAKER
2044,btc-updown-5m-1783678500,Down,1783678718,0.07,40.0,0.3000,0.3100,1783678709343000,8.6570000000000000,MAKER
2045,btc-updown-5m-1783678500,Down,1783678717,0.07,40.0,0.3000,0.3100,1783678709343000,7.6570000000000000,MAKER
2046,btc-updown-5m-1783678500,Up,1783678684,0.61,40.0,0.6200,0.6300,1783678683749000,0.25100000000000000000,MAKER
2047,btc-updown-15m-1783678500,Down,1783678607,0.32,30.0,,,,,NO_BOOK
2048,btc-updown-5m-1783678500,Up,1783678522,0.66,40.0,0.6700,0.6800,1783678521979000,0.02100000000000000000,MAKER
2049,btc-updown-5m-1783678500,Up,1783678517,0.63,21.41,0.6500,0.6600,1783678516974000,0.02600000000000000000,MAKER
2050,btc-updown-5m-1783678200,Up,1783678486,0.06,40.0,0.0700,0.0800,1783678475018000,10.9820000000000000,MAKER
2051,btc-updown-5m-1783678200,Down,1783678436,0.88,35.96,,,,,NO_BOOK
2052,btc-updown-5m-1783678200,Up,1783678363,0.17,37.02,0.1800,0.1900,1783678362828000,0.17200000000000000000,MAKER
2053,btc-updown-5m-1783678200,Up,1783678363,0.17,40.0,0.1800,0.1900,1783678362828000,0.17200000000000000000,MAKER
2054,btc-updown-15m-1783677600,Down,1783678279,0.93,20.0,0.9200,0.9300,1783678277377000,1.6230000000000000,TAKER
2055,btc-updown-15m-1783677600,Down,1783678231,0.93,30.0,0.9200,0.9300,1783678230617000,0.38300000000000000000,TAKER
2056,btc-updown-15m-1783677600,Down,1783678202,0.93,20.39,,,,,NO_BOOK
2057,btc-updown-5m-1783677900,Down,1783678159,0.9338119441,31.48,0.9800,0.9900,1783678158560000,0.44000000000000000000,MAKER
2058,btc-updown-5m-1783677900,Down,1783678126,0.94,12.67,0.9600,0.9700,1783678125640000,0.36000000000000000000,MAKER
2059,btc-updown-15m-1783677600,Up,1783678066,0.12,13.58,0.1300,0.1500,1783678064474000,1.5260000000000000,MAKER
2060,btc-updown-15m-1783677600,Up,1783677905,0.27,30.0,,,,,NO_BOOK
2061,btc-updown-5m-1783677600,Up,1783677823,0.04,40.0,,,,,NO_BOOK
2062,btc-updown-5m-1783677600,Up,1783677727,0.5,8.94,,,,,NO_BOOK
2063,btc-updown-5m-1783677600,Down,1783677698,0.56,40.0,0.5800,0.5900,1783677697929000,0.07100000000000000000,MAKER
2064,btc-updown-15m-1783677600,Up,1783677659,0.6,30.0,0.5900,0.6000,1783677658126000,0.87400000000000000000,TAKER
2065,btc-updown-15m-1783677600,Down,1783677644,0.38,30.0,0.3700,0.3800,1783677641597000,2.4030000000000000,TAKER
2066,btc-updown-5m-1783677300,Down,1783677586,0.94,40.0,0.9000,0.9100,1783677574893000,11.1070000000000000,TAKER
2067,btc-updown-5m-1783677300,Up,1783677578,0.09,40.0,0.0900,0.1000,1783677574893000,3.1070000000000000,MAKER
2068,btc-updown-5m-1783677300,Up,1783677578,0.09,40.0,0.0900,0.1000,1783677574893000,3.1070000000000000,MAKER
2069,btc-updown-5m-1783677300,Down,1783677539,0.9,40.0,0.8900,0.9000,1783677538850000,0.15000000000000000000,TAKER
2070,btc-updown-5m-1783677300,Down,1783677539,0.9,40.0,0.8900,0.9000,1783677538850000,0.15000000000000000000,TAKER
2071,btc-updown-5m-1783677300,Down,1783677530,0.87,40.0,0.8500,0.8600,1783677529732000,0.26800000000000000000,TAKER
2072,btc-updown-5m-1783677300,Down,1783677529,0.87,5.11,0.8500,0.8600,1783677528993000,0.00700000000000000000,TAKER
2073,btc-updown-5m-1783677300,Up,1783677523,0.1,40.0,0.1100,0.1200,1783677522933000,0.06700000000000000000,MAKER
2074,btc-updown-5m-1783677300,Up,1783677523,0.1,40.0,0.1100,0.1200,1783677522933000,0.06700000000000000000,MAKER
2075,btc-updown-5m-1783677300,Down,1783677508,0.79,28.55,,,,,NO_BOOK
2076,btc-updown-5m-1783677300,Down,1783677505,0.79,40.0,,,,,NO_BOOK
2077,btc-updown-5m-1783677300,Down,1783677505,0.79,40.0,,,,,NO_BOOK
2078,btc-updown-15m-1783676700,Down,1783677503,0.98,18.88,,,,,NO_BOOK
2079,btc-updown-15m-1783676700,Down,1783677496,0.98,30.0,,,,,NO_BOOK
2080,btc-updown-15m-1783676700,Up,1783677485,0.02,50.0,0.0100,0.0200,1783677475450000,9.5500000000000000,TAKER
2081,btc-updown-5m-1783677300,Up,1783677478,0.14,40.0,0.1600,0.1700,1783677475155000,2.8450000000000000,MAKER
2082,btc-updown-15m-1783676700,Down,1783677455,0.98,30.0,,,,,NO_BOOK
2083,btc-updown-5m-1783677300,Down,1783677427,0.73,7.09,0.7900,0.8100,1783677422328000,4.6720000000000000,MAKER
2084,btc-updown-15m-1783676700,Up,1783677425,0.02,50.0,0.0100,0.0200,1783677422335000,2.6650000000000000,TAKER
2085,btc-updown-15m-1783676700,Down,1783677376,0.95,10.0,,,,,NO_BOOK
2086,btc-updown-15m-1783676700,Down,1783677376,0.95,10.0,,,,,NO_BOOK
2087,btc-updown-15m-1783676700,Down,1783677356,0.93,25.0,0.9300,0.9400,1783677355897000,0.10300000000000000000,MAKER
2088,btc-updown-15m-1783676700,Down,1783677335,0.88,25.0,0.8800,0.8900,1783677334805000,0.19500000000000000000,MAKER
2089,btc-updown-15m-1783676700,Up,1783677334,0.12,15.0,0.1100,0.1300,1783677333628000,0.37200000000000000000,INSIDE
2090,btc-updown-5m-1783677000,Up,1783677286,0.1,40.0,0.1300,0.1400,1783677274250000,11.7500000000000000,MAKER
2091,btc-updown-5m-1783677000,Up,1783677283,0.12,33.0,0.1300,0.1400,1783677274250000,8.7500000000000000,MAKER
2092,btc-updown-5m-1783677000,Down,1783677281,0.83,11.63,0.8600,0.8700,1783677274250000,6.7500000000000000,MAKER
2093,btc-updown-15m-1783676700,Down,1783677265,0.88,12.58,0.8800,0.8900,1783677263479000,1.5210000000000000,MAKER
2094,btc-updown-5m-1783677000,Down,1783677241,0.72,40.0,0.7200,0.7300,1783677240913000,0.08700000000000000000,MAKER
2095,btc-updown-15m-1783676700,Up,1783677235,0.09,30.0,,,,,NO_BOOK
2096,btc-updown-15m-1783676700,Down,1783677215,0.88,12.68,0.8800,0.8900,1783677204779000,10.2210000000000000,MAKER
2097,btc-updown-5m-1783677000,Down,1783677209,0.6999999951,41.142856,0.7900,0.8000,1783677205527000,3.4730000000000000,MAKER
2098,btc-updown-15m-1783676700,Down,1783677151,0.85,5.0,,,,,NO_BOOK
2099,btc-updown-15m-1783676700,Up,1783677137,0.12,26.22,0.1100,0.1200,1783677132435000,4.5650000000000000,TAKER
2100,btc-updown-15m-1783676700,Up,1783677112,0.13,5.0,0.1300,0.1400,1783677109823000,2.1770000000000000,MAKER
2101,btc-updown-15m-1783676700,Down,1783677089,0.84,5.0,0.8400,0.8500,1783677088149000,0.85100000000000000000,MAKER
2102,btc-updown-15m-1783676700,Up,1783677076,0.16,27.0,0.1600,0.1700,1783677075941000,0.05900000000000000000,MAKER
2103,btc-updown-15m-1783676700,Up,1783677076,0.16,30.0,0.1600,0.1700,1783677075941000,0.05900000000000000000,MAKER
2104,btc-updown-5m-1783676700,Up,1783676951,0.02,50.0,0.0100,0.0200,1783676941044000,9.9560000000000000,TAKER
2105,btc-updown-5m-1783676700,Down,1783676939,0.93,5.0,0.9700,0.9800,1783676938935000,0.06500000000000000000,MAKER
2106,btc-updown-15m-1783676700,Down,1783676938,0.74,15.0,0.7700,0.7800,1783676936289000,1.7110000000000000,MAKER
2107,btc-updown-5m-1783676700,Down,1783676938,0.93,10.0,0.9600,0.9700,1783676937974000,0.02600000000000000000,MAKER
2108,btc-updown-5m-1783676700,Down,1783676938,0.93,10.0,0.9600,0.9700,1783676937974000,0.02600000000000000000,MAKER
2109,btc-updown-15m-1783676700,Up,1783676909,0.35,30.0,0.3400,0.3500,1783676908161000,0.83900000000000000000,TAKER
2110,btc-updown-15m-1783676700,Down,1783676905,0.65,30.0,0.6500,0.6600,1783676902877000,2.1230000000000000,MAKER
2111,btc-updown-5m-1783676700,Up,1783676900,0.17,40.0,0.2100,0.2200,1783676899990000,0.01000000000000000000,MAKER
2112,btc-updown-5m-1783676700,Up,1783676900,0.17,35.0,0.2100,0.2200,1783676899990000,0.01000000000000000000,MAKER
2113,btc-updown-5m-1783676700,Down,1783676710,0.62,40.0,,,,,NO_BOOK
2114,btc-updown-15m-1783675800,Down,1783676681,0.322316479,30.71515,0.2300,0.2600,1783676680705000,0.29500000000000000000,TAKER
2115,btc-updown-15m-1783675800,Down,1783676681,0.2832146339,33.89655,0.2300,0.2600,1783676680705000,0.29500000000000000000,TAKER
2116,btc-updown-15m-1783675800,Down,1783676668,0.41,30.0,0.4200,0.4300,1783676667597000,0.40300000000000000000,MAKER
2117,btc-updown-15m-1783675800,Down,1783676668,0.41,30.0,0.4200,0.4300,1783676667597000,0.40300000000000000000,MAKER
2118,btc-updown-15m-1783675800,Down,1783676660,0.51,17.62,0.4300,0.4400,1783676659562000,0.43800000000000000000,TAKER
2119,btc-updown-15m-1783675800,Down,1783676656,0.5,12.0,0.5000,0.5100,1783676655917000,0.08300000000000000000,MAKER
2120,btc-updown-15m-1783675800,Up,1783676630,0.43,21.0,0.4700,0.4800,1783676628234000,1.7660000000000000,MAKER
2121,btc-updown-15m-1783675800,Up,1783676630,0.41,15.97,0.4700,0.4800,1783676628234000,1.7660000000000000,MAKER
2122,btc-updown-15m-1783675800,Up,1783676629,0.42,26.0,0.4700,0.4800,1783676628234000,0.76600000000000000000,MAKER
2123,btc-updown-15m-1783675800,Down,1783676626,0.56,5.0,0.5700,0.5900,1783676625841000,0.15900000000000000000,MAKER
2124,btc-updown-15m-1783675800,Down,1783676620,0.55,5.0,0.5400,0.5600,1783676617777000,2.2230000000000000,INSIDE
2125,btc-updown-15m-1783675800,Down,1783676617,0.54,30.0,0.5400,0.5500,1783676615418000,1.5820000000000000,MAKER
2126,btc-updown-15m-1783675800,Down,1783676617,0.54,6.88,0.5400,0.5500,1783676615418000,1.5820000000000000,MAKER
2127,btc-updown-15m-1783675800,Up,1783676599,0.45,30.0,,,,,NO_BOOK
2128,btc-updown-15m-1783675800,Up,1783676587,0.28,30.0,0.3100,0.3200,1783676579344000,7.6560000000000000,MAKER
2129,btc-updown-15m-1783675800,Up,1783676587,0.28,21.42,0.3100,0.3200,1783676579344000,7.6560000000000000,MAKER
2130,btc-updown-5m-1783676400,Down,1783676587,0.8,27.1875,0.8800,0.8900,1783676580071000,6.9290000000000000,MAKER
2131,btc-updown-5m-1783676400,Down,1783676585,0.8,27.1875,0.8800,0.8900,1783676580071000,4.9290000000000000,MAKER
2132,btc-updown-15m-1783675800,Down,1783676585,0.75,30.0,0.6800,0.6900,1783676579344000,5.6560000000000000,TAKER
2133,btc-updown-5m-1783676400,Down,1783676584,0.89,14.26,0.8800,0.8900,1783676580071000,3.9290000000000000,TAKER
2134,btc-updown-15m-1783675800,Down,1783676584,0.73,11.85,0.6800,0.6900,1783676579344000,4.6560000000000000,TAKER
2135,btc-updown-15m-1783675800,Down,1783676573,0.63,4.61,0.6300,0.6400,1783676572445000,0.55500000000000000000,MAKER
2136,btc-updown-15m-1783675800,Down,1783676572,0.62,10.96,0.6200,0.6400,1783676571352000,0.64800000000000000000,MAKER
2137,btc-updown-15m-1783675800,Down,1783676572,0.61,5.0,0.6200,0.6400,1783676571352000,0.64800000000000000000,MAKER
2138,btc-updown-15m-1783675800,Up,1783676569,0.43,30.0,0.3900,0.4000,1783676568975000,0.02500000000000000000,TAKER
2139,btc-updown-15m-1783675800,Down,1783676548,0.45,30.0,0.4400,0.4500,1783676547621000,0.37900000000000000000,TAKER
2140,btc-updown-15m-1783675800,Up,1783676537,0.41,29.87,,,,,NO_BOOK
2141,btc-updown-15m-1783675800,Down,1783676519,0.54,22.43,0.5900,0.6000,1783676506865000,12.1350000000000000,MAKER
2142,btc-updown-15m-1783675800,Down,1783676513,0.67,30.0,0.5900,0.6000,1783676506865000,6.1350000000000000,TAKER
2143,btc-updown-15m-1783675800,Down,1783676513,0.67,30.0,0.5900,0.6000,1783676506865000,6.1350000000000000,TAKER
2144,btc-updown-15m-1783675800,Down,1783676483,0.46,13.1,0.4600,0.4700,1783676482503000,0.49700000000000000000,MAKER
2145,btc-updown-15m-1783675800,Up,1783676468,0.55,30.0,,,,,NO_BOOK
