fid,slug,outcome,ts,price,size
2188,btc-updown-5m-1783675200,Up,1783675412,0.7,40.0
2189,btc-updown-5m-1783675200,Up,1783675412,0.7,40.0
2190,btc-updown-15m-1783674900,Down,1783675391,0.04,30.0
2191,btc-updown-15m-1783674900,Up,1783675357,0.95,4.69
2192,btc-updown-15m-1783674900,Up,1783675202,0.88,20.06
2193,btc-updown-15m-1783674900,Down,1783675112,0.16,30.0
2194,btc-updown-5m-1783674600,Up,1783674887,0.28,40.0
2195,btc-updown-5m-1783674600,Up,1783674887,0.28,40.0
2196,btc-updown-5m-1783674600,Down,1783674878,0.794302926,11.62
2197,btc-updown-15m-1783674000,Down,1783674874,0.9,30.0
2198,btc-updown-15m-1783674000,Down,1783674874,0.9,30.0
2199,btc-updown-5m-1783674600,Up,1783674869,0.15,40.0
2200,btc-updown-5m-1783674600,Down,1783674869,0.6499999943,43.692305
2201,btc-updown-15m-1783674000,Down,1783674869,0.8219001919,15.63
2202,btc-updown-15m-1783674000,Down,1783674869,0.8099999974,30.370368
2203,btc-updown-5m-1783674600,Up,1783674868,0.15,40.0
2204,btc-updown-15m-1783674000,Down,1783674844,0.96,30.0
2205,btc-updown-15m-1783674000,Up,1783674841,0.04,30.0
2206,btc-updown-15m-1783674000,Up,1783674785,0.02,50.0
2207,btc-updown-5m-1783674600,Down,1783674772,0.75,40.0
2208,btc-updown-5m-1783674600,Down,1783674772,0.75,9.5
2209,btc-updown-15m-1783674000,Up,1783674727,0.16,16.42
2210,btc-updown-15m-1783674000,Down,1783674725,0.75,33.2
2211,btc-updown-15m-1783674000,Down,1783674725,0.7399999951,32.837834
2212,btc-updown-15m-1783674000,Up,1783674724,0.2899999853,41.379309
2213,btc-updown-15m-1783674000,Up,1783674673,0.39,30.0
2214,btc-updown-15m-1783674000,Down,1783674595,0.66,30.0
2215,btc-updown-5m-1783674300,Down,1783674586,0.14,40.0
2216,btc-updown-5m-1783674300,Up,1783674586,0.77,3.53
2217,btc-updown-5m-1783674300,Down,1783674580,0.1600474483,37.176469
2218,btc-updown-5m-1783674300,Down,1783674578,0.17,40.0
2219,btc-updown-5m-1783674300,Down,1783674575,0.14,5.0
2220,btc-updown-5m-1783674300,Down,1783674575,0.14,25.0
2221,btc-updown-5m-1783674300,Down,1783674575,0.14,25.0
2222,btc-updown-5m-1783674300,Down,1783674569,0.179999985,46.666665
2223,btc-updown-5m-1783674300,Up,1783674566,0.68,5.0
2224,btc-updown-15m-1783674000,Down,1783674562,0.7,30.0
2225,btc-updown-5m-1783674300,Down,1783674551,0.22,33.49
2226,btc-updown-5m-1783674300,Down,1783674542,0.39,5.0
2227,btc-updown-5m-1783674300,Down,1783674542,0.3699999865,42.162161
2228,btc-updown-5m-1783674300,Up,1783674518,0.39,40.0
2229,btc-updown-5m-1783674300,Up,1783674515,0.39,40.0
2230,btc-updown-15m-1783674000,Up,1783674466,0.28,30.0
2231,btc-updown-15m-1783674000,Up,1783674436,0.32,30.0
2232,btc-updown-5m-1783674000,Down,1783674280,0.85,31.73
2233,btc-updown-5m-1783674000,Down,1783674266,0.74,17.31
2234,btc-updown-5m-1783674000,Down,1783674260,0.74,40.0
2235,btc-updown-15m-1783674000,Down,1783674101,0.8399999974,30.357137
2236,btc-updown-5m-1783674000,Down,1783674095,0.9401041636,40.42104
2237,btc-updown-15m-1783674000,Down,1783674020,0.67,30.0
2238,btc-updown-15m-1783674000,Down,1783674016,0.62,22.6
2239,btc-updown-5m-1783673700,Up,1783673975,0.97,19.89
2240,btc-updown-15m-1783673100,Up,1783673972,0.98,30.0
2241,btc-updown-15m-1783673100,Up,1783673966,0.98,30.0
2242,btc-updown-5m-1783673700,Down,1783673957,0.02,21.85
2243,btc-updown-15m-1783673100,Down,1783673957,0.03,23.09
2244,btc-updown-5m-1783673700,Down,1783673957,0.02,50.0
2245,btc-updown-15m-1783673100,Down,1783673957,0.03,35.0
2246,btc-updown-15m-1783673100,Down,1783673956,0.02,18.22
2247,btc-updown-15m-1783673100,Down,1783673942,0.02,50.0
2248,btc-updown-15m-1783673100,Up,1783673933,0.98,30.0
2249,btc-updown-15m-1783673100,Down,1783673887,0.03,35.0
2250,btc-updown-15m-1783673100,Up,1783673881,0.94,6.68
2251,btc-updown-15m-1783673100,Up,1783673881,0.92,14.88
2252,btc-updown-15m-1783673100,Up,1783673872,0.95,30.0
2253,btc-updown-15m-1783673100,Up,1783673863,0.96,30.0
2254,btc-updown-15m-1783673100,Up,1783673863,0.96,12.36
2255,btc-updown-15m-1783673100,Down,1783673833,0.03,29.02
2256,btc-updown-15m-1783673100,Up,1783673824,0.93,30.0
2257,btc-updown-15m-1783673100,Down,1783673809,0.06,30.0
2258,btc-updown-15m-1783673100,Down,1783673794,0.08,30.0
2259,btc-updown-15m-1783673100,Up,1783673765,0.77,30.0
2260,btc-updown-15m-1783673100,Up,1783673764,0.76,20.0
2261,btc-updown-15m-1783673100,Down,1783673758,0.27,30.0
2262,btc-updown-15m-1783673100,Up,1783673737,0.72,30.0
2263,btc-updown-15m-1783673100,Up,1783673737,0.71,30.0
2264,btc-updown-15m-1783673100,Up,1783673737,0.7,6.54
2265,btc-updown-15m-1783673100,Up,1783673737,0.67,5.0
2266,btc-updown-15m-1783673100,Up,1783673735,0.66,5.0
2267,btc-updown-15m-1783673100,Down,1783673731,0.33,10.67
2268,btc-updown-15m-1783673100,Down,1783673725,0.4,30.0
2269,btc-updown-15m-1783673100,Down,1783673725,0.4,30.0
2270,btc-updown-15m-1783673100,Down,1783673723,0.37,17.63
2271,btc-updown-15m-1783673100,Up,1783673714,0.6,22.02
2272,btc-updown-15m-1783673100,Up,1783673710,0.54,11.0
2273,btc-updown-15m-1783673100,Up,1783673701,0.52,30.0
2274,btc-updown-15m-1783673100,Up,1783673701,0.52,30.0
2275,btc-updown-15m-1783673100,Up,1783673687,0.49,12.02
2276,btc-updown-15m-1783673100,Up,1783673686,0.46,5.0
2277,btc-updown-15m-1783673100,Up,1783673650,0.39,2.47
2278,btc-updown-15m-1783673100,Up,1783673650,0.38,5.0
2279,btc-updown-15m-1783673100,Up,1783673644,0.37,17.0
2280,btc-updown-15m-1783673100,Down,1783673632,0.63,30.0
2281,btc-updown-15m-1783673100,Up,1783673627,0.38,30.0
2282,btc-updown-15m-1783673100,Up,1783673627,0.38,30.0
2283,btc-updown-15m-1783673100,Up,1783673585,0.22,28.62
2284,btc-updown-15m-1783673100,Down,1783673582,0.61,30.0
2285,btc-updown-15m-1783673100,Up,1783673536,0.38,30.0
2286,btc-updown-15m-1783673100,Down,1783673507,0.46,30.0
2287,btc-updown-15m-1783673100,Down,1783673507,0.46,30.0
2288,btc-updown-15m-1783673100,Up,1783673456,0.62,5.0
2289,btc-updown-15m-1783673100,Up,1783673444,0.61,10.26
2290,btc-updown-15m-1783673100,Up,1783673443,0.56,25.0
2291,btc-updown-15m-1783673100,Up,1783673443,0.58,5.91
2292,btc-updown-15m-1783673100,Up,1783673423,0.53,30.0
2293,btc-updown-15m-1783673100,Down,1783673392,0.36,9.6
2294,btc-updown-15m-1783673100,Up,1783673347,0.7,18.08
2295,btc-updown-15m-1783673100,Up,1783673345,0.65,1.22
2296,btc-updown-15m-1783673100,Down,1783673338,0.4,12.0
2297,btc-updown-5m-1783673100,Down,1783673338,0.24,5.0
2298,btc-updown-15m-1783673100,Down,1783673336,0.39,12.0
2299,btc-updown-15m-1783673100,Down,1783673317,0.36,30.0
2300,btc-updown-5m-1783673100,Up,1783673308,0.76,40.0
2301,btc-updown-5m-1783673100,Up,1783673306,0.76,40.0
2302,btc-updown-5m-1783673100,Up,1783673297,0.7,40.0
2303,btc-updown-5m-1783673100,Up,1783673297,0.7,40.0
2304,btc-updown-15m-1783673100,Down,1783673278,0.56,23.0
2305,btc-updown-15m-1783673100,Down,1783673174,0.65,12.53
2306,btc-updown-5m-1783672800,Down,1783673087,0.31,10.0
2307,btc-updown-5m-1783672800,Down,1783673087,0.31,10.0
2308,btc-updown-5m-1783672800,Down,1783673087,0.2299999376,12.173912
2309,btc-updown-5m-1783672800,Down,1783673084,0.38,15.0
2310,btc-updown-5m-1783672800,Down,1783673084,0.38,15.0
2311,btc-updown-5m-1783672800,Down,1783673071,0.61,6.36
2312,btc-updown-5m-1783672800,Down,1783673066,0.58,11.2
2313,btc-updown-15m-1783672200,Down,1783672750,0.956,18.0
2314,btc-updown-15m-1783672200,Up,1783672748,0.03,21.18
2315,btc-updown-15m-1783672200,Down,1783672571,0.75,30.0
2316,btc-updown-5m-1783672500,Down,1783672549,0.69,21.0
2317,btc-updown-5m-1783672500,Down,1783672547,0.68,21.0
2318,btc-updown-15m-1783672200,Down,1783672547,0.7,30.0
2319,btc-updown-15m-1783672200,Down,1783672547,0.69,30.0
2320,btc-updown-15m-1783672200,Down,1783672546,0.69,30.0
2321,btc-updown-5m-1783672500,Down,1783672544,0.59,40.0
2322,btc-updown-15m-1783672200,Down,1783672537,0.62,30.0
2323,btc-updown-15m-1783672200,Down,1783672535,0.62,30.0
2324,btc-updown-5m-1783672500,Down,1783672534,0.5728395062,40.5
2325,btc-updown-15m-1783672200,Up,1783672529,0.52,12.03
2326,btc-updown-15m-1783672200,Up,1783672517,0.46,0.92
2327,btc-updown-15m-1783672200,Up,1783672513,0.41,10.82
2328,btc-updown-5m-1783672200,Up,1783672471,0.04,40.0
2329,btc-updown-5m-1783672200,Up,1783672471,0.04,40.0
2330,btc-updown-5m-1783672200,Up,1783672429,0.11,26.72
2331,btc-updown-5m-1783672200,Down,1783672391,0.88,25.0
2332,btc-updown-5m-1783672200,Down,1783672391,0.88,25.0
2333,btc-updown-5m-1783672200,Down,1783672390,0.87,19.12
2334,btc-updown-5m-1783672200,Down,1783672253,0.82,35.22
2335,btc-updown-5m-1783672200,Down,1783672247,0.78,40.0
2336,btc-updown-5m-1783671900,Up,1783672187,0.41,17.0
2337,btc-updown-5m-1783671900,Up,1783672186,0.4,8.12
2338,btc-updown-5m-1783671900,Up,1783672174,0.21,40.0
2339,btc-updown-15m-1783671300,Up,1783671968,0.993,30.0
2340,btc-updown-5m-1783671600,Down,1783671841,0.08,40.0
2341,btc-updown-5m-1783671600,Down,1783671838,0.1,44.0
2342,btc-updown-5m-1783671600,Down,1783671838,0.1,40.0
2343,btc-updown-5m-1783671600,Up,1783671833,0.79,40.0
2344,btc-updown-5m-1783671600,Up,1783671833,0.79,40.0
2345,btc-updown-5m-1783671600,Up,1783671755,0.7,40.0
2346,btc-updown-5m-1783671600,Up,1783671746,0.66,9.16
2347,btc-updown-15m-1783671300,Down,1783671685,0.03,35.0
2348,btc-updown-15m-1783671300,Up,1783671664,0.95,30.0
2349,btc-updown-15m-1783671300,Up,1783671664,0.95,30.0
2350,btc-updown-15m-1783671300,Down,1783671638,0.02,50.0
2351,btc-updown-15m-1783671300,Down,1783671466,0.05,30.0
2352,btc-updown-15m-1783671300,Up,1783671419,0.94,30.0
2353,btc-updown-15m-1783671300,Up,1783671418,0.95,30.0
2354,btc-updown-15m-1783671300,Up,1783671418,0.95,30.0
2355,btc-updown-15m-1783671300,Up,1783671409,0.95,10.0
2356,btc-updown-15m-1783671300,Down,1783671407,0.03,35.0
2357,btc-updown-15m-1783671300,Down,1783671406,0.023174971,51.78
2358,btc-updown-15m-1783671300,Down,1783671404,0.03,40.0
2359,btc-updown-5m-1783671300,Up,1783671404,0.95,40.0
2360,btc-updown-15m-1783671300,Down,1783671385,0.17,30.0
2361,btc-updown-15m-1783671300,Up,1783671340,0.67,10.25
2362,btc-updown-15m-1783671300,Up,1783671338,0.64,5.0
2363,btc-updown-15m-1783671300,Up,1783671328,0.58,30.0
2364,btc-updown-5m-1783671300,Up,1783671308,0.63,40.0
2365,btc-updown-15m-1783671300,Up,1783671307,0.56,28.32
2366,btc-updown-15m-1783671300,Up,1783671307,0.55,1.23
2367,btc-updown-5m-1783671000,Down,1783671284,0.87,30.0
2368,btc-updown-5m-1783671000,Down,1783671284,0.87,35.0
2369,btc-updown-5m-1783671000,Down,1783671281,0.88,25.0
2370,btc-updown-5m-1783671000,Down,1783671281,0.8852458992,40.66666
2371,btc-updown-5m-1783671000,Down,1783671280,0.87,40.0
2372,btc-updown-15m-1783670400,Down,1783671277,0.05,6.1
2373,btc-updown-15m-1783670400,Up,1783671266,0.92,25.0
2374,btc-updown-15m-1783670400,Up,1783671266,0.92,25.0
2375,btc-updown-15m-1783670400,Down,1783671259,0.08,30.0
2376,btc-updown-15m-1783670400,Up,1783671259,0.93,10.0
2377,btc-updown-15m-1783670400,Up,1783671257,0.93,25.0
2378,btc-updown-15m-1783670400,Up,1783671257,0.93,20.0
2379,btc-updown-5m-1783671000,Down,1783671253,0.89,10.0
2380,btc-updown-5m-1783671000,Down,1783671253,0.89,40.0
2381,btc-updown-5m-1783671000,Down,1783671253,0.89,40.0
2382,btc-updown-5m-1783671000,Down,1783671244,0.859999999,40.465114
2383,btc-updown-5m-1783671000,Down,1783671244,0.87,40.0
2384,btc-updown-5m-1783671000,Down,1783671241,0.88,35.0
2385,btc-updown-5m-1783671000,Down,1783671238,0.8915353654,40.37977
2386,btc-updown-15m-1783670400,Down,1783671235,0.27,30.0
2387,btc-updown-15m-1783670400,Up,1783671232,0.77,27.5
2388,btc-updown-15m-1783670400,Up,1783671232,0.76,5.0
2389,btc-updown-15m-1783670400,Up,1783671230,0.75,5.0
2390,btc-updown-15m-1783670400,Up,1783671230,0.74,11.01
2391,btc-updown-15m-1783670400,Up,1783671230,0.73,0.2
2392,btc-updown-5m-1783671000,Up,1783671223,0.09,30.0
2393,btc-updown-5m-1783671000,Up,1783671223,0.09,40.0
2394,btc-updown-15m-1783670400,Down,1783671223,0.3,30.0
2395,btc-updown-5m-1783671000,Down,1783671223,0.91,15.0
2396,btc-updown-15m-1783670400,Down,1783671223,0.23,30.0
2397,btc-updown-5m-1783671000,Down,1783671223,0.91,15.0
2398,btc-updown-15m-1783670400,Up,1783671218,0.79,25.0
2399,btc-updown-5m-1783671000,Up,1783671208,0.11,40.0
2400,btc-updown-15m-1783670400,Up,1783671208,0.81,23.27
2401,btc-updown-5m-1783671000,Up,1783671208,0.11,40.0
2402,btc-updown-15m-1783670400,Up,1783671199,0.81,30.0
2403,btc-updown-15m-1783670400,Down,1783671194,0.17,12.31
2404,btc-updown-5m-1783671000,Down,1783671190,0.9,40.0
2405,btc-updown-5m-1783671000,Down,1783671190,0.9,40.0
2406,btc-updown-15m-1783670400,Down,1783671190,0.16,30.0
2407,btc-updown-15m-1783670400,Down,1783671190,0.16,30.0
2408,btc-updown-5m-1783671000,Down,1783671185,0.89,40.0
2409,btc-updown-5m-1783671000,Down,1783671185,0.89,40.0
2410,btc-updown-15m-1783670400,Down,1783671184,0.1,20.49
2411,btc-updown-15m-1783670400,Down,1783671182,0.1,30.0
2412,btc-updown-15m-1783670400,Up,1783671181,0.91,30.0
2413,btc-updown-15m-1783670400,Up,1783671181,0.91,30.0
2414,btc-updown-15m-1783670400,Up,1783671179,0.85,14.0
2415,btc-updown-15m-1783670400,Up,1783671175,0.85,30.0
2416,btc-updown-15m-1783670400,Up,1783671164,0.84,27.31
2417,btc-updown-15m-1783670400,Up,1783671163,0.84,7.0
2418,btc-updown-15m-1783670400,Up,1783671149,0.83,17.77
2419,btc-updown-15m-1783670400,Up,1783671149,0.83,30.0
2420,btc-updown-15m-1783670400,Up,1783671127,0.84,30.0
2421,btc-updown-15m-1783670400,Up,1783671127,0.84,30.0
2422,btc-updown-15m-1783670400,Up,1783671127,0.84,30.0
2423,btc-updown-5m-1783671000,Up,1783671124,0.12,17.76
2424,btc-updown-15m-1783670400,Down,1783671121,0.17,30.0
2425,btc-updown-15m-1783670400,Down,1783671115,0.16,30.0
2426,btc-updown-15m-1783670400,Down,1783671115,0.14,9.0
2427,btc-updown-5m-1783671000,Down,1783671083,0.6,20.0
2428,btc-updown-15m-1783670400,Down,1783671083,0.11,4.98
2429,btc-updown-5m-1783671000,Down,1783671082,0.58,20.0
2430,btc-updown-5m-1783671000,Down,1783671082,0.58,40.0
2431,btc-updown-5m-1783671000,Down,1783671082,0.58,40.0
2432,btc-updown-15m-1783670400,Down,1783671082,0.1,9.0
2433,btc-updown-15m-1783670400,Down,1783671082,0.1,30.0
2434,btc-updown-15m-1783670400,Down,1783671080,0.1,30.0
2435,btc-updown-15m-1783670400,Up,1783671053,0.9,27.06
2436,btc-updown-15m-1783670400,Up,1783671019,0.88,16.0
2437,btc-updown-15m-1783670400,Up,1783671007,0.87,5.39
2438,btc-updown-15m-1783670400,Up,1783671001,0.86,30.0
2439,btc-updown-15m-1783670400,Up,1783671001,0.86,30.0
2440,btc-updown-15m-1783670400,Down,1783670995,0.13,7.92
2441,btc-updown-15m-1783670400,Down,1783670995,0.12,21.29
2442,btc-updown-15m-1783670400,Down,1783670993,0.11,10.45
2443,btc-updown-15m-1783670400,Up,1783670975,0.89,30.0
2444,btc-updown-15m-1783670400,Down,1783670969,0.11,30.0
2445,btc-updown-5m-1783670700,Up,1783670948,0.94,15.1
2446,btc-updown-5m-1783670700,Down,1783670908,0.04,40.0
2447,btc-updown-5m-1783670700,Down,1783670908,0.04,40.0
2448,btc-updown-5m-1783670700,Up,1783670897,0.95,40.0
2449,btc-updown-5m-1783670700,Up,1783670897,0.95,35.0
2450,btc-updown-5m-1783670700,Up,1783670893,0.95,40.0
2451,btc-updown-5m-1783670700,Up,1783670893,0.95,40.0
2452,btc-updown-15m-1783670400,Up,1783670809,0.73,20.0
2453,btc-updown-5m-1783670700,Up,1783670807,0.74,15.0
2454,btc-updown-5m-1783670700,Up,1783670806,0.74,40.0
2455,btc-updown-5m-1783670700,Up,1783670806,0.74,40.0
2456,btc-updown-5m-1783670700,Up,1783670806,0.73,0.6
2457,btc-updown-5m-1783670700,Down,1783670777,0.34,40.0
2458,btc-updown-15m-1783670400,Up,1783670716,0.68,30.0
2459,btc-updown-15m-1783670400,Up,1783670710,0.61,15.0
2460,btc-updown-5m-1783670400,Up,1783670663,0.77,16.82
2461,btc-updown-5m-1783670400,Down,1783670659,0.21,9.27
2462,btc-updown-15m-1783670400,Up,1783670656,0.54,5.0
2463,btc-updown-15m-1783670400,Up,1783670656,0.53,30.0
2464,btc-updown-5m-1783670400,Down,1783670654,0.41,14.72
2465,btc-updown-15m-1783670400,Down,1783670654,0.46,21.1
2466,btc-updown-5m-1783670400,Down,1783670654,0.37,2.86
2467,btc-updown-5m-1783670400,Up,1783670648,0.9,3.71
2468,btc-updown-15m-1783670400,Up,1783670614,0.75,30.0
2469,btc-updown-15m-1783670400,Up,1783670612,0.73,10.0
2470,btc-updown-15m-1783670400,Up,1783670608,0.73,30.0
2471,btc-updown-15m-1783670400,Up,1783670606,0.73,30.0
2472,btc-updown-5m-1783670400,Up,1783670572,0.94,40.0
2473,btc-updown-5m-1783670400,Up,1783670551,0.93,40.4301
2474,btc-updown-5m-1783670400,Up,1783670551,0.93,40.4301
2475,btc-updown-15m-1783670400,Up,1783670527,0.73,12.94
2476,btc-updown-15m-1783670400,Up,1783670524,0.7,30.0
2477,btc-updown-15m-1783670400,Up,1783670524,0.7,30.0
2478,btc-updown-15m-1783670400,Up,1783670522,0.64,1.76
2479,btc-updown-15m-1783670400,Up,1783670522,0.58,5.0
2480,btc-updown-15m-1783670400,Up,1783670476,0.59,9.63
2481,btc-updown-15m-1783670400,Up,1783670474,0.56,6.88
2482,btc-updown-15m-1783670400,Down,1783670452,0.53,30.0
2483,btc-updown-15m-1783670400,Down,1783670450,0.53,30.0
2484,btc-updown-5m-1783670400,Down,1783670450,0.52,10.42
2485,btc-updown-15m-1783670400,Down,1783670450,0.49,2.85
2486,btc-updown-15m-1783670400,Down,1783670449,0.48,30.0
2487,btc-updown-15m-1783670400,Down,1783670444,0.47,5.73
2488,btc-updown-15m-1783670400,Up,1783670411,0.53,12.99
2489,btc-updown-5m-1783670100,Up,1783670386,0.91,5.0
2490,btc-updown-5m-1783670100,Up,1783670386,0.9099999921,5.054944
2491,btc-updown-5m-1783670100,Up,1783670384,0.939999996,10.106366
2492,btc-updown-5m-1783670100,Up,1783670384,0.95,15.0
2493,btc-updown-5m-1783670100,Up,1783670381,0.8,15.0
2494,btc-updown-5m-1783670100,Up,1783670380,0.8,40.0
2495,btc-updown-5m-1783670100,Up,1783670380,0.8,40.0
2496,btc-updown-5m-1783670100,Down,1783670374,0.2099999857,41.90476
2497,btc-updown-15m-1783669500,Down,1783670372,0.01,100.0
2498,btc-updown-5m-1783670100,Up,1783670369,0.89,40.0
2499,btc-updown-5m-1783670100,Up,1783670369,0.89,40.0
2500,btc-updown-5m-1783670100,Up,1783670350,0.93,23.9
2501,btc-updown-5m-1783670100,Down,1783670338,0.07,40.0
2502,btc-updown-5m-1783670100,Up,1783670315,0.9,40.0
2503,btc-updown-5m-1783670100,Up,1783670315,0.9,40.0
2504,btc-updown-15m-1783669500,Up,1783670315,0.98,15.0
2505,btc-updown-15m-1783669500,Up,1783670311,0.98,30.0
2506,btc-updown-5m-1783670100,Down,1783670299,0.13,40.0
2507,btc-updown-5m-1783670100,Up,1783670293,0.79,20.0
2508,btc-updown-5m-1783670100,Up,1783670293,0.79,40.0
2509,btc-updown-5m-1783670100,Up,1783670293,0.79,40.0
2510,btc-updown-15m-1783669500,Up,1783670291,0.96,10.0
2511,btc-updown-15m-1783669500,Up,1783670291,0.96,30.0
2512,btc-updown-15m-1783669500,Up,1783670276,0.93,19.29
2513,btc-updown-15m-1783669500,Up,1783670240,0.93,20.0
2514,btc-updown-15m-1783669500,Up,1783670221,0.94,30.0
2515,btc-updown-15m-1783669500,Up,1783670203,0.93,14.29
2516,btc-updown-15m-1783669500,Up,1783670203,0.92,15.0
2517,btc-updown-15m-1783669500,Up,1783670198,0.92,30.0
2518,btc-updown-15m-1783669500,Up,1783670192,0.92,25.0
2519,btc-updown-15m-1783669500,Up,1783670192,0.92,30.0
2520,btc-updown-15m-1783669500,Up,1783670192,0.92,30.0
2521,btc-updown-15m-1783669500,Up,1783670192,0.91,18.0
2522,btc-updown-15m-1783669500,Up,1783670128,0.83,30.0
2523,btc-updown-5m-1783669800,Up,1783670074,0.95,40.0
2524,btc-updown-5m-1783669800,Down,1783670053,0.07,11.95
2525,btc-updown-5m-1783669800,Up,1783670050,0.87,10.0
2526,btc-updown-5m-1783669800,Up,1783670050,0.87,5.0
2527,btc-updown-5m-1783669800,Up,1783670050,0.87,10.0
2528,btc-updown-5m-1783669800,Up,1783670048,0.87,15.0
2529,btc-updown-15m-1783669500,Down,1783670024,0.3,8.44
2530,btc-updown-5m-1783669800,Up,1783670024,0.85,10.0
2531,btc-updown-5m-1783669800,Up,1783670023,0.85,40.0
2532,btc-updown-5m-1783669800,Up,1783670021,0.85,10.0
2533,btc-updown-15m-1783669500,Up,1783670021,0.7,25.0
2534,btc-updown-5m-1783669800,Up,1783670021,0.85,40.0
2535,btc-updown-5m-1783669800,Up,1783670021,0.85,40.0
2536,btc-updown-15m-1783669500,Up,1783670021,0.69,5.0
2537,btc-updown-15m-1783669500,Up,1783670020,0.63,5.0
2538,btc-updown-5m-1783669800,Down,1783670017,0.24,40.0
2539,btc-updown-15m-1783669500,Up,1783670009,0.67,30.0
2540,btc-updown-5m-1783669800,Up,1783669967,0.8,40.0
2541,btc-updown-15m-1783669500,Down,1783669946,0.3,30.0
2542,btc-updown-15m-1783669500,Down,1783669945,0.29,0.42
2543,btc-updown-15m-1783669500,Up,1783669934,0.71,30.0
2544,btc-updown-15m-1783669500,Up,1783669934,0.71,30.0
2545,btc-updown-15m-1783669500,Up,1783669934,0.71,30.0
2546,btc-updown-15m-1783669500,Up,1783669928,0.56,30.0
2547,btc-updown-15m-1783669500,Down,1783669922,0.44,30.0
2548,btc-updown-15m-1783669500,Down,1783669922,0.44,30.0
2549,btc-updown-15m-1783669500,Down,1783669916,0.33,30.0
2550,btc-updown-15m-1783669500,Down,1783669916,0.33,30.0
2551,btc-updown-15m-1783669500,Down,1783669901,0.25,30.0
2552,btc-updown-5m-1783669800,Up,1783669847,0.65,40.0
2553,btc-updown-5m-1783669800,Up,1783669846,0.65,40.0
2554,btc-updown-15m-1783669500,Down,1783669793,0.5,25.0
2555,btc-updown-5m-1783669500,Up,1783669781,0.29,36.4
2556,btc-updown-5m-1783669500,Down,1783669772,0.83,1.54
2557,btc-updown-5m-1783669500,Down,1783669756,0.81,40.0
2558,btc-updown-5m-1783669500,Down,1783669735,0.74,40.0
2559,btc-updown-5m-1783669500,Down,1783669733,0.73,11.0
2560,btc-updown-15m-1783669500,Up,1783669721,0.44,30.0
2561,btc-updown-5m-1783669500,Up,1783669721,0.26,5.55
2562,btc-updown-5m-1783669500,Down,1783669709,0.82,40.0
2563,btc-updown-15m-1783669500,Up,1783669669,0.35,13.24
2564,btc-updown-5m-1783669500,Down,1783669636,0.87,40.0
2565,btc-updown-15m-1783668600,Down,1783669448,0.92,10.0
2566,btc-updown-15m-1783668600,Down,1783669448,0.92,10.0
2567,btc-updown-15m-1783668600,Up,1783669444,0.08,22.73
