asset,slug,timeframe,window_start_unix,outcome_up,strike_price,settlement_price,abs_move_pct,btc_close_at_ws,ret_5m,ret_15m,ret_1h,oi_now,oi_delta_5m,oi_delta_15m,oi_delta_1h,oiv_delta_5m,ls_count,ls_count_delta_5m,ls_top_count,ls_top_sum,smart_minus_retail,taker_ratio,taker_delta_5m,book_skew,entry_yes_ask,entry_no_ask,votes_up,prob_a,prob_b,prob_c,prob_stack
eth,eth-updown-5m-1777236900,5m,1777236900,0,2364.96620962,2363.86454125,0.0004658283765403,2363.64,-0.0008035220068712,-0.0010360000334613,-0.0030246472480796,2065480.485,2.149667100459496e-05,-4.242578366508987e-06,-0.0052080243242098,-0.0005327862280927,1.63293008,-0.00212969,1.2197724,1.112518,-0.4131576799999998,0.267117,-0.154161,-0.4306451612903225,0.57,0.47,0,0.4371727748691099,0.5017976373908578,0.4916820702402957,0.40979047632409343
eth,eth-updown-5m-1777237200,5m,1777237200,1,2363.86454125,2366.18,0.0009795226035987,2364.69,0.000444131444827,-0.0006932966107478,-0.0012847551223901,2064325.249,-0.0005593061800339,-0.0005258656999612,-0.0059102762916347,-0.0009990897895708,1.63004299,-0.0028870899999999,1.21804398,1.1125,-0.4119990099999999,0.281101,0.0139839999999999,0.9788090697181606,0.74,0.27,1,0.5127020785219399,0.25,0.4916820702402957,0.31284377975690364
eth,eth-updown-5m-1777237500,5m,1777237500,0,2366.18,2365.81,0.0001563701831644,2366.05,0.0005749629180493,0.0002155723560052,-0.0009927236291412,2063636.444,-0.0003336707722456,-0.00087131284917,-0.0068790912369202,0.0010707150058422,1.62701394,-0.0030290499999998,1.21493699,1.113363,-0.4120769500000001,1.636674,1.355573,-0.4533967892214364,0.51,0.5,2,0.5152838427947598,0.5017976373908578,0.4916820702402957,0.5111533340523703
eth,eth-updown-5m-1777237800,5m,1777237800,1,2365.81,2366.36,0.0002324785168716,2365.8,-0.0001056669168433,0.000913427446033,-0.000316967259936,2063724.482,4.266158424170996e-05,-0.0008501668317626,-0.0069877716294095,-0.0001340232500051,1.62716994,0.0001559999999998,1.21505515,1.112996,-0.4121147899999999,0.510237,-1.126437,-0.875,0.5,0.52,1,0.5127020785219399,0.5017976373908578,0.4916820702402957,0.483772381671421
eth,eth-updown-5m-1777238100,5m,1777238100,0,2366.36,2365.84,0.0002197467840903,2366.67,0.000367672699373,0.0008369687005786,0.0004522142727421,2063910.07,8.992867101142998e-05,-0.0002011209232658,-0.0074342924190541,0.0002887116645304,1.62636154,-0.0008083999999999,1.2144239,1.112662,-0.4119376400000001,1.415899,0.905662,-0.5494951257278695,0.51,0.5,3,0.5537190082644629,0.5017976373908578,0.4916820702402957,0.5262108557408021
eth,eth-updown-5m-1777238400,5m,1777238400,1,2365.84,2367.93819844,0.0008868725019443,2366.16,-0.0002155158761139,4.648990641564209e-05,0.0004184869854556,2063295.743,-0.0002976520193053,-0.0001650973944516,-0.0080288377866645,-0.0003695101034875,1.62470795,-0.00165359,1.21347542,1.112941,-0.4112325299999999,1.161343,-0.254556,-0.855072463768116,0.5,0.52,2,0.5152838427947598,0.5017976373908578,0.4916820702402957,0.5111533340523703
eth,eth-updown-5m-1777238700,5m,1777238700,0,2367.93819844,2366.11312375,0.0007707442243223,2367.45,0.00054503857814,0.0006971954013989,0.00017742180814,2062770.058,-0.0002547792781444,-0.0004624764634643,-0.0084195649650827,0.0001948978025516,1.62388712,-0.0008208299999998,1.21246806,1.113234,-0.41141906,1.172809,0.0114659999999999,0.9136721241760578,0.63,0.43,3,0.5537190082644629,0.5017976373908578,0.4916820702402957,0.5262108557408021
eth,eth-updown-5m-1777239000,5m,1777239000,0,2366.11312375,2355.99325919,0.0042769994631369,2364.91,-0.0010734602793984,-0.0007439375773724,-0.0016308668332229,2063149.577,0.0001839851216223,-0.0003684719654476,-0.0083064249725192,-0.0005531492427091,1.62416873,0.00028161,1.21268416,1.112667,-0.41148457,0.580226,-0.592583,-0.6264333132166566,0.38,0.63,0,0.4371727748691099,0.5017976373908578,0.4916820702402957,0.40979047632409343
eth,eth-updown-5m-1777239300,5m,1777239300,1,2355.99325919,2358.62505,0.0011170621137111,2358.15,-0.0028625529280044,-0.0033909746292629,-0.0050462965281093,2069923.947,0.0032835089009155,0.0032124352616376,0.0012686394656125,-0.0009601042522634,1.62876985,0.00460112,1.21892237,1.093563,-0.40984748,0.463557,-0.116669,0.0017466998825988,0.63,0.42,0,0.4371727748691099,0.5017976373908578,0.4916820702402957,0.40979047632409343
eth,eth-updown-5m-1777239600,5m,1777239600,0,2358.62505,2358.06660724,0.0002367662295454,2359.01,0.0003646261774153,-0.0035713870299875,-0.0029967642160168,2068171.093,-0.0008468204846561,0.0026183407981192,0.001298406662052,0.0001812866959005,1.6241217,-0.0046481500000001,1.21481306,1.09542,-0.4093086399999999,1.897207,1.43365,-0.8848104408270383,0.56,0.48,1,0.5127020785219399,0.5017976373908578,0.4916820702402957,0.483772381671421
eth,eth-updown-5m-1777239900,5m,1777239900,0,2358.06660724,2356.09242618,0.0008372032638682,2355.92,-0.0013107301454692,-0.0038086568960582,-0.0044089223835997,2071432.681,0.0015770397386556,0.0040147859817534,0.0029153044590228,0.0012805928176584,1.62215482,-0.0019668799999998,1.21424874,1.091202,-0.40790608,0.799943,-1.097264,0.875293692391108,0.51,0.5,0,0.4371727748691099,0.5017976373908578,0.4916820702402957,0.40979047632409343
eth,eth-updown-5m-1777240200,5m,1777240200,1,2356.09242618,2357.67604925,0.0006721396208414,2356.35,0.0001825022764795,-0.0007636016915742,-0.0038925140584163,2073087.86,0.0007990503457737,0.0015285165450573,0.0037046776976399,-2.7147479314426622e-05,1.6185953,-0.00355952,1.21209118,1.089578,-0.4065041199999999,0.542017,-0.257926,0.8951358180669614,0.63,0.44,1,0.5127020785219399,0.5017976373908578,0.5476190476190477,0.5856327460101044
eth,eth-updown-5m-1777240500,5m,1777240500,1,2357.67604925,2365.41459679,0.0032822777083652,2359.96,0.0015308581094165,0.0004026302404268,-0.0015581339421286,2070878.042,-0.0010659548216157,0.0013088612490339,0.0026132210104128,-0.0001673595892657,1.615068,-0.0035273,1.20812336,1.089766,-0.4069446399999998,0.983396,0.4413790000000001,0.5252468491611143,0.57,0.45,2,0.5152838427947598,1.0,0.4916820702402957,0.7986704653371319
eth,eth-updown-5m-1777240800,5m,1777240800,1,2365.41459679,2366.11528409,0.0002962217705728,2365.8,0.0024715613881617,0.0041849217740577,0.0004692960012059,2071717.37,0.0004053005454582,0.0001374357963024,0.0035808896895395,0.0035653576647025,1.61867586,0.00360786,1.20966386,1.089684,-0.4090119999999999,1.202983,0.2195869999999998,-0.2791620977804666,0.52,0.49,3,0.5537190082644629,0.5000000000000001,0.4916820702402957,0.5262108557408021
eth,eth-updown-5m-1777241100,5m,1777241100,1,2366.11528409,2370.53749371,0.0018689747070801,2367.97,0.0009168168930893,0.0049192363906674,0.0008111499762459,2071276.726,-0.0002126950357133,-0.0008736407341655,0.0037023391509749,7.650745625786826e-05,1.61510306,-0.0035727999999999,1.20734908,1.092903,-0.40775398,0.765371,-0.4376119999999999,-0.6280223186608803,0.5,0.53,3,0.5537190082644629,0.5017976373908578,0.4916820702402957,0.5262108557408021
eth,eth-updown-5m-1777241400,5m,1777241400,1,2370.53749371,2371.14731304,0.0002572493924344,2367.19,-0.0003294503277839,0.003058927953467,0.0005873665653053,2072464.698,0.0005735457677324,0.0007661754906955,0.0042351661165203,0.0024929401661883,1.61277204,-0.0023310199999999,1.2057844,1.088156,-0.4069876400000001,2.545511,1.7801399999999998,0.9066988686920046,0.45,0.56,2,0.5152838427947598,0.5017976373908578,0.4916820702402957,0.5111533340523703
eth,eth-updown-5m-1777241700,5m,1777241700,1,2371.14731304,2377.40911198,0.0026408308355889,2376.83,0.0040640694045892,0.0046514359698946,0.0042837632705218,2071857.554,-0.0002929574629598,6.76656005447196e-05,0.0038506929713268,-6.34004464105109e-05,1.61279734,2.529999999989485e-05,1.20553419,1.088422,-0.4072631499999999,0.958083,-1.5874279999999998,0.7626772256993232,0.48,0.53,3,0.5537190082644629,0.5017976373908578,0.4916820702402957,0.5262108557408021
eth,eth-updown-5m-1777242000,5m,1777242000,0,2377.40911198,2373.86523531,0.0014906465412881,2375.17,-0.0006986532270718,0.0030359658497336,0.0038006259195638,2066541.004,-0.0025660789226246,-0.0022863782229357,0.0015728530488223,0.0001096410268199,1.6131407,0.00034336,1.20138874,1.0947,-0.4117519599999999,1.62713,0.669047,-0.8998211091234346,0.4,0.62,2,0.5152838427947598,0.5017976373908578,0.4916820702402957,0.5111533340523703
eth,eth-updown-5m-1777242300,5m,1777242300,0,2373.86523531,2368.72346859,0.00216598930871,2372.6,-0.0010826136274565,0.0022828025500608,0.0021729737139672,2067542.523,0.000484635435765,-0.0023750344238674,0.0023136194853572,-0.0011106778656208,1.61050473,-0.00263597,1.19985827,1.0934,-0.4106464599999999,0.511756,-1.115374,-0.0924217002237136,0.48,0.53,2,0.5152838427947598,0.5017976373908578,0.4916820702402957,0.5111533340523703
eth,eth-updown-5m-1777242600,5m,1777242600,0,2368.72346859,2355.27357391,0.0056781193999002,2364.47,-0.0034325048953739,-0.0052137717499022,-0.0001860709020081,2068733.201,0.0005758904529189,-0.0015079960463344,0.0027063592781861,-0.0015463288406735,1.60475209,-0.0057526399999998,1.1955506,1.092279,-0.40920149,0.607132,0.095376,-0.7506110030425458,0.5,0.51,0,0.4371727748691099,0.5017976373908578,0.4916820702402957,0.40979047632409343
eth,eth-updown-5m-1777242900,5m,1777242900,1,2355.27357391,2359.08115772,0.0016166206134937,2356.27,-0.003474035107671,-0.0079891536305014,-0.0007975530816746,2068597.516,-6.558844800974573e-05,0.0009951469610423,-0.0006408114664899,-0.0057542985551816,1.60552895,0.0007768599999999,1.19663754,1.089169,-0.40889141,0.658782,0.0516499999999999,0.0682809578919255,0.57,0.45,0,0.4371727748691099,0.5017976373908578,0.5476190476190477,0.483772381671421
eth,eth-updown-5m-1777243200,5m,1777243200,1,2359.08115772,2361.31573633,0.000947224135417,2358.74,0.0010477179161637,-0.0058588220868811,-0.0001144613429263,2068634.827,1.8036858166592395e-05,0.0005283102948785,0.0002242241957493,0.001574226973253,1.60688089,0.0013519399999999,1.19758203,1.09008,-0.40929886,1.10941,0.450628,0.2549513863881886,0.53,0.48,1,0.5127020785219399,0.5017976373908578,0.5476190476190477,0.5856327460101044
eth,eth-updown-5m-1777243500,5m,1777243500,1,2361.31573633,2365.74597848,0.0018761752534142,2362.18,0.0014573433181825,-0.0009689738733247,0.0026536121207252,2069023.874,0.0001880694431526,0.0001405077270764,-0.0011628700377736,0.0010886515946886,1.60957536,0.00269447,1.2000086,1.089267,-0.4095667599999999,0.977783,-0.131627,-0.6485218813201945,0.62,0.39,2,0.5152838427947598,0.5017976373908578,0.4916820702402957,0.5111533340523703
eth,eth-updown-5m-1777243800,5m,1777243800,0,2365.74597848,2364.3125463,0.0006059112825464,2364.75,0.0010873866349757,0.0035924478693219,0.0035584964792214,2069337.094,0.0001513853967254,0.0003575262922244,-0.0018092653342729,0.00221901547567,1.6098942,0.00031884,1.20022364,1.089179,-0.4096705600000001,1.538208,0.5604250000000001,0.9689653555857672,0.5,0.51,3,0.5537190082644629,0.5017976373908578,0.4916820702402957,0.5262108557408021
eth,eth-updown-5m-1777244100,5m,1777244100,0,2364.3125463,2362.41741712,0.0008015561153138,2361.45,-0.0013964709645323,0.0011482589886259,0.0006311674052726,2069691.164,0.0001711031039972,0.0005106445014908,-0.0005731279080314,-0.0005915191382818,1.60684713,-0.00304707,1.19827327,1.08857,-0.4085738599999999,0.769276,-0.7689320000000001,-0.3215027373985274,0.53,0.5,2,0.5152838427947598,0.5017976373908578,0.4916820702402957,0.5111533340523703
eth,eth-updown-5m-1777244400,5m,1777244400,0,2362.41741712,2359.87584559,0.0010758350796018,2359.49,-0.000830343157343,-0.0011394274868995,-0.002670737140232,2069547.566,-6.938136592438138e-05,0.0002531106608196,-0.0010473455652881,-0.0008235651632109,1.60530185,-0.0015452799999999,1.1977503,1.089581,-0.40755155,0.580481,-0.1887949999999999,0.5762925598991173,0.52,0.5,0,0.4371727748691099,0.5017976373908578,0.4916820702402957,0.40979047632409343
eth,eth-updown-5m-1777244700,5m,1777244700,0,2359.87584559,2358.751966,0.0004762452194678,2359.06,-0.0001822593810345,-0.0024090735029097,-0.0037698134143557,2069970.598,0.0002044079618896,0.000306138618902,-0.0006305907769853,-0.0009194211336612,1.6042711,-0.0010307499999999,1.19726198,1.088821,-0.4070091200000001,0.79167,0.2111889999999999,0.6934703748488513,0.55,0.47,0,0.4371727748691099,0.5017976373908578,0.4916820702402957,0.40979047632409343
eth,eth-updown-5m-1777245000,5m,1777245000,1,2358.751966,2361.701332,0.0012503925985069,2358.51,-0.0002331708920022,-0.0012457734303798,-0.003673533978574,2070634.258,0.0003206132495994,0.0004556689502297,-0.000883218904412,-3.576226470169974e-05,1.60049362,-0.0037774800000001,1.19456887,1.08931,-0.40592475,1.054305,0.262635,0.373202614379085,0.62,0.44,0,0.4371727748691099,0.5017976373908578,0.4916820702402957,0.40979047632409343
eth,eth-updown-5m-1777245300,5m,1777245300,0,2361.701332,2360.7970909,0.0003828769911537,2361.47,0.001254242767146,0.0008388124941093,-0.0064833606160173,2071509.683,0.0004227810858521,0.0009480898299873,-0.0001679029522703,0.001638089907787,1.60136303,0.0008694099999999,1.19512979,1.088511,-0.4062332399999999,0.933091,-0.121214,0.3351951306838525,0.53,0.49,2,0.5152838427947598,0.5017976373908578,0.4916820702402957,0.5111533340523703
eth,eth-updown-5m-1777245600,5m,1777245600,1,2360.7970909,2367.22544967,0.0027229611535777,2361.99,0.0002201775825775,0.0012412494577212,-0.005564529806368,2072264.262,0.0003642652535937,0.0011080659803652,0.0027694867844005,4.071576132314014e-05,1.5976154,-0.0037476299999998,1.19348138,1.089292,-0.4041340200000001,1.295719,0.362628,-0.2452830188679245,0.54,0.49,2,0.5152838427947598,0.5017976373908578,0.4916820702402957,0.5111533340523703
eth,eth-updown-5m-1777245900,5m,1777245900,0,2367.22544967,2362.32721352,0.002069188699658,2367.26,0.0022286841175051,0.0037031044672286,-0.0022532320614063,2070913.279,-0.0006519356747947,0.0001347514651233,0.0016303200357441,0.0020798435734652,1.59736046,-0.00025494,1.19279842,1.091248,-0.40456204,1.922288,0.6265689999999999,0.4249085988319643,0.48,0.54,2,0.5152838427947598,0.5017976373908578,0.4916820702402957,0.5111533340523703
eth,eth-updown-5m-1777246200,5m,1777246200,1,2362.32721352,2364.65014211,0.000983322114187,2359.33,-0.0033554877577782,-0.0009066260576956,-0.0021762149238107,2070493.742,-0.0002025854989942,-0.0004904350717437,0.0008510237082042,-0.0022561245833341,1.59419814,-0.0031623199999999,1.19075009,1.091825,-0.4034480499999999,1.240694,-0.681594,-0.6393580573420689,0.53,0.49,0,0.4371727748691099,0.5017976373908578,0.5476190476190477,0.483772381671421
eth,eth-updown-5m-1777246500,5m,1777246500,1,2364.65014211,2366.87485816,0.0009408224964792,2364.44,0.0021635270105282,0.0010367233702552,0.0034613471943886,2070274.904,-0.000105693630249,-0.0009599924278382,0.0008108817626559,0.0009584350677656,1.59237861,-0.0018195300000001,1.1892146,1.093619,-0.40316401,2.048127,0.8074330000000001,0.7175792507204611,0.5,0.52,3,0.5537190082644629,0.5017976373908578,0.5476190476190477,0.653628629435081
eth,eth-updown-5m-1777246800,5m,1777246800,1,2366.87485816,2373.15987186,0.0026554060001659,2367.45,0.0012722190946888,8.02583474391605e-05,0.0036858483729138,2069097.826,-0.0005685612078502,-0.0008766436617166,0.0002238186237399,0.0003843767055309,1.58963937,-0.0027392399999999,1.18651192,1.095597,-0.4031274499999999,2.917041,0.8689140000000002,0.8590225563909775,0.46,0.55,3,0.5537190082644629,0.5017976373908578,0.4916820702402957,0.5262108557408021
eth,eth-updown-5m-1777247100,5m,1777247100,1,2373.15987186,2374.89507562,0.0007311786199384,2372.79,0.0022530514315424,0.0056887975367596,0.0044815564862737,2067185.08,-0.0009244347831042,-0.0015980062788327,-0.000888725366153,0.0017705689192009,1.58709044,-0.0025489299999998,1.1831121,1.097712,-0.4039783400000001,2.177074,-0.739967,0.1739387489653541,0.64,0.37,3,0.5537190082644629,0.5017976373908578,0.4916820702402957,0.5262108557408021
eth,eth-updown-5m-1777247400,5m,1777247400,0,2374.89507562,2369.79235044,0.0021486107880651,2373.44,0.0002739016036153,0.0037991721298466,0.0036680714549134,2065133.424,-0.0009924878134278,-0.0024834769479483,-0.0020314090015534,-0.0003043754004388,1.57977553,-0.00731491,1.17599609,1.09304,-0.4037794400000001,0.984704,-1.1923700000000002,-0.8400204446716074,0.44,0.63,3,0.5537190082644629,0.5017976373908578,0.4916820702402957,0.5262108557408021
eth,eth-updown-5m-1777247700,5m,1777247700,1,2369.79235044,2369.97520321,7.71598279343e-05,2369.44,-0.001686739259,0.0008402137761577,0.0033778031604455,2060314.878,-0.0023332855611173,-0.0042448200803434,-0.0045302826639501,-0.0045695281929517,1.57876173,-0.0010137999999999,1.17621239,1.08299,-0.40254934,1.093698,0.108994,-0.7800384932636788,0.5,0.51,2,0.5152838427947598,0.5017976373908578,0.4916820702402957,0.5111533340523703
eth,eth-updown-5m-1777248000,5m,1777248000,1,2369.97520321,2373.49431029,0.0014848708438947,2372.91,0.001463409752241,5.057209685635392e-05,0.0056715560700295,2059724.919,-0.0002863440954097,-0.0036088500600053,-0.0047462774769585,-0.0002061349875389,1.57479419,-0.0039675400000001,1.17342142,1.083931,-0.40137277,1.032645,-0.061053,-0.2769353551476456,0.49,0.52,3,0.5537190082644629,0.5017976373908578,0.4916820702402957,0.5262108557408021
eth,eth-updown-5m-1777248300,5m,1777248300,0,2373.49431029,2370.57217664,0.0012311525826421,2372.44,-0.0001980886558574,-0.0004214181626165,0.0056557267952065,2059724.919,0.0,-0.0026189615339837,-0.004949673686138,0.0,1.57479419,0.0,1.17342142,1.083931,-0.40137277,1.032645,0.0,0.911958847361952,0.46,0.55,1,0.5127020785219399,0.5017976373908578,0.4916820702402957,0.483772381671421
eth,eth-updown-5m-1777248600,5m,1777248600,0,2370.57217664,2367.30250282,0.0013792762153457,2367.86,-0.0019323677510539,-0.0006670466546704,0.0039565299361549,2059724.919,0.0,-0.0002863440954097,-0.0052685977534908,0.0,1.57479419,0.0,1.17342142,1.083931,-0.40137277,1.032645,0.0,0.2072929052715021,0.49,0.52,1,0.5127020785219399,0.5017976373908578,0.4916820702402957,0.483772381671421
eth,eth-updown-5m-1777248900,5m,1777248900,1,2367.30250282,2367.31950457,7.1819085139e-06,2366.33,-0.0006463619133442,-0.0027768183202556,0.0020559252556646,2059724.919,0.0,0.0,-0.0056889736488863,0.0,1.57479419,0.0,1.17342142,1.083931,-0.40137277,1.032645,0.0,-0.9492643328259768,0.51,0.5,1,0.5127020785219399,0.5017976373908578,0.5476190476190477,0.5856327460101044
eth,eth-updown-5m-1777249200,5m,1777249200,0,2367.31950457,2365.4924909,0.0007717647180589,2368.12,0.0007561596744248,-0.0018225699899734,0.0025919073475118,2059724.919,0.0,0.0,-0.0060510347207831,0.0,1.57479419,0.0,1.17342142,1.083931,-0.40137277,1.032645,0.0,-0.0626992561105207,0.51,0.5,2,0.5152838427947598,0.5017976373908578,0.4916820702402957,0.5111533340523703
eth,eth-updown-5m-1777249500,5m,1777249500,0,2365.4924909,2363.50532945,0.0008400624637975,2361.0,-0.0030111333100903,-0.0029013355490098,-0.0026479100800835,2059724.919,0.0,0.0,-0.005402621207491,0.0,1.57479419,0.0,1.17342142,1.083931,-0.40137277,1.032645,0.0,0.1776315789473684,0.53,0.48,0,0.4371727748691099,0.5017976373908578,0.4916820702402957,0.40979047632409343
eth,eth-updown-5m-1777249800,5m,1777249800,1,2363.50532945,2364.76116303,0.0005313436633088,2362.07,0.0004530951344382,-0.0018018785012273,0.0011606728121328,2059724.919,0.0,0.0,-0.0052010893737828,0.0,1.57479419,0.0,1.17342142,1.083931,-0.40137277,1.032645,0.0,0.3740159776080238,0.3,0.71,2,0.5152838427947598,0.5017976373908578,0.4916820702402957,0.5111533340523703
eth,eth-updown-5m-1777250100,5m,1777250100,1,2364.76116303,2369.70696264,0.0020914584048999,2363.99,0.0008125161786471,-0.0017455219970048,-0.000190338019748,2059724.919,0.0,0.0,-0.0050959343513348,0.0,1.57479419,0.0,1.17342142,1.083931,-0.40137277,1.032645,0.0,0.6431924882629109,0.52,0.5,1,0.5127020785219399,0.5017976373908578,0.4916820702402957,0.483772381671421
eth,eth-updown-5m-1777250400,5m,1777250400,1,2369.70696264,2372.99570161,0.0013878251707274,2371.99,0.0033783958585286,0.0046440071716142,0.0019158387440915,2059724.919,0.0,0.0,-0.004529948696587,0.0,1.57479419,0.0,1.17342142,1.083931,-0.40137277,1.032645,0.0,0.6774356131243385,0.51,0.51,3,0.5537190082644629,0.5017976373908578,0.4916820702402957,0.5262108557408021
eth,eth-updown-5m-1777250700,5m,1777250700,1,2372.99570161,2373.37913669,0.0001615827115657,2373.62,0.0006869507035343,0.0048778627407105,0.0003497380160838,2059724.919,0.0,0.0,-0.0036088500600053,0.0,1.57479419,0.0,1.17342142,1.083931,-0.40137277,1.032645,0.0,-0.2628281622911694,0.46,0.57,3,0.5537190082644629,0.5017976373908578,0.5476190476190477,0.653628629435081
eth,eth-updown-5m-1777251000,5m,1777251000,1,2373.37913669,2377.63143675,0.001791664885843,2372.38,-0.0005225453131965,0.0035428012488666,-0.000446708900728,2059724.919,0.0,0.0,-0.0026189615339837,0.0,1.57479419,0.0,1.17342142,1.083931,-0.40137277,1.032645,0.0,-0.4732965009208103,0.47,0.55,1,0.5127020785219399,0.5017976373908578,0.5476190476190477,0.5856327460101044
eth,eth-updown-5m-1777251300,5m,1777251300,1,2377.63143675,2389.57896605,0.0050249711184552,2385.94,0.0056995060051937,0.0058639113955317,0.0069395363634655,2059724.919,0.0,0.0,-0.0002863440954097,0.0,1.57479419,0.0,1.17342142,1.083931,-0.40137277,1.032645,0.0,0.91869446541611,0.44,0.6,3,0.5537190082644629,0.5017976373908578,0.4916820702402957,0.5262108557408021
eth,eth-updown-5m-1777251600,5m,1777251600,1,2389.57896605,2397.74284,0.0034164486991174,2399.43,0.0056380324757868,0.010814993167784,0.0111141590870113,2059724.919,0.0,0.0,0.0,0.0,1.57479419,0.0,1.17342142,1.083931,-0.40137277,1.032645,0.0,0.4842363282900853,0.41,0.63,3,0.5537190082644629,1.0,0.4916820702402957,0.7986704653371319
eth,eth-updown-5m-1777251900,5m,1777251900,0,2397.74284,2387.52295647,0.00426229342009,2398.01,-0.0005919824078961,0.0107455560730842,0.0107202653349728,2059724.919,0.0,0.0,0.0,0.0,1.57479419,0.0,1.17342142,1.083931,-0.40137277,1.032645,0.0,0.6145888129054883,0.38,0.63,2,0.5152838427947598,0.5017976373908578,0.4916820702402957,0.5111533340523703
eth,eth-updown-5m-1777252200,5m,1777252200,1,2387.52295647,2387.69967298,7.40166746967e-05,2387.8,-0.0042667868092614,0.000779263258629,0.0083858462767652,2059724.919,0.0,0.0,0.0,0.0,1.57479419,0.0,1.17342142,1.083931,-0.40137277,1.032645,0.0,-0.7404754841717167,0.47,0.54,2,0.5152838427947598,0.5017976373908578,0.4916820702402957,0.5111533340523703
eth,eth-updown-5m-1777252500,5m,1777252500,0,2387.69967298,2383.9978042,0.0015503912916233,2385.49,-0.0009678859572056,-0.0058266551743632,0.0080643222329037,2059724.919,0.0,0.0,0.0,0.0,1.57479419,0.0,1.17342142,1.083931,-0.40137277,1.032645,0.0,-0.1939972714870395,0.45,0.57,1,0.5127020785219399,0.5017976373908578,0.4916820702402957,0.483772381671421
eth,eth-updown-5m-1777252800,5m,1777252800,0,2383.9978042,2383.93677279,2.56004472371e-05,2385.84,0.000146709617917,-0.00508796314855,0.007454872176396,2059724.919,0.0,0.0,0.0,0.0,1.57479419,0.0,1.17342142,1.083931,-0.40137277,1.032645,0.0,-0.9433491955585768,0.52,0.49,2,0.5152838427947598,0.5017976373908578,0.4916820702402957,0.5111533340523703
eth,eth-updown-5m-1777253100,5m,1777253100,0,2383.93677279,2383.30360592,0.0002655971740638,2382.18,-0.0015352287611474,-0.0023564051004359,0.008930776725339,2059724.919,0.0,0.0,0.0,0.0,1.57479419,0.0,1.17342142,1.083931,-0.40137277,1.032645,0.0,-0.047486033519553,0.47,0.55,1,0.5127020785219399,0.5017976373908578,0.5476190476190477,0.5856327460101044
eth,eth-updown-5m-1777253400,5m,1777253400,0,2383.30360592,2380.88960708,0.0010128792798381,2381.33,-0.0003568796996423,-0.0017453988428726,0.0081208018912584,2059724.919,0.0,0.0,0.0,0.0,1.57479419,0.0,1.17342142,1.083931,-0.40137277,1.032645,0.0,0.2336054296982481,0.52,0.49,1,0.5127020785219399,0.5017976373908578,0.4916820702402957,0.483772381671421
eth,eth-updown-5m-1777253700,5m,1777253700,1,2380.88960708,2387.96149912,0.0029702729681252,2381.76,0.0001805550603363,-0.0017115534004535,0.0074888407729474,2059724.919,0.0,0.0,0.0,0.0,1.57479419,0.0,1.17342142,1.083931,-0.40137277,1.032645,0.0,0.3846153846153846,0.52,0.51,2,0.5152838427947598,0.5017976373908578,0.4916820702402957,0.5111533340523703
eth,eth-updown-5m-1777254000,5m,1777254000,0,2387.96149912,2387.44728847,0.0002153345647279,2387.56,0.002432213757616,0.00225588911831,0.0065426586720348,2059724.919,0.0,0.0,0.0,0.0,1.57479419,0.0,1.17342142,1.083931,-0.40137277,1.032645,0.0,0.7391304347826086,0.48,0.55,3,0.5537190082644629,0.5017976373908578,0.4916820702402957,0.5262108557408021
eth,eth-updown-5m-1777254300,5m,1777254300,1,2387.44728847,2396.923145,0.003969032772268,2388.15,0.0002470836809612,0.0028598524989136,0.0061027916494616,2059724.919,0.0,0.0,0.0,0.0,1.57479419,0.0,1.17342142,1.083931,-0.40137277,1.032645,0.0,0.7645833333333333,0.48,0.53,3,0.5537190082644629,0.5017976373908578,0.4916820702402957,0.5262108557408021
eth,eth-updown-5m-1777254600,5m,1777254600,0,2396.923145,2392.51057047,0.0018409328389208,2394.51,0.0026596094010305,0.005338906839608,0.0092849463636888,2059724.919,0.0,0.0,0.0,0.0,1.57479419,0.0,1.17342142,1.083931,-0.40137277,1.032645,0.0,0.8212984786800942,0.43,0.61,3,0.5537190082644629,0.5017976373908578,0.4916820702402957,0.5262108557408021
eth,eth-updown-5m-1777254900,5m,1777254900,1,2392.51057047,2395.17790666,0.0011148691349254,2390.01,-0.0018810669939323,0.0010256260880594,0.0017043733645626,2059724.919,0.0,0.0,0.0,0.0,1.57479419,0.0,1.17342142,1.083931,-0.40137277,1.032645,0.0,-0.2805755395683453,0.48,0.53,2,0.5152838427947598,0.5017976373908578,0.4916820702402957,0.5111533340523703
eth,eth-updown-5m-1777255200,5m,1777255200,0,2395.17790666,2391.206095,0.0016582532967409,2392.42,0.00100785592429,0.0017863983313881,-0.0029258031869341,2059724.919,0.0,0.0,0.0,0.0,1.57479419,0.0,1.17342142,1.083931,-0.40137277,1.032645,0.0,0.5271222661756013,0.49,0.52,2,0.5152838427947598,0.5017976373908578,0.4916820702402957,0.5111533340523703
eth,eth-updown-5m-1777255500,5m,1777255500,0,2391.206095,2389.75686222,0.0006060677007432,2389.26,-0.0013217113901483,-0.0021949224597908,-0.0036555321691863,2059724.919,0.0,0.0,0.0,0.0,1.57479419,0.0,1.17342142,1.083931,-0.40137277,1.032645,0.0,-0.5471960989202368,0.49,0.52,0,0.4371727748691099,0.5017976373908578,0.4916820702402957,0.40979047632409343
