asset,slug,timeframe,window_start_unix,outcome_up,strike_price,settlement_price,abs_move_pct,btc_close_at_ws,ret_5m,ret_15m,ret_1h,oi_now,oi_delta_5m,oi_delta_15m,oi_delta_1h,oiv_delta_5m,ls_count,ls_count_delta_5m,ls_top_count,ls_top_sum,smart_minus_retail,taker_ratio,taker_delta_5m,book_skew,entry_yes_ask,entry_no_ask,votes_up,prob_a,prob_b
btc,btc-updown-15m-1776898800,15m,1776898800,0,78607.95,78562.59,0.0005770408718202,78566.76,0.0003658704760044,0.0005275886723407,-0.0031017147444647,104272.06,-0.0004710643575599,-0.0004790550675218,0.0002879740238392,0.0003562982937246,0.51932677,0.0003018,0.55242216,0.868514,0.0330953899999999,4.011362,2.483064,0.2836970474967907,0.5,0.51,2,0.457516339869281,0.4983991462113128
btc,btc-updown-15m-1776899700,15m,1776899700,0,78562.59,78331.01,0.0029477134091429,78584.87,0.0001454584236765,0.0002304780431507,-0.0020659470321573,104231.319,-0.0001004011970823,-0.0003907182806208,-0.0009917784283586,7.69727195821801e-05,0.51925809,0.00010122,0.55268972,0.868741,0.03343163,0.874871,-0.968649,0.5237089652524477,0.48,0.53,2,0.457516339869281,0.4983991462113128
btc,btc-updown-15m-1776900600,15m,1776900600,0,78331.01,78254.9,0.0009716458398787,78299.1,0.0002007887479214,-0.0036430785893811,-0.0036778174975408,103890.007,-0.0015035592709859,-0.0032745628019924,-0.0045169954444942,-0.0007654545556666,0.51559877,0.0002074399999999,0.55086692,0.872404,0.03526815,0.858577,0.297732,-0.9214975612577356,0.59,0.43,1,0.5,0.4983991462113128
btc,btc-updown-15m-1776901500,15m,1776901500,0,78254.9,78178.22,0.0009798747426678,78272.65,-5.416815662370787e-05,-0.0003378642731095,-0.0032228761469993,103863.354,-0.0002619390844212,-0.0002565501800378,-0.0043967891884317,-0.000435748562696,0.51348228,-3.165999999998892e-05,0.54929292,0.87319,0.03581064,0.587641,-0.521923,0.6059887541494479,0.57,0.44,0,0.4406779661016949,0.4983991462113128
btc,btc-updown-15m-1776902400,15m,1776902400,0,78178.22,77888.01,0.0037121592177463,78304.61,0.0008444958031805,0.0004082329764086,-0.0033422318429313,103867.514,-0.0002416918452267,4.005262529838127e-05,-0.0038797161962658,-0.0004969422691429,0.5124549,-0.0012914499999999,0.5485041,0.87258,0.0360492,0.730729,0.147467,-0.7018209731758284,0.57,0.44,2,0.457516339869281,0.4983991462113128
btc,btc-updown-15m-1776903300,15m,1776903300,1,77888.01,78443.41,0.0071307509332951,77770.42,-0.0041536126868369,-0.0068453241488006,-0.0104180340348826,103395.462,-0.0045239536298073,-0.0045447511143859,-0.008019249953078,-0.0078801578489421,0.51269567,-0.0024219699999999,0.54755752,0.868822,0.0348618499999999,0.608257,-0.1015159999999999,0.0216189039718451,0.59,0.42,0,0.4406779661016949,0.4983991462113128
btc,btc-updown-15m-1776904200,15m,1776904200,0,78443.41,78421.96,0.0002734455322633,78450.01,0.0019994479152859,0.0087004534164361,0.0019254979709348,102543.17,-0.0008492226751769,-0.0082430310142624,-0.0129640668904758,0.0014484230748252,0.52106608,0.00223609,0.55553126,0.864786,0.0344651799999999,1.429758,0.3851960000000001,-0.1849355936962549,0.59,0.42,3,0.559322033898305,0.4983991462113128
btc,btc-updown-15m-1776905100,15m,1776905100,0,78421.96,78424.3,2.9838580928e-05,78449.24,-0.0001191782463762,-9.81521581516096e-06,0.0022535470282293,102563.743,0.0001659438644585,0.0002006276966082,-0.012512700100172,-0.0006727899751385,0.52578453,0.00111071,0.55919323,0.863647,0.0334086999999999,0.978343,-0.6584840000000001,-0.3858717844017966,0.56,0.45,1,0.5,0.4983991462113128
btc,btc-updown-15m-1776906000,15m,1776906000,0,78424.3,78265.12,0.0020297280307251,78401.17,0.0002519412404716,-0.0006129407185481,0.0012323733332723,102600.849,0.0004334493189483,0.000361784768327,-0.0121950064194277,0.0012101456743804,0.52593008,0.0003449199999999,0.55918673,0.861225,0.03325665,2.840839,0.5420029999999998,0.094224924012158,0.5,0.51,2,0.457516339869281,0.4983991462113128
btc,btc-updown-15m-1776906900,15m,1776906900,0,78265.12,78087.43,0.0022703600275576,78262.89,-0.0008572547556173,-0.0017653064258674,0.0063123910562054,102495.44,-0.0005294016863817,-0.0010273696663075,-0.0087046566898651,-0.001521126112824,0.52891288,0.00028461,0.56073821,0.861891,0.0318253299999999,0.904037,-0.3718619999999999,-0.6202531645569621,0.53,0.49,1,0.5,0.4983991462113128
btc,btc-updown-15m-1776907800,15m,1776907800,1,78087.43,78291.85,0.0026178349063351,78140.77,0.0007537959318835,-0.0015616006021442,-0.0039496629623749,102468.119,-5.017894375380916e-05,-0.0002665582000526,-0.0007318966246118,0.0003256153772304,0.52906127,0.00129502,0.56190038,0.861991,0.0328391099999999,1.120596,0.535781,-0.1789845995136688,0.53,0.48,1,0.5,0.4983991462113128
btc,btc-updown-15m-1776908700,15m,1776908700,1,78291.85,78359.71,0.0008667568846565,78282.01,-0.0001756315731836,0.0018058755685605,-0.0021339721779992,102515.421,0.0003624768274057,0.0004616265084362,-0.0004711411517031,0.0012491750123853,0.53149197,0.00162518,0.56350294,0.861207,0.0320109699999999,0.638882,-1.374897,0.818226726854612,0.5,0.51,1,0.5,0.4983991462113128
btc,btc-updown-15m-1776909600,15m,1776909600,0,78359.71,78164.09,0.0024964359873205,78355.32,0.0001443528829338,0.0009360476886676,-0.0005849837707836,102533.404,9.767527195503334e-05,0.0001754175110884,-0.000657353234962,0.0002036849307236,0.53381219,0.0003090599999999,0.56509108,0.861498,0.0312788899999999,1.149779,0.1455740000000001,0.1203698057056434,0.49,0.52,2,0.457516339869281,0.4983991462113128
btc,btc-updown-15m-1776910500,15m,1776910500,0,78164.09,78035.99,0.0016388599931247,78146.1,-0.0016712389562778,-0.0026737153520844,-0.0014933926970006,102571.703,-9.997859370192153e-05,0.0003735270507549,0.0007440623699941,-0.0012835790247517,0.5337147,0.00061864,0.56287264,0.852198,0.02915794,0.811059,-0.501347,-0.9299130922343706,0.51,0.5,0,0.4406779661016949,0.4983991462113128
btc,btc-updown-15m-1776911400,15m,1776911400,0,78035.99,77872.01,0.00210133811335,77969.99,-0.0014191543067528,-0.0022561425244843,-0.0021879346193408,102525.712,-0.0003891069893683,-0.0004483790232087,0.0005620577459803,-0.0010366441377777,0.53499755,-0.0008512899999999,0.56459572,0.850669,0.0295981699999999,0.799112,-0.5521309999999999,0.9091404688351808,0.58,0.43,0,0.4406779661016949,0.4983991462113128
btc,btc-updown-15m-1776912300,15m,1776912300,1,77872.01,77939.91,0.0008719435905147,77888.09,0.0010352253033924,-0.0010509561973082,-0.0050447663852095,102456.811,-0.0001763554099397,-0.0006720362985628,-0.0005717188636429,-7.389720029504776e-05,0.53610771,0.00154942,0.56674722,0.852146,0.0306395099999999,0.79679,0.1659349999999999,0.1949099338387984,0.54,0.47,1,0.5,0.4983991462113128
btc,btc-updown-15m-1776913200,15m,1776913200,0,77939.91,77725.17,0.0027551994863735,77929.03,-0.0003051028931204,0.0005254878403873,-0.0054553262334896,102429.839,-0.0002239177892487,-0.0002632523864127,-0.0010100610723895,-0.0004864515231127,0.53956062,0.0004467600000001,0.57043283,0.856938,0.0308722099999999,0.741307,-1.009127,-0.7162718116044828,0.52,0.53,1,0.5,0.4983991462113128
btc,btc-updown-15m-1776914100,15m,1776914100,0,77725.17,77687.98,0.0004784807804215,77715.23,-0.0017323929135673,-0.0027472922480188,-0.0055289031294241,102316.617,-0.0007292319920512,-0.0011053614952963,-0.0024869042098286,-0.0017581199487023,0.54086198,0.0003902299999999,0.57189413,0.8572,0.03103215,0.552642,-0.170699,-0.9455411844792376,0.6,0.44,0,0.4406779661016949,0.4983991462113128
btc,btc-updown-15m-1776915000,15m,1776915000,0,77687.98,77627.05,0.0007842912121025,77628.01,-0.0006402854356654,-0.0011229327927653,-0.004395693397705,102192.196,-4.144958798568688e-05,-0.0012160390330341,-0.0032529986234087,-0.0001122754782043,0.54156822,0.00131046,0.57520225,0.858544,0.0336340299999999,1.171172,0.084972,0.8333023507342875,0.41,0.6,0,0.4406779661016949,0.4983991462113128
btc,btc-updown-15m-1776915900,15m,1776915900,1,77627.05,77746.47,0.0015383812730227,77655.51,0.0017126127749506,0.0003541908412109,-0.0029905463591859,102242.246,0.0004054762542675,0.0004897634257707,-0.0020941994768898,0.0003835583472542,0.54516774,0.0024967599999999,0.58052141,0.862024,0.03535367,1.048137,0.3287430000000001,-0.7745614226727545,0.58,0.43,2,0.457516339869281,0.4983991462113128
btc,btc-updown-15m-1776916800,15m,1776916800,1,77746.47,77854.56,0.0013902882021524,77736.16,0.0008513176020635,0.001038022272901,-0.0024780119266724,102408.436,0.0001633433003185,0.0016254533375568,-0.0002089527837684,0.0005338557693681,0.5549247,0.00258351,0.58832604,0.862404,0.0334013399999999,0.859887,-1.143872,0.7512323213709863,0.51,0.5,2,0.457516339869281,0.4983991462113128
btc,btc-updown-15m-1776917700,15m,1776917700,0,77854.56,77795.86,0.0007539699665632,77813.42,-0.0001247778881323,0.0009933810988545,0.001262661420201,102341.523,-0.0007619150240816,-0.000653393437236,0.0002434208707271,0.0002005871645633,0.56095982,0.0030248699999999,0.59415202,0.863669,0.0331922,2.143021,1.5514130000000002,0.8534224881224706,0.46,0.59,2,0.457516339869281,0.4983991462113128
btc,btc-updown-15m-1776918600,15m,1776918600,1,77795.86,77876.26,0.001033474017769,77824.1,0.0007189303480052,0.0001372419711746,0.002522836184141,102243.079,-0.0001760982650224,-0.0009619165038222,0.0004979147331367,-8.342310639208872e-05,0.56315308,-0.00029109,0.59615385,0.866395,0.03300077,1.594852,0.6216999999999999,0.3882384971413014,0.51,0.5,3,0.559322033898305,0.4983991462113128
btc,btc-updown-15m-1776919500,15m,1776919500,1,77876.26,77920.09,0.000562815933893,77883.96,4.622367947473506e-05,0.0007688748154585,0.0029375201583887,102283.787,0.000467946958695,0.0003981491989302,0.0004062997598859,0.0003190721637744,0.56759464,0.00166199,0.59960575,0.8669,0.03201111,0.473626,-0.467035,0.2134146341463414,0.5,0.54,3,0.559322033898305,0.4983991462113128
btc,btc-updown-15m-1776920400,15m,1776920400,1,77920.09,77990.0,0.0008972012224318,77946.43,0.0004714604813788,0.0008017691972211,0.0027012670827087,102210.128,-0.0006051899511676,-0.0007201434573399,-0.0019364420329591,-0.0006429351206396,0.57014968,0.00175791,0.60183182,0.867279,0.03168214,2.016013,1.2984870000000002,0.8530373768964004,0.48,0.53,3,0.559322033898305,0.4983991462113128
btc,btc-updown-15m-1776921300,15m,1776921300,0,77990.0,77905.53,0.0010830875753301,77990.01,5.552147262322992e-05,0.0005589456978062,0.0022668316816604,102200.036,-0.0002984039740296,-9.873776892255216e-05,-0.0013824984801136,-1.6722627458776174e-05,0.57398519,0.00098144,0.60561417,0.867098,0.0316289799999999,0.434306,-1.0232979999999998,-0.7199706083898186,0.49,0.52,3,0.559322033898305,0.4983991462113128
btc,btc-updown-15m-1776922200,15m,1776922200,0,77905.53,77862.68,0.000550025139422,77877.59,-0.0002203215290907,-0.001442506582431,0.0006870831280546,102423.327,0.0004902066941523,0.0021848426746151,0.001762935953836,2.939659177259024e-05,0.57254251,-0.00079306,0.60477488,0.869974,0.03223237,0.630914,0.027637,0.938751981553538,0.5,0.51,1,0.5,0.4983991462113128
btc,btc-updown-15m-1776923100,15m,1776923100,1,77862.68,78034.0,0.0022002838843975,77894.22,0.0009589389676522,0.0002135174530384,0.0001317257656344,102508.615,0.000118901704555,0.0008327009334505,0.0021980805227714,0.0010923495427039,0.57243721,0.0006186599999999,0.60535666,0.869936,0.0329194499999999,1.318609,0.6951259999999999,-0.0086922165152114,0.6,0.41,3,0.559322033898305,0.4983991462113128
btc,btc-updown-15m-1776924000,15m,1776924000,1,78034.0,78196.63,0.0020840915498372,78063.43,0.0004388420508781,0.0021699489110829,0.0014999054794963,102343.592,-0.0003723614123869,-0.0016098451822805,0.0013057805778309,-0.0007119589025648,0.57844551,2.06699999999449e-05,0.6100447,0.865741,0.03159919,1.453215,0.3733359999999999,0.438169022414099,0.54,0.47,3,0.559322033898305,0.4983991462113128
btc,btc-updown-15m-1776924900,15m,1776924900,1,78196.63,78282.36,0.0010963388064165,78237.11,-0.0001082547853475,0.0022223860708835,0.0031633458525737,102239.431,0.0008288404688254,-0.0010177579071096,0.0003854695315372,0.0003551308177534,0.58905951,0.00088277,0.6176822,0.868787,0.0286226899999999,1.253503,-0.12632,0.4040543112036446,0.44,0.57,2,0.457516339869281,0.4983991462113128
btc,btc-updown-15m-1776925800,15m,1776925800,0,78282.36,78178.39,0.0013281408480786,78299.67,0.0001025599697331,0.0007993010119501,0.0054051534469548,102064.031,-0.0003209013595469,-0.0017155807527918,-0.0035079508791976,-0.0005082997983559,0.59312936,0.00150704,0.62010191,0.87055,0.0269725499999999,0.986946,-2.526412,0.946742410793538,0.43,0.58,3,0.559322033898305,0.4983991462113128
btc,btc-updown-15m-1776926700,15m,1776926700,1,78178.39,78211.43,0.0004226231826979,78160.24,-0.0007893481893036,-0.0017823100743158,0.0034093259196007,102080.312,-0.0003036587941832,0.0001595175091604,-0.00417821467981,-0.000787030758249,0.58861361,-0.00109338,0.61696949,0.871473,0.02835588,0.710522,-0.0042499999999999,0.4579945799457994,0.49,0.52,1,0.5,0.4983991462113128
btc,btc-updown-15m-1776927600,15m,1776927600,0,78211.43,78142.26,0.0008843975874114,78227.49,0.0002537793155096,0.0008600419501613,0.002099418958679,102116.355,0.0003098112775496,0.0003530847358694,-0.002220334420156,0.0004608396899019,0.58995245,0.0011901399999999,0.61845794,0.87213,0.02850549,0.779235,-1.360376,-0.7951768603284294,0.66,0.35,3,0.559322033898305,0.4983991462113128
btc,btc-updown-15m-1776928500,15m,1776928500,1,78142.26,78149.99,9.89221453282e-05,78124.26,-0.0011710371668138,-0.0013204842926287,-0.0014434514048331,102130.334,-0.0006580390393573,0.0001368928610896,-0.0010670736225047,-0.0015516955683199,0.5921987,-0.00028619,0.61997709,0.871741,0.02777839,1.817493,1.465716,0.7012606799306925,0.49,0.52,0,0.4406779661016949,0.4983991462113128
btc,btc-updown-15m-1776929400,15m,1776929400,0,78149.99,78099.53,0.0006456814645785,78159.93,0.0003136369725768,0.0004564761236484,-0.0017862762931347,102158.903,-1.851003624731007e-05,0.0002797307996662,0.0009295341274537,-0.0002253581004625,0.59140658,-0.0001738299999999,0.61936644,0.872244,0.0279598599999999,1.075044,0.2434570000000001,-0.6219092331768389,0.4,0.62,2,0.457516339869281,0.4983991462113128
btc,btc-updown-15m-1776930300,15m,1776930300,0,78099.53,78048.61,0.0006519885587019,78103.41,-8.974877582475506e-05,-0.0007233942710392,-0.0007273604898581,102034.491,-0.0001516903909752,-0.0012178282689665,-0.0004488720606575,-0.0004930261759121,0.59056894,-3.2019999999910453e-05,0.61848699,0.870781,0.0279180499999999,0.779584,0.086157,0.7277148326349009,0.5,0.51,0,0.4406779661016949,0.4983991462113128
btc,btc-updown-15m-1776931200,15m,1776931200,1,78048.61,78109.01,0.0007738766904368,78039.59,8.188486927880317e-05,-0.0008174558392486,-0.0024048582792679,101900.849,-5.951509825918855e-05,-0.0013097727904576,-0.0021103965177761,0.0006312895056019,0.58919074,-0.0006162499999999,0.61774111,0.87108,0.0285503699999999,1.472542,1.026294,0.1279113148217236,0.43,0.58,1,0.5,0.4983991462113128
btc,btc-updown-15m-1776932100,15m,1776932100,0,78109.01,77983.53,0.0016064728000009,78066.0,0.0001603899785835,0.0003383607243272,-0.0007460132623119,101841.028,-0.0005588138801979,-0.0005870510460613,-0.002832713736156,-1.6539397613701825e-06,0.58866311,0.0023959,0.61795883,0.87227,0.0292957199999999,1.733544,0.7589429999999999,0.8546480860822014,0.42,0.59,2,0.457516339869281,0.4983991462113128
btc,btc-updown-15m-1776933000,15m,1776933000,0,77983.53,77734.68,0.0031910584196432,77964.4,-0.0003908712631664,-0.001302310503076,-0.0025047998890365,101853.828,0.000127434128839,0.0001256860840013,-0.0029862791302683,0.0001523805420853,0.59058736,-0.0001173599999999,0.6195939,0.872575,0.02900654,1.116411,0.409238,0.7353961426391009,0.58,0.43,0,0.4406779661016949,0.5217391304347826
btc,btc-updown-15m-1776933900,15m,1776933900,1,77734.68,77858.34,0.0015907957683751,77729.97,-0.0004909384527778,-0.0030114149556341,-0.0047928205736314,101486.962,-0.0014882786032043,-0.0036018872064386,-0.0053661168359235,-0.0025254230728636,0.58715891,-0.00126683,0.61891869,0.872276,0.03175978,1.090745,0.2613540000000001,-0.9799855896245296,0.57,0.44,0,0.4406779661016949,0.4983991462113128
btc,btc-updown-15m-1776934800,15m,1776934800,0,77858.34,77580.17,0.0035727707526258,77835.41,-0.0003323127837601,0.0013555717364128,-0.00261979299797,101225.556,-0.0012635857868922,-0.0025757594359756,-0.0066269614691827,-0.0013726594729254,0.59195441,0.0014524,0.62278045,0.876959,0.03082604,1.414829,-0.1510390000000001,-0.4295493439817455,0.54,0.48,1,0.5,0.4983991462113128
btc,btc-updown-15m-1776935700,15m,1776935700,1,77580.17,77620.34,0.0005177869550943,77601.61,0.001619963416636,-0.0030082946304678,-0.0059664483527651,100598.732,-0.0013557213672296,-0.0061923492917144,-0.0121983843289563,-0.0010027183389632,0.59789585,0.00498914,0.62891063,0.871561,0.03101478,1.161606,0.5212519999999999,-0.8963691376701965,0.58,0.43,1,0.5,0.4983991462113128
btc,btc-updown-15m-1776936600,15m,1776936600,1,77620.34,77726.0,0.0013612411385984,77661.73,0.0012478532201068,0.0007744262490381,-0.0038897116006508,100399.374,-0.0002648020307338,-0.0019817148391095,-0.0142798167585806,0.0010357991139859,0.60423095,0.00073671,0.63616418,0.875884,0.0319332299999999,1.1204,0.604476,0.9091404688351808,0.58,0.43,2,0.457516339869281,0.4983991462113128
btc,btc-updown-15m-1776937500,15m,1776937500,0,77726.0,77655.35,0.0009089622520134,77676.11,-0.0008746611921304,0.0001851448435369,-0.0006931518014798,100314.729,-0.0003568889507653,-0.0008430829459155,-0.0115505773046984,3.864632868366691e-05,0.61170896,0.0032968599999999,0.64289806,0.877867,0.0311891,0.867586,-0.526373,0.9775706175089368,0.55,0.46,1,0.5,0.4983991462113128
btc,btc-updown-15m-1776938400,15m,1776938400,0,77655.35,77217.47,0.0056387615276989,77654.88,0.000424918685472,-0.0002733517649271,-0.0023220753028197,100283.638,-0.0001942910533017,-0.0003099345461023,-0.0093051402948084,0.0003130483037439,0.61340366,0.0006858,0.64421248,0.876976,0.0308088199999999,1.365277,0.572501,-0.3542937587986861,0.52,0.49,1,0.5,0.4983991462113128
btc,btc-updown-15m-1776939300,15m,1776939300,1,77217.47,77387.52,0.0022022218547175,77290.46,0.0002049622082227,-0.0047038610123913,-0.0040176416847433,97847.25,-0.0018943526941791,-0.0242949702323325,-0.027351060448754,-0.0030915085921165,0.62950134,0.0008184399999999,0.66942096,0.829513,0.0399196199999999,1.086722,0.6932229999999999,-0.9024770821142968,0.58,0.43,1,0.5,0.4983991462113128
btc,btc-updown-15m-1776940200,15m,1776940200,0,77387.52,77376.03,0.0001484735523247,77419.15,0.0006189014503348,0.0016636333021717,-0.0031284346316098,97772.284,0.0003463325389478,-0.0007661533665994,-0.0261663982088175,0.0012575646414523,0.63944,0.0020407199999999,0.67894804,0.831501,0.0395080399999999,1.747263,1.028342,-0.848616089207487,0.51,0.5,2,0.457516339869281,0.4983991462113128
btc,btc-updown-15m-1776941100,15m,1776941100,1,77376.03,77403.63,0.0003566996135624,77468.0,0.00079819630736,0.0006307818514283,-0.0026827976237183,97731.524,0.000155746781461,-0.0004168870597315,-0.0257510041222361,-0.0005305271653062,0.63872311,-0.0002279199999999,0.67808561,0.833147,0.0393624999999999,1.375447,0.306956,0.8238816484677703,0.56,0.45,2,0.457516339869281,0.4983991462113128
btc,btc-updown-15m-1776942000,15m,1776942000,0,77403.63,77398.55,6.56299969394e-05,77489.56,0.0018486662114776,0.0002782697422328,-0.0021311761165582,97775.443,0.0007458964716864,0.0004493841720916,-0.0250110092735168,0.0019464205713293,0.63964873,0.0008451499999999,0.67924166,0.832886,0.0395929299999999,0.947349,0.4435369999999999,-0.8151571164510166,0.52,0.5,2,0.457516339869281,0.4983991462113128
btc,btc-updown-15m-1776942900,15m,1776942900,1,77398.55,77460.6,0.0008016946053898,77411.84,-0.000626581162887,-0.0010034771347681,0.0015692077610648,97832.038,0.0002502567260622,0.0005788263214516,-0.0001554668117907,-0.0002885606301308,0.64486505,0.0008597,0.68349801,0.833095,0.0386329599999999,1.038172,0.4449990000000001,-0.7926584153178885,0.5,0.51,1,0.5,0.4983991462113128
btc,btc-updown-15m-1776943800,15m,1776943800,1,77460.6,77588.2,0.0016472890734128,77462.93,-0.0003891427041839,0.0006597588729681,0.0005653333318614,97784.24,-0.0001792196640043,-0.000488572056528,0.0001222841434287,-0.0005019490431735,0.64942014,0.00192719,0.68775416,0.833971,0.0383340199999999,1.375871,-0.0389129999999999,-0.3178781351538826,0.5,0.51,2,0.457516339869281,0.4983991462113128
btc,btc-updown-15m-1776944700,15m,1776944700,1,77588.2,77704.61,0.0015003570130509,77626.97,0.0014662868860345,0.0021154190075979,0.0020499704880308,97671.773,-6.547010586854807e-05,-0.0011501546670507,-0.0006113789855564,0.0008347527945602,0.65470591,0.0028966099999999,0.69222517,0.833843,0.0375192599999999,1.683074,-0.307847,0.9612267616010498,0.45,0.57,3,0.559322033898305,0.4983991462113128
btc,btc-updown-15m-1776945600,15m,1776945600,1,77704.61,77714.64,0.0001290785707566,77736.76,0.0001373961779779,0.0014133288158753,0.0031850295616733,97559.939,-0.0002177673813751,-0.0011449981562227,-0.0022040708115227,-0.0002836336748599,0.66525626,0.00731481,0.70250091,0.833668,0.0372446499999999,0.972122,-0.727928,-0.2153281939974552,0.44,0.57,3,0.559322033898305,0.4983991462113128
btc,btc-updown-15m-1776946500,15m,1776946500,1,77714.64,77766.19,0.0006633241819044,77650.01,-0.0017771704724778,-0.0011165687917033,0.003071937904738,97877.21,0.0040705099583338,0.0032520623039751,0.0004617301338443,0.0034193894154892,0.67082992,0.0004530299999999,0.70613193,0.82691,0.0353020099999999,0.385998,-0.61147,0.1157465799941787,0.4,0.61,1,0.5,0.4983991462113128
btc,btc-updown-15m-1776947400,15m,1776947400,0,77766.19,77764.48,2.19889903311e-05,77776.94,0.0003301008895183,0.0016333078429132,0.004045486874683,97950.235,0.0001604847843332,0.000746087878884,0.0016975639428193,0.0005488016661785,0.66621817,0.00049172,0.7031746,0.828058,0.0369564299999999,1.259766,0.4238809999999999,-0.2473493825620556,0.44,0.58,3,0.559322033898305,0.4983991462113128
btc,btc-updown-15m-1776948300,15m,1776948300,1,77764.48,77870.54,0.0013638617528208,77630.63,-0.0020578927072538,-0.0018829204166457,4.714745043951608e-05,98196.871,0.0014056124026018,0.0025179725194124,0.0053761489514478,0.0011013963683041,0.67024053,0.0021248499999999,0.70562128,0.825383,0.03538075,0.594079,-0.096329,0.2007083104353666,0.42,0.59,1,0.5,0.4983991462113128
btc,btc-updown-15m-1776949200,15m,1776949200,0,77870.54,77661.5,0.002684455507821,77810.3,0.0005035305412425,0.00231174736301,0.0009455659975741,98056.981,-0.0009132256232464,-0.0014245871439223,0.0050947346328291,0.0014325045936116,0.66652076,0.00114004,0.70342383,0.828334,0.0369030699999999,2.803476,1.983641,-0.4736113035046405,0.48,0.53,3,0.559322033898305,0.4983991462113128
btc,btc-updown-15m-1776950100,15m,1776950100,0,77661.5,77595.81,0.000845850260425,77686.15,-0.0017568130844399,-0.0015968213599758,0.0004653134293016,97942.161,0.0003273921488757,-0.001170951816271,0.0006635967657842,-0.0018096843874434,0.66859473,-0.0006434799999999,0.70393703,0.827863,0.0353422999999999,0.550707,-0.3796900000000001,-0.101920125762623,0.59,0.43,1,0.5,0.4983991462113128
btc,btc-updown-15m-1776951000,15m,1776951000,0,77595.81,77541.29,0.0007026152571897,77626.06,-0.0006175142293716,-0.0007737962520563,-0.0019417906656678,98103.619,0.0007002297098632,0.0016485035489466,0.0015659380500721,-0.0005069727138922,0.66629383,-0.0008248299999999,0.70301639,0.826021,0.03672256,0.505781,-0.404701,-0.3995671297912448,0.56,0.45,0,0.4406779661016949,0.4983991462113128
btc,btc-updown-15m-1776951900,15m,1776951900,0,77541.29,77532.23,0.0001168409759497,77529.08,-0.0011460095954075,-0.0012501037687787,-0.0013089740178009,98058.159,-0.0001300487535993,-0.0004633875942946,-0.0014125908349971,-0.0008047772408956,0.65901076,-0.0015472999999999,0.69518703,0.825592,0.03617627,0.756192,-0.329229,-0.4329941734063831,0.57,0.45,0,0.4406779661016949,0.4983991462113128
btc,btc-updown-15m-1776952800,15m,1776952800,0,77532.23,77523.53,0.000112211399053,77456.64,0.0005699004765558,-0.0009347958673238,-0.0045555172481347,98007.479,0.0003086022741016,-0.0005168361359914,-0.0005048289218693,0.001773760304039,0.65668632,-0.0003754499999999,0.69427038,0.826792,0.0375840599999999,1.669693,1.084923,0.9026315789473685,0.55,0.46,1,0.5,0.4983991462113128
btc,btc-updown-15m-1776953700,15m,1776953700,1,77523.53,77727.98,0.0026372638088074,77556.0,0.0002326331738689,0.0012819601499275,-0.0016767357382313,98109.937,9.53307261113423e-05,0.0010454100140664,0.0017130110086096,-0.0009882704448498,0.65893447,0.0003212600000001,0.69615375,0.827723,0.0372192799999999,0.922135,-0.923145,0.5640038498556303,0.6,0.41,2,0.457516339869281,0.4983991462113128
btc,btc-updown-15m-1776954600,15m,1776954600,1,77727.98,77902.0,0.0022388334290946,77834.01,0.0012086854030403,0.0035782261244426,0.0026752866382675,97940.302,-0.0012116670395879,-0.0017290297515939,-0.0016647398094458,-0.001597280545557,0.6671419,0.0059797299999999,0.70178364,0.830751,0.03464174,1.538301,-0.9058,0.5788855320577374,0.44,0.59,3,0.559322033898305,0.4983991462113128
btc,btc-updown-15m-1776955500,15m,1776955500,1,77902.0,78180.78,0.0035785987522785,77974.0,0.0019296827352658,0.0017969555951526,0.005722346002199,98074.838,-0.0003061723487237,0.0013736531055419,0.0001700929343371,0.0004697667046784,0.67289465,-0.0007481099999999,0.70617584,0.829068,0.0332811899999999,1.494235,0.737323,0.0185449358059915,0.44,0.57,3,0.559322033898305,0.4983991462113128
btc,btc-updown-15m-1776956400,15m,1776956400,0,78180.78,78109.99,0.0009054655121118,78160.02,0.0007682067742177,0.0023828258315038,0.0090399677010268,98216.741,-0.0004276056535094,0.0014468848778521,0.0021351635827708,0.0009954121781645,0.68007485,0.00224389,0.7091488,0.827661,0.02907395,1.572234,-0.0274230000000001,-0.8831164836516872,0.43,0.58,3,0.559322033898305,0.4983991462113128
btc,btc-updown-15m-1776957300,15m,1776957300,1,78109.99,78386.88,0.003544873069373,78099.99,0.0006024862730465,-0.0007683348151989,0.0069896727359002,98387.68,0.0003221969500788,0.0017404263087898,0.002830936483019,0.001348052952365,0.67604748,0.00027293,0.70650966,0.824766,0.03046218,1.236603,0.5222469999999999,-0.5050592656837235,0.46,0.55,2,0.457516339869281,0.4983991462113128
btc,btc-updown-15m-1776958200,15m,1776958200,1,78386.88,78487.99,0.0012898842255234,78362.17,-0.0021212222262987,0.0033513565886025,0.0067628032000601,98102.274,0.0008121489045418,-0.0029008306731085,0.0016537829340164,-0.0016943382235562,0.66505875,-0.0049008199999999,0.69073939,0.830789,0.0256806399999999,0.643041,-0.6512740000000001,0.9909349496238404,0.38,0.63,2,0.457516339869281,0.4983991462113128
