msg_id,post_ts,slot_et,type,direction,btc_price,beat_strike,mv_from,mv_to,mv_delta,entry_cents,mult,ptb,ptb_up,ptb_dn,btc_dir_arrow,conf_dots,conf_label,rec_w,rec_l,rec_wr,streak,raw
8665,2026-05-30T11:18:55+00:00,,SIGNAL,DOWN,,,,,,,1.59,"🟥🟥
├────────",0,2,DOWN,5,High,,,,9,"🔴 BUY DOWN BTC |  | ┌─────────────────────────┐ | │  May 30  7:15-7:20 AM ET | ├─────────────────────────┤ | │  BTC        $73,487 | │  Beat       $73,515 | │  BTC ▼ PTB  🟥🟥 | ├─────────────────────────┤ | │  Entry      63¢  (1.59x) | │  Confidence ●●●●●  High | │  Closes in  1 min | ├─────────────────────────┤ | │  Record     34W 8L  (80%)  🔥 9W streak | └─────────────────────────┘"
8666,2026-05-30T11:20:38+00:00,,WIN,DOWN,,,,,,,,,0,0,,,,,,,,"✅ WIN  BUY DOWN |  | ┌─────────────────────────┐ | │  May 30  7:15-7:20 AM ET | ├─────────────────────────┤ | │  📉 $73,515 → $73,477  (-39) | │  Entry     63¢ | ├─────────────────────────┤ | │  Record    35W 8L  (81%)  🔥10W | └─────────────────────────┘"
8667,2026-05-30T11:23:37+00:00,,SIGNAL,DOWN,,,,,,,1.82,"🟥🟥
├────────",0,2,DOWN,5,High,,,,10,"🔴 BUY DOWN BTC |  | ┌─────────────────────────┐ | │  May 30  7:20-7:25 AM ET | ├─────────────────────────┤ | │  BTC        $73,467 | │  Beat       $73,483 | │  BTC ▼ PTB  🟥🟥 | ├─────────────────────────┤ | │  Entry      55¢  (1.82x) | │  Confidence ●●●●●  High | │  Closes in  1 min | ├─────────────────────────┤ | │  Record     35W 8L  (81%)  🔥 10W streak | └─────────────────────────┘"
8668,2026-05-30T11:25:37+00:00,,LOSS,DOWN,,,,,,,,,0,0,,,,,,,,"❌ LOSS  BUY DOWN |  | ┌─────────────────────────┐ | │  May 30  7:20-7:25 AM ET | ├─────────────────────────┤ | │  📈 $73,483 → $73,486  (+4) | │  Entry     55¢ | ├─────────────────────────┤ | │  Record    35W 9L  (79%)  ❄️1L | └─────────────────────────┘"
8669,2026-05-30T12:25:40+00:00,,WATCHING,,,,,,,,,,0,0,,,,,,,,"👀 WATCHING |  | ┌─────────────────────────┐ | │  May 30  8:25-8:30 AM ET | ├─────────────────────────┤ | │  BTC       $73,545 | │  Market    Neutral  ➡️ | │  UP 50¢  /  DN 50¢ | │  Closes in 4 min | └─────────────────────────┘"
8670,2026-05-30T12:28:38+00:00,,SIGNAL,UP,,,,,,,1.32,"🟩🟩
├────────",2,0,UP,5,High,,,,,"🟢 BUY UP BTC |  | ┌─────────────────────────┐ | │  May 30  8:25-8:30 AM ET | ├─────────────────────────┤ | │  BTC        $73,560 | │  Beat       $73,541 | │  BTC ▲ PTB  🟩🟩 | ├─────────────────────────┤ | │  Entry      76¢  (1.32x) | │  Confidence ●●●●●  High | │  Closes in  1 min | ├─────────────────────────┤ | │  Record     35W 9L  (79%)  ❄️ 1L streak | └─────────────────────────┘"
8671,2026-05-30T12:30:37+00:00,,WIN,UP,,,,,,,,,0,0,,,,,,,,"✅ WIN  BUY UP |  | ┌─────────────────────────┐ | │  May 30  8:25-8:30 AM ET | ├─────────────────────────┤ | │  📈 $73,541 → $73,566  (+24) | │  Entry     76¢ | ├─────────────────────────┤ | │  Record    36W 9L  (80%)  🔥1W | └─────────────────────────┘"
8672,2026-05-30T12:38:37+00:00,,SIGNAL,DOWN,,,,,,,1.61,"🟥🟥
├────────",0,2,DOWN,5,High,,,,1,"🔴 BUY DOWN BTC |  | ┌─────────────────────────┐ | │  May 30  8:35-8:40 AM ET | ├─────────────────────────┤ | │  BTC        $73,567 | │  Beat       $73,582 | │  BTC ▼ PTB  🟥🟥 | ├─────────────────────────┤ | │  Entry      62¢  (1.61x) | │  Confidence ●●●●●  High | │  Closes in  1 min | ├─────────────────────────┤ | │  Record     36W 9L  (80%)  🔥 1W streak | └─────────────────────────┘"
8673,2026-05-30T12:40:38+00:00,,WIN,DOWN,,,,,,,,,0,0,,,,,,,,"✅ WIN  BUY DOWN |  | ┌─────────────────────────┐ | │  May 30  8:35-8:40 AM ET | ├─────────────────────────┤ | │  📉 $73,582 → $73,570  (-12) | │  Entry     62¢ | ├─────────────────────────┤ | │  Record    37W 9L  (80%)  🔥2W | └─────────────────────────┘"
8674,2026-05-30T12:40:41+00:00,,WATCHING,,,,,,,,,,0,0,,,,,,,,"👀 WATCHING |  | ┌─────────────────────────┐ | │  May 30  8:40-8:45 AM ET | ├─────────────────────────┤ | │  BTC       $73,566 | │  Market    Neutral  ➡️ | │  UP 50¢  /  DN 50¢ | │  Closes in 4 min | └─────────────────────────┘"
8675,2026-05-30T12:48:37+00:00,,SIGNAL,DOWN,,,,,,,1.43,"🟥🟥
├────────",0,2,DOWN,5,High,,,,2,"🔴 BUY DOWN BTC |  | ┌─────────────────────────┐ | │  May 30  8:45-8:50 AM ET | ├─────────────────────────┤ | │  BTC        $73,557 | │  Beat       $73,582 | │  BTC ▼ PTB  🟥🟥 | ├─────────────────────────┤ | │  Entry      70¢  (1.43x) | │  Confidence ●●●●●  High | │  Closes in  1 min | ├─────────────────────────┤ | │  Record     37W 9L  (80%)  🔥 2W streak | └─────────────────────────┘"
8676,2026-05-30T12:50:37+00:00,,WIN,DOWN,,,,,,,,,0,0,,,,,,,,"✅ WIN  BUY DOWN |  | ┌─────────────────────────┐ | │  May 30  8:45-8:50 AM ET | ├─────────────────────────┤ | │  📉 $73,582 → $73,566  (-16) | │  Entry     70¢ | ├─────────────────────────┤ | │  Record    38W 9L  (80%)  🔥3W | └─────────────────────────┘"
8677,2026-05-30T13:50:10+00:00,,WATCHING,,,,,,,,,,0,0,,,,,,,,"👀 WATCHING |  | ┌─────────────────────────┐ | │  May 30  9:50-9:55 AM ET | ├─────────────────────────┤ | │  BTC       $73,646 | │  Market    Neutral  ➡️ | │  UP 50¢  /  DN 50¢ | │  Closes in 5 min | └─────────────────────────┘"
8678,2026-05-30T14:05:12+00:00,,WATCHING,,,,,,,,,,0,0,,,,,,,,"👀 WATCHING |  | ┌─────────────────────────┐ | │  May 30  10:05-10:10 AM ET | ├─────────────────────────┤ | │  BTC       $73,807 | │  Market    Neutral  ➡️ | │  UP 50¢  /  DN 50¢ | │  Closes in 5 min | └─────────────────────────┘"
8679,2026-05-30T14:20:14+00:00,,WATCHING,,,,,,,,,,0,0,,,,,,,,"👀 WATCHING |  | ┌─────────────────────────┐ | │  May 30  10:20-10:25 AM ET | ├─────────────────────────┤ | │  BTC       $73,888 | │  Market    Neutral  ➡️ | │  UP 50¢  /  DN 50¢ | │  Closes in 5 min | └─────────────────────────┘"
8680,2026-05-30T14:23:38+00:00,,SIGNAL,DOWN,,,,,,,1.33,"🟥🟥🟥🟥
├──────",0,4,DOWN,5,High,,,,3,"🔴 BUY DOWN BTC |  | ┌─────────────────────────┐ | │  May 30  10:20-10:25 AM ET | ├─────────────────────────┤ | │  BTC        $73,858 | │  Beat       $73,904 | │  BTC ▼ PTB  🟥🟥🟥🟥 | ├─────────────────────────┤ | │  Entry      75¢  (1.33x) | │  Confidence ●●●●●  High | │  Closes in  1 min | ├─────────────────────────┤ | │  Record     38W 9L  (80%)  🔥 3W streak | └─────────────────────────┘"
8681,2026-05-30T14:25:37+00:00,,WIN,DOWN,,,,,,,,,0,0,,,,,,,,"✅ WIN  BUY DOWN |  | ┌─────────────────────────┐ | │  May 30  10:20-10:25 AM ET | ├─────────────────────────┤ | │  📉 $73,904 → $73,870  (-34) | │  Entry     75¢ | ├─────────────────────────┤ | │  Record    39W 9L  (81%)  🔥4W | └─────────────────────────┘"
8682,2026-05-30T14:33:37+00:00,,SIGNAL,DOWN,,,,,,,1.69,"🟥🟥
├────────",0,2,DOWN,5,High,,,,4,"🔴 BUY DOWN BTC |  | ┌─────────────────────────┐ | │  May 30  10:30-10:35 AM ET | ├─────────────────────────┤ | │  BTC        $73,911 | │  Beat       $73,929 | │  BTC ▼ PTB  🟥🟥 | ├─────────────────────────┤ | │  Entry      59¢  (1.69x) | │  Confidence ●●●●●  High | │  Closes in  1 min | ├─────────────────────────┤ | │  Record     39W 9L  (81%)  🔥 4W streak | └─────────────────────────┘"
8683,2026-05-30T14:35:15+00:00,,WATCHING,,,,,,,,,,0,0,,,,,,,,"👀 WATCHING |  | ┌─────────────────────────┐ | │  May 30  10:35-10:40 AM ET | ├─────────────────────────┤ | │  BTC       $73,925 | │  Market    Neutral  ➡️ | │  UP 50¢  /  DN 50¢ | │  Closes in 5 min | └─────────────────────────┘"
8684,2026-05-30T14:35:38+00:00,,WIN,DOWN,,,,,,,,,0,0,,,,,,,,"✅ WIN  BUY DOWN |  | ┌─────────────────────────┐ | │  May 30  10:30-10:35 AM ET | ├─────────────────────────┤ | │  📉 $73,929 → $73,928  (-1) | │  Entry     59¢ | ├─────────────────────────┤ | │  Record    40W 9L  (81%)  🔥5W | └─────────────────────────┘"
8685,2026-05-30T14:50:21+00:00,,WATCHING,,,,,,,,,,0,0,,,,,,,,"👀 WATCHING |  | ┌─────────────────────────┐ | │  May 30  10:50-10:55 AM ET | ├─────────────────────────┤ | │  BTC       $73,889 | │  Market    Neutral  ➡️ | │  UP 50¢  /  DN 50¢ | │  Closes in 5 min | └─────────────────────────┘"
8686,2026-05-30T15:05:15+00:00,,WATCHING,,,,,,,,,,0,0,,,,,,,,"👀 WATCHING |  | ┌─────────────────────────┐ | │  May 30  11:05-11:10 AM ET | ├─────────────────────────┤ | │  BTC       $73,799 | │  Market    Neutral  ➡️ | │  UP 50¢  /  DN 50¢ | │  Closes in 5 min | └─────────────────────────┘"
8687,2026-05-30T15:20:16+00:00,,WATCHING,,,,,,,,,,0,0,,,,,,,,"👀 WATCHING |  | ┌─────────────────────────┐ | │  May 30  11:20-11:25 AM ET | ├─────────────────────────┤ | │  BTC       $73,831 | │  Market    Neutral  ➡️ | │  UP 50¢  /  DN 50¢ | │  Closes in 5 min | └─────────────────────────┘"
8688,2026-05-30T15:35:16+00:00,,WATCHING,,,,,,,,,,0,0,,,,,,,,"👀 WATCHING |  | ┌─────────────────────────┐ | │  May 30  11:35-11:40 AM ET | ├─────────────────────────┤ | │  BTC       $73,807 | │  Market    Neutral  ➡️ | │  UP 50¢  /  DN 50¢ | │  Closes in 5 min | └─────────────────────────┘"
8689,2026-05-30T15:50:17+00:00,,WATCHING,,,,,,,,,,0,0,,,,,,,,"👀 WATCHING |  | ┌─────────────────────────┐ | │  May 30  11:50-11:55 AM ET | ├─────────────────────────┤ | │  BTC       $73,801 | │  Market    Neutral  ➡️ | │  UP 50¢  /  DN 50¢ | │  Closes in 5 min | └─────────────────────────┘"
8690,2026-05-30T16:03:45+00:00,,SIGNAL,DOWN,,,,,,,1.33,"🟥🟥
├────────",0,2,DOWN,5,High,,,,5,"🔴 BUY DOWN BTC |  | ┌─────────────────────────┐ | │  May 30  12:00-12:05 PM ET | ├─────────────────────────┤ | │  BTC        $73,796 | │  Beat       $73,816 | │  BTC ▼ PTB  🟥🟥 | ├─────────────────────────┤ | │  Entry      75¢  (1.33x) | │  Confidence ●●●●●  High | │  Closes in  1 min | ├─────────────────────────┤ | │  Record     40W 9L  (81%)  🔥 5W streak | └─────────────────────────┘"
8691,2026-05-30T16:05:19+00:00,,WATCHING,,,,,,,,,,0,0,,,,,,,,"👀 WATCHING |  | ┌─────────────────────────┐ | │  May 30  12:05-12:10 PM ET | ├─────────────────────────┤ | │  BTC       $73,800 | │  Market    Neutral  ➡️ | │  UP 50¢  /  DN 50¢ | │  Closes in 5 min | └─────────────────────────┘"
8692,2026-05-30T16:05:37+00:00,,WIN,DOWN,,,,,,,,,0,0,,,,,,,,"✅ WIN  BUY DOWN |  | ┌─────────────────────────┐ | │  May 30  12:00-12:05 PM ET | ├─────────────────────────┤ | │  📉 $73,816 → $73,813  (-3) | │  Entry     75¢ | ├─────────────────────────┤ | │  Record    41W 9L  (82%)  🔥6W | └─────────────────────────┘"
8693,2026-05-30T16:20:19+00:00,,WATCHING,,,,,,,,,,0,0,,,,,,,,"👀 WATCHING |  | ┌─────────────────────────┐ | │  May 30  12:20-12:25 PM ET | ├─────────────────────────┤ | │  BTC       $73,828 | │  Market    Neutral  ➡️ | │  UP 50¢  /  DN 50¢ | │  Closes in 5 min | └─────────────────────────┘"
8694,2026-05-30T16:33:57+00:00,,SIGNAL,UP,,,,,,,1.27,"🟩
├─────────",1,0,UP,5,High,,,,6,"🟢 BUY UP BTC |  | ┌─────────────────────────┐ | │  May 30  12:30-12:35 PM ET | ├─────────────────────────┤ | │  BTC        $73,815 | │  Beat       $73,801 | │  BTC ▲ PTB  🟩 | ├─────────────────────────┤ | │  Entry      79¢  (1.27x) | │  Confidence ●●●●●  High | │  Closes in  1 min | ├─────────────────────────┤ | │  Record     41W 9L  (82%)  🔥 6W streak | └─────────────────────────┘"
8695,2026-05-30T16:35:20+00:00,,WATCHING,,,,,,,,,,0,0,,,,,,,,"👀 WATCHING |  | ┌─────────────────────────┐ | │  May 30  12:35-12:40 PM ET | ├─────────────────────────┤ | │  BTC       $73,842 | │  Market    Neutral  ➡️ | │  UP 50¢  /  DN 50¢ | │  Closes in 5 min | └─────────────────────────┘"
8696,2026-05-30T16:35:37+00:00,,WIN,UP,,,,,,,,,0,0,,,,,,,,"✅ WIN  BUY UP |  | ┌─────────────────────────┐ | │  May 30  12:30-12:35 PM ET | ├─────────────────────────┤ | │  📈 $73,801 → $73,865  (+64) | │  Entry     79¢ | ├─────────────────────────┤ | │  Record    42W 9L  (82%)  🔥7W | └─────────────────────────┘"
8697,2026-05-30T16:39:08+00:00,,SIGNAL,UP,,,,,,,1.33,"🟩🟩
├────────",2,0,UP,5,High,,,,7,"🟢 BUY UP BTC |  | ┌─────────────────────────┐ | │  May 30  12:35-12:40 PM ET | ├─────────────────────────┤ | │  BTC        $73,857 | │  Beat       $73,841 | │  BTC ▲ PTB  🟩🟩 | ├─────────────────────────┤ | │  Entry      75¢  (1.33x) | │  Confidence ●●●●●  High | │  Closes in  1 min | ├─────────────────────────┤ | │  Record     42W 9L  (82%)  🔥 7W streak | └─────────────────────────┘"
8698,2026-05-30T16:40:38+00:00,,WIN,UP,,,,,,,,,0,0,,,,,,,,"✅ WIN  BUY UP |  | ┌─────────────────────────┐ | │  May 30  12:35-12:40 PM ET | ├─────────────────────────┤ | │  📈 $73,841 → $73,866  (+25) | │  Entry     75¢ | ├─────────────────────────┤ | │  Record    43W 9L  (82%)  🔥8W | └─────────────────────────┘"
8699,2026-05-30T16:43:37+00:00,,SIGNAL,DOWN,,,,,,,1.25,"🟥🟥
├────────",0,2,DOWN,5,High,,,,8,"🔴 BUY DOWN BTC |  | ┌─────────────────────────┐ | │  May 30  12:40-12:45 PM ET | ├─────────────────────────┤ | │  BTC        $73,848 | │  Beat       $73,866 | │  BTC ▼ PTB  🟥🟥 | ├─────────────────────────┤ | │  Entry      80¢  (1.25x) | │  Confidence ●●●●●  High | │  Closes in  1 min | ├─────────────────────────┤ | │  Record     43W 9L  (82%)  🔥 8W streak | └─────────────────────────┘"
8700,2026-05-30T16:45:37+00:00,,WIN,DOWN,,,,,,,,,0,0,,,,,,,,"✅ WIN  BUY DOWN |  | ┌─────────────────────────┐ | │  May 30  12:40-12:45 PM ET | ├─────────────────────────┤ | │  📉 $73,866 → $73,859  (-6) | │  Entry     80¢ | ├─────────────────────────┤ | │  Record    44W 9L  (83%)  🔥9W | └─────────────────────────┘"
8701,2026-05-30T16:50:23+00:00,,WATCHING,,,,,,,,,,0,0,,,,,,,,"👀 WATCHING |  | ┌─────────────────────────┐ | │  May 30  12:50-12:55 PM ET | ├─────────────────────────┤ | │  BTC       $73,821 | │  Market    Neutral  ➡️ | │  UP 50¢  /  DN 50¢ | │  Closes in 5 min | └─────────────────────────┘"
8702,2026-05-30T17:05:23+00:00,,WATCHING,,,,,,,,,,0,0,,,,,,,,"👀 WATCHING |  | ┌─────────────────────────┐ | │  May 30  1:05-1:10 PM ET | ├─────────────────────────┤ | │  BTC       $73,827 | │  Market    Neutral  ➡️ | │  UP 50¢  /  DN 50¢ | │  Closes in 5 min | └─────────────────────────┘"
8703,2026-05-30T17:18:38+00:00,,SIGNAL,UP,,,,,,,1.23,"🟩🟩
├────────",2,0,UP,5,High,,,,9,"🟢 BUY UP BTC |  | ┌─────────────────────────┐ | │  May 30  1:15-1:20 PM ET | ├─────────────────────────┤ | │  BTC        $73,816 | │  Beat       $73,796 | │  BTC ▲ PTB  🟩🟩 | ├─────────────────────────┤ | │  Entry      81¢  (1.23x) | │  Confidence ●●●●●  High | │  Closes in  1 min | ├─────────────────────────┤ | │  Record     44W 9L  (83%)  🔥 9W streak | └─────────────────────────┘"
8704,2026-05-30T17:20:23+00:00,,WATCHING,,,,,,,,,,0,0,,,,,,,,"👀 WATCHING |  | ┌─────────────────────────┐ | │  May 30  1:20-1:25 PM ET | ├─────────────────────────┤ | │  BTC       $73,822 | │  Market    Neutral  ➡️ | │  UP 50¢  /  DN 50¢ | │  Closes in 5 min | └─────────────────────────┘"
8705,2026-05-30T17:20:38+00:00,,WIN,UP,,,,,,,,,0,0,,,,,,,,"✅ WIN  BUY UP |  | ┌─────────────────────────┐ | │  May 30  1:15-1:20 PM ET | ├─────────────────────────┤ | │  📈 $73,796 → $73,822  (+27) | │  Entry     81¢ | ├─────────────────────────┤ | │  Record    45W 9L  (83%)  🔥10W | └─────────────────────────┘"
8706,2026-05-30T17:28:49+00:00,,SIGNAL,DOWN,,,,,,,1.30,"🟥🟥🟥🟥
├──────",0,4,DOWN,5,High,,,,10,"🔴 BUY DOWN BTC |  | ┌─────────────────────────┐ | │  May 30  1:25-1:30 PM ET | ├─────────────────────────┤ | │  BTC        $73,852 | │  Beat       $73,901 | │  BTC ▼ PTB  🟥🟥🟥🟥 | ├─────────────────────────┤ | │  Entry      77¢  (1.30x) | │  Confidence ●●●●●  High | │  Closes in  1 min | ├─────────────────────────┤ | │  Record     45W 9L  (83%)  🔥 10W streak | └─────────────────────────┘"
8707,2026-05-30T17:30:38+00:00,,WIN,DOWN,,,,,,,,,0,0,,,,,,,,"✅ WIN  BUY DOWN |  | ┌─────────────────────────┐ | │  May 30  1:25-1:30 PM ET | ├─────────────────────────┤ | │  📉 $73,901 → $73,803  (-98) | │  Entry     77¢ | ├─────────────────────────┤ | │  Record    46W 9L  (83%)  🔥11W | └─────────────────────────┘"
8708,2026-05-30T17:35:25+00:00,,WATCHING,,,,,,,,,,0,0,,,,,,,,"👀 WATCHING |  | ┌─────────────────────────┐ | │  May 30  1:35-1:40 PM ET | ├─────────────────────────┤ | │  BTC       $73,773 | │  Market    Neutral  ➡️ | │  UP 50¢  /  DN 50¢ | │  Closes in 5 min | └─────────────────────────┘"
8709,2026-05-30T17:43:40+00:00,,SIGNAL,UP,,,,,,,1.49,"🟩
├─────────",1,0,UP,5,High,,,,11,"🟢 BUY UP BTC |  | ┌─────────────────────────┐ | │  May 30  1:40-1:45 PM ET | ├─────────────────────────┤ | │  BTC        $73,830 | │  Beat       $73,817 | │  BTC ▲ PTB  🟩 | ├─────────────────────────┤ | │  Entry      67¢  (1.49x) | │  Confidence ●●●●●  High | │  Closes in  1 min | ├─────────────────────────┤ | │  Record     46W 9L  (83%)  🔥 11W streak | └─────────────────────────┘"
8710,2026-05-30T17:45:38+00:00,,WIN,UP,,,,,,,,,0,0,,,,,,,,"✅ WIN  BUY UP |  | ┌─────────────────────────┐ | │  May 30  1:40-1:45 PM ET | ├─────────────────────────┤ | │  📈 $73,817 → $73,850  (+33) | │  Entry     67¢ | ├─────────────────────────┤ | │  Record    47W 9L  (83%)  🔥12W | └─────────────────────────┘"
8711,2026-05-30T17:50:26+00:00,,WATCHING,,,,,,,,,,0,0,,,,,,,,"👀 WATCHING |  | ┌─────────────────────────┐ | │  May 30  1:50-1:55 PM ET | ├─────────────────────────┤ | │  BTC       $73,901 | │  Market    Neutral  ➡️ | │  UP 50¢  /  DN 50¢ | │  Closes in 5 min | └─────────────────────────┘"
8712,2026-05-30T18:05:27+00:00,,WATCHING,,,,,,,,,,0,0,,,,,,,,"👀 WATCHING |  | ┌─────────────────────────┐ | │  May 30  2:05-2:10 PM ET | ├─────────────────────────┤ | │  BTC       $73,915 | │  Market    Neutral  ➡️ | │  UP 50¢  /  DN 50¢ | │  Closes in 5 min | └─────────────────────────┘"
8713,2026-05-30T18:20:29+00:00,,WATCHING,,,,,,,,,,0,0,,,,,,,,"👀 WATCHING |  | ┌─────────────────────────┐ | │  May 30  2:20-2:25 PM ET | ├─────────────────────────┤ | │  BTC       $73,970 | │  Market    Neutral  ➡️ | │  UP 50¢  /  DN 50¢ | │  Closes in 5 min | └─────────────────────────┘"
8714,2026-05-30T18:35:38+00:00,,WATCHING,,,,,,,,,,0,0,,,,,,,,"👀 WATCHING |  | ┌─────────────────────────┐ | │  May 30  2:35-2:40 PM ET | ├─────────────────────────┤ | │  BTC       $73,928 | │  Market    Neutral  ➡️ | │  UP 50¢  /  DN 50¢ | │  Closes in 5 min | └─────────────────────────┘"
8715,2026-05-30T18:43:38+00:00,,SIGNAL,UP,,,,,,,1.82,"🟩
├─────────",1,0,UP,5,High,,,,12,"🟢 BUY UP BTC |  | ┌─────────────────────────┐ | │  May 30  2:40-2:45 PM ET | ├─────────────────────────┤ | │  BTC        $73,939 | │  Beat       $73,924 | │  BTC ▲ PTB  🟩 | ├─────────────────────────┤ | │  Entry      55¢  (1.82x) | │  Confidence ●●●●●  High | │  Closes in  1 min | ├─────────────────────────┤ | │  Record     47W 9L  (83%)  🔥 12W streak | └─────────────────────────┘"
8716,2026-05-30T18:45:38+00:00,,WIN,UP,,,,,,,,,0,0,,,,,,,,"✅ WIN  BUY UP |  | ┌─────────────────────────┐ | │  May 30  2:40-2:45 PM ET | ├─────────────────────────┤ | │  📈 $73,924 → $74,017  (+93) | │  Entry     55¢ | ├─────────────────────────┤ | │  Record    48W 9L  (84%)  🔥13W | └─────────────────────────┘"
8717,2026-05-30T18:50:30+00:00,,WATCHING,,,,,,,,,,0,0,,,,,,,,"👀 WATCHING |  | ┌─────────────────────────┐ | │  May 30  2:50-2:55 PM ET | ├─────────────────────────┤ | │  BTC       $73,924 | │  Market    Neutral  ➡️ | │  UP 50¢  /  DN 50¢ | │  Closes in 5 min | └─────────────────────────┘"
8718,2026-05-30T18:59:02+00:00,,SIGNAL,UP,,,,,,,1.30,"🟩🟩
├────────",2,0,UP,5,High,,,,13,"🟢 BUY UP BTC |  | ┌─────────────────────────┐ | │  May 30  2:55-3:00 PM ET | ├─────────────────────────┤ | │  BTC        $73,938 | │  Beat       $73,915 | │  BTC ▲ PTB  🟩🟩 | ├─────────────────────────┤ | │  Entry      77¢  (1.30x) | │  Confidence ●●●●●  High | │  Closes in  1 min | ├─────────────────────────┤ | │  Record     48W 9L  (84%)  🔥 13W streak | └─────────────────────────┘"
8719,2026-05-30T19:00:38+00:00,,WIN,UP,,,,,,,,,0,0,,,,,,,,"✅ WIN  BUY UP |  | ┌─────────────────────────┐ | │  May 30  2:55-3:00 PM ET | ├─────────────────────────┤ | │  📈 $73,915 → $73,934  (+18) | │  Entry     77¢ | ├─────────────────────────┤ | │  Record    49W 9L  (84%)  🔥14W | └─────────────────────────┘"
8720,2026-05-30T19:03:43+00:00,,SIGNAL,DOWN,,,,,,,1.30,"🟥🟥
├────────",0,2,DOWN,5,High,,,,14,"🔴 BUY DOWN BTC |  | ┌─────────────────────────┐ | │  May 30  3:00-3:05 PM ET | ├─────────────────────────┤ | │  BTC        $73,919 | │  Beat       $73,936 | │  BTC ▼ PTB  🟥🟥 | ├─────────────────────────┤ | │  Entry      77¢  (1.30x) | │  Confidence ●●●●●  High | │  Closes in  1 min | ├─────────────────────────┤ | │  Record     49W 9L  (84%)  🔥 14W streak | └─────────────────────────┘"
8721,2026-05-30T19:05:30+00:00,,WATCHING,,,,,,,,,,0,0,,,,,,,,"👀 WATCHING |  | ┌─────────────────────────┐ | │  May 30  3:05-3:10 PM ET | ├─────────────────────────┤ | │  BTC       $73,931 | │  Market    Neutral  ➡️ | │  UP 50¢  /  DN 50¢ | │  Closes in 5 min | └─────────────────────────┘"
8722,2026-05-30T19:05:38+00:00,,WIN,DOWN,,,,,,,,,0,0,,,,,,,,"✅ WIN  BUY DOWN |  | ┌─────────────────────────┐ | │  May 30  3:00-3:05 PM ET | ├─────────────────────────┤ | │  📉 $73,936 → $73,928  (-8) | │  Entry     77¢ | ├─────────────────────────┤ | │  Record    50W 9L  (84%)  🔥15W | └─────────────────────────┘"
8723,2026-05-30T19:19:05+00:00,,SIGNAL,UP,,,,,,,1.27,"🟩🟩
├────────",2,0,UP,5,High,,,,15,"🟢 BUY UP BTC |  | ┌─────────────────────────┐ | │  May 30  3:15-3:20 PM ET | ├─────────────────────────┤ | │  BTC        $73,950 | │  Beat       $73,933 | │  BTC ▲ PTB  🟩🟩 | ├─────────────────────────┤ | │  Entry      79¢  (1.27x) | │  Confidence ●●●●●  High | │  Closes in  1 min | ├─────────────────────────┤ | │  Record     50W 9L  (84%)  🔥 15W streak | └─────────────────────────┘"
8724,2026-05-30T19:20:32+00:00,,WATCHING,,,,,,,,,,0,0,,,,,,,,"👀 WATCHING |  | ┌─────────────────────────┐ | │  May 30  3:20-3:25 PM ET | ├─────────────────────────┤ | │  BTC       $73,945 | │  Market    Neutral  ➡️ | │  UP 50¢  /  DN 50¢ | │  Closes in 5 min | └─────────────────────────┘"
8725,2026-05-30T19:20:38+00:00,,WIN,UP,,,,,,,,,0,0,,,,,,,,"✅ WIN  BUY UP |  | ┌─────────────────────────┐ | │  May 30  3:15-3:20 PM ET | ├─────────────────────────┤ | │  📈 $73,933 → $73,946  (+13) | │  Entry     79¢ | ├─────────────────────────┤ | │  Record    51W 9L  (85%)  🔥16W | └─────────────────────────┘"
8726,2026-05-30T19:25:19+00:00,,OTHER,,,,,,,,,,0,0,,,,,,,,16w  |  | Daaaaamn
8727,2026-05-30T19:29:16+00:00,,SIGNAL,DOWN,,,,,,,1.41,"🟥🟥
├────────",0,2,DOWN,5,High,,,,16,"🔴 BUY DOWN BTC |  | ┌─────────────────────────┐ | │  May 30  3:25-3:30 PM ET | ├─────────────────────────┤ | │  BTC        $73,885 | │  Beat       $73,905 | │  BTC ▼ PTB  🟥🟥 | ├─────────────────────────┤ | │  Entry      71¢  (1.41x) | │  Confidence ●●●●●  High | │  Closes in  1 min | ├─────────────────────────┤ | │  Record     51W 9L  (85%)  🔥 16W streak | └─────────────────────────┘"
8728,2026-05-30T19:30:37+00:00,,WIN,DOWN,,,,,,,,,0,0,,,,,,,,"✅ WIN  BUY DOWN |  | ┌─────────────────────────┐ | │  May 30  3:25-3:30 PM ET | ├─────────────────────────┤ | │  📉 $73,905 → $73,886  (-18) | │  Entry     71¢ | ├─────────────────────────┤ | │  Record    52W 9L  (85%)  🔥17W | └─────────────────────────┘"
8729,2026-05-30T19:35:32+00:00,,WATCHING,,,,,,,,,,0,0,,,,,,,,"👀 WATCHING |  | ┌─────────────────────────┐ | │  May 30  3:35-3:40 PM ET | ├─────────────────────────┤ | │  BTC       $73,893 | │  Market    Neutral  ➡️ | │  UP 50¢  /  DN 50¢ | │  Closes in 5 min | └─────────────────────────┘"
8730,2026-05-30T19:50:32+00:00,,WATCHING,,,,,,,,,,0,0,,,,,,,,"👀 WATCHING |  | ┌─────────────────────────┐ | │  May 30  3:50-3:55 PM ET | ├─────────────────────────┤ | │  BTC       $73,949 | │  Market    Neutral  ➡️ | │  UP 50¢  /  DN 50¢ | │  Closes in 4 min | └─────────────────────────┘"
