fired,skip_reason,slug,ws_s,outcome_truth,current_px,trend_align,v_trend,v_levels,v_momentum,p_up_levels,score_momentum,bb_position,rsi14,direction,stake_usd,vwap_entry,shares,hit_levels,underfilled,won,pnl_usd,balance_cum_usd
False,momentum_engaged,btc-updown-5m-1778699100,1778698800,Down,79603.07,-3.0,-1.0,0.0,1.0,0.4607682750051701,0.18539878518759192,no_data,,,,,,,,,,
False,abstention_1_of_2,btc-updown-5m-1778699400,1778699100,Down,79493.2,-3.0,-1.0,0.0,0.0,0.5176485814868484,-0.03751503680336488,no_data,,,,,,,,,,
False,abstention_1_of_2,btc-updown-5m-1778699700,1778699400,Down,79512.94,-3.0,-1.0,0.0,0.0,0.5074290743425095,0.06943332866937177,no_data,,,,,,,,,,
False,abstention_1_of_2,btc-updown-5m-1778700000,1778699700,Down,79479.83,-3.0,-1.0,0.0,0.0,0.5493411667996391,-0.08984125686410771,no_data,,,,,,,,,,
False,momentum_engaged,btc-updown-5m-1778700300,1778700000,Up,79482.86,-3.0,-1.0,0.0,-1.0,0.5478760184715044,-0.23818702211698192,no_data,,,,,,,,,,
False,abstention_1_of_2,btc-updown-5m-1778700600,1778700300,Up,79470.79,-3.0,-1.0,0.0,0.0,0.5537124344188978,0.0750352804689056,no_data,,,,,,,,,,
False,momentum_engaged,btc-updown-5m-1778700900,1778700600,Up,79518.74,-3.0,-1.0,0.0,1.0,0.530526341239327,0.15573784164553398,no_data,,,,,,,,,,
False,abstention_1_of_2,btc-updown-5m-1778701200,1778700900,Down,79463.62,-3.0,-1.0,0.0,0.0,0.5571794685815139,-0.05342316014901732,no_data,,,,,,,,,,
False,abstention_1_of_2,btc-updown-5m-1778701500,1778701200,Up,79563.0,-3.0,-1.0,0.0,0.0,0.5091245376078892,0.12665679320289966,no_data,,,,,,,,,,
False,momentum_engaged,btc-updown-5m-1778701800,1778701500,Up,79542.0,-3.0,-1.0,0.0,-1.0,0.5192790309712025,-0.16989821158967816,no_data,,,,,,,,,,
False,abstention_1_of_2,btc-updown-5m-1778702100,1778701800,Up,79544.32,-3.0,-1.0,0.0,0.0,0.5181572012282045,0.005450100195202302,no_data,,,,,,,,,,
False,momentum_engaged,btc-updown-5m-1778702400,1778702100,Down,79591.4,-3.0,-1.0,0.0,-1.0,0.4953917942022684,-0.28742718072395296,no_data,,,,,,,,,,
False,abstention_1_of_2,btc-updown-5m-1778702700,1778702400,Up,79665.05,-3.0,-1.0,0.0,0.0,0.45977853533521557,0.01837387258253027,no_data,,,,,,,,,,
False,momentum_engaged,btc-updown-5m-1778703000,1778702700,Down,79637.89,-3.0,-1.0,0.0,1.0,0.47291168008510237,0.1792559221471372,no_data,,,,,,,,,,
False,abstention_1_of_2,btc-updown-5m-1778703300,1778703000,Up,79710.01,-3.0,-1.0,0.0,0.0,0.43803824859166884,0.0899470480265156,no_data,,,,,,,,,,
False,abstention_1_of_2,btc-updown-5m-1778703600,1778703300,Down,79654.0,-3.0,-1.0,0.0,0.0,0.4651217330335318,0.002116157690172101,no_data,,,,,,,,,,
False,abstention_1_of_2,btc-updown-5m-1778703900,1778703600,Down,79699.99,-3.0,-1.0,0.0,0.0,0.44288339256787324,0.07356828442756808,no_data,,,,,,,,,,
False,abstention_1_of_2,btc-updown-5m-1778704200,1778703900,Up,79661.01,-3.0,-1.0,0.0,0.0,0.4617320664393998,-0.061473327004262036,no_data,,,,,,,,,,
False,abstention_1_of_2,btc-updown-5m-1778704500,1778704200,Up,79661.0,-3.0,-1.0,0.0,0.0,0.4617369019124274,0.00197317901746499,no_data,,,,,,,,,,
False,abstention_1_of_2,btc-updown-5m-1778704800,1778704500,Up,79652.97,-3.0,-1.0,0.0,0.0,0.4656197867556366,-0.008943750876700789,no_data,,,,,,,,,,
False,abstention_1_of_2,btc-updown-5m-1778705100,1778704800,Down,79690.46,-3.0,-1.0,0.0,0.0,0.4474915983656048,0.11515120690882828,no_data,,,,,,,,,,
False,conflict_pos1_neg1,btc-updown-5m-1778705400,1778705100,Down,79703.49,-3.0,-1.0,1.0,0.0,0.6593950985541379,0.02883682994245322,no_data,,,,,,,,,,
False,momentum_engaged,btc-updown-5m-1778705700,1778705400,Up,79700.0,-3.0,-1.0,1.0,1.0,0.6621619478936459,0.18383513033983895,no_data,,,,,,,,,,
False,conflict_pos1_neg1,btc-updown-5m-1778706000,1778705700,Down,79682.01,-3.0,-1.0,1.0,0.0,0.6764243030849612,-0.08988148785543865,no_data,,,,,,,,,,
False,post_close_21.03>=21.00,btc-updown-5m-1778706300,1778706000,Down,,,,,,,,,,,,,,,,,,
False,post_close_21.12>=21.00,btc-updown-5m-1778706600,1778706300,Down,,,,,,,,,,,,,,,,,,
False,post_close_21.20>=21.00,btc-updown-5m-1778706900,1778706600,Down,,,,,,,,,,,,,,,,,,
False,post_close_21.28>=21.00,btc-updown-5m-1778707200,1778706900,Down,,,,,,,,,,,,,,,,,,
False,post_close_21.37>=21.00,btc-updown-5m-1778707500,1778707200,Up,,,,,,,,,,,,,,,,,,
False,post_close_21.45>=21.00,btc-updown-5m-1778707800,1778707500,Up,,,,,,,,,,,,,,,,,,
False,post_close_21.53>=21.00,btc-updown-5m-1778708100,1778707800,Up,,,,,,,,,,,,,,,,,,
False,post_close_21.62>=21.00,btc-updown-5m-1778708400,1778708100,Down,,,,,,,,,,,,,,,,,,
False,post_close_21.70>=21.00,btc-updown-5m-1778708700,1778708400,Down,,,,,,,,,,,,,,,,,,
False,post_close_21.78>=21.00,btc-updown-5m-1778709000,1778708700,Up,,,,,,,,,,,,,,,,,,
False,post_close_21.87>=21.00,btc-updown-5m-1778709300,1778709000,Down,,,,,,,,,,,,,,,,,,
False,post_close_21.95>=21.00,btc-updown-5m-1778709600,1778709300,Down,,,,,,,,,,,,,,,,,,
False,post_close_22.03>=21.00,btc-updown-5m-1778709900,1778709600,Down,,,,,,,,,,,,,,,,,,
False,post_close_22.12>=21.00,btc-updown-5m-1778710200,1778709900,Up,,,,,,,,,,,,,,,,,,
False,post_close_22.20>=21.00,btc-updown-5m-1778710500,1778710200,Down,,,,,,,,,,,,,,,,,,
False,post_close_22.28>=21.00,btc-updown-5m-1778710800,1778710500,Up,,,,,,,,,,,,,,,,,,
False,post_close_22.37>=21.00,btc-updown-5m-1778711100,1778710800,Down,,,,,,,,,,,,,,,,,,
False,post_close_22.45>=21.00,btc-updown-5m-1778711400,1778711100,Down,,,,,,,,,,,,,,,,,,
False,post_close_22.53>=21.00,btc-updown-5m-1778711700,1778711400,Up,,,,,,,,,,,,,,,,,,
False,post_close_22.62>=21.00,btc-updown-5m-1778712000,1778711700,Up,,,,,,,,,,,,,,,,,,
False,post_close_22.70>=21.00,btc-updown-5m-1778712300,1778712000,Up,,,,,,,,,,,,,,,,,,
False,post_close_22.78>=21.00,btc-updown-5m-1778712600,1778712300,Up,,,,,,,,,,,,,,,,,,
False,post_close_22.87>=21.00,btc-updown-5m-1778712900,1778712600,Down,,,,,,,,,,,,,,,,,,
False,post_close_22.95>=21.00,btc-updown-5m-1778713200,1778712900,Down,,,,,,,,,,,,,,,,,,
False,post_close_23.03>=21.00,btc-updown-5m-1778713500,1778713200,Up,,,,,,,,,,,,,,,,,,
False,post_close_23.12>=21.00,btc-updown-5m-1778713800,1778713500,Down,,,,,,,,,,,,,,,,,,
False,post_close_23.20>=21.00,btc-updown-5m-1778714100,1778713800,Down,,,,,,,,,,,,,,,,,,
False,post_close_23.28>=21.00,btc-updown-5m-1778714400,1778714100,Up,,,,,,,,,,,,,,,,,,
False,post_close_23.37>=21.00,btc-updown-5m-1778714700,1778714400,Down,,,,,,,,,,,,,,,,,,
False,post_close_23.45>=21.00,btc-updown-5m-1778715000,1778714700,Down,,,,,,,,,,,,,,,,,,
False,post_close_23.53>=21.00,btc-updown-5m-1778715300,1778715000,Down,,,,,,,,,,,,,,,,,,
False,post_close_23.62>=21.00,btc-updown-5m-1778715600,1778715300,Up,,,,,,,,,,,,,,,,,,
False,post_close_23.70>=21.00,btc-updown-5m-1778715900,1778715600,Down,,,,,,,,,,,,,,,,,,
False,post_close_23.78>=21.00,btc-updown-5m-1778716200,1778715900,Up,,,,,,,,,,,,,,,,,,
False,post_close_23.87>=21.00,btc-updown-5m-1778716500,1778716200,Down,,,,,,,,,,,,,,,,,,
False,post_close_23.95>=21.00,btc-updown-5m-1778716800,1778716500,Up,,,,,,,,,,,,,,,,,,
False,pre_open_0.03<13.00,btc-updown-5m-1778717100,1778716800,Up,,,,,,,,,,,,,,,,,,
False,pre_open_0.12<13.00,btc-updown-5m-1778717400,1778717100,Up,,,,,,,,,,,,,,,,,,
False,pre_open_0.20<13.00,btc-updown-5m-1778717700,1778717400,Down,,,,,,,,,,,,,,,,,,
False,pre_open_0.28<13.00,btc-updown-5m-1778718000,1778717700,Down,,,,,,,,,,,,,,,,,,
False,pre_open_0.37<13.00,btc-updown-5m-1778718300,1778718000,Down,,,,,,,,,,,,,,,,,,
False,pre_open_0.45<13.00,btc-updown-5m-1778718600,1778718300,Up,,,,,,,,,,,,,,,,,,
False,pre_open_0.53<13.00,btc-updown-5m-1778718900,1778718600,Down,,,,,,,,,,,,,,,,,,
False,pre_open_0.62<13.00,btc-updown-5m-1778719200,1778718900,Up,,,,,,,,,,,,,,,,,,
False,pre_open_0.70<13.00,btc-updown-5m-1778719500,1778719200,Down,,,,,,,,,,,,,,,,,,
False,pre_open_0.78<13.00,btc-updown-5m-1778719800,1778719500,Down,,,,,,,,,,,,,,,,,,
False,pre_open_0.87<13.00,btc-updown-5m-1778720100,1778719800,Up,,,,,,,,,,,,,,,,,,
False,pre_open_0.95<13.00,btc-updown-5m-1778720400,1778720100,Up,,,,,,,,,,,,,,,,,,
False,pre_open_1.03<13.00,btc-updown-5m-1778720700,1778720400,Down,,,,,,,,,,,,,,,,,,
False,pre_open_1.12<13.00,btc-updown-5m-1778721000,1778720700,Up,,,,,,,,,,,,,,,,,,
False,pre_open_1.20<13.00,btc-updown-5m-1778721300,1778721000,Down,,,,,,,,,,,,,,,,,,
False,pre_open_1.28<13.00,btc-updown-5m-1778721600,1778721300,Down,,,,,,,,,,,,,,,,,,
False,pre_open_1.37<13.00,btc-updown-5m-1778721900,1778721600,Down,,,,,,,,,,,,,,,,,,
False,pre_open_1.45<13.00,btc-updown-5m-1778722200,1778721900,Down,,,,,,,,,,,,,,,,,,
False,pre_open_1.53<13.00,btc-updown-5m-1778722500,1778722200,Down,,,,,,,,,,,,,,,,,,
False,pre_open_1.62<13.00,btc-updown-5m-1778722800,1778722500,Up,,,,,,,,,,,,,,,,,,
False,pre_open_1.70<13.00,btc-updown-5m-1778723100,1778722800,Up,,,,,,,,,,,,,,,,,,
False,pre_open_1.78<13.00,btc-updown-5m-1778723400,1778723100,Up,,,,,,,,,,,,,,,,,,
False,pre_open_1.87<13.00,btc-updown-5m-1778723700,1778723400,Down,,,,,,,,,,,,,,,,,,
False,pre_open_1.95<13.00,btc-updown-5m-1778724000,1778723700,Up,,,,,,,,,,,,,,,,,,
False,pre_open_2.03<13.00,btc-updown-5m-1778724300,1778724000,Up,,,,,,,,,,,,,,,,,,
False,pre_open_2.12<13.00,btc-updown-5m-1778724600,1778724300,Down,,,,,,,,,,,,,,,,,,
False,pre_open_2.20<13.00,btc-updown-5m-1778724900,1778724600,Up,,,,,,,,,,,,,,,,,,
False,pre_open_2.28<13.00,btc-updown-5m-1778725200,1778724900,Up,,,,,,,,,,,,,,,,,,
False,pre_open_2.37<13.00,btc-updown-5m-1778725500,1778725200,Up,,,,,,,,,,,,,,,,,,
False,pre_open_2.45<13.00,btc-updown-5m-1778725800,1778725500,Down,,,,,,,,,,,,,,,,,,
False,pre_open_2.53<13.00,btc-updown-5m-1778726100,1778725800,Down,,,,,,,,,,,,,,,,,,
False,pre_open_2.62<13.00,btc-updown-5m-1778726400,1778726100,Down,,,,,,,,,,,,,,,,,,
False,pre_open_2.70<13.00,btc-updown-5m-1778726700,1778726400,Down,,,,,,,,,,,,,,,,,,
False,pre_open_2.78<13.00,btc-updown-5m-1778727000,1778726700,Down,,,,,,,,,,,,,,,,,,
False,pre_open_2.87<13.00,btc-updown-5m-1778727300,1778727000,Up,,,,,,,,,,,,,,,,,,
False,pre_open_2.95<13.00,btc-updown-5m-1778727600,1778727300,Up,,,,,,,,,,,,,,,,,,
False,pre_open_3.03<13.00,btc-updown-5m-1778727900,1778727600,Down,,,,,,,,,,,,,,,,,,
False,pre_open_3.12<13.00,btc-updown-5m-1778728200,1778727900,Up,,,,,,,,,,,,,,,,,,
False,pre_open_3.20<13.00,btc-updown-5m-1778728500,1778728200,Down,,,,,,,,,,,,,,,,,,
False,pre_open_3.28<13.00,btc-updown-5m-1778728800,1778728500,Down,,,,,,,,,,,,,,,,,,
False,pre_open_3.37<13.00,btc-updown-5m-1778729100,1778728800,Up,,,,,,,,,,,,,,,,,,
False,pre_open_3.45<13.00,btc-updown-5m-1778729400,1778729100,Up,,,,,,,,,,,,,,,,,,
False,pre_open_3.53<13.00,btc-updown-5m-1778729700,1778729400,Down,,,,,,,,,,,,,,,,,,
False,pre_open_3.62<13.00,btc-updown-5m-1778730000,1778729700,Up,,,,,,,,,,,,,,,,,,
False,pre_open_3.70<13.00,btc-updown-5m-1778730300,1778730000,Down,,,,,,,,,,,,,,,,,,
False,pre_open_3.78<13.00,btc-updown-5m-1778730600,1778730300,Up,,,,,,,,,,,,,,,,,,
False,pre_open_3.87<13.00,btc-updown-5m-1778730900,1778730600,Down,,,,,,,,,,,,,,,,,,
False,pre_open_3.95<13.00,btc-updown-5m-1778731200,1778730900,Up,,,,,,,,,,,,,,,,,,
False,pre_open_4.03<13.00,btc-updown-5m-1778731500,1778731200,Up,,,,,,,,,,,,,,,,,,
False,pre_open_4.12<13.00,btc-updown-5m-1778731800,1778731500,Up,,,,,,,,,,,,,,,,,,
False,pre_open_4.20<13.00,btc-updown-5m-1778732100,1778731800,Up,,,,,,,,,,,,,,,,,,
False,pre_open_4.28<13.00,btc-updown-5m-1778732400,1778732100,Down,,,,,,,,,,,,,,,,,,
False,pre_open_4.37<13.00,btc-updown-5m-1778732700,1778732400,Up,,,,,,,,,,,,,,,,,,
False,pre_open_4.45<13.00,btc-updown-5m-1778733000,1778732700,Down,,,,,,,,,,,,,,,,,,
False,pre_open_4.53<13.00,btc-updown-5m-1778733300,1778733000,Up,,,,,,,,,,,,,,,,,,
False,pre_open_4.62<13.00,btc-updown-5m-1778733600,1778733300,Up,,,,,,,,,,,,,,,,,,
False,pre_open_4.70<13.00,btc-updown-5m-1778733900,1778733600,Up,,,,,,,,,,,,,,,,,,
False,pre_open_4.78<13.00,btc-updown-5m-1778734200,1778733900,Up,,,,,,,,,,,,,,,,,,
False,pre_open_4.87<13.00,btc-updown-5m-1778734500,1778734200,Up,,,,,,,,,,,,,,,,,,
False,pre_open_4.95<13.00,btc-updown-5m-1778734800,1778734500,Down,,,,,,,,,,,,,,,,,,
False,pre_open_5.03<13.00,btc-updown-5m-1778735100,1778734800,Up,,,,,,,,,,,,,,,,,,
False,pre_open_5.12<13.00,btc-updown-5m-1778735400,1778735100,Down,,,,,,,,,,,,,,,,,,
False,pre_open_5.20<13.00,btc-updown-5m-1778735700,1778735400,Up,,,,,,,,,,,,,,,,,,
False,pre_open_5.28<13.00,btc-updown-5m-1778736000,1778735700,Up,,,,,,,,,,,,,,,,,,
False,pre_open_5.37<13.00,btc-updown-5m-1778736300,1778736000,Up,,,,,,,,,,,,,,,,,,
False,pre_open_5.45<13.00,btc-updown-5m-1778736600,1778736300,Up,,,,,,,,,,,,,,,,,,
False,pre_open_5.53<13.00,btc-updown-5m-1778736900,1778736600,Up,,,,,,,,,,,,,,,,,,
False,pre_open_5.62<13.00,btc-updown-5m-1778737200,1778736900,Up,,,,,,,,,,,,,,,,,,
False,pre_open_5.70<13.00,btc-updown-5m-1778737500,1778737200,Up,,,,,,,,,,,,,,,,,,
False,pre_open_5.78<13.00,btc-updown-5m-1778737800,1778737500,Up,,,,,,,,,,,,,,,,,,
False,pre_open_5.87<13.00,btc-updown-5m-1778738100,1778737800,Down,,,,,,,,,,,,,,,,,,
False,pre_open_5.95<13.00,btc-updown-5m-1778738400,1778738100,Up,,,,,,,,,,,,,,,,,,
False,pre_open_6.03<13.00,btc-updown-5m-1778738700,1778738400,Down,,,,,,,,,,,,,,,,,,
False,pre_open_6.12<13.00,btc-updown-5m-1778739000,1778738700,Up,,,,,,,,,,,,,,,,,,
False,pre_open_6.20<13.00,btc-updown-5m-1778739300,1778739000,Down,,,,,,,,,,,,,,,,,,
False,pre_open_6.28<13.00,btc-updown-5m-1778739600,1778739300,Up,,,,,,,,,,,,,,,,,,
False,pre_open_6.37<13.00,btc-updown-5m-1778739900,1778739600,Down,,,,,,,,,,,,,,,,,,
False,pre_open_6.45<13.00,btc-updown-5m-1778740200,1778739900,Down,,,,,,,,,,,,,,,,,,
False,pre_open_6.53<13.00,btc-updown-5m-1778740500,1778740200,Up,,,,,,,,,,,,,,,,,,
False,pre_open_6.62<13.00,btc-updown-5m-1778740800,1778740500,Up,,,,,,,,,,,,,,,,,,
False,pre_open_6.70<13.00,btc-updown-5m-1778741100,1778740800,Down,,,,,,,,,,,,,,,,,,
False,pre_open_6.78<13.00,btc-updown-5m-1778741400,1778741100,Up,,,,,,,,,,,,,,,,,,
False,pre_open_7.03<13.00,btc-updown-5m-1778742300,1778742000,Up,,,,,,,,,,,,,,,,,,
False,pre_open_7.12<13.00,btc-updown-5m-1778742600,1778742300,Down,,,,,,,,,,,,,,,,,,
False,pre_open_7.20<13.00,btc-updown-5m-1778742900,1778742600,Down,,,,,,,,,,,,,,,,,,
False,pre_open_7.28<13.00,btc-updown-5m-1778743200,1778742900,Up,,,,,,,,,,,,,,,,,,
False,pre_open_7.37<13.00,btc-updown-5m-1778743500,1778743200,Up,,,,,,,,,,,,,,,,,,
False,pre_open_7.45<13.00,btc-updown-5m-1778743800,1778743500,Up,,,,,,,,,,,,,,,,,,
False,pre_open_7.53<13.00,btc-updown-5m-1778744100,1778743800,Down,,,,,,,,,,,,,,,,,,
False,pre_open_7.62<13.00,btc-updown-5m-1778744400,1778744100,Down,,,,,,,,,,,,,,,,,,
False,pre_open_7.70<13.00,btc-updown-5m-1778744700,1778744400,Down,,,,,,,,,,,,,,,,,,
False,pre_open_7.78<13.00,btc-updown-5m-1778745000,1778744700,Down,,,,,,,,,,,,,,,,,,
False,pre_open_7.87<13.00,btc-updown-5m-1778745300,1778745000,Down,,,,,,,,,,,,,,,,,,
False,pre_open_7.95<13.00,btc-updown-5m-1778745600,1778745300,Down,,,,,,,,,,,,,,,,,,
False,pre_open_8.03<13.00,btc-updown-5m-1778745900,1778745600,Up,,,,,,,,,,,,,,,,,,
False,pre_open_8.12<13.00,btc-updown-5m-1778746200,1778745900,Up,,,,,,,,,,,,,,,,,,
False,pre_open_8.20<13.00,btc-updown-5m-1778746500,1778746200,Down,,,,,,,,,,,,,,,,,,
False,pre_open_8.28<13.00,btc-updown-5m-1778746800,1778746500,Down,,,,,,,,,,,,,,,,,,
False,pre_open_8.37<13.00,btc-updown-5m-1778747100,1778746800,Up,,,,,,,,,,,,,,,,,,
False,pre_open_8.45<13.00,btc-updown-5m-1778747400,1778747100,Up,,,,,,,,,,,,,,,,,,
False,pre_open_8.53<13.00,btc-updown-5m-1778747700,1778747400,Up,,,,,,,,,,,,,,,,,,
False,pre_open_8.62<13.00,btc-updown-5m-1778748000,1778747700,Down,,,,,,,,,,,,,,,,,,
False,pre_open_8.70<13.00,btc-updown-5m-1778748300,1778748000,Down,,,,,,,,,,,,,,,,,,
False,pre_open_8.78<13.00,btc-updown-5m-1778748600,1778748300,Up,,,,,,,,,,,,,,,,,,
False,pre_open_8.87<13.00,btc-updown-5m-1778748900,1778748600,Down,,,,,,,,,,,,,,,,,,
False,pre_open_8.95<13.00,btc-updown-5m-1778749200,1778748900,Up,,,,,,,,,,,,,,,,,,
False,pre_open_9.03<13.00,btc-updown-5m-1778749500,1778749200,Up,,,,,,,,,,,,,,,,,,
False,pre_open_9.12<13.00,btc-updown-5m-1778749800,1778749500,Down,,,,,,,,,,,,,,,,,,
False,pre_open_9.20<13.00,btc-updown-5m-1778750100,1778749800,Down,,,,,,,,,,,,,,,,,,
False,pre_open_9.28<13.00,btc-updown-5m-1778750400,1778750100,Down,,,,,,,,,,,,,,,,,,
False,pre_open_9.37<13.00,btc-updown-5m-1778750700,1778750400,Down,,,,,,,,,,,,,,,,,,
False,pre_open_9.45<13.00,btc-updown-5m-1778751000,1778750700,Down,,,,,,,,,,,,,,,,,,
False,pre_open_9.53<13.00,btc-updown-5m-1778751300,1778751000,Down,,,,,,,,,,,,,,,,,,
False,pre_open_9.62<13.00,btc-updown-5m-1778751600,1778751300,Up,,,,,,,,,,,,,,,,,,
False,pre_open_9.70<13.00,btc-updown-5m-1778751900,1778751600,Down,,,,,,,,,,,,,,,,,,
False,pre_open_9.78<13.00,btc-updown-5m-1778752200,1778751900,Down,,,,,,,,,,,,,,,,,,
False,pre_open_9.87<13.00,btc-updown-5m-1778752500,1778752200,Up,,,,,,,,,,,,,,,,,,
False,pre_open_9.95<13.00,btc-updown-5m-1778752800,1778752500,Up,,,,,,,,,,,,,,,,,,
False,pre_open_10.03<13.00,btc-updown-5m-1778753100,1778752800,Down,,,,,,,,,,,,,,,,,,
False,pre_open_10.12<13.00,btc-updown-5m-1778753400,1778753100,Up,,,,,,,,,,,,,,,,,,
False,pre_open_10.20<13.00,btc-updown-5m-1778753700,1778753400,Up,,,,,,,,,,,,,,,,,,
False,pre_open_10.28<13.00,btc-updown-5m-1778754000,1778753700,Down,,,,,,,,,,,,,,,,,,
False,pre_open_10.37<13.00,btc-updown-5m-1778754300,1778754000,Up,,,,,,,,,,,,,,,,,,
False,pre_open_10.45<13.00,btc-updown-5m-1778754600,1778754300,Down,,,,,,,,,,,,,,,,,,
False,pre_open_10.53<13.00,btc-updown-5m-1778754900,1778754600,Down,,,,,,,,,,,,,,,,,,
False,pre_open_10.62<13.00,btc-updown-5m-1778755200,1778754900,Down,,,,,,,,,,,,,,,,,,
False,pre_open_10.70<13.00,btc-updown-5m-1778755500,1778755200,Up,,,,,,,,,,,,,,,,,,
False,pre_open_10.78<13.00,btc-updown-5m-1778755800,1778755500,Up,,,,,,,,,,,,,,,,,,
False,pre_open_10.87<13.00,btc-updown-5m-1778756100,1778755800,Down,,,,,,,,,,,,,,,,,,
False,pre_open_10.95<13.00,btc-updown-5m-1778756400,1778756100,Down,,,,,,,,,,,,,,,,,,
False,pre_open_11.03<13.00,btc-updown-5m-1778756700,1778756400,Up,,,,,,,,,,,,,,,,,,
False,pre_open_11.12<13.00,btc-updown-5m-1778757000,1778756700,Down,,,,,,,,,,,,,,,,,,
False,pre_open_11.20<13.00,btc-updown-5m-1778757300,1778757000,Up,,,,,,,,,,,,,,,,,,
False,pre_open_11.28<13.00,btc-updown-5m-1778757600,1778757300,Down,,,,,,,,,,,,,,,,,,
False,pre_open_11.37<13.00,btc-updown-5m-1778757900,1778757600,Down,,,,,,,,,,,,,,,,,,
False,pre_open_11.45<13.00,btc-updown-5m-1778758200,1778757900,Down,,,,,,,,,,,,,,,,,,
False,pre_open_11.53<13.00,btc-updown-5m-1778758500,1778758200,Up,,,,,,,,,,,,,,,,,,
False,pre_open_11.62<13.00,btc-updown-5m-1778758800,1778758500,Down,,,,,,,,,,,,,,,,,,
False,pre_open_11.70<13.00,btc-updown-5m-1778759100,1778758800,Up,,,,,,,,,,,,,,,,,,
False,pre_open_11.78<13.00,btc-updown-5m-1778759400,1778759100,Up,,,,,,,,,,,,,,,,,,
False,pre_open_11.87<13.00,btc-updown-5m-1778759700,1778759400,Down,,,,,,,,,,,,,,,,,,
False,pre_open_11.95<13.00,btc-updown-5m-1778760000,1778759700,Up,,,,,,,,,,,,,,,,,,
False,pre_open_12.03<13.00,btc-updown-5m-1778760300,1778760000,Down,,,,,,,,,,,,,,,,,,
False,pre_open_12.12<13.00,btc-updown-5m-1778760600,1778760300,Up,,,,,,,,,,,,,,,,,,
False,pre_open_12.20<13.00,btc-updown-5m-1778760900,1778760600,Down,,,,,,,,,,,,,,,,,,
False,pre_open_12.28<13.00,btc-updown-5m-1778761200,1778760900,Up,,,,,,,,,,,,,,,,,,
False,pre_open_12.37<13.00,btc-updown-5m-1778761500,1778761200,Up,,,,,,,,,,,,,,,,,,
False,pre_open_12.45<13.00,btc-updown-5m-1778761800,1778761500,Up,,,,,,,,,,,,,,,,,,
False,pre_open_12.53<13.00,btc-updown-5m-1778762100,1778761800,Up,,,,,,,,,,,,,,,,,,
False,pre_open_12.62<13.00,btc-updown-5m-1778762400,1778762100,Up,,,,,,,,,,,,,,,,,,
False,pre_open_12.70<13.00,btc-updown-5m-1778762700,1778762400,Up,,,,,,,,,,,,,,,,,,
False,pre_open_12.78<13.00,btc-updown-5m-1778763000,1778762700,Down,,,,,,,,,,,,,,,,,,
False,pre_open_12.87<13.00,btc-updown-5m-1778763300,1778763000,Up,,,,,,,,,,,,,,,,,,
False,momentum_engaged,btc-updown-5m-1778768400,1778768100,Down,80033.88,0.0,0.0,1.0,-1.0,0.739476986344698,-0.2550295485716443,no_data,,,,,,,,,,
False,abstention_2_of_2,btc-updown-5m-1778768700,1778768400,Down,80227.11,0.0,0.0,0.0,0.0,0.5764738756788091,0.08629453091467686,no_data,,,,,,,,,,
False,abstention_1_of_2,btc-updown-5m-1778769000,1778768700,Down,80121.99,0.0,0.0,1.0,0.0,0.6651499973638365,0.14400112292522022,no_data,,,,,,,,,,
False,abstention_2_of_2,btc-updown-5m-1778769300,1778769000,Up,80143.23,0.0,0.0,0.0,0.0,0.6472325618178962,0.029277751739222348,no_data,,,,,,,,,,
False,abstention_1_of_2,btc-updown-5m-1778769600,1778769300,Up,80211.24,1.0,1.0,0.0,0.0,0.5898613381135602,0.05532719055158092,no_data,,,,,,,,,,
False,momentum_engaged,btc-updown-5m-1778769900,1778769600,Up,80310.88,1.0,1.0,1.0,1.0,0.8514067594743921,1.0,no_data,,,,,,,,,,
True,,btc-updown-5m-1778770200,1778769900,Up,80450.46,1.0,1.0,1.0,0.0,0.8193027725848255,0.04398519199070445,touch_upper,65.82355085672617,Up,25.0,0.87,28.735632183908045,1.0,False,True,3.660919540229884,10278.216364773823
False,abstention_1_of_2,btc-updown-5m-1778770500,1778770200,Up,80798.0,1.0,1.0,0.0,0.0,0.40651340996168317,-0.08400402926303153,no_data,,,,,,,,,,
False,conflict_pos1_neg1,btc-updown-5m-1778770800,1778770500,Up,80909.01,1.0,1.0,-1.0,0.0,0.25526742301480326,-0.10859446504361302,no_data,,,,,,,,,,
False,abstention_1_of_2,btc-updown-5m-1778771100,1778770800,Down,81113.99,3.0,1.0,0.0,0.0,0.5815336013785171,-0.02398967875856801,no_data,,,,,,,,,,
False,conflict_pos1_neg1,btc-updown-5m-1778771400,1778771100,Up,80965.72,3.0,1.0,-1.0,0.0,0.18975428836340424,-0.04322504918249601,no_data,,,,,,,,,,
False,abstention_1_of_2,btc-updown-5m-1778771700,1778771400,Up,80924.43,3.0,1.0,0.0,0.0,0.5726008344923676,0.025194128345280332,no_data,,,,,,,,,,
False,abstention_1_of_2,btc-updown-5m-1778772000,1778771700,Up,80922.19,3.0,1.0,0.0,0.0,0.5933704218821749,-0.08246070869696988,no_data,,,,,,,,,,
False,conflict_pos1_neg1,btc-updown-5m-1778772300,1778772000,Down,81066.0,3.0,1.0,-1.0,0.0,0.24564369310794337,-0.0377405870248671,no_data,,,,,,,,,,
