slug,outcome_truth,pnl,cost,cash_in,rebates,fees,leftover_redeemed,n_merges,pairs_merged,n_maker_bid_up,n_maker_bid_dn,n_maker_ask_up,n_maker_ask_dn,n_pat_up,n_pat_dn,strategy
btc-updown-5m-1777615500,Down,52.626053087098086,161.1556042674422,219.85000610351562,0.06997200005340574,6.138320749028768,20.0,7,199.85000610351562,0,2,0,0,7,7,PAT+ACC-M-t210-COMBO
btc-updown-5m-1777615800,Up,2.8423112452893324,202.42499828338623,212.5,0.06997200005340574,7.3026624713778485,0.0,5,212.5,0,5,0,0,5,5,PAT+ACC-M-t210-COMBO
btc-updown-5m-1777616100,Down,48.61263449034792,138.8863997560054,192.42000007629395,0.06997200005340574,4.990937829994031,20.0,5,172.42000007629395,0,1,0,0,5,5,PAT+ACC-M-t210-COMBO
btc-updown-5m-1777616400,Up,27.08539051644492,187.51419731514454,221.9499969482422,0.0,7.350409116652725,0.0,6,221.9499969482422,0,0,0,0,6,6,PAT+ACC-M-t210-COMBO
btc-updown-5m-1777616700,Up,21.70426179999195,192.99689429072146,221.8699951171875,0.06997200005340574,7.238811026527503,0.0,5,221.8699951171875,0,1,0,0,5,5,PAT+ACC-M-t210-COMBO
btc-updown-5m-1777617000,Up,3.51933513278464,214.84379917199612,226.02999877929688,0.06997200005340574,7.736836474569522,0.0,7,226.02999877929688,0,2,0,0,7,7,PAT+ACC-M-t210-COMBO
btc-updown-5m-1777617300,Down,99.68778974634013,122.39640177488923,226.66000366210938,0.0,4.575812140880015,0.0,5,226.66000366210938,0,0,0,0,5,5,PAT+ACC-M-t210-COMBO
btc-updown-5m-1777617600,Up,9.445566361208588,209.3548938120366,226.42999267578125,0.06997200005340574,7.699504502589466,0.0,5,226.42999267578125,0,1,0,0,5,5,PAT+ACC-M-t210-COMBO
btc-updown-5m-1777617900,Down,108.9013464504772,128.09960390181243,241.32000732421875,0.06997200005340574,4.3890289719825315,20.0,5,221.32000732421875,0,1,0,0,5,5,PAT+ACC-M-t210-COMBO
btc-updown-5m-1777618200,Up,-9.730028190681457,9.800000190734863,0.0,0.06997200005340574,0.0,0.0,0,0.0,0,1,0,0,0,0,PAT+ACC-M-t210-COMBO
btc-updown-5m-1777618500,Up,-9.730028190681457,9.800000190734863,0.0,0.06997200005340574,0.0,0.0,0,0.0,0,1,0,0,0,0,PAT+ACC-M-t210-COMBO
btc-updown-5m-1777618800,Down,27.143743853670323,105.94740140954252,136.8300018310547,0.06997200005340574,3.8088285678952545,20.0,3,116.83000183105469,0,3,0,0,3,3,PAT+ACC-M-t210-COMBO
btc-updown-5m-1777619100,Up,-9.730028190681457,9.800000190734863,0.0,0.06997200005340574,0.0,0.0,0,0.0,0,1,0,0,0,0,PAT+ACC-M-t210-COMBO
btc-updown-5m-1777619400,Down,2.9413533248120185,109.49120287780761,116.4800033569336,0.0,4.047447154313966,0.0,4,116.4800033569336,0,0,0,0,4,4,PAT+ACC-M-t210-COMBO
btc-updown-5m-1777623600,Up,-10.730448429634095,10.800000429153442,0.0,0.06955199951934803,0.0,0.0,0,0.0,0,5,0,0,0,0,PAT+ACC-M-t210-COMBO
btc-updown-5m-1777626000,Down,95.72621623513254,106.16640391648411,205.32000732421875,0.06997200005340574,3.497359172655506,20.0,4,185.32000732421875,0,2,0,0,4,4,PAT+ACC-M-t210-COMBO
btc-updown-5m-1777626300,Up,-1.737470756892721,175.8873974255681,180.30999755859375,0.06997200005340574,6.230042889971772,0.0,6,180.30999755859375,0,1,0,0,6,6,PAT+ACC-M-t210-COMBO
btc-updown-5m-1777626600,Down,42.0998787623072,91.3091999145031,136.68000030517578,0.06997200005340574,3.340893628418894,20.0,3,116.68000030517578,0,1,0,0,3,3,PAT+ACC-M-t210-COMBO
btc-updown-5m-1777626900,Down,17.180302714838334,106.21050259618761,127.29000274658203,0.03712015456983566,3.936317590125923,10.61000244140625,3,116.68000030517578,0,4,0,0,3,3,PAT+ACC-M-t210-COMBO
btc-updown-5m-1777627200,Up,-5.555696853819008,108.00550215941666,106.05000305175781,0.06997200005340574,3.670169746213567,0.0,3,106.05000305175781,0,1,0,0,3,3,PAT+ACC-M-t210-COMBO
btc-updown-5m-1777627500,Down,31.309200374650956,65.99999964237213,100.0,0.0,2.690799982976914,0.0,2,100.0,0,0,0,0,2,2,PAT+ACC-M-t210-COMBO
btc-updown-5m-1777627800,Down,51.414726840175156,73.0412001286,127.08000000000001,0.03537084175624467,2.6594438729811047,10.10999877929688,4,116.97000122070312,0,3,0,0,4,4,PAT+ACC-M-t210-COMBO
btc-updown-5m-1777628100,Down,36.00963597082043,88.8400000333786,128.0,0.06997200005340574,3.220335995854378,20.0,3,108.0,0,4,0,0,3,3,PAT+ACC-M-t210-COMBO
btc-updown-5m-1777628400,Down,10.269971809318541,9.800000190734863,20.0,0.06997200005340574,0.0,20.0,0,0.0,0,1,0,0,0,0,PAT+ACC-M-t210-COMBO
btc-updown-5m-1777628700,Down,51.60374974060437,62.40470087111667,116.33000183105469,0.0,2.321551219333648,0.0,3,116.33000183105469,0,0,0,0,3,3,PAT+ACC-M-t210-COMBO
btc-updown-5m-1777629000,Up,-5.987845877156348,24.91460049279928,19.47000026702881,0.06997200005340574,0.6132176514392804,0.0,2,19.47000026702881,0,2,0,0,2,2,PAT+ACC-M-t210-COMBO
btc-updown-5m-1777629300,Up,-1.340028803417207,49.80000078678131,50.0,0.06997200005340574,1.6100000166893003,0.0,1,50.0,0,2,0,0,1,1,PAT+ACC-M-t210-COMBO
btc-updown-5m-1777629600,Down,38.154400647551874,49.39259901800901,89.41999816894531,0.0,1.872998503384432,0.0,2,89.41999816894531,0,0,0,0,2,2,PAT+ACC-M-t210-COMBO
btc-updown-5m-1777629900,Down,35.62035212661955,95.78299996060133,134.77999877929688,0.06997200005340574,3.446618692129409,20.0,3,114.77999877929688,0,1,0,0,3,3,PAT+ACC-M-t210-COMBO
btc-updown-5m-1777630200,Down,49.107467806064186,60.03139844727367,111.37999725341797,0.0,2.2411310000801064,0.0,3,111.37999725341797,0,0,0,0,3,3,PAT+ACC-M-t210-COMBO
btc-updown-5m-1777630500,Up,-9.730028190681457,9.800000190734863,0.0,0.06997200005340574,0.0,0.0,0,0.0,0,1,0,0,0,0,PAT+ACC-M-t210-COMBO
btc-updown-5m-1777630800,Up,-9.730028190681457,9.800000190734863,0.0,0.06997200005340574,0.0,0.0,0,0.0,0,1,0,0,0,0,PAT+ACC-M-t210-COMBO
btc-updown-5m-1777631100,Down,55.97632769646201,63.12279962835163,121.38999938964844,0.0,2.2908720648348,0.0,3,121.38999938964844,0,0,0,0,3,3,PAT+ACC-M-t210-COMBO
