slug,outcome,n_fills,n_buys,n_sells,n_maker,n_taker,buy_shares,sell_shares,buy_usd,sell_usd,avg_buy_px,avg_sell_px,size_p50,size_p90,first_offset,last_offset,median_offset,n_unique_offsets,mc,asset_sym,slot_start_s,median_book_spread,wallet,span_s,fires_per_min,maker_pct,sell_pct
eth-updown-5m-1778868300,Down,9,0,9,9,0,0.0,249.90223500000002,0.0,198.24848513412923,,0.8033333288298713,11.25,55.72894700000001,168,273,269.0,5,updown_5m,ETH,1778868300,0.029999971389770508,0x89b5cdaa,105,5.142857142857143,100.0,100.0
eth-updown-5m-1778868600,Down,2,0,2,2,0,0.0,41.961488,0.0,22.659204420395856,,0.5400000214576721,20.980744,35.2121488,32,32,32.0,1,updown_5m,ETH,1778868600,0.020000040531158447,0x89b5cdaa,0,120.0,100.0,100.0
eth-updown-5m-1778868600,Up,2,0,2,2,0,0.0,42.19625,0.0,26.003112852424387,,0.6150000095367432,21.098125,25.291625,116,118,117.0,2,updown_5m,ETH,1778868600,0.014999985694885254,0x89b5cdaa,2,60.0,100.0,100.0
eth-updown-5m-1778868900,Down,10,0,10,10,0,0.0,87.44839999999999,0.0,59.17920933080584,,0.6769999980926513,6.39,15.043999999999997,65,86,69.0,6,updown_5m,ETH,1778868900,0.009999990463256836,0x89b5cdaa,21,28.571428571428573,100.0,100.0
eth-updown-5m-1778869200,Up,20,0,20,20,0,0.0,400.934658,0.0,306.04855863668797,,0.738999992609024,13.043477,41.40600000000002,10,80,67.0,9,updown_5m,ETH,1778869200,0.009999990463256836,0x89b5cdaa,70,17.142857142857142,100.0,100.0
eth-updown-5m-1778869500,Down,8,0,8,8,0,0.0,142.14999999999998,0.0,103.3769982588291,,0.7362499907612801,13.515,39.471,51,210,108.0,6,updown_5m,ETH,1778869500,0.010000020265579224,0x89b5cdaa,159,3.018867924528302,100.0,100.0
eth-updown-5m-1778869800,Down,6,0,6,6,0,0.0,152.265713,0.0,139.3047689450192,,0.9066666563351949,21.625,49.74,101,127,112.5,4,updown_5m,ETH,1778869800,0.009999990463256836,0x89b5cdaa,26,13.846153846153845,100.0,100.0
eth-updown-5m-1778870400,Down,18,0,18,18,0,0.0,463.71914499999997,0.0,419.51701207138683,,0.8911111089918349,19.625,52.79610000000002,145,257,182.5,11,updown_5m,ETH,1778870400,0.009999990463256836,0x89b5cdaa,112,9.642857142857142,100.0,100.0
eth-updown-5m-1778870400,Up,2,0,2,2,0,0.0,37.711577,0.0,23.75829333017719,,0.6299999952316284,18.8557885,31.8351577,57,57,57.0,1,updown_5m,ETH,1778870400,0.009999990463256836,0x89b5cdaa,0,120.0,100.0,100.0
eth-updown-5m-1778870700,Down,20,0,20,20,0,0.0,315.606664,0.0,284.978528222764,,0.9019999861717224,11.25,32.7639988,81,270,198.0,10,updown_5m,ETH,1778870700,0.009999990463256836,0x89b5cdaa,189,6.34920634920635,100.0,100.0
eth-updown-5m-1778871000,Down,13,0,13,13,0,0.0,466.87012000000004,0.0,377.5098467080827,,0.7353846109830416,9.271738,122.23000000000002,107,276,140.0,7,updown_5m,ETH,1778871000,0.009999990463256836,0x89b5cdaa,169,4.615384615384615,100.0,100.0
eth-updown-5m-1778871000,Up,8,0,8,8,0,0.0,237.28880700000002,0.0,118.25505604289333,,0.4062500046566129,16.0,72.306,80,247,212.0,6,updown_5m,ETH,1778871000,0.010000023990869522,0x89b5cdaa,167,2.874251497005988,100.0,100.0
eth-updown-5m-1778871300,Down,12,0,12,12,0,0.0,217.819624,0.0,99.62872255105876,,0.4983333299557368,9.207312,46.13350000000001,185,249,196.0,8,updown_5m,ETH,1778871300,0.010000020265579224,0x89b5cdaa,64,11.25,100.0,100.0
eth-updown-5m-1778871300,Up,5,0,5,5,0,0.0,110.632856,0.0,59.32854274547052,,0.6360000133514404,13.742856,51.75800000000001,55,213,59.0,4,updown_5m,ETH,1778871300,0.009999990463256836,0x89b5cdaa,158,1.89873417721519,100.0,100.0
eth-updown-5m-1778871600,Down,12,0,12,12,0,0.0,214.389994,0.0,183.78083188350107,,0.8491666813691457,11.25,37.9547485,60,173,119.0,7,updown_5m,ETH,1778871600,0.009999990463256836,0x89b5cdaa,113,6.371681415929204,100.0,100.0
eth-updown-5m-1778871900,Up,10,0,10,10,0,0.0,168.022749,0.0,110.48741013942403,,0.7210000038146973,9.393888,43.428,24,274,120.5,9,updown_5m,ETH,1778871900,0.009999990463256836,0x89b5cdaa,250,2.4,100.0,100.0
eth-updown-5m-1778872200,Down,14,0,14,14,0,0.0,356.277141,0.0,299.16392894294523,,0.8357142891202655,13.35,55.392000000000024,97,263,254.0,8,updown_5m,ETH,1778872200,0.009999990463256836,0x89b5cdaa,166,5.0602409638554215,100.0,100.0
eth-updown-5m-1778872500,Down,1,0,1,1,0,0.0,11.43,0.0,4.343399945497513,,0.3799999952316284,11.43,11.43,211,211,211.0,1,updown_5m,ETH,1778872500,0.009999990463256836,0x89b5cdaa,0,60.0,100.0,100.0
eth-updown-5m-1778872500,Up,18,0,18,18,0,0.0,314.671453,0.0,206.0493087953705,,0.659999989800983,12.2201605,37.842000000000006,36,267,184.0,11,updown_5m,ETH,1778872500,0.009999990463256836,0x89b5cdaa,231,4.675324675324675,100.0,100.0
eth-updown-5m-1778872800,Down,16,0,16,16,0,0.0,183.02908499999998,0.0,100.61803458662848,,0.45312499813735485,8.9388,22.33,25,249,99.5,11,updown_5m,ETH,1778872800,0.010000012814998627,0x89b5cdaa,224,4.285714285714286,100.0,100.0
eth-updown-5m-1778872800,Up,7,0,7,7,0,0.0,116.914326,0.0,93.48427518426519,,0.802857152053288,7.268517,39.912000000000006,209,281,275.0,5,updown_5m,ETH,1778872800,0.020000040531158447,0x89b5cdaa,72,5.833333333333334,100.0,100.0
eth-updown-5m-1778873100,Down,2,0,2,2,0,0.0,21.414247,0.0,10.779267807945848,,0.48499998450279236,10.7071235,15.2026479,128,173,150.5,2,updown_5m,ETH,1778873100,0.009999990463256836,0x89b5cdaa,45,2.6666666666666665,100.0,100.0
eth-updown-5m-1778873100,Up,4,0,4,4,0,0.0,81.48,0.0,60.295200777053836,,0.7400000095367432,18.615000000000002,41.142,266,266,266.0,1,updown_5m,ETH,1778873100,0.009999990463256836,0x89b5cdaa,0,240.0,100.0,100.0
eth-updown-5m-1778873400,Up,14,0,14,14,0,0.0,257.314295,0.0,221.7786088428678,,0.8649999967643193,9.968683500000001,43.274430800000005,53,211,154.0,9,updown_5m,ETH,1778873400,0.009999990463256836,0x89b5cdaa,158,5.3164556962025316,100.0,100.0
eth-updown-5m-1778873700,Down,22,0,22,22,0,0.0,329.531607,0.0,229.46619809903055,,0.6868181851777163,10.14,37.63684040000002,28,249,147.0,12,updown_5m,ETH,1778873700,0.009999990463256836,0x89b5cdaa,221,5.972850678733032,100.0,100.0
eth-updown-5m-1778874000,Down,6,0,6,6,0,0.0,45.172351,0.0,37.67239931348169,,0.8050000170866648,6.825,14.625,29,115,59.0,3,updown_5m,ETH,1778874000,0.010000050067901611,0x89b5cdaa,86,4.186046511627907,100.0,100.0
eth-updown-5m-1778874300,Down,30,0,30,30,0,0.0,268.360776,0.0,181.71452672130764,,0.5550000019371509,5.512567,19.508000000000006,84,182,114.0,11,updown_5m,ETH,1778874300,0.009999990463256836,0x89b5cdaa,98,18.367346938775512,100.0,100.0
eth-updown-5m-1778874600,Down,21,0,21,21,0,0.0,343.819532,0.0,245.74366241086562,,0.6995238122485933,16.3,26.0,14,208,75.0,11,updown_5m,ETH,1778874600,0.009999990463256836,0x89b5cdaa,194,6.494845360824742,100.0,100.0
eth-updown-5m-1778874900,Down,31,0,31,31,0,0.0,666.2815780000001,0.0,521.0988325117906,,0.7454838675837363,11.25,48.07,53,275,261.0,14,updown_5m,ETH,1778874900,0.009999990463256836,0x89b5cdaa,222,8.378378378378377,100.0,100.0
eth-updown-5m-1778874900,Up,1,0,1,1,0,0.0,72.33,0.0,33.99509991377592,,0.4699999988079071,72.33,72.33,247,247,247.0,1,updown_5m,ETH,1778874900,0.009999990463256836,0x89b5cdaa,0,60.0,100.0,100.0
eth-updown-5m-1778875200,Up,23,0,23,23,0,0.0,606.38893,0.0,476.30832258396447,,0.8108695564062699,15.666665,68.80000000000003,59,262,182.0,14,updown_5m,ETH,1778875200,0.009999990463256836,0x89b5cdaa,203,6.798029556650246,100.0,100.0
eth-updown-5m-1778875500,Down,27,0,27,27,0,0.0,447.536682,0.0,373.045736990353,,0.8370370357124893,12.255,32.16428520000001,78,237,174.0,18,updown_5m,ETH,1778875500,0.009999990463256836,0x89b5cdaa,159,10.18867924528302,100.0,100.0
eth-updown-5m-1778875800,Down,7,0,7,7,0,0.0,132.49557599999997,0.0,78.60793399720293,,0.49428572399275644,12.820511,45.9717068,72,254,75.0,5,updown_5m,ETH,1778875800,0.009999990463256836,0x89b5cdaa,182,2.307692307692308,100.0,100.0
eth-updown-5m-1778875800,Up,6,0,6,6,0,0.0,87.41916499999999,0.0,61.24359963107138,,0.6216666599114736,4.4070825,37.205,236,273,271.0,4,updown_5m,ETH,1778875800,0.009999990463256836,0x89b5cdaa,37,9.72972972972973,100.0,100.0
eth-updown-5m-1778876100,Down,2,0,2,2,0,0.0,63.665788,0.0,49.02265554567146,,0.7699999809265137,31.832894,57.2465788,148,148,148.0,1,updown_5m,ETH,1778876100,0.009999990463256836,0x89b5cdaa,0,120.0,100.0,100.0
eth-updown-5m-1778876100,Up,15,0,15,15,0,0.0,390.03776500000004,0.0,248.87812932484024,,0.6159999907016754,23.703702,52.09411719999999,220,285,225.0,9,updown_5m,ETH,1778876100,0.009999990463256836,0x89b5cdaa,65,13.846153846153847,100.0,100.0
eth-updown-5m-1778876400,Down,27,0,27,27,0,0.0,791.0508100000002,0.0,700.4371369312623,,0.8781481473534195,13.789472,64.34989360000006,34,272,118.0,15,updown_5m,ETH,1778876400,0.009999990463256836,0x89b5cdaa,238,6.80672268907563,100.0,100.0
eth-updown-5m-1778876700,Up,16,0,16,16,0,0.0,484.693152,0.0,393.17705004983077,,0.7981249988079071,20.329669000000003,63.39,49,157,111.0,14,updown_5m,ETH,1778876700,0.009999990463256836,0x89b5cdaa,108,8.88888888888889,100.0,100.0
eth-updown-5m-1778877000,Down,8,0,8,8,0,0.0,284.38960699999996,0.0,249.94168823922462,,0.8787500187754631,8.909089999999999,100.67199999999998,16,111,51.5,6,updown_5m,ETH,1778877000,0.01500004529953003,0x89b5cdaa,95,5.052631578947369,100.0,100.0
eth-updown-5m-1778877000,Up,5,0,5,5,0,0.0,167.95999999999998,0.0,8.92400012396276,,0.07999999970197677,8.03,79.748,25,142,50.0,4,updown_5m,ETH,1778877000,0.009999997913837433,0x89b5cdaa,117,2.5641025641025643,100.0,100.0
eth-updown-5m-1778877300,Up,2,0,2,2,0,0.0,5.175,0.0,1.370500018298626,,0.2750000059604645,2.5875,3.4295,68,210,139.0,2,updown_5m,ETH,1778877300,0.015000008046627045,0x89b5cdaa,142,0.8450704225352113,100.0,100.0
eth-updown-5m-1778877600,Up,5,0,5,5,0,0.0,65.298614,0.0,11.536307664541454,,0.17799999713897705,6.172836,28.151696800000003,190,255,190.0,3,updown_5m,ETH,1778877600,0.009999990463256836,0x89b5cdaa,65,4.615384615384616,100.0,100.0
eth-updown-5m-1778877900,Down,6,0,6,6,0,0.0,46.027038000000005,0.0,24.345311469778505,,0.5266666660706202,7.33,14.4669745,103,182,126.0,3,updown_5m,ETH,1778877900,0.019999995827674866,0x89b5cdaa,79,4.556962025316456,100.0,100.0
eth-updown-5m-1778878500,Up,9,0,9,9,0,0.0,130.854443,0.0,73.94688800339479,,0.6077777743339539,16.15,23.000000000000004,67,263,137.0,4,updown_5m,ETH,1778878500,0.009999990463256836,0x89b5cdaa,196,2.7551020408163267,100.0,100.0
eth-updown-5m-1778879700,Down,3,0,3,3,0,0.0,17.107141,0.0,11.290713508652628,,0.6600000262260437,3.0,9.6,32,32,32.0,1,updown_5m,ETH,1778879700,0.010000050067901611,0x89b5cdaa,0,180.0,100.0,100.0
eth-updown-5m-1778880000,Up,12,0,12,12,0,0.0,135.867927,0.0,33.9276021345229,,0.2466666723291079,12.8012795,20.0627263,16,19,18.5,3,updown_5m,ETH,1778880000,0.010000012814998627,0x89b5cdaa,3,240.0,100.0,100.0
eth-updown-5m-1778880300,Down,5,0,5,5,0,0.0,80.964383,0.0,35.07452885129601,,0.4379999995231628,8.47,36.4897532,97,99,97.0,2,updown_5m,ETH,1778880300,0.009999990463256836,0x89b5cdaa,2,150.0,100.0,100.0
eth-updown-5m-1778880300,Up,5,0,5,5,0,0.0,37.906001,0.0,12.844492292860478,,0.2780000030994415,5.163933,15.480000000000002,31,278,50.0,3,updown_5m,ETH,1778880300,0.01000000536441803,0x89b5cdaa,247,1.2145748987854252,100.0,100.0
eth-updown-5m-1778880600,Up,4,0,4,4,0,0.0,59.371117999999996,0.0,15.277857269027859,,0.2850000001490116,13.328059,22.1708354,244,245,245.0,2,updown_5m,ETH,1778880600,0.01000000536441803,0x89b5cdaa,1,240.0,100.0,100.0
eth-updown-5m-1778880900,Up,3,0,3,3,0,0.0,42.82,0.0,15.843400204181671,,0.3700000047683716,4.6175,30.235500000000002,56,57,56.0,2,updown_5m,ETH,1778880900,0.009999990463256836,0x89b5cdaa,1,180.0,100.0,100.0
eth-updown-5m-1778881500,Down,4,0,4,4,0,0.0,30.133741,0.0,20.796330353829262,,0.7174999862909317,5.51393,12.023527900000001,82,112,83.0,3,updown_5m,ETH,1778881500,0.02499997615814209,0x89b5cdaa,30,8.0,100.0,100.0
eth-updown-5m-1778881800,Down,4,0,4,4,0,0.0,6.540141,0.0,3.198745061038077,,0.45749999582767487,0.9750705,3.5220000000000007,48,123,61.0,3,updown_5m,ETH,1778881800,0.009999990463256836,0x89b5cdaa,75,3.2,100.0,100.0
eth-updown-5m-1778881800,Up,5,0,5,5,0,0.0,75.6,0.0,48.26200028657913,,0.6960000038146973,15.98,26.31,206,274,206.0,3,updown_5m,ETH,1778881800,0.009999990463256836,0x89b5cdaa,68,4.411764705882353,100.0,100.0
eth-updown-5m-1778882100,Down,2,0,2,2,0,0.0,18.439999999999998,0.0,8.851199802160263,,0.47999998927116394,9.219999999999999,9.459999999999999,9,9,9.0,1,updown_5m,ETH,1778882100,0.009999990463256836,0x89b5cdaa,0,120.0,100.0,100.0
eth-updown-5m-1778882100,Up,1,0,1,1,0,0.0,0.172407,0.0,0.02930919030828774,,0.17000000178813934,0.172407,0.172407,158,158,158.0,1,updown_5m,ETH,1778882100,0.040000006556510925,0x89b5cdaa,0,60.0,100.0,100.0
eth-updown-5m-1778882400,Up,6,0,6,6,0,0.0,70.607345,0.0,51.56909009230423,,0.7266666491826376,12.268912499999999,17.15476,27,169,95.0,4,updown_5m,ETH,1778882400,0.009999990463256836,0x89b5cdaa,142,2.535211267605634,100.0,100.0
eth-updown-5m-1778883600,Down,2,0,2,2,0,0.0,31.125713,0.0,20.54297139630431,,0.6600000262260437,15.5628565,25.7685713,56,56,56.0,1,updown_5m,ETH,1778883600,0.010000050067901611,0x89b5cdaa,0,120.0,100.0,100.0
eth-updown-5m-1778883600,Up,3,0,3,3,0,0.0,16.744070999999998,0.0,7.869713350039511,,0.4699999988079071,5.555554,9.5259244,21,23,23.0,2,updown_5m,ETH,1778883600,0.009999990463256836,0x89b5cdaa,2,90.0,100.0,100.0
eth-updown-5m-1778883900,Down,2,0,2,2,0,0.0,17.946357,0.0,14.35478654573518,,0.7949999868869781,8.9731785,9.972412499999999,95,143,119.0,2,updown_5m,ETH,1778883900,0.030000001192092896,0x89b5cdaa,48,2.5,100.0,100.0
eth-updown-5m-1778884200,Up,4,0,4,4,0,0.0,102.75310100000002,0.0,72.9333328334806,,0.7175000160932541,16.517930500000002,51.99300000000001,58,112,60.5,4,updown_5m,ETH,1778884200,0.020000040531158447,0x89b5cdaa,54,4.444444444444445,100.0,100.0
eth-updown-5m-1778884500,Up,5,0,5,5,0,0.0,81.60748699999999,0.0,65.51296143130159,,0.7519999861717224,17.238917,25.479428000000002,160,220,160.0,3,updown_5m,ETH,1778884500,0.009999990463256836,0x89b5cdaa,60,5.0,100.0,100.0
eth-updown-5m-1778884800,Up,3,0,3,3,0,0.0,40.907574,0.0,30.27025085342038,,0.7366666793823242,14.43,20.0680592,135,182,139.0,3,updown_5m,ETH,1778884800,0.009999990463256836,0x89b5cdaa,47,3.8297872340425534,100.0,100.0
eth-updown-5m-1778885100,Up,11,0,11,11,0,0.0,234.59005899999997,0.0,220.66716661543936,,0.8836363716558977,11.444443,50.424,70,260,248.0,7,updown_5m,ETH,1778885100,0.009999990463256836,0x89b5cdaa,190,3.473684210526316,100.0,100.0
eth-updown-5m-1778885400,Down,6,0,6,6,0,0.0,99.7,0.0,91.72400166392327,,0.9200000166893005,6.64,38.21,277,286,285.0,3,updown_5m,ETH,1778885400,0.009999990463256836,0x89b5cdaa,9,40.0,100.0,100.0
eth-updown-5m-1778885700,Up,16,0,16,16,0,0.0,286.710463,0.0,220.67615029692053,,0.7825000025331974,7.07,50.777804,68,280,128.5,13,updown_5m,ETH,1778885700,0.009999990463256836,0x89b5cdaa,212,4.528301886792453,100.0,100.0
eth-updown-5m-1778886000,Down,10,0,10,10,0,0.0,93.594695,0.0,58.07083084403044,,0.6169999837875366,8.14357,16.593905499999998,27,209,99.0,6,updown_5m,ETH,1778886000,0.009999990463256836,0x89b5cdaa,182,3.296703296703297,100.0,100.0
eth-updown-5m-1778886300,Down,5,0,5,5,0,0.0,45.549431,0.0,24.376726642064362,,0.5159999907016755,7.21,17.212,79,210,95.0,3,updown_5m,ETH,1778886300,0.009999990463256836,0x89b5cdaa,131,2.290076335877863,100.0,100.0
eth-updown-5m-1778886600,Up,6,0,6,6,0,0.0,125.37111900000001,0.0,96.44683237927698,,0.7400000095367432,11.925,44.04125,85,267,186.5,6,updown_5m,ETH,1778886600,0.010000020265579224,0x89b5cdaa,182,1.978021978021978,100.0,100.0
eth-updown-5m-1778886900,Down,1,0,1,1,0,0.0,10.285713,0.0,3.394285424876779,,0.33000001311302185,10.285713,10.285713,79,79,79.0,1,updown_5m,ETH,1778886900,0.010000020265579224,0x89b5cdaa,0,60.0,100.0,100.0
eth-updown-5m-1778886900,Up,2,0,2,2,0,0.0,127.0,0.0,125.73000121116638,,0.9900000095367432,63.5,93.1,247,249,248.0,2,updown_5m,ETH,1778886900,0.009999990463256836,0x89b5cdaa,2,60.0,100.0,100.0
eth-updown-5m-1778887200,Down,8,0,8,8,0,0.0,82.092918,0.0,57.28000396967232,,0.6925000101327896,9.8578415,16.757075899999997,82,259,175.0,5,updown_5m,ETH,1778887200,0.009999990463256836,0x89b5cdaa,177,2.711864406779661,100.0,100.0
eth-updown-5m-1778887500,Down,9,0,9,9,0,0.0,175.431421,0.0,158.93304678411252,,0.91666665342119,18.83,43.9999982,272,286,272.0,3,updown_5m,ETH,1778887500,0.039999961853027344,0x89b5cdaa,14,38.57142857142857,100.0,100.0
eth-updown-5m-1778887500,Up,1,0,1,1,0,0.0,5.0,0.0,3.400000035762787,,0.6800000071525574,5.0,5.0,167,167,167.0,1,updown_5m,ETH,1778887500,0.009999990463256836,0x89b5cdaa,0,60.0,100.0,100.0
eth-updown-5m-1778887800,Down,2,0,2,2,0,0.0,56.909088,0.0,26.178180954886436,,0.46000000834465027,28.454544,47.1454528,138,138,138.0,1,updown_5m,ETH,1778887800,0.010000020265579224,0x89b5cdaa,0,120.0,100.0,100.0
eth-updown-5m-1778888100,Down,8,0,8,8,0,0.0,190.56428,0.0,177.5650141168616,,0.9312500059604645,15.357141500000001,50.562999999999995,53,256,87.5,6,updown_5m,ETH,1778888100,0.009999990463256836,0x89b5cdaa,203,2.3645320197044337,100.0,100.0
eth-updown-5m-1778888400,Down,4,0,4,4,0,0.0,44.025,0.0,30.377249895036222,,0.6899999976158142,10.9375,20.5,44,54,49.5,4,updown_5m,ETH,1778888400,0.009999990463256836,0x89b5cdaa,10,24.0,100.0,100.0
eth-updown-5m-1778888400,Up,14,0,14,14,0,0.0,256.323421,0.0,213.16084829910562,,0.8242857200758797,9.75,48.97300000000002,81,163,123.0,11,updown_5m,ETH,1778888400,0.009999990463256836,0x89b5cdaa,82,10.24390243902439,100.0,100.0
eth-updown-5m-1778888700,Down,19,0,19,19,0,0.0,292.54471500000005,0.0,228.61767889960652,,0.798947368797503,11.625,23.347999999999995,10,132,87.0,12,updown_5m,ETH,1778888700,0.009999990463256836,0x89b5cdaa,122,9.344262295081968,100.0,100.0
eth-updown-5m-1778889000,Down,12,0,12,12,0,0.0,226.035237,0.0,187.58707812102222,,0.7625000004967054,8.471403,56.91084600000001,72,261,208.5,8,updown_5m,ETH,1778889000,0.009999990463256836,0x89b5cdaa,189,3.8095238095238098,100.0,100.0
eth-updown-5m-1778889300,Down,5,0,5,5,0,0.0,62.454704,0.0,41.42780524897289,,0.7540000081062317,9.764704,24.98,77,287,157.0,5,updown_5m,ETH,1778889300,0.019999980926513672,0x89b5cdaa,210,1.4285714285714286,100.0,100.0
eth-updown-5m-1778889600,Down,6,0,6,6,0,0.0,65.88375,0.0,47.42621264711022,,0.7433333347241083,10.84375,15.2875,43,261,150.0,5,updown_5m,ETH,1778889600,0.040000006556510925,0x89b5cdaa,218,1.651376146788991,100.0,100.0
eth-updown-5m-1778889900,Down,8,0,8,8,0,0.0,80.4,0.0,37.96829968392849,,0.44624999910593033,4.93,24.544,51,129,52.0,4,updown_5m,ETH,1778889900,0.010000020265579224,0x89b5cdaa,78,6.153846153846153,100.0,100.0
eth-updown-5m-1778890200,Up,3,0,3,3,0,0.0,47.106621,0.0,31.752816321615516,,0.6199999948342642,20.68,21.204570399999998,88,179,164.0,3,updown_5m,ETH,1778890200,0.039999961853027344,0x89b5cdaa,91,1.978021978021978,100.0,100.0
eth-updown-5m-1778890500,Down,4,0,4,4,0,0.0,92.23428200000001,0.0,80.44902659401691,,0.7800000160932541,17.9285705,46.464000000000006,21,247,92.0,3,updown_5m,ETH,1778890500,0.010000020265579224,0x89b5cdaa,226,1.0619469026548674,100.0,100.0
eth-updown-5m-1778890800,Up,3,0,3,3,0,0.0,46.21,0.0,40.2925001347065,,0.8633333444595337,20.11,24.302,94,110,97.0,3,updown_5m,ETH,1778890800,0.010000050067901611,0x89b5cdaa,16,11.25,100.0,100.0
eth-updown-5m-1778891100,Up,14,0,14,14,0,0.0,268.778928,0.0,232.66997707353494,,0.8414285821574075,13.7767375,43.953,97,272,211.5,13,updown_5m,ETH,1778891100,0.010000050067901611,0x89b5cdaa,175,4.8,100.0,100.0
eth-updown-5m-1778891400,Down,6,0,6,6,0,0.0,57.625254,0.0,36.38930820775014,,0.6266666650772095,8.5254655,17.875,30,122,106.5,6,updown_5m,ETH,1778891400,0.010000020265579224,0x89b5cdaa,92,3.913043478260869,100.0,100.0
eth-updown-5m-1778891700,Down,14,0,14,14,0,0.0,143.50782,0.0,92.32394134724753,,0.5007142914193017,3.7089645,32.881000000000014,24,234,98.0,9,updown_5m,ETH,1778891700,0.010000050067901611,0x89b5cdaa,210,4.0,100.0,100.0
eth-updown-5m-1778891700,Up,7,0,7,7,0,0.0,124.84142700000001,0.0,106.82724159682607,,0.7942857231412616,6.33,44.500000000000014,242,288,255.0,4,updown_5m,ETH,1778891700,0.009999990463256836,0x89b5cdaa,46,9.130434782608695,100.0,100.0
eth-updown-5m-1778892300,Down,4,0,4,4,0,0.0,58.285713,0.0,24.53007113037175,,0.4775000065565109,6.0978565,32.47571390000001,36,127,114.0,4,updown_5m,ETH,1778892300,0.010000020265579224,0x89b5cdaa,91,2.6373626373626373,100.0,100.0
eth-updown-5m-1778892300,Up,6,0,6,6,0,0.0,308.19,0.0,296.74590763807294,,0.9633333583672842,39.980000000000004,99.11500000000001,253,279,268.0,5,updown_5m,ETH,1778892300,0.010000050067901611,0x89b5cdaa,26,13.846153846153845,100.0,100.0
eth-updown-5m-1778892600,Down,23,0,23,23,0,0.0,334.573229,0.0,236.4522647991169,,0.7252173993898474,10.9375,24.068333,67,158,146.0,16,updown_5m,ETH,1778892600,0.019999980926513672,0x89b5cdaa,91,15.164835164835166,100.0,100.0
eth-updown-5m-1778893500,Up,12,0,12,12,0,0.0,138.967916,0.0,102.55395455584734,,0.7200000087420145,10.238094499999999,16.1154073,35,145,79.5,10,updown_5m,ETH,1778893500,0.009999990463256836,0x89b5cdaa,110,6.545454545454546,100.0,100.0
eth-updown-5m-1778893800,Down,1,0,1,1,0,0.0,63.5,0.0,40.004999697208405,,0.6299999952316284,63.5,63.5,64,64,64.0,1,updown_5m,ETH,1778893800,0.009999990463256836,0x89b5cdaa,0,60.0,100.0,100.0
eth-updown-5m-1778893800,Up,1,0,1,1,0,0.0,22.71,0.0,12.944699837565423,,0.5699999928474426,22.71,22.71,31,31,31.0,1,updown_5m,ETH,1778893800,0.06000000238418579,0x89b5cdaa,0,60.0,100.0,100.0
eth-updown-5m-1778894100,Up,17,0,17,17,0,0.0,445.089516,0.0,310.61510861002046,,0.5358823485234204,12.19,54.87800000000001,88,284,270.0,13,updown_5m,ETH,1778894100,0.01000000536441803,0x89b5cdaa,196,5.204081632653061,100.0,100.0
eth-updown-5m-1778894400,Up,8,0,8,8,0,0.0,170.283063,0.0,126.71789213914948,,0.7612499892711639,12.01,45.372418899999985,15,94,39.0,8,updown_5m,ETH,1778894400,0.009999990463256836,0x89b5cdaa,79,6.075949367088608,100.0,100.0
eth-updown-5m-1778894700,Down,8,0,8,8,0,0.0,144.410908,0.0,130.6529165214629,,0.9062499925494194,15.305,30.467,179,188,181.0,4,updown_5m,ETH,1778894700,0.009999990463256836,0x89b5cdaa,9,53.333333333333336,100.0,100.0
