slug,asset,tf,slot_start_s,ws_s,fire_s,hour_utc,weekday,min_in_hour,slot_offset_min,outcome_truth,sum_bids,sum_asks,spread_up,spread_dn,mid_up,mid_dn,mid_diff,depth_up,depth_dn,depth_tot,depth_imb,bid_price_0_up,ask_price_0_up,bid_size_0_up,ask_size_0_up,bid_price_0_down,ask_price_0_down,bid_size_0_down,ask_size_0_down,open_book_us,binance_close_at_ws,ret_60s,ret_120s,abs_ret_60s,abs_ret_120s,vol_5m,vol_10m
btc-updown-5m-1778829300,BTC,5m,1778829300,1778829000,1778829120,7,4,15,15,Down,0.99,1.01,0.00999999,0.00999999,0.505,0.495,0.00999999,494.39,494.39,988.78,0.0,0.5,0.51,195.49,298.9,0.49,0.5,298.9,195.49,1778819553017000,80630.01,0.0008258400034701628,-0.00017349354722560504,0.0008258400034701628,0.00017349354722560504,0.0005935396611399896,0.000449628269979965
btc-updown-5m-1778829600,BTC,5m,1778829600,1778829300,1778829420,7,4,20,20,Up,0.99,1.01,0.00999999,0.00999999,0.505,0.495,0.00999999,471.86,471.86,943.72,0.0,0.5,0.51,195.77,276.09,0.49,0.5,276.09,195.77,1778819552288000,80768.0,0.00016109161956617002,0.0005945953183820989,0.00016109161956617002,0.0005945953183820989,0.0003016441878635115,0.0004959153922220584
btc-updown-5m-1778829900,BTC,5m,1778829900,1778829600,1778829720,7,4,25,25,Up,0.99,1.01,0.00999999,0.00999999,0.505,0.495,0.00999999,493.84,493.84,987.68,0.0,0.5,0.51,195.03,298.81,0.49,0.5,298.81,195.03,1778820745854000,80726.3,4.955015889005287e-07,-2.7004465276546177e-05,4.955015889005287e-07,2.7004465276546177e-05,0.0002954860554928843,0.00037244794963470267
btc-updown-5m-1778830200,BTC,5m,1778830200,1778829900,1778830020,7,4,30,30,Down,0.99,1.01,0.00999999,0.00999999,0.505,0.495,0.00999999,494.08002,494.08002,988.16003,0.0,0.5,0.51,195.45,298.63,0.49,0.5,298.63,195.45,1778821156919000,80908.1,7.873440078758356e-05,0.0006370983446877418,7.873440078758356e-05,0.0006370983446877418,0.00023392039651388158,0.0003840834792055965
btc-updown-5m-1778830500,BTC,5m,1778830500,1778830200,1778830320,7,4,35,35,Down,0.99,1.01,0.00999999,0.00999999,0.505,0.495,0.00999999,471.41,471.41,942.82,0.0,0.5,0.51,195.07,276.34,0.49,0.5,276.34,195.07,1778821161331000,80915.0,-0.00018536253876172225,-0.0007784153643400748,0.00018536253876172225,0.0007784153643400748,0.0005409672627584886,0.0004695973564322172
btc-updown-5m-1778830800,BTC,5m,1778830800,1778830500,1778830620,7,4,40,40,Up,0.99,1.01,0.00999999,0.00999999,0.505,0.495,0.00999999,494.43,494.43,988.86,0.0,0.5,0.51,195.55,298.88,0.49,0.5,298.88,195.55,1778821611236000,80812.47,0.0001295676063493116,1.682922751781201e-05,0.0001295676063493116,1.682922751781201e-05,0.000267474060847568,0.0004476671273215492
btc-updown-5m-1778831100,BTC,5m,1778831100,1778830800,1778830920,7,4,45,45,Up,0.99,1.01,0.00999999,0.00999999,0.505,0.495,0.00999999,493.74,493.74,987.48,0.0,0.5,0.51,195.18,298.56,0.49,0.5,298.56,195.18,1778821601447000,80796.76,5.2973824259640105e-05,0.00016289108440009788,5.2973824259640105e-05,0.00016289108440009788,0.0002426401638931442,0.00027700664046985163
btc-updown-5m-1778831400,BTC,5m,1778831400,1778831100,1778831220,7,4,50,50,Down,0.99,1.01,0.00999999,0.00999999,0.505,0.495,0.00999999,471.86002,471.86002,943.72003,0.0,0.5,0.51,195.47,276.39,0.49,0.5,276.39,195.47,1778821620774000,80820.01,-0.00035034689277666057,0.000538625540183654,0.00035034689277666057,0.000538625540183654,0.0005144085532865391,0.0004050552650815257
btc-updown-5m-1778836200,BTC,5m,1778836200,1778835900,1778836020,9,4,10,10,Down,0.99,1.01,0.00999999,0.00999999,0.505,0.495,0.00999999,499.02002,499.02002,998.04004,0.0,0.5,0.51,200.86,298.16,0.49,0.5,298.16,200.86,1778827022355000,80618.37,0.0005443168929636261,0.0007177118404806116,0.0005443168929636261,0.0007177118404806116,0.0004704660197736985,0.00042659069681468193
btc-updown-5m-1778836500,BTC,5m,1778836500,1778836200,1778836320,9,4,15,15,Down,0.99,1.01,0.00999999,0.00999999,0.505,0.495,0.00999999,499.69,499.69,999.38,0.0,0.5,0.51,200.89,298.8,0.49,0.5,298.8,200.89,1778827294444000,80593.48,0.0001394751023070898,0.0001393510054915839,0.0001394751023070898,0.0001393510054915839,0.000489319674515401,0.00048002987483892795
btc-updown-5m-1778836800,BTC,5m,1778836800,1778836500,1778836620,9,4,20,20,Down,0.99,1.01,0.00999999,0.00999999,0.505,0.495,0.00999999,498.86,498.86,997.72,0.0,0.5,0.51,200.25,298.61,0.49,0.5,298.61,200.25,1778827249058000,80570.4,-0.00022090040584098238,0.00025310263434471337,0.00022090040584098238,0.00025310263434471337,0.00028436782814484626,0.00040019296197022386
btc-updown-5m-1778837100,BTC,5m,1778837100,1778836800,1778836920,9,4,25,25,Up,0.99,1.01,0.00999999,0.00999999,0.505,0.495,0.00999999,498.97,498.97,997.94,0.0,0.5,0.51,200.56,298.41,0.49,0.5,298.41,200.56,1778827254448000,80526.01,-0.00021543512670482145,-0.0003620534728952596,0.00021543512670482145,0.0003620534728952596,0.0001721048754470118,0.00023652302370351657
btc-updown-5m-1778837400,BTC,5m,1778837400,1778837100,1778837220,9,4,30,30,Up,0.99,1.01,0.00999999,0.00999999,0.505,0.495,0.00999999,496.90997,496.90997,993.81995,0.0,0.5,0.51,198.01,298.9,0.49,0.5,298.9,198.01,1778827537443000,80507.08,0.0005177282271123135,0.0004109799793319993,0.0005177282271123135,0.0004109799793319993,0.00043689548196248443,0.0003335376772967459
btc-updown-5m-1778837700,BTC,5m,1778837700,1778837400,1778837520,9,4,35,35,Down,0.99,1.01,0.00999999,0.00999999,0.505,0.495,0.00999999,498.08002,498.08002,996.16003,0.0,0.5,0.51,200.02,298.06,0.49,0.5,298.06,200.02,1778827262508000,80573.75,0.0005728070981098493,0.0007669208567088936,0.0005728070981098493,0.0007669208567088936,0.00033734136802750914,0.00040451920305390035
btc-updown-5m-1778838000,BTC,5m,1778838000,1778837700,1778837820,9,4,40,40,Down,0.99,1.01,0.00999999,0.00999999,0.505,0.495,0.00999999,498.48,498.48,996.96,0.0,0.5,0.51,200.07,298.41,0.49,0.5,298.41,200.07,1778827412656000,80607.96,-0.00036069335874300545,9.875442883195546e-05,0.00036069335874300545,9.875442883195546e-05,0.00036899206135687884,0.0003558140319096314
btc-updown-5m-1778838300,BTC,5m,1778838300,1778838000,1778838120,9,4,45,45,Up,0.99,1.01,0.00999999,0.00999999,0.505,0.495,0.00999999,457.26,457.26,914.52,0.0,0.5,0.51,190.69,266.57,0.49,0.5,266.57,190.69,1778827712678000,80494.01,-0.000251664077238025,-0.0006208472348327522,0.000251664077238025,0.0006208472348327522,0.00028701848907248357,0.00037827381282688446
btc-updown-5m-1778838600,BTC,5m,1778838600,1778838300,1778838420,9,4,50,50,Down,0.99,1.01,0.00999999,0.00999999,0.505,0.495,0.00999999,499.48,499.48,998.96,0.0,0.5,0.51,200.59,298.89,0.49,0.5,298.89,200.59,1778828013044000,80420.0,-0.0003481114986542369,-0.00024878775157610044,0.0003481114986542369,0.00024878775157610044,0.0001679271111660513,0.00024028620014496395
btc-updown-5m-1778838900,BTC,5m,1778838900,1778838600,1778838720,9,4,55,55,Up,0.99,1.01,0.00999999,0.00999999,0.505,0.495,0.00999999,498.75,498.75,997.5,0.0,0.5,0.51,200.24,298.51,0.49,0.5,298.51,200.24,1778828312611000,80432.56,6.788526100441015e-05,-2.9589569057455736e-05,6.788526100441015e-05,2.9589569057455736e-05,0.00019999814122931224,0.00021372404098805037
btc-updown-5m-1778839200,BTC,5m,1778839200,1778838900,1778839020,10,4,0,0,Down,0.99,1.01,0.00999999,0.00999999,0.505,0.495,0.00999999,477.61,477.61,955.22,0.0,0.5,0.51,200.78,276.83,0.49,0.5,276.83,200.78,1778828612643000,80396.0,7.450897006240304e-05,-0.00024625058733326855,7.450897006240304e-05,0.00024625058733326855,0.0003605111494701919,0.0002978501365333702
btc-updown-5m-1778839500,BTC,5m,1778839500,1778839200,1778839320,10,4,5,5,Up,0.99,1.01,0.00999999,0.00999999,0.505,0.495,0.00999999,498.23,498.23,996.46,0.0,0.5,0.51,200.06,298.17,0.49,0.5,298.17,200.06,1778828912771000,80489.8,0.00040199506901360694,0.0004021193583194586,0.00040199506901360694,0.0004021193583194586,0.00030373367269606464,0.00037064482334899445
btc-updown-5m-1778839800,BTC,5m,1778839800,1778839500,1778839620,10,4,10,10,Up,0.99,1.01,0.00999999,0.00999999,0.505,0.495,0.00999999,499.03,499.03,998.06,0.0,0.5,0.51,200.72,298.31,0.49,0.5,298.31,200.72,1778829212642000,80474.42,0.00021114527749635268,-0.0002303572324030915,0.00021114527749635268,0.0002303572324030915,0.0004721653857308504,0.00041954203438703756
btc-updown-5m-1778840100,BTC,5m,1778840100,1778839800,1778839920,10,4,15,15,Down,0.99,1.01,0.00999999,0.00999999,0.505,0.495,0.00999999,498.32,498.32,996.64,0.0,0.5,0.51,200.16,298.16,0.49,0.5,298.16,200.16,1778829512607000,80564.54,0.00015690515537622343,0.00039218488636776815,0.00015690515537622343,0.00039218488636776815,0.0001266330056944033,0.000369672424735928
btc-updown-5m-1778840400,BTC,5m,1778840400,1778840100,1778840220,10,4,20,20,Up,0.99,1.01,0.00999999,0.00999999,0.505,0.495,0.00999999,477.38998,477.38998,954.77997,0.0,0.5,0.51,200.81,276.58,0.49,0.5,276.58,200.81,1778831164251000,80589.12,6.216913319430828e-05,-7.271188662630405e-05,6.216913319430828e-05,7.271188662630405e-05,0.00019147597228033947,0.0001815995727966616
btc-updown-5m-1778840700,BTC,5m,1778840700,1778840400,1778840520,10,4,25,25,Down,0.99,1.01,0.00999999,0.00999999,0.505,0.495,0.00999999,139.61,139.61,279.22,0.0,0.5,0.51,8.42,131.19,0.49,0.5,131.19,8.42,1778831177697000,80495.0,-1.2423131096127975e-07,-0.00032158317074323993,1.2423131096127975e-07,0.00032158317074323993,0.00029882891976531855,0.00029102717340426297
btc-updown-5m-1778841000,BTC,5m,1778841000,1778840700,1778840820,10,4,30,30,Up,0.99,1.01,0.00999999,0.00999999,0.505,0.495,0.00999999,498.96002,498.96002,997.92004,0.0,0.5,0.51,200.17,298.79,0.49,0.5,298.79,200.17,1778830412625000,80543.22,3.973030078566734e-06,0.0003694351391223401,3.973030078566734e-06,0.0003694351391223401,0.00023359248892158269,0.0003212020345375681
btc-updown-5m-1778841300,BTC,5m,1778841300,1778841000,1778841120,10,4,35,35,Down,0.99,1.01,0.00999999,0.00999999,0.505,0.495,0.00999999,498.69,498.69,997.38,0.0,0.5,0.51,200.04,298.65,0.49,0.5,298.65,200.04,1778830712749000,80512.28,1.2420466305716738e-07,0.0,1.2420466305716738e-07,0.0,0.000275762263642269,0.0002738057531770571
btc-updown-5m-1778841600,BTC,5m,1778841600,1778841300,1778841420,10,4,40,40,Up,0.99,1.01,0.00999999,0.00999999,0.505,0.495,0.00999999,476.84003,476.84003,953.68005,0.0,0.5,0.51,200.21,276.63,0.49,0.5,276.63,200.21,1778832363868000,80551.84,-0.0002717135478207711,-0.00015765001704106215,0.0002717135478207711,0.00015765001704106215,0.00020725855657051023,0.0002591612729199303
btc-updown-5m-1778841900,BTC,5m,1778841900,1778841600,1778841720,10,4,45,45,Up,0.99,1.01,0.00999999,0.00999999,0.505,0.495,0.00999999,71.020004,71.020004,142.04001,0.0,0.5,0.51,10.0,61.02,0.49,0.5,61.02,10.0,1778832363983000,80495.0,-1.2423131096127975e-07,-6.211373026007426e-05,1.2423131096127975e-07,6.211373026007426e-05,9.600090376065039e-05,0.0002010397329232844
btc-updown-5m-1778842200,BTC,5m,1778842200,1778841900,1778842020,10,4,50,50,Up,0.99,1.01,0.00999999,0.00999999,0.505,0.495,0.00999999,477.32,477.32,954.64,0.0,0.5,0.51,200.32,277.0,0.49,0.5,277.0,200.32,1778832363966000,80539.4,0.0007998042340738015,0.0007666267829824703,0.0007998042340738015,0.0007666267829824703,0.00043566548616346247,0.00033958613817545595
btc-updown-5m-1778842500,BTC,5m,1778842500,1778842200,1778842320,10,4,55,55,Down,0.99,1.01,0.00999999,0.00999999,0.505,0.495,0.00999999,476.69,476.69,953.38,0.0,0.5,0.51,200.53,276.16,0.49,0.5,276.16,200.53,1778832363975000,80612.67,-0.0007372053210032146,-0.0009507631184811633,0.0007372053210032146,0.0009507631184811633,0.0005902454349527031,0.0005199787642005447
btc-updown-5m-1778842800,BTC,5m,1778842800,1778842500,1778842620,11,4,0,0,Down,0.99,1.01,0.00999999,0.00999999,0.505,0.495,0.00999999,466.48,466.48,932.96,0.0,0.5,0.51,190.41,276.07,0.49,0.5,276.07,190.41,1778832364046000,80738.78,-0.0003124404253974959,-6.105925170635233e-05,0.0003124404253974959,6.105925170635233e-05,0.0005003931684027344,0.0005510595458088833
btc-updown-5m-1778843100,BTC,5m,1778843100,1778842800,1778842920,11,4,5,5,Down,0.99,1.01,0.00999999,0.00999999,0.505,0.495,0.00999999,461.85,461.85,923.7,0.0,0.5,0.51,185.62,276.23,0.49,0.5,276.23,185.62,1778832512779000,80716.23,-0.00010232858237026716,-0.00019907273300134122,0.00010232858237026716,0.00019907273300134122,0.00016132815828142366,0.0004149196998400128
btc-updown-5m-1778843400,BTC,5m,1778843400,1778843100,1778843220,11,4,10,10,Up,0.99,1.01,0.00999999,0.00999999,0.505,0.495,0.00999999,371.46,371.46,742.92,0.0,0.5,0.51,94.87,276.59,0.49,0.5,276.59,94.87,1778832812616000,80637.01,-0.0004565099362132355,-0.00042539651259682494,0.0004565099362132355,0.00042539651259682494,0.0004014298494840464,0.0003138836743022744
btc-updown-5m-1778843700,BTC,5m,1778843700,1778843400,1778843520,11,4,15,15,Down,0.99,1.01,0.00999999,0.00999999,0.505,0.495,0.00999999,477.3,477.3,954.6,0.0,0.5,0.51,200.54,276.76,0.49,0.5,276.76,200.54,1778833112609000,80601.73,-0.00022875304261280646,-0.0002286290041667014,0.00022875304261280646,0.0002286290041667014,0.00010078587805797773,0.00029768245427725396
btc-updown-5m-1778844000,BTC,5m,1778844000,1778843700,1778843820,11,4,20,20,Down,0.99,1.01,0.00999999,0.00999999,0.505,0.495,0.00999999,476.81,476.81,953.62,0.0,0.5,0.51,200.71,276.1,0.49,0.5,276.1,200.71,1778833412793000,80677.08,0.0003669621083382165,0.00045959173516594426,0.0003669621083382165,0.00045959173516594426,0.0002239101181939721,0.00022129419542654018
btc-updown-5m-1778844300,BTC,5m,1778844300,1778844000,1778844120,11,4,25,25,Up,0.99,1.01,0.00999999,0.00999999,0.505,0.495,0.00999999,477.88,477.88,955.76,0.0,0.5,0.51,200.89,276.99,0.49,0.5,276.99,200.89,1778834300605000,80670.5,0.00030362670489394875,-0.0005223593783912605,0.00030362670489394875,0.0005223593783912605,0.00042368638158321115,0.00035375823951351695
btc-updown-5m-1778844600,BTC,5m,1778844600,1778844300,1778844420,11,4,30,30,Down,0.99,1.01,0.00999999,0.00999999,0.505,0.495,0.00999999,477.53998,477.53998,955.07996,0.0,0.5,0.51,200.98,276.56,0.49,0.5,276.56,200.98,1778834012625000,80600.01,-0.00016078109874183982,-9.900253097274591e-05,0.00016078109874183982,9.900253097274591e-05,0.0002581714973972041,0.0003596718043989172
btc-updown-5m-1778844900,BTC,5m,1778844900,1778844600,1778844720,11,4,35,35,Down,0.99,1.01,0.00999999,0.00999999,0.505,0.495,0.00999999,477.05002,477.05002,954.10004,0.0,0.5,0.51,200.85,276.2,0.49,0.5,276.2,200.85,1778834361134000,80628.45,3.683631152842847e-05,0.00025391284227734375,3.683631152842847e-05,0.00025391284227734375,7.82016934223672e-05,0.00022680097871747947
btc-updown-5m-1778845200,BTC,5m,1778845200,1778844900,1778845020,11,4,40,40,Up,0.99,1.01,0.00999999,0.00999999,0.505,0.495,0.00999999,477.25,477.25,954.5,0.0,0.5,0.51,200.66,276.59,0.49,0.5,276.59,200.66,1778834612623000,80606.35,-0.00016337328530822276,-3.1386612793474635e-05,0.00016337328530822276,3.1386612793474635e-05,0.00012867764886363914,0.00012356002282562002
btc-updown-5m-1778845500,BTC,5m,1778845500,1778845200,1778845320,11,4,45,45,Up,0.99,1.01,0.00999999,0.00999999,0.505,0.495,0.00999999,477.09003,477.09003,954.18005,0.0,0.5,0.51,200.39,276.7,0.49,0.5,276.7,200.39,1778834912796000,80608.72,-0.00023902745338522997,-0.00027363022258985504,0.00023902745338522997,0.00027363022258985504,0.00023600476915903545,0.00019248229985130522
btc-updown-5m-1778845800,BTC,5m,1778845800,1778845500,1778845620,11,4,50,50,Up,0.99,1.01,0.00999999,0.00999999,0.505,0.495,0.00999999,477.22003,477.22003,954.44006,0.0,0.5,0.51,200.71,276.51,0.49,0.5,276.51,200.71,1778835212689000,80639.79,-1.2400825191789108e-07,7.366361920863996e-05,1.2400825191789108e-07,7.366361920863996e-05,0.0001543730569219029,0.00020256299060099903
btc-updown-5m-1778846100,BTC,5m,1778846100,1778845800,1778845920,11,4,55,55,Down,0.99,1.01,0.00999999,0.00999999,0.505,0.495,0.00999999,476.53,476.53,953.06,0.0,0.5,0.51,200.09,276.44,0.49,0.5,276.44,200.09,1778835619773000,80670.5,-0.00044281477984882157,-0.00020265578303018395,0.00044281477984882157,0.00020265578303018395,0.0002605868011716252,0.00021416926352993196
btc-updown-5m-1778846400,BTC,5m,1778846400,1778846100,1778846220,12,4,0,0,Down,0.99,1.01,0.00999999,0.00999999,0.505,0.495,0.00999999,476.86,476.86,953.72,0.0,0.5,0.51,200.56,276.3,0.49,0.5,276.3,200.56,1778836547606000,80679.47,7.697421671240593e-05,-6.507019930318146e-05,7.697421671240593e-05,6.507019930318146e-05,0.00017913839382511585,0.00022522145172505355
btc-updown-5m-1778846700,BTC,5m,1778846700,1778846400,1778846520,12,4,5,5,Up,0.99,1.01,0.00999999,0.00999999,0.505,0.495,0.00999999,457.02,457.02,914.04,0.0,0.5,0.51,190.66,266.36,0.49,0.5,266.36,190.66,1778836112634000,80628.53,-1.2402556984491073e-07,5.618516498552185e-05,1.2402556984491073e-07,5.618516498552185e-05,0.000435590771074652,0.00034122143748851927
btc-updown-5m-1778847000,BTC,5m,1778847000,1778846700,1778846820,12,4,10,10,Down,0.99,1.01,0.00999999,0.00999999,0.505,0.495,0.00999999,456.83002,456.83002,913.66003,0.0,0.5,0.51,190.39,266.44,0.49,0.5,266.44,190.39,1778836412671000,80519.03,-0.000287964984256072,-7.426539973470911e-05,0.000287964984256072,7.426539973470911e-05,0.0003773947440297016,0.0004139739135398324
btc-updown-5m-1778847300,BTC,5m,1778847300,1778847000,1778847120,12,4,15,15,Up,0.99,1.01,0.00999999,0.00999999,0.505,0.495,0.00999999,477.41,477.41,954.82,0.0,0.5,0.51,200.44,276.97,0.49,0.5,276.97,200.44,1778838143277000,80592.42,0.0019425146164180134,0.0021966619187764936,0.0019425146164180134,0.0021966619187764936,0.0009421789956609299,0.0007527252318882353
btc-updown-5m-1778851500,BTC,5m,1778851500,1778851200,1778851320,13,4,25,25,Down,0.99,1.01,0.00999999,0.00999999,0.505,0.495,0.00999999,477.34998,477.34998,954.69995,0.0,0.5,0.51,200.79,276.56,0.49,0.5,276.56,200.79,1778842381867000,80135.25,-6.663512107587192e-05,0.0003718156309117297,6.663512107587192e-05,0.0003718156309117297,0.00027580046617386593,0.00030026351186402837
btc-updown-5m-1778851800,BTC,5m,1778851800,1778851500,1778851620,13,4,30,30,Down,0.99,1.01,0.00999999,0.00999999,0.505,0.495,0.00999999,476.87,476.87,953.74,0.0,0.5,0.51,200.04,276.83,0.49,0.5,276.83,200.04,1778842381216000,80165.83,0.00019736041119022338,6.411914886901355e-05,0.00019736041119022338,6.411914886901355e-05,0.00011531637625434978,0.000214571950067987
btc-updown-5m-1778856000,BTC,5m,1778856000,1778855700,1778855820,14,4,40,40,Up,0.99,1.01,0.00999999,0.00999999,0.505,0.495,0.00999999,471.68,471.68,943.36,0.0,0.5,0.51,195.23,276.45,0.49,0.5,276.45,195.23,1778846538944000,79141.1,0.0008840022907699914,0.0010994010788053204,0.0008840022907699914,0.0010994010788053204,0.0007515441920131972,0.0006391740840663852
btc-updown-5m-1778856300,BTC,5m,1778856300,1778856000,1778856120,14,4,45,45,Down,0.99,1.01,0.00999999,0.00999999,0.505,0.495,0.00999999,471.71997,471.71997,943.43994,0.0,0.5,0.51,195.14,276.58,0.49,0.5,276.58,195.14,1778846538945000,79161.69,-0.0003641250137089064,0.0003790430194767731,0.0003641250137089064,0.0003790430194767731,0.0006180340169979028,0.0006897558936957046
btc-updown-5m-1778856600,BTC,5m,1778856600,1778856300,1778856420,14,4,50,50,Up,0.99,1.01,0.00999999,0.00999999,0.505,0.495,0.00999999,472.33002,472.33002,944.66003,0.0,0.5,0.51,195.63,276.7,0.49,0.5,276.7,195.63,1778846583421000,79223.77,5.856999589528177e-05,-0.00037002247942724906,5.856999589528177e-05,0.00037002247942724906,0.0005091631723874538,0.0005686387288942272
btc-updown-5m-1778856900,BTC,5m,1778856900,1778856600,1778856720,14,4,55,55,Down,0.99,1.01,0.00999999,0.00999999,0.505,0.495,0.00999999,472.72,472.72,945.44,0.0,0.5,0.51,195.75,276.97,0.49,0.5,276.97,195.75,1778847837027000,79024.5,0.00024489075431992287,0.0003098253384452363,0.00024489075431992287,0.0003098253384452363,0.0005638101071706432,0.0006305713813110521
btc-updown-5m-1778857200,BTC,5m,1778857200,1778856900,1778857020,15,4,0,0,Down,0.99,1.01,0.00999999,0.00999999,0.505,0.495,0.00999999,471.66998,471.66998,943.33997,0.0,0.5,0.51,195.12,276.55,0.49,0.5,276.55,195.12,1778847835189000,79185.47,0.000928126022894537,0.0010293799984794154,0.000928126022894537,0.0010293799984794154,0.0003362328485936619,0.0006502278681431346
btc-updown-5m-1778857500,BTC,5m,1778857500,1778857200,1778857320,15,4,5,5,Up,0.99,1.01,0.00999999,0.00999999,0.505,0.495,0.00999999,472.32,472.32,944.64,0.0,0.5,0.51,195.33,276.99,0.49,0.5,276.99,195.33,1778848469259000,79150.37,-0.0015665476854499851,-0.0018992602862565248,0.0015665476854499851,0.0018992602862565248,0.0009028080118020966,0.0007248963983630092
btc-updown-5m-1778857800,BTC,5m,1778857800,1778857500,1778857620,15,4,10,10,Down,0.99,1.01,0.00999999,0.00999999,0.505,0.495,0.00999999,472.06,472.06,944.12,0.0,0.5,0.51,195.19,276.87,0.49,0.5,276.87,195.19,1778848472870000,79112.2,-0.00010983796131057609,0.00014145468660505756,0.00010983796131057609,0.00014145468660505756,0.0007267169335777319,0.000819515170738034
btc-updown-5m-1778858100,BTC,5m,1778858100,1778857800,1778857920,15,4,15,15,Up,0.99,1.01,0.00999999,0.00999999,0.505,0.495,0.00999999,477.03,477.03,954.06,0.0,0.5,0.51,200.22,276.81,0.49,0.5,276.81,200.22,1778849023065000,79251.56,0.0018330625414724544,0.0018491169931163759,0.0018330625414724544,0.0018491169931163759,0.0007968032708608971,0.0007948511509264262
btc-updown-5m-1778858400,BTC,5m,1778858400,1778858100,1778858220,15,4,20,20,Down,0.99,1.01,0.00999999,0.00999999,0.505,0.495,0.00999999,477.40002,477.40002,954.80005,0.0,0.5,0.51,200.51,276.89,0.49,0.5,276.89,200.51,1778849029726000,79239.98,-0.000399339839152707,-0.0006051930592182882,0.000399339839152707,0.0006051930592182882,0.0004954025847976321,0.0006902845636120398
btc-updown-5m-1778858700,BTC,5m,1778858700,1778858400,1778858520,15,4,25,25,Down,0.99,1.01,0.00999999,0.00999999,0.505,0.495,0.00999999,482.01,482.01,964.02,0.0,0.5,0.51,200.45,281.56,0.49,0.5,281.56,200.45,1778849653912000,79271.89,0.0005198653665813651,0.0002325180178819245,0.0005198653665813651,0.0002325180178819245,0.00031884855547200877,0.00042018483781481117
btc-updown-5m-1778859000,BTC,5m,1778859000,1778858700,1778858820,15,4,30,30,Up,0.99,1.01,0.00999999,0.00999999,0.505,0.495,0.00999999,477.11,477.11,954.22,0.0,0.5,0.51,200.55,276.56,0.49,0.5,276.56,200.55,1778850016752000,79258.12,-0.0004384709091322445,-0.00048097066936809063,0.0004384709091322445,0.00048097066936809063,0.0005336362241376455,0.0004433257234705193
btc-updown-5m-1778859300,BTC,5m,1778859300,1778859000,1778859120,15,4,35,35,Down,0.99,1.01,0.00999999,0.00999999,0.505,0.495,0.00999999,482.16998,482.16998,964.33997,0.0,0.5,0.51,200.67,281.5,0.49,0.5,281.5,200.67,1778850017053000,79139.71,-0.00011636969768942523,-0.0003867095519022615,0.00011636969768942523,0.0003867095519022615,0.0006192551956747033,0.0005929440443862066
btc-updown-5m-1778859600,BTC,5m,1778859600,1778859300,1778859420,15,4,40,40,Down,0.99,1.01,0.00999999,0.00999999,0.505,0.495,0.00999999,472.78998,472.78998,945.57996,0.0,0.5,0.51,195.86,276.93,0.49,0.5,276.93,195.86,1778850017302000,79154.24,-0.0007040731647926747,-0.0006788235056301342,0.0007040731647926747,0.0006788235056301342,0.00039160648416973807,0.0005446062344296927
btc-updown-5m-1778859900,BTC,5m,1778859900,1778859600,1778859720,15,4,45,45,Up,0.99,1.01,0.00999999,0.00999999,0.505,0.495,0.00999999,477.24,477.24,954.48,0.0,0.5,0.51,200.45,276.79,0.49,0.5,276.79,200.45,1778850860884000,79127.35,-0.00026119035599169284,-0.00034520661628272795,0.00026119035599169284,0.00034520661628272795,0.00017564051781187483,0.00030796369491349336
btc-updown-5m-1778860200,BTC,5m,1778860200,1778859900,1778860020,15,4,50,50,Up,0.99,1.01,0.00999999,0.00999999,0.505,0.495,0.00999999,472.31,472.31,944.62,0.0,0.5,0.51,196.25,276.06,0.49,0.5,276.06,196.25,1778850979251000,79089.49,-0.00037621183698194436,-0.0007062919298941153,0.00037621183698194436,0.0007062919298941153,0.0002999882974626989,0.0002461990370489015
btc-updown-5m-1778860500,BTC,5m,1778860500,1778860200,1778860320,15,4,55,55,Down,0.99,1.01,0.00999999,0.00999999,0.505,0.495,0.00999999,468.87,468.87,937.74,0.0,0.5,0.51,200.81,268.06,0.49,0.5,268.06,200.81,1778850992504000,79132.28,-0.00039849371421508517,0.00024114432958786302,0.00039849371421508517,0.00024114432958786302,0.00037076254893107536,0.0003523096874987573
btc-updown-5m-1778860800,BTC,5m,1778860800,1778860500,1778860620,16,4,0,0,Up,0.99,1.01,0.00999999,0.00999999,0.505,0.495,0.00999999,451.63,451.63,903.26,0.0,0.5,0.51,196.7,254.93,0.49,0.5,254.93,196.7,1778851007311000,79235.19,0.0007010706669787605,0.0005262935767793974,0.0007010706669787605,0.0005262935767793974,0.00037344874270511656,0.0003797649559680128
btc-updown-5m-1778861100,BTC,5m,1778861100,1778860800,1778860920,16,4,5,5,Up,0.99,1.01,0.00999999,0.00999999,0.505,0.495,0.00999999,454.66,454.66,909.32,0.0,0.5,0.51,190.28,264.38,0.49,0.5,264.38,190.28,1778851975964000,79150.27,-0.0003569786457056688,9.893064571807564e-05,0.0003569786457056688,9.893064571807564e-05,0.0004991132735023087,0.000500550486250718
btc-updown-5m-1778861400,BTC,5m,1778861400,1778861100,1778861220,16,4,10,10,Up,0.99,1.01,0.00999999,0.00999999,0.505,0.495,0.00999999,454.91003,454.91003,909.82007,0.0,0.5,0.51,190.21,264.7,0.49,0.5,264.7,190.21,1778851029627000,79198.99,0.0004896463019057678,0.00012867153476988982,0.0004896463019057678,0.00012867153476988982,0.0002848178764822413,0.00043999991075697174
