sleeve_id,anchor,gate_stack,n_full,n_train,n_val,n_lockbox,wr_full,wr_train,wr_val,wr_lockbox,dpt_25_full,dpt_25_train,dpt_25_val,dpt_25_lockbox,sum_25_full,sum_25_lockbox,max_dd_25_full,max_dd_25_lockbox,loss_streak_full,loss_streak_lockbox,sharpe_full,sharpe_lockbox,n_32d_proj,bootstrap_p_lockbox,pass,fail_reason
stack_r4,any_offset,g_queue_top_high+g_trend_slope_strong_with+g_tr_above_ema200+g_rf_with,1531,947,310,274,0.9248856956237753,0.9345300950369588,0.9387096774193548,0.8759124087591241,3.0186555840194402,3.039194118643234,1.7723833258472117,4.357686269218923,4621.561699133763,1194.006037765985,369.2998001927074,313.7758399572433,14,7,15.061075579109374,27.022626706170243,1975.483870967742,0.0,False,n_32d_out_of_band
stack_r5,any_offset,g_queue_top_high+g_trend_slope_strong_with+g_within_dev+g_tr_above_ema200+g_rf_with,1531,947,310,274,0.9248856956237753,0.9345300950369588,0.9387096774193548,0.8759124087591241,3.0186555840194402,3.039194118643234,1.7723833258472117,4.357686269218923,4621.561699133763,1194.006037765985,369.2998001927074,313.7758399572433,14,7,15.061075579109374,27.022626706170243,1975.483870967742,0.0,False,n_32d_out_of_band
stack_r4,any_offset,g_hl_liq_cascade_with+g_queue_top_high+g_trend_slope_strong_with+g_tr_above_ema200,747,462,181,104,0.9263721552878179,0.9199134199134199,0.9171270718232044,0.9711538461538461,1.326183444986602,1.0263482146267262,0.34984661509030063,4.357345393424036,990.6590334049916,453.16392091609976,350.0,25.0,14,1,5.816755380381835,30.55949523246642,963.8709677419355,0.0,False,n_32d_out_of_band
stack_r5,any_offset,g_hl_liq_cascade_with+g_queue_top_high+g_trend_slope_strong_with+g_hawkes_imbalance_with+g_tr_above_ema200,747,462,181,104,0.9263721552878179,0.9199134199134199,0.9171270718232044,0.9711538461538461,1.326183444986602,1.0263482146267262,0.34984661509030063,4.357345393424036,990.6590334049916,453.16392091609976,350.0,25.0,14,1,5.816755380381835,30.55949523246642,963.8709677419355,0.0,False,n_32d_out_of_band
stack_r5,any_offset,g_hl_liq_cascade_with+g_queue_top_high+g_trend_slope_strong_with+g_within_dev+g_tr_above_ema200,747,462,181,104,0.9263721552878179,0.9199134199134199,0.9171270718232044,0.9711538461538461,1.326183444986602,1.0263482146267262,0.34984661509030063,4.357345393424036,990.6590334049916,453.16392091609976,350.0,25.0,14,1,5.816755380381835,30.55949523246642,963.8709677419355,0.0,False,n_32d_out_of_band
stack_r5,any_offset,g_hl_liq_cascade_with+g_queue_top_high+g_trend_slope_strong_with+g_tr_above_ema200+g_tr_above_ema800,747,462,181,104,0.9263721552878179,0.9199134199134199,0.9171270718232044,0.9711538461538461,1.326183444986602,1.0263482146267262,0.34984661509030063,4.357345393424036,990.6590334049916,453.16392091609976,350.0,25.0,14,1,5.816755380381835,30.55949523246642,963.8709677419355,0.0,False,n_32d_out_of_band
offset_s150|r2|g_hawkes_imbalance_with+g_mp_skew_with,offset_s150,g_hawkes_imbalance_with+g_mp_skew_with,641,385,126,130,0.8689547581903276,0.8935064935064935,0.873015873015873,0.7923076923076923,1.8448279716715466,1.1944434875773913,1.2413470660991621,4.35587889842824,1182.5347298414613,566.2642567956711,188.31204545260573,175.31503850903098,4,4,7.404540654699165,12.59163756260762,827.0967741935484,0.245,False,n_32d_out_of_band
offset_s240|g_stoch_with,offset_s240,g_stoch_with,1043,607,237,199,0.8859060402684564,0.9044481054365733,0.8945147679324894,0.8190954773869347,1.2085404303710503,0.46106309546040963,0.4812792773138176,4.354669252307347,1260.5076688770055,866.579181209162,200.42595152361991,200.42595152362003,4,2,6.049802999645129,15.530529181682077,1345.8064516129032,0.0,False,n_32d_out_of_band
offset_s240|r2|g_within_dev+g_stoch_with,offset_s240,g_within_dev+g_stoch_with,1043,607,237,199,0.8859060402684564,0.9044481054365733,0.8945147679324894,0.8190954773869347,1.2085404303710503,0.46106309546040963,0.4812792773138176,4.354669252307347,1260.5076688770055,866.579181209162,200.42595152361991,200.42595152362003,4,2,6.049802999645129,15.530529181682077,1345.8064516129032,0.0,False,n_32d_out_of_band
offset_s240|r2|g_tr_above_ema800+g_stoch_with,offset_s240,g_tr_above_ema800+g_stoch_with,1043,607,237,199,0.8859060402684564,0.9044481054365733,0.8945147679324894,0.8190954773869347,1.2085404303710503,0.46106309546040963,0.4812792773138176,4.354669252307347,1260.5076688770055,866.579181209162,200.42595152361991,200.42595152362003,4,2,6.049802999645129,15.530529181682077,1345.8064516129032,0.0,False,n_32d_out_of_band
offset_s90|r2|g_within_dev+g_mp_skew_with,offset_s90,g_within_dev+g_mp_skew_with,1355,844,215,296,0.7771217712177122,0.7618483412322274,0.8837209302325582,0.7432432432432432,2.7637757660010736,1.5790296917091682,5.227441735719754,4.352415979558007,3744.916162931455,1288.3151299491701,1216.6993445341898,200.0,30,8,11.525830546440034,40.91664063962475,1748.3870967741934,0.0,False,n_32d_out_of_band
stack_r3,any_offset,g_hl_liq_cascade_with+g_tr_above_ema200+g_tr_above_ema800,2660,1509,756,395,0.8849624060150376,0.8933068257123923,0.8716931216931217,0.8784810126582279,2.1865405266405626,2.3084013507335253,0.814929026492272,4.346161566022404,5816.197800863896,1716.7338185788497,882.6061818426456,301.46096147162075,22,5,8.815150438820881,20.91144058688473,3432.258064516129,0.0,False,n_32d_out_of_band
stack_r4,any_offset,g_hl_liq_cascade_with+g_hawkes_imbalance_with+g_tr_above_ema200+g_tr_above_ema800,2660,1509,756,395,0.8849624060150376,0.8933068257123923,0.8716931216931217,0.8784810126582279,2.1865405266405626,2.3084013507335253,0.814929026492272,4.346161566022404,5816.197800863896,1716.7338185788497,882.6061818426456,301.46096147162075,22,5,8.815150438820881,20.91144058688473,3432.258064516129,0.0,False,n_32d_out_of_band
stack_r4,any_offset,g_hl_liq_cascade_with+g_within_dev+g_tr_above_ema200+g_tr_above_ema800,2660,1509,756,395,0.8849624060150376,0.8933068257123923,0.8716931216931217,0.8784810126582279,2.1865405266405626,2.3084013507335253,0.814929026492272,4.346161566022404,5816.197800863896,1716.7338185788497,882.6061818426456,301.46096147162075,22,5,8.815150438820881,20.91144058688473,3432.258064516129,0.0,False,n_32d_out_of_band
stack_r5,any_offset,g_hl_liq_cascade_with+g_hawkes_imbalance_with+g_within_dev+g_tr_above_ema200+g_tr_above_ema800,2660,1509,756,395,0.8849624060150376,0.8933068257123923,0.8716931216931217,0.8784810126582279,2.1865405266405626,2.3084013507335253,0.814929026492272,4.346161566022404,5816.197800863896,1716.7338185788497,882.6061818426456,301.46096147162075,22,5,8.815150438820881,20.91144058688473,3432.258064516129,0.0,False,n_32d_out_of_band
stack_r5,any_offset,g_hl_liq_cascade_with+g_queue_top_high+g_vol_high+g_rf_with+g_mp_skew_with,555,360,99,96,0.9153153153153153,0.9055555555555556,0.9595959595959596,0.90625,5.488999389048646,5.637310038492032,6.059400033449155,4.344608789097928,3046.394660921999,417.0824437534011,350.0,100.0,14,4,11.737181706724016,52.38386443668339,716.1290322580645,0.0,False,n_32d_out_of_band
offset_s90|g_mp_no_extreme,offset_s90,g_mp_no_extreme,402,139,20,243,0.7164179104477612,0.7266187050359713,0.85,0.6995884773662552,4.987368547013182,6.02580338240046,5.591359654225621,4.343655525354415,2004.9221558992992,1055.5082926611228,467.8912807274466,276.6828882152306,11,6,10.055738285346642,17.865453518495595,518.7096774193549,0.0,False,n_32d_out_of_band
offset_60-150|r3,offset_60-150,g_queue_top_high+g_vol_high+g_rf_with,1781,1129,408,244,0.8287478944413251,0.8237378210806023,0.8700980392156863,0.7827868852459017,8.782829589830204,12.43278699273059,1.343189081685163,4.334351800685288,15642.219499487592,1057.5818393672103,432.51552377235566,201.12325217122793,14,7,9.645509366772911,127.21819134301484,2298.064516129032,0.0,False,n_32d_out_of_band
stack_r5,any_offset,g_queue_top_high+g_trend_slope_strong_with+g_tr_above_ema200+g_ribbon_agrees+g_rf_with,1383,873,267,243,0.9248011569052784,0.9335624284077892,0.9325842696629213,0.8847736625514403,3.2264530436094323,3.301296626477495,1.9855423396348475,4.321040328043156,4462.184559311845,1050.0127997144868,370.8471686946639,238.77583995724345,14,7,14.798218882694778,22.479857196118616,1784.516129032258,0.0,False,n_32d_out_of_band
offset_60-150|r3,offset_60-150,g_tr_above_ema200+g_stoch_with+g_mp_no_extreme,667,412,87,168,0.7301349325337332,0.7548543689320388,0.6206896551724138,0.7261904761904762,2.0351073685140046,2.649487077432054,-5.275147671466525,4.314082061395373,1357.416614798841,724.7657863144227,1077.1137676991016,205.8425819878641,28,6,3.46677495743436,30.70420444878937,860.6451612903226,0.0,False,n_32d_out_of_band
stack_r5,any_offset,g_queue_top_high+g_trend_slope_strong_with+g_vol_high+g_ribbon_agrees+g_stoch_with,727,506,114,107,0.9105914718019257,0.9150197628458498,0.9035087719298246,0.897196261682243,2.851964583772495,3.408086796661374,-0.9881244746308717,4.313388069157645,2073.3782524026037,461.53252339986796,350.0,79.12963143248612,14,3,11.592678070472495,29.16297297800015,938.0645161290322,0.0,False,n_32d_out_of_band
stack_r3,any_offset,g_lm_high_stat+g_hl_liq_cascade_with+g_ribbon_agrees,439,247,87,105,0.9134396355353075,0.8744939271255061,0.9540229885057471,0.9714285714285714,7.282416409695149,8.145765501065995,8.4148158907645,4.313216596155785,3196.9808038561705,452.88774259635744,371.41161624915156,75.0,14,3,8.060653642682468,30.888716307246497,566.4516129032257,0.0,False,n_32d_out_of_band
stack_r3,any_offset,g_lm_high_stat+g_hl_liq_cascade_with+g_rf_with,435,244,86,105,0.9149425287356322,0.8770491803278688,0.9534883720930233,0.9714285714285714,7.405682167862228,8.347305296870003,8.509784976598034,4.313216596155785,3221.471743020069,452.88774259635744,371.6590907582321,75.0,14,3,8.133853498569367,30.888716307246497,561.2903225806451,0.0,False,n_32d_out_of_band
stack_r4,any_offset,g_lm_high_stat+g_hl_liq_cascade_with+g_hawkes_imbalance_with+g_ribbon_agrees,439,247,87,105,0.9134396355353075,0.8744939271255061,0.9540229885057471,0.9714285714285714,7.282416409695149,8.145765501065995,8.4148158907645,4.313216596155785,3196.9808038561705,452.88774259635744,371.41161624915156,75.0,14,3,8.060653642682468,30.888716307246497,566.4516129032257,0.0,False,n_32d_out_of_band
stack_r4,any_offset,g_lm_high_stat+g_hl_liq_cascade_with+g_hawkes_imbalance_with+g_rf_with,435,244,86,105,0.9149425287356322,0.8770491803278688,0.9534883720930233,0.9714285714285714,7.405682167862228,8.347305296870003,8.509784976598034,4.313216596155785,3221.471743020069,452.88774259635744,371.6590907582321,75.0,14,3,8.133853498569367,30.888716307246497,561.2903225806451,0.0,False,n_32d_out_of_band
stack_r4,any_offset,g_lm_high_stat+g_hl_liq_cascade_with+g_within_dev+g_ribbon_agrees,439,247,87,105,0.9134396355353075,0.8744939271255061,0.9540229885057471,0.9714285714285714,7.282416409695149,8.145765501065995,8.4148158907645,4.313216596155785,3196.9808038561705,452.88774259635744,371.41161624915156,75.0,14,3,8.060653642682468,30.888716307246497,566.4516129032257,0.0,False,n_32d_out_of_band
stack_r4,any_offset,g_lm_high_stat+g_hl_liq_cascade_with+g_within_dev+g_rf_with,435,244,86,105,0.9149425287356322,0.8770491803278688,0.9534883720930233,0.9714285714285714,7.405682167862228,8.347305296870003,8.509784976598034,4.313216596155785,3221.471743020069,452.88774259635744,371.6590907582321,75.0,14,3,8.133853498569367,30.888716307246497,561.2903225806451,0.0,False,n_32d_out_of_band
stack_r4,any_offset,g_lm_high_stat+g_hl_liq_cascade_with+g_tr_above_ema200+g_ribbon_agrees,435,243,87,105,0.9126436781609195,0.8724279835390947,0.9540229885057471,0.9714285714285714,7.228072569095992,8.06269482495427,8.4148158907645,4.313216596155785,3144.2115675567566,452.88774259635744,371.41161624915156,75.0,14,3,8.119593447980291,30.888716307246497,561.2903225806451,0.0,False,n_32d_out_of_band
stack_r4,any_offset,g_lm_high_stat+g_hl_liq_cascade_with+g_tr_above_ema200+g_rf_with,431,240,86,105,0.91415313225058,0.875,0.9534883720930233,0.9714285714285714,7.351977973829828,8.266555233903615,8.509784976598034,4.313216596155785,3168.702506720656,452.88774259635744,371.6590907582321,75.0,14,3,8.194775221915322,30.888716307246497,556.1290322580645,0.0,False,n_32d_out_of_band
stack_r4,any_offset,g_lm_high_stat+g_hl_liq_cascade_with+g_tr_above_ema800+g_ribbon_agrees,415,239,71,105,0.9204819277108434,0.8828451882845189,0.971830985915493,0.9714285714285714,7.114241168280057,8.491917049734703,6.619072779623552,4.313216596155785,2952.4100848362236,452.88774259635744,371.41161624915156,75.0,14,3,7.610991341037048,30.888716307246497,535.483870967742,0.0,False,n_32d_out_of_band
stack_r4,any_offset,g_lm_high_stat+g_hl_liq_cascade_with+g_tr_above_ema800+g_rf_with,411,236,70,105,0.9221411192214112,0.885593220338983,0.9714285714285714,0.9714285714285714,7.243068184915141,8.704688934574465,6.71009561205988,4.313216596155785,2976.901024000123,452.88774259635744,371.6590907582321,75.0,14,3,7.6846098321666,30.888716307246497,530.3225806451612,0.0,False,n_32d_out_of_band
stack_r4,any_offset,g_lm_high_stat+g_hl_liq_cascade_with+g_ribbon_agrees+g_rf_with,435,244,86,105,0.9149425287356322,0.8770491803278688,0.9534883720930233,0.9714285714285714,7.405682167862228,8.347305296870003,8.509784976598034,4.313216596155785,3221.471743020069,452.88774259635744,371.6590907582321,75.0,14,3,8.133853498569367,30.888716307246497,561.2903225806451,0.0,False,n_32d_out_of_band
stack_r4,any_offset,g_lm_high_stat+g_hl_liq_cascade_with+g_ribbon_agrees+g_stoch_with,438,246,87,105,0.91324200913242,0.8739837398373984,0.9540229885057471,0.9714285714285714,7.018514201722337,7.679400387241929,8.4148158907645,4.313216596155785,3074.1092203543835,452.88774259635744,371.41161624915156,75.0,14,3,7.832239868245306,30.888716307246497,565.1612903225806,0.0,False,n_32d_out_of_band
stack_r4,any_offset,g_lm_high_stat+g_hl_liq_cascade_with+g_rf_with+g_stoch_with,434,243,86,105,0.9147465437788018,0.8765432098765432,0.9534883720930233,0.9714285714285714,7.139631703959176,7.8760119709238445,8.509784976598034,4.313216596155785,3098.6001595182825,452.88774259635744,371.6590907582321,75.0,14,3,7.9055579901907,30.888716307246497,560.0,0.0,False,n_32d_out_of_band
stack_r5,any_offset,g_lm_high_stat+g_hl_liq_cascade_with+g_hawkes_imbalance_with+g_within_dev+g_ribbon_agrees,439,247,87,105,0.9134396355353075,0.8744939271255061,0.9540229885057471,0.9714285714285714,7.282416409695149,8.145765501065995,8.4148158907645,4.313216596155785,3196.9808038561705,452.88774259635744,371.41161624915156,75.0,14,3,8.060653642682468,30.888716307246497,566.4516129032257,0.0,False,n_32d_out_of_band
stack_r5,any_offset,g_lm_high_stat+g_hl_liq_cascade_with+g_hawkes_imbalance_with+g_within_dev+g_rf_with,435,244,86,105,0.9149425287356322,0.8770491803278688,0.9534883720930233,0.9714285714285714,7.405682167862228,8.347305296870003,8.509784976598034,4.313216596155785,3221.471743020069,452.88774259635744,371.6590907582321,75.0,14,3,8.133853498569367,30.888716307246497,561.2903225806451,0.0,False,n_32d_out_of_band
stack_r5,any_offset,g_lm_high_stat+g_hl_liq_cascade_with+g_hawkes_imbalance_with+g_tr_above_ema200+g_ribbon_agrees,435,243,87,105,0.9126436781609195,0.8724279835390947,0.9540229885057471,0.9714285714285714,7.228072569095992,8.06269482495427,8.4148158907645,4.313216596155785,3144.2115675567566,452.88774259635744,371.41161624915156,75.0,14,3,8.119593447980291,30.888716307246497,561.2903225806451,0.0,False,n_32d_out_of_band
stack_r5,any_offset,g_lm_high_stat+g_hl_liq_cascade_with+g_hawkes_imbalance_with+g_tr_above_ema200+g_rf_with,431,240,86,105,0.91415313225058,0.875,0.9534883720930233,0.9714285714285714,7.351977973829828,8.266555233903615,8.509784976598034,4.313216596155785,3168.702506720656,452.88774259635744,371.6590907582321,75.0,14,3,8.194775221915322,30.888716307246497,556.1290322580645,0.0,False,n_32d_out_of_band
stack_r5,any_offset,g_lm_high_stat+g_hl_liq_cascade_with+g_hawkes_imbalance_with+g_tr_above_ema800+g_ribbon_agrees,415,239,71,105,0.9204819277108434,0.8828451882845189,0.971830985915493,0.9714285714285714,7.114241168280057,8.491917049734703,6.619072779623552,4.313216596155785,2952.4100848362236,452.88774259635744,371.41161624915156,75.0,14,3,7.610991341037048,30.888716307246497,535.483870967742,0.0,False,n_32d_out_of_band
stack_r5,any_offset,g_lm_high_stat+g_hl_liq_cascade_with+g_hawkes_imbalance_with+g_tr_above_ema800+g_rf_with,411,236,70,105,0.9221411192214112,0.885593220338983,0.9714285714285714,0.9714285714285714,7.243068184915141,8.704688934574465,6.71009561205988,4.313216596155785,2976.901024000123,452.88774259635744,371.6590907582321,75.0,14,3,7.6846098321666,30.888716307246497,530.3225806451612,0.0,False,n_32d_out_of_band
stack_r5,any_offset,g_lm_high_stat+g_hl_liq_cascade_with+g_hawkes_imbalance_with+g_ribbon_agrees+g_rf_with,435,244,86,105,0.9149425287356322,0.8770491803278688,0.9534883720930233,0.9714285714285714,7.405682167862228,8.347305296870003,8.509784976598034,4.313216596155785,3221.471743020069,452.88774259635744,371.6590907582321,75.0,14,3,8.133853498569367,30.888716307246497,561.2903225806451,0.0,False,n_32d_out_of_band
stack_r5,any_offset,g_lm_high_stat+g_hl_liq_cascade_with+g_hawkes_imbalance_with+g_ribbon_agrees+g_stoch_with,438,246,87,105,0.91324200913242,0.8739837398373984,0.9540229885057471,0.9714285714285714,7.018514201722337,7.679400387241929,8.4148158907645,4.313216596155785,3074.1092203543835,452.88774259635744,371.41161624915156,75.0,14,3,7.832239868245306,30.888716307246497,565.1612903225806,0.0,False,n_32d_out_of_band
stack_r5,any_offset,g_lm_high_stat+g_hl_liq_cascade_with+g_hawkes_imbalance_with+g_rf_with+g_stoch_with,434,243,86,105,0.9147465437788018,0.8765432098765432,0.9534883720930233,0.9714285714285714,7.139631703959176,7.8760119709238445,8.509784976598034,4.313216596155785,3098.6001595182825,452.88774259635744,371.6590907582321,75.0,14,3,7.9055579901907,30.888716307246497,560.0,0.0,False,n_32d_out_of_band
stack_r5,any_offset,g_lm_high_stat+g_hl_liq_cascade_with+g_within_dev+g_tr_above_ema200+g_ribbon_agrees,435,243,87,105,0.9126436781609195,0.8724279835390947,0.9540229885057471,0.9714285714285714,7.228072569095992,8.06269482495427,8.4148158907645,4.313216596155785,3144.2115675567566,452.88774259635744,371.41161624915156,75.0,14,3,8.119593447980291,30.888716307246497,561.2903225806451,0.0,False,n_32d_out_of_band
stack_r5,any_offset,g_lm_high_stat+g_hl_liq_cascade_with+g_within_dev+g_tr_above_ema200+g_rf_with,431,240,86,105,0.91415313225058,0.875,0.9534883720930233,0.9714285714285714,7.351977973829828,8.266555233903615,8.509784976598034,4.313216596155785,3168.702506720656,452.88774259635744,371.6590907582321,75.0,14,3,8.194775221915322,30.888716307246497,556.1290322580645,0.0,False,n_32d_out_of_band
stack_r5,any_offset,g_lm_high_stat+g_hl_liq_cascade_with+g_within_dev+g_tr_above_ema800+g_ribbon_agrees,415,239,71,105,0.9204819277108434,0.8828451882845189,0.971830985915493,0.9714285714285714,7.114241168280057,8.491917049734703,6.619072779623552,4.313216596155785,2952.4100848362236,452.88774259635744,371.41161624915156,75.0,14,3,7.610991341037048,30.888716307246497,535.483870967742,0.0,False,n_32d_out_of_band
