at,sleeve_id,ws_s,slug,direction,outcome,won,fill_vwap,pnl_usd,placed
2026-05-30 21:31:05.777583+02,poly_sniper_v5_btc_15m_ema50_ema800_off600_down,1780168500,btc-updown-15m-1780168500,DOWN,Down,true,0.8700000000000001,0.7016264367816085,5.0
2026-05-30 22:01:04.433511+02,poly_sniper_v5_btc_15m_ema50_ema800_off600_down,1780170300,btc-updown-15m-1780170300,DOWN,Down,true,0.23999999999999996,15.567333333333336,5.0
2026-05-30 22:46:05.77642+02,poly_sniper_v5_btc_15m_ema50_ema800_off600_down,1780173000,btc-updown-15m-1780173000,DOWN,Down,true,0.8600000000000001,0.7649534883720924,5.0
2026-05-31 00:46:05.580106+02,poly_sniper_v5_btc_15m_ema50_ema800_off600_down,1780180200,btc-updown-15m-1780180200,DOWN,Down,true,0.9599999999999999,0.19433333333333405,5.0
2026-05-31 01:16:12.691674+02,poly_sniper_v5_btc_15m_ema50_ema800_off600_down,1780182000,btc-updown-15m-1780182000,DOWN,Down,true,0.07,66.10307142857141,5.0
2026-05-31 02:46:09.02276+02,poly_sniper_v5_btc_15m_ema50_ema800_off600_down,1780187400,btc-updown-15m-1780187400,DOWN,Down,true,0.68,2.2409411764705878,5.0
2026-05-31 03:46:04.194862+02,poly_sniper_v5_btc_15m_ema50_ema800_off600_down,1780191000,btc-updown-15m-1780191000,DOWN,Down,true,0.17475728155339806,23.322276159654802,5.0
2026-05-31 04:01:10.230913+02,poly_sniper_v5_btc_15m_ema50_ema800_off600_down,1780191900,btc-updown-15m-1780191900,DOWN,Down,true,0.53,4.269462264150942,5.0
2026-05-31 04:46:04.593745+02,poly_sniper_v5_btc_15m_ema50_ema800_off600_down,1780194600,btc-updown-15m-1780194600,DOWN,Up,false,0.73,-5.0,5.0
2026-05-31 06:01:04.554633+02,poly_sniper_v5_btc_15m_ema50_ema800_off600_down,1780199100,btc-updown-15m-1780199100,DOWN,Down,true,0.4799999999999999,5.234666666666668,5.0
2026-05-31 06:16:10.367185+02,poly_sniper_v5_btc_15m_ema50_ema800_off600_down,1780200000,btc-updown-15m-1780200000,DOWN,Down,true,0.61,3.0602213114754098,5.0
2026-05-31 07:01:07.632407+02,poly_sniper_v5_btc_15m_ema50_ema800_off600_down,1780202700,btc-updown-15m-1780202700,DOWN,Down,true,0.61,3.0602213114754098,5.0
2026-05-31 07:31:04.861084+02,poly_sniper_v5_btc_15m_ema50_ema800_off600_down,1780204500,btc-updown-15m-1780204500,DOWN,Down,true,0.6,3.193333333333334,5.0
2026-05-31 07:46:05.253027+02,poly_sniper_v5_btc_15m_ema50_ema800_off600_down,1780205400,btc-updown-15m-1780205400,DOWN,Down,true,0.91,0.4630054945054944,5.0
2026-05-31 09:01:03.785019+02,poly_sniper_v5_btc_15m_ema50_ema800_off600_down,1780209900,btc-updown-15m-1780209900,DOWN,Down,true,0.56,3.7745714285714276,5.0
2026-05-31 09:31:05.843574+02,poly_sniper_v5_btc_15m_ema50_ema800_off600_down,1780211700,btc-updown-15m-1780211700,DOWN,Down,true,0.97,0.1441391752577321,5.0
2026-05-31 09:46:04.35148+02,poly_sniper_v5_btc_15m_ema50_ema800_off600_down,1780212600,btc-updown-15m-1780212600,DOWN,Down,true,0.78,1.33325641025641,5.0
2026-05-31 10:16:08.087646+02,poly_sniper_v5_btc_15m_ema50_ema800_off600_down,1780214400,btc-updown-15m-1780214400,DOWN,Up,false,0.3529411764705882,-5.0,5.0
2026-05-31 14:16:07.466787+02,poly_sniper_v5_btc_15m_ema50_ema800_off600_down,1780228800,btc-updown-15m-1780228800,DOWN,Down,true,0.9199999999999999,0.4067826086956525,5.0
2026-05-31 15:01:06.850094+02,poly_sniper_v5_btc_15m_ema50_ema800_off600_down,1780231500,btc-updown-15m-1780231500,DOWN,Down,true,0.98,0.09504081632653069,5.0
2026-05-31 15:46:07.114855+02,poly_sniper_v5_btc_15m_ema50_ema800_off600_down,1780234200,btc-updown-15m-1780234200,DOWN,Down,true,0.9400000000000001,0.2981489361702125,5.0
2026-05-31 16:31:07.237801+02,poly_sniper_v5_btc_15m_ema50_ema800_off600_down,1780236900,btc-updown-15m-1780236900,DOWN,Down,true,0.97,0.1441391752577321,5.0
2026-05-31 18:01:02.619797+02,poly_sniper_v5_btc_15m_ema50_ema800_off600_down,1780242300,btc-updown-15m-1780242300,DOWN,Up,false,0.25,-5.0,5.0
2026-05-31 20:16:07.074014+02,poly_sniper_v5_btc_15m_ema50_ema800_off600_down,1780250400,btc-updown-15m-1780250400,DOWN,Down,true,0.9400000000000001,0.2981489361702125,5.0
2026-05-31 21:16:06.344733+02,poly_sniper_v5_btc_15m_ema50_ema800_off600_down,1780254000,btc-updown-15m-1780254000,DOWN,Down,true,0.64,2.6865,5.0
2026-05-31 21:31:07.37216+02,poly_sniper_v5_btc_15m_ema50_ema800_off600_down,1780254900,btc-updown-15m-1780254900,DOWN,Down,true,0.93,0.3518440860215051,5.0
2026-05-31 22:31:08.801773+02,poly_sniper_v5_btc_15m_ema50_ema800_off600_down,1780258500,btc-updown-15m-1780258500,DOWN,Down,true,0.57,3.621429824561404,5.0
2026-05-31 22:46:03.407829+02,poly_sniper_v5_btc_15m_ema50_ema800_off600_down,1780259400,btc-updown-15m-1780259400,DOWN,Up,false,0.59,-5.0,5.0
2026-05-31 23:16:07.626247+02,poly_sniper_v5_btc_15m_ema50_ema800_off600_down,1780261200,btc-updown-15m-1780261200,DOWN,Down,true,0.75,1.5791666666666668,5.0
2026-06-01 01:31:04.983902+02,poly_sniper_v5_btc_15m_ema50_ema800_off600_down,1780269300,btc-updown-15m-1780269300,DOWN,Down,true,0.9599999999999999,0.19433333333333405,5.0
2026-06-01 03:31:03.138867+02,poly_sniper_v5_btc_15m_ema50_ema800_off600_down,1780276500,btc-updown-15m-1780276500,DOWN,Up,false,0.29,-5.0,5.0
2026-06-01 03:46:07.107458+02,poly_sniper_v5_btc_15m_ema50_ema800_off600_down,1780277400,btc-updown-15m-1780277400,DOWN,Down,true,0.43000000000000005,6.428406976744185,5.0
2026-06-01 04:31:06.378571+02,poly_sniper_v5_btc_15m_ema50_ema800_off600_down,1780280100,btc-updown-15m-1780280100,DOWN,Down,true,0.79,1.2556139240506328,5.0
2026-06-01 05:46:06.125564+02,poly_sniper_v5_btc_15m_ema50_ema800_off600_down,1780284600,btc-updown-15m-1780284600,DOWN,Down,true,0.72,1.8464444444444446,5.0
2026-06-01 06:01:07.851996+02,poly_sniper_v5_btc_15m_ema50_ema800_off600_down,1780285500,btc-updown-15m-1780285500,DOWN,Down,true,0.9599999999999999,0.19433333333333405,5.0
2026-06-01 06:16:08.965702+02,poly_sniper_v5_btc_15m_ema50_ema800_off600_down,1780286400,btc-updown-15m-1780286400,DOWN,Down,true,0.95,0.24565789473684235,5.0
2026-06-01 07:16:06.724857+02,poly_sniper_v5_btc_15m_ema50_ema800_off600_down,1780290000,btc-updown-15m-1780290000,DOWN,Up,false,0.75,-5.0,5.0
2026-06-01 07:31:05.049013+02,poly_sniper_v5_btc_15m_ema50_ema800_off600_down,1780290900,btc-updown-15m-1780290900,DOWN,Down,true,0.93,0.3518440860215051,5.0
2026-06-01 08:01:10.456718+02,poly_sniper_v5_btc_15m_ema50_ema800_off600_down,1780292700,btc-updown-15m-1780292700,DOWN,Down,true,0.72,1.8464444444444446,5.0
2026-06-01 08:16:08.52097+02,poly_sniper_v5_btc_15m_ema50_ema800_off600_down,1780293600,btc-updown-15m-1780293600,DOWN,Down,true,0.9599999999999999,0.19433333333333405,5.0
2026-06-01 09:01:07.270176+02,poly_sniper_v5_btc_15m_ema50_ema800_off600_down,1780296300,btc-updown-15m-1780296300,DOWN,Up,false,0.029999999999999995,-5.0,5.0
2026-06-01 09:31:07.186339+02,poly_sniper_v5_btc_15m_ema50_ema800_off600_down,1780298100,btc-updown-15m-1780298100,DOWN,Down,true,0.9400000000000001,0.2981489361702125,5.0
2026-06-01 10:01:06.719421+02,poly_sniper_v5_btc_15m_ema50_ema800_off600_down,1780299900,btc-updown-15m-1780299900,DOWN,Down,true,0.93,0.3518440860215051,5.0
2026-06-01 10:16:03.506603+02,poly_sniper_v5_btc_15m_ema50_ema800_off600_down,1780300800,btc-updown-15m-1780300800,DOWN,Up,false,0.54,-5.000000000000001,5.0
2026-06-01 12:01:06.84407+02,poly_sniper_v5_btc_15m_ema50_ema800_off600_down,1780307100,btc-updown-15m-1780307100,DOWN,Down,true,0.75,1.5791666666666668,5.0
2026-06-01 12:16:11.437251+02,poly_sniper_v5_btc_15m_ema50_ema800_off600_down,1780308000,btc-updown-15m-1780308000,DOWN,Down,true,0.75,1.5791666666666668,5.0
2026-06-01 13:31:10.723784+02,poly_sniper_v5_btc_15m_ema50_ema800_off600_down,1780312500,btc-updown-15m-1780312500,DOWN,Down,true,0.45999999999999996,5.680565217391305,5.0
2026-06-01 14:01:07.944763+02,poly_sniper_v5_btc_15m_ema50_ema800_off600_down,1780314300,btc-updown-15m-1780314300,DOWN,Down,true,0.82,1.0345609756097565,5.0
2026-06-01 14:16:21.194405+02,poly_sniper_v5_btc_15m_ema50_ema800_off600_down,1780315200,btc-updown-15m-1780315200,DOWN,Down,true,0.99,0.0008376300000000007,5.0
2026-06-01 15:01:05.980439+02,poly_sniper_v5_btc_15m_ema50_ema800_off600_down,1780317900,btc-updown-15m-1780317900,DOWN,Down,true,0.97,0.1441391752577321,5.0
2026-06-01 15:16:10.997345+02,poly_sniper_v5_btc_15m_ema50_ema800_off600_down,1780318800,btc-updown-15m-1780318800,DOWN,Down,true,0.9900000000000001,0.047005050505050015,5.0
2026-06-01 15:31:07.559096+02,poly_sniper_v5_btc_15m_ema50_ema800_off600_down,1780319700,btc-updown-15m-1780319700,DOWN,Down,true,0.65,2.569807692307692,5.0
2026-06-01 15:46:08.936433+02,poly_sniper_v5_btc_15m_ema50_ema800_off600_down,1780320600,btc-updown-15m-1780320600,DOWN,Down,true,0.36,8.664888888888889,5.0
2026-06-01 16:16:10.384017+02,poly_sniper_v5_btc_15m_ema50_ema800_off600_down,1780322400,btc-updown-15m-1780322400,DOWN,Down,true,0.5,4.825,5.0
2026-06-01 16:31:06.199698+02,poly_sniper_v5_btc_15m_ema50_ema800_off600_down,1780323300,btc-updown-15m-1780323300,DOWN,Down,true,0.72,1.8464444444444446,5.0
2026-06-01 16:46:09.279416+02,poly_sniper_v5_btc_15m_ema50_ema800_off600_down,1780324200,btc-updown-15m-1780324200,DOWN,Down,true,0.69,2.1378768115942033,5.0
2026-06-01 17:01:03.756825+02,poly_sniper_v5_btc_15m_ema50_ema800_off600_down,1780325100,btc-updown-15m-1780325100,DOWN,Up,false,0.68,-5.0,5.0
2026-06-01 17:16:03.668104+02,poly_sniper_v5_btc_15m_ema50_ema800_off600_down,1780326000,btc-updown-15m-1780326000,DOWN,Down,true,0.45999999999999996,5.680565217391305,5.0
2026-06-01 17:46:07.657385+02,poly_sniper_v5_btc_15m_ema50_ema800_off600_down,1780327800,btc-updown-15m-1780327800,DOWN,Up,false,0.04,-5.0,5.0
2026-06-01 18:01:06.215777+02,poly_sniper_v5_btc_15m_ema50_ema800_off600_down,1780328700,btc-updown-15m-1780328700,DOWN,Down,true,0.97,0.1441391752577321,5.0
2026-06-01 18:16:10.4883+02,poly_sniper_v5_btc_15m_ema50_ema800_off600_down,1780329600,btc-updown-15m-1780329600,DOWN,Down,true,0.97,0.1441391752577321,5.0
2026-06-01 19:31:04.917851+02,poly_sniper_v5_btc_15m_ema50_ema800_off600_down,1780334100,btc-updown-15m-1780334100,DOWN,Up,false,0.79,-5.0,5.0
2026-06-01 20:31:06.017437+02,poly_sniper_v5_btc_15m_ema50_ema800_off600_down,1780337700,btc-updown-15m-1780337700,DOWN,Up,false,0.83,-5.0,5.0
2026-06-01 22:01:04.986225+02,poly_sniper_v5_btc_15m_ema50_ema800_off600_down,1780343100,btc-updown-15m-1780343100,DOWN,Down,true,0.9400000000000001,0.2981489361702125,5.0
2026-06-01 22:16:04.737386+02,poly_sniper_v5_btc_15m_ema50_ema800_off600_down,1780344000,btc-updown-15m-1780344000,DOWN,Down,true,0.83,0.9645963855421689,5.0
2026-06-01 23:01:05.264812+02,poly_sniper_v5_btc_15m_ema50_ema800_off600_down,1780346700,btc-updown-15m-1780346700,DOWN,Down,true,0.9599999999999999,0.19433333333333405,5.0
2026-06-01 23:16:04.613076+02,poly_sniper_v5_btc_15m_ema50_ema800_off600_down,1780347600,btc-updown-15m-1780347600,DOWN,Down,true,0.9900000000000001,0.047005050505050015,5.0
2026-06-01 23:46:05.345758+02,poly_sniper_v5_btc_15m_ema50_ema800_off600_down,1780349400,btc-updown-15m-1780349400,DOWN,Down,true,0.78,1.33325641025641,5.0
2026-06-02 00:01:06.846668+02,poly_sniper_v5_btc_15m_ema50_ema800_off600_down,1780350300,btc-updown-15m-1780350300,DOWN,Up,false,0.26,-5.0,5.0
2026-06-02 01:31:06.986175+02,poly_sniper_v5_btc_15m_ema50_ema800_off600_down,1780355700,btc-updown-15m-1780355700,DOWN,Down,true,0.62,2.931516129032258,5.0
2026-06-02 02:31:01.76621+02,poly_sniper_v5_btc_15m_ema50_ema800_off600_down,1780359300,btc-updown-15m-1780359300,DOWN,Down,true,0.9400000000000001,0.2981489361702125,5.0
2026-06-02 02:46:05.328453+02,poly_sniper_v5_btc_15m_ema50_ema800_off600_down,1780360200,btc-updown-15m-1780360200,DOWN,Down,true,0.8,1.1799999999999997,5.0
2026-06-02 03:16:02.187338+02,poly_sniper_v5_btc_15m_ema50_ema800_off600_down,1780362000,btc-updown-15m-1780362000,DOWN,Up,false,0.75,-5.0,5.0
2026-06-02 03:31:03.303132+02,poly_sniper_v5_btc_15m_ema50_ema800_off600_down,1780362900,btc-updown-15m-1780362900,DOWN,Down,true,0.8900000000000001,0.579477528089887,5.0
2026-06-02 04:01:07.674938+02,poly_sniper_v5_btc_15m_ema50_ema800_off600_down,1780364700,btc-updown-15m-1780364700,DOWN,Down,true,0.95,0.24565789473684235,5.0
2026-06-02 04:46:05.285532+02,poly_sniper_v5_btc_15m_ema50_ema800_off600_down,1780367400,btc-updown-15m-1780367400,DOWN,Down,true,0.83,0.9645963855421689,5.0
2026-06-02 06:16:10.079052+02,poly_sniper_v5_btc_15m_ema50_ema800_off600_down,1780372800,btc-updown-15m-1780372800,DOWN,Down,true,0.98,0.09504081632653069,5.0
2026-06-02 07:31:09.979012+02,poly_sniper_v5_btc_15m_ema50_ema800_off600_down,1780377300,btc-updown-15m-1780377300,DOWN,Down,true,0.88,0.6398181818181817,5.0
2026-06-02 07:46:07.859573+02,poly_sniper_v5_btc_15m_ema50_ema800_off600_down,1780378200,btc-updown-15m-1780378200,DOWN,Down,true,0.45,5.918611111111112,5.0
2026-06-02 08:01:07.46582+02,poly_sniper_v5_btc_15m_ema50_ema800_off600_down,1780379100,btc-updown-15m-1780379100,DOWN,Down,true,0.97,0.1441391752577321,5.0
2026-06-02 08:31:03.319297+02,poly_sniper_v5_btc_15m_ema50_ema800_off600_down,1780380900,btc-updown-15m-1780380900,DOWN,Up,false,0.82,-5.0,5.0
2026-06-02 09:16:10.723729+02,poly_sniper_v5_btc_15m_ema50_ema800_off600_down,1780383600,btc-updown-15m-1780383600,DOWN,Down,true,0.8934776134220193,0.5588282758088179,5.0
2026-06-02 09:31:07.818827+02,poly_sniper_v5_btc_15m_ema50_ema800_off600_down,1780384500,btc-updown-15m-1780384500,DOWN,Down,true,0.55,3.93340909090909,5.0
2026-06-02 10:16:06.139965+02,poly_sniper_v5_btc_15m_ema50_ema800_off600_down,1780387200,btc-updown-15m-1780387200,DOWN,Down,true,0.93,0.3518440860215051,5.0
2026-06-02 10:31:02.41966+02,poly_sniper_v5_btc_15m_ema50_ema800_off600_down,1780388100,btc-updown-15m-1780388100,DOWN,Down,true,0.97,0.1441391752577321,5.0
2026-06-02 10:46:06.175827+02,poly_sniper_v5_btc_15m_ema50_ema800_off600_down,1780389000,btc-updown-15m-1780389000,DOWN,Down,true,0.88,0.6398181818181817,5.0
2026-06-02 11:01:04.232963+02,poly_sniper_v5_btc_15m_ema50_ema800_off600_down,1780389900,btc-updown-15m-1780389900,DOWN,Down,true,0.9199999999999999,0.4067826086956525,5.0
2026-06-02 11:46:04.900856+02,poly_sniper_v5_btc_15m_ema50_ema800_off600_down,1780392600,btc-updown-15m-1780392600,DOWN,Up,false,0.15,-5.0,5.0
2026-06-02 12:31:05.003763+02,poly_sniper_v5_btc_15m_ema50_ema800_off600_down,1780395300,btc-updown-15m-1780395300,DOWN,Down,true,0.95,0.24565789473684235,5.0
2026-06-02 14:46:05.610581+02,poly_sniper_v5_btc_15m_ema50_ema800_off600_down,1780403400,btc-updown-15m-1780403400,DOWN,Down,true,0.9599999999999999,0.19433333333333405,5.0
2026-06-02 15:01:06.250014+02,poly_sniper_v5_btc_15m_ema50_ema800_off600_down,1780404300,btc-updown-15m-1780404300,DOWN,Down,true,0.9599999999999999,0.19433333333333405,5.0
2026-06-02 15:16:08.152345+02,poly_sniper_v5_btc_15m_ema50_ema800_off600_down,1780405200,btc-updown-15m-1780405200,DOWN,Down,true,0.45,5.918611111111112,5.0
2026-06-02 16:01:05.727734+02,poly_sniper_v5_btc_15m_ema50_ema800_off600_down,1780407900,btc-updown-15m-1780407900,DOWN,Down,true,0.83,0.9645963855421689,5.0
2026-06-02 16:46:08.242787+02,poly_sniper_v5_btc_15m_ema50_ema800_off600_down,1780410600,btc-updown-15m-1780410600,DOWN,Up,false,0.13,-5.0,5.0
2026-06-02 17:01:05.658438+02,poly_sniper_v5_btc_15m_ema50_ema800_off600_down,1780411500,btc-updown-15m-1780411500,DOWN,Up,false,0.26,-5.0,5.0
2026-06-02 17:16:08.302093+02,poly_sniper_v5_btc_15m_ema50_ema800_off600_down,1780412400,btc-updown-15m-1780412400,DOWN,Down,true,0.58,3.473689655172415,5.0
2026-06-02 17:31:16.677489+02,poly_sniper_v5_btc_15m_ema50_ema800_off600_down,1780413300,btc-updown-15m-1780413300,DOWN,Down,true,0.95,0.24565789473684235,5.0
2026-06-02 17:46:07.307286+02,poly_sniper_v5_btc_15m_ema50_ema800_off600_down,1780414200,btc-updown-15m-1780414200,DOWN,Down,true,0.9400000000000001,0.2981489361702125,5.0
2026-06-02 19:01:07.953488+02,poly_sniper_v5_btc_15m_ema50_ema800_off600_down,1780418700,btc-updown-15m-1780418700,DOWN,Down,true,0.6,3.193333333333334,5.0
2026-06-02 19:16:07.87133+02,poly_sniper_v5_btc_15m_ema50_ema800_off600_down,1780419600,btc-updown-15m-1780419600,DOWN,Up,false,0.4,-5.0,5.0
2026-06-02 19:46:04.725889+02,poly_sniper_v5_btc_15m_ema50_ema800_off600_down,1780421400,btc-updown-15m-1780421400,DOWN,Down,true,0.83,0.9645963855421689,5.0
2026-06-02 20:01:04.410553+02,poly_sniper_v5_btc_15m_ema50_ema800_off600_down,1780422300,btc-updown-15m-1780422300,DOWN,Down,true,0.64,2.6865,5.0
2026-06-02 20:46:11.051634+02,poly_sniper_v5_btc_15m_ema50_ema800_off600_down,1780425000,btc-updown-15m-1780425000,DOWN,Down,true,0.78,1.33325641025641,5.0
2026-06-02 21:01:05.966681+02,poly_sniper_v5_btc_15m_ema50_ema800_off600_down,1780425900,btc-updown-15m-1780425900,DOWN,Up,false,0.97,-5.0,5.0
2026-05-28 21:46:02.792324+02,poly_sniper_v5_btc_15m_ema50_ema800_off600_down_H,1779996600,btc-updown-15m-1779996600,DOWN,Down,true,0.98,0.09504081632653069,5.0
2026-05-28 23:01:01.084243+02,poly_sniper_v5_btc_15m_ema50_ema800_off600_down_H,1780001100,btc-updown-15m-1780001100,DOWN,Down,true,0.838741887169246,0.9048691843187607,5.0
2026-05-29 00:46:01.472783+02,poly_sniper_v5_btc_15m_ema50_ema800_off600_down_H,1780007400,btc-updown-15m-1780007400,DOWN,Down,true,0.93,0.3518440860215051,5.0
2026-05-29 01:01:02.09479+02,poly_sniper_v5_btc_15m_ema50_ema800_off600_down_H,1780008300,btc-updown-15m-1780008300,DOWN,Down,true,0.37,8.293013513513515,5.0
2026-05-29 01:46:01.590533+02,poly_sniper_v5_btc_15m_ema50_ema800_off600_down_H,1780011000,btc-updown-15m-1780011000,DOWN,Down,true,0.98,0.09504081632653069,5.0
2026-05-29 03:01:01.811433+02,poly_sniper_v5_btc_15m_ema50_ema800_off600_down_H,1780015500,btc-updown-15m-1780015500,DOWN,Down,true,0.98,0.09504081632653069,5.0
2026-05-29 03:31:02.885935+02,poly_sniper_v5_btc_15m_ema50_ema800_off600_down_H,1780017300,btc-updown-15m-1780017300,DOWN,Down,true,0.98,0.09504081632653069,5.0
2026-05-29 05:01:03.193+02,poly_sniper_v5_btc_15m_ema50_ema800_off600_down_H,1780022700,btc-updown-15m-1780022700,DOWN,Down,true,0.9400000000000001,0.2981489361702125,5.0
2026-05-29 05:31:02.063637+02,poly_sniper_v5_btc_15m_ema50_ema800_off600_down_H,1780024500,btc-updown-15m-1780024500,DOWN,Down,true,0.8600000000000001,0.7649534883720924,5.0
2026-05-29 05:46:02.103511+02,poly_sniper_v5_btc_15m_ema50_ema800_off600_down_H,1780025400,btc-updown-15m-1780025400,DOWN,Down,true,0.9400000000000001,0.2981489361702125,5.0
2026-05-29 06:16:04.876794+02,poly_sniper_v5_btc_15m_ema50_ema800_off600_down_H,1780027200,btc-updown-15m-1780027200,DOWN,Down,true,0.8900000000000001,0.579477528089887,5.0
2026-05-29 09:14:00.185672+02,poly_sniper_v5_btc_15m_ema50_ema800_off600_down_H,1780038000,btc-updown-15m-1780038000,DOWN,,,0.69,-4.782608695652174,5.0
2026-05-29 09:31:02.575518+02,poly_sniper_v5_btc_15m_ema50_ema800_off600_down_H,1780038900,btc-updown-15m-1780038900,DOWN,Down,true,0.59,3.3310762711864412,5.0
2026-05-29 12:16:02.822546+02,poly_sniper_v5_btc_15m_ema50_ema800_off600_down_H,1780048800,btc-updown-15m-1780048800,DOWN,Down,true,0.95,0.24565789473684235,5.0
2026-05-29 13:14:00.373017+02,poly_sniper_v5_btc_15m_ema50_ema800_off600_down_H,1780052400,btc-updown-15m-1780052400,DOWN,,,0.63,-2.53968253968254,5.0
2026-05-29 13:46:02.81141+02,poly_sniper_v5_btc_15m_ema50_ema800_off600_down_H,1780054200,btc-updown-15m-1780054200,DOWN,Down,true,0.9400000000000001,0.2981489361702125,5.0
2026-05-29 14:46:01.186172+02,poly_sniper_v5_btc_15m_ema50_ema800_off600_down_H,1780057800,btc-updown-15m-1780057800,DOWN,Down,true,0.8600000000000001,0.7649534883720924,5.0
2026-05-29 16:16:03.414355+02,poly_sniper_v5_btc_15m_ema50_ema800_off600_down_H,1780063200,btc-updown-15m-1780063200,DOWN,Down,true,0.95,0.24565789473684235,5.0
2026-05-29 16:46:03.176626+02,poly_sniper_v5_btc_15m_ema50_ema800_off600_down_H,1780065000,btc-updown-15m-1780065000,DOWN,Down,true,0.62,2.931516129032258,5.0
2026-05-29 21:31:01.751643+02,poly_sniper_v5_btc_15m_ema50_ema800_off600_down_H,1780082100,btc-updown-15m-1780082100,DOWN,Down,true,0.93,0.3518440860215051,5.0
2026-05-29 22:01:01.724076+02,poly_sniper_v5_btc_15m_ema50_ema800_off600_down_H,1780083900,btc-updown-15m-1780083900,DOWN,Down,true,0.9400000000000001,0.2981489361702125,5.0
2026-05-30 00:46:02.302396+02,poly_sniper_v5_btc_15m_ema50_ema800_off600_down_H,1780093800,btc-updown-15m-1780093800,DOWN,Down,true,0.9599999999999999,0.19433333333333405,5.0
2026-05-30 01:31:01.378348+02,poly_sniper_v5_btc_15m_ema50_ema800_off600_down_H,1780096500,btc-updown-15m-1780096500,DOWN,Down,true,0.91,0.4630054945054944,5.0
2026-05-30 02:31:02.914161+02,poly_sniper_v5_btc_15m_ema50_ema800_off600_down_H,1780100100,btc-updown-15m-1780100100,DOWN,Down,true,0.66,2.456757575757575,5.0
2026-05-30 02:59:00.14863+02,poly_sniper_v5_btc_15m_ema50_ema800_off600_down_H,1780101900,btc-updown-15m-1780101900,DOWN,,,0.49,-3.3673469387755097,5.0
2026-05-30 05:31:06.922197+02,poly_sniper_v5_btc_15m_ema50_ema800_off600_down_H,1780110900,btc-updown-15m-1780110900,DOWN,Down,true,0.97,0.1441391752577321,5.0
2026-05-30 06:01:07.454556+02,poly_sniper_v5_btc_15m_ema50_ema800_off600_down_H,1780112700,btc-updown-15m-1780112700,DOWN,Down,true,0.37,8.293013513513515,5.0
2026-05-30 06:46:06.237615+02,poly_sniper_v5_btc_15m_ema50_ema800_off600_down_H,1780115400,btc-updown-15m-1780115400,DOWN,Down,true,0.9400000000000001,0.2981489361702125,5.0
2026-05-30 07:01:04.674566+02,poly_sniper_v5_btc_15m_ema50_ema800_off600_down_H,1780116300,btc-updown-15m-1780116300,DOWN,Up,false,0.19,-5.0,5.0
2026-05-30 08:16:13.773062+02,poly_sniper_v5_btc_15m_ema50_ema800_off600_down_H,1780120800,btc-updown-15m-1780120800,DOWN,Down,true,0.97,0.1441391752577321,5.0
2026-05-30 09:16:04.298494+02,poly_sniper_v5_btc_15m_ema50_ema800_off600_down_H,1780124400,btc-updown-15m-1780124400,DOWN,Down,true,0.95,0.24565789473684235,5.0
2026-05-30 10:46:09.939973+02,poly_sniper_v5_btc_15m_ema50_ema800_off600_down_H,1780129800,btc-updown-15m-1780129800,DOWN,Down,true,0.8600000000000001,0.7649534883720924,5.0
2026-05-30 11:01:06.959568+02,poly_sniper_v5_btc_15m_ema50_ema800_off600_down_H,1780130700,btc-updown-15m-1780130700,DOWN,Up,false,0.64,-5.0,5.0
2026-05-30 11:46:03.887074+02,poly_sniper_v5_btc_15m_ema50_ema800_off600_down_H,1780133400,btc-updown-15m-1780133400,DOWN,Up,false,0.49,-5.0,5.0
2026-05-30 12:46:04.068307+02,poly_sniper_v5_btc_15m_ema50_ema800_off600_down_H,1780137000,btc-updown-15m-1780137000,DOWN,Up,false,0.72,-5.0,5.0
2026-05-30 13:16:08.305185+02,poly_sniper_v5_btc_15m_ema50_ema800_off600_down_H,1780138800,btc-updown-15m-1780138800,DOWN,Down,true,0.95,0.24565789473684235,5.0
2026-05-30 17:31:05.07435+02,poly_sniper_v5_btc_15m_ema50_ema800_off600_down_H,1780154100,btc-updown-15m-1780154100,DOWN,Down,true,0.9900000000000001,0.047005050505050015,5.0
2026-05-30 17:46:07.450678+02,poly_sniper_v5_btc_15m_ema50_ema800_off600_down_H,1780155000,btc-updown-15m-1780155000,DOWN,Down,true,0.9599999999999999,0.19433333333333405,5.0
2026-05-30 20:31:05.148176+02,poly_sniper_v5_btc_15m_ema50_ema800_off600_down_H,1780164900,btc-updown-15m-1780164900,DOWN,Down,true,0.33,9.91701515151515,5.0
2026-05-30 21:31:05.748602+02,poly_sniper_v5_btc_15m_ema50_ema800_off600_down_H,1780168500,btc-updown-15m-1780168500,DOWN,Down,true,0.8700000000000001,0.7016264367816085,5.0
2026-05-30 22:01:04.428635+02,poly_sniper_v5_btc_15m_ema50_ema800_off600_down_H,1780170300,btc-updown-15m-1780170300,DOWN,Down,true,0.23999999999999996,15.567333333333336,5.0
2026-05-30 22:46:06.047389+02,poly_sniper_v5_btc_15m_ema50_ema800_off600_down_H,1780173000,btc-updown-15m-1780173000,DOWN,Down,true,0.8600000000000001,0.7649534883720924,5.0
2026-05-31 00:46:05.352385+02,poly_sniper_v5_btc_15m_ema50_ema800_off600_down_H,1780180200,btc-updown-15m-1780180200,DOWN,Down,true,0.9599999999999999,0.19433333333333405,5.0
2026-05-31 01:16:12.913218+02,poly_sniper_v5_btc_15m_ema50_ema800_off600_down_H,1780182000,btc-updown-15m-1780182000,DOWN,Down,true,0.07,66.10307142857141,5.0
