sleeve_a,sleeve_b,n_a,n_b,jaccard_fire,jaccard_slug,inter_fires,union_fires,inter_slugs,union_slugs,cov_smaller
ETH_5M_TR200_MP_MPNX_SMS_OFF120_V5,ETH_5M_V5_REPL_OFF120_V6,16,120,0.0967741935483871,0.0967741935483871,12,124,12,124,0.75
ETH_5M_TR200_MP_MPNX_SMS_OFF120_V5,SOL_15M_HOD_EU_OFF60_240_RF_TR_VWAP80_V6,16,336,0.0,0.0,0,352,0,277,0.0
ETH_5M_TR200_MP_MPNX_SMS_OFF120_V5,SOL_15M_HOD_EU_TIGHTRIB_RF_TR_VWAP80_V6,16,749,0.0,0.0,0,765,0,423,0.0
ETH_5M_TR200_MP_MPNX_SMS_OFF120_V5,SOL_5M_CCI_F7_MFI_PARTIAL_VWAP_V6,16,183,0.0,0.0,0,199,0,174,0.0
ETH_5M_TR200_MP_MPNX_SMS_OFF120_V5,SOL_5M_F7_MFI_EMA200_VWAP_V6,16,144,0.0,0.0,0,160,0,141,0.0
ETH_5M_TR200_MP_MPNX_SMS_OFF120_V5,SOL_5M_F7_MP_EMA200_VWAP_V6,16,189,0.0,0.0,0,205,0,183,0.0
ETH_5M_TR200_MP_MPNX_SMS_OFF120_V5,BTC_15M_V7_BASELINE,16,526,0.0,0.0,0,542,0,542,0.0
ETH_5M_TR200_MP_MPNX_SMS_OFF120_V5,BTC_5M_V7_T1_PARENT15M_REGIME,16,526,0.0,0.0,0,542,0,248,0.0
ETH_5M_TR200_MP_MPNX_SMS_OFF120_V5,BTC_5M_V7_T2_PARENT15M_SLOPE,16,413,0.0,0.0,0,429,0,262,0.0
ETH_5M_TR200_MP_MPNX_SMS_OFF120_V5,BTC_5M_V7_T3_OFI_TS,16,689,0.0,0.0,0,705,0,457,0.0
ETH_5M_TR200_MP_MPNX_SMS_OFF120_V5,BTC_5M_V7_T4_HURST_TS_HAWKES,16,918,0.0,0.0,0,934,0,521,0.0
ETH_5M_TR200_MP_MPNX_SMS_OFF120_V5,BTC_5M_V7_T5_PARENT15M_NOTRANGING_MPSKEW,16,219,0.0,0.0,0,235,0,113,0.0
ETH_5M_TR200_MP_MPNX_SMS_OFF120_V5,ETH_15M_V7_PG_RV_ABOVE_MED,16,56,0.0,0.0,0,72,0,72,0.0
ETH_5M_TR200_MP_MPNX_SMS_OFF120_V5,ETH_15M_V7_PG_VOL_EXTREME_CORE,16,37,0.0,0.0,0,53,0,53,0.0
ETH_5M_TR200_MP_MPNX_SMS_OFF120_V5,ETH_15M_V7_PG_VOL_EXTREME_TS,16,35,0.0,0.0,0,51,0,51,0.0
ETH_5M_TR200_MP_MPNX_SMS_OFF120_V5,ETH_15M_V7_PI_S1_BTC_15M_TREND,16,64,0.0,0.0,0,80,0,80,0.0
ETH_5M_TR200_MP_MPNX_SMS_OFF120_V5,ETH_15M_V7_PI_S1_TS_AND_BTC_15M,16,57,0.0,0.0,0,73,0,73,0.0
ETH_5M_TR200_MP_MPNX_SMS_OFF120_V5,ETH_5M_V7_C1_CLOUD_VWAP_HURST_MP,16,163,0.0,0.0,0,179,0,179,0.0
ETH_5M_TR200_MP_MPNX_SMS_OFF120_V5,ETH_5M_V7_C2_EMA50_HURST_PARENT_RANGING,16,748,0.0,0.005263157894736842,0,764,4,760,0.0
ETH_5M_TR200_MP_MPNX_SMS_OFF120_V5,ETH_5M_V7_C3_V6C3_PARENT_RANGING,16,437,0.0,0.004434589800443459,0,453,2,451,0.0
ETH_5M_TR200_MP_MPNX_SMS_OFF120_V5,ETH_5M_V7_C4_XA_3SOURCE_PARENT_RANGING,16,105,0.0,0.008333333333333333,0,121,1,120,0.0
ETH_5M_TR200_MP_MPNX_SMS_OFF120_V5,ETH_5M_V7_C5_CLOUD_HURST_VWAP_PARENT,16,265,0.0,0.007168458781362007,0,281,2,279,0.0
ETH_5M_TR200_MP_MPNX_SMS_OFF120_V5,SOL_15M_V7_S1_BTC_ADX_VOLLOW,16,40,0.0,0.0,0,56,0,45,0.0
ETH_5M_TR200_MP_MPNX_SMS_OFF120_V5,SOL_15M_V7_S1_BTC_ADX_VOLLOW_V2,16,42,0.0,0.0,0,58,0,47,0.0
ETH_5M_TR200_MP_MPNX_SMS_OFF120_V5,SOL_15M_V7_S3_XADX_ETHVOLLOW,16,52,0.0,0.0,0,68,0,56,0.0
ETH_5M_TR200_MP_MPNX_SMS_OFF120_V5,SOL_15M_V7_S5_BTC_SLOPE_STR,16,104,0.0,0.0,0,120,0,98,0.0
ETH_5M_TR200_MP_MPNX_SMS_OFF120_V5,SOL_15M_V7_S5_BTC_SLOPE_STR_V2,16,104,0.0,0.0,0,120,0,98,0.0
ETH_5M_TR200_MP_MPNX_SMS_OFF120_V5,SOL_5M_V7_S1_BTC_TREND_CCI_HURST_REV,16,661,0.0,0.0,0,677,0,564,0.0
ETH_5M_TR200_MP_MPNX_SMS_OFF120_V5,SOL_5M_V7_S2_BTC_F7_OVERBOUGHT_EMA800_VWAP,16,1068,0.0,0.0,0,1084,0,463,0.0
ETH_5M_TR200_MP_MPNX_SMS_OFF120_V5,SOL_5M_V7_S3_BTC_F7_AGAINST_CCI_HURST_REV,16,882,0.0,0.0,0,898,0,718,0.0
ETH_5M_TR200_MP_MPNX_SMS_OFF120_V5,SOL_5M_V7_S4_CCI_F7_OVERSOLD_MFI_STOCH,16,673,0.0,0.0,0,689,0,552,0.0
ETH_5M_TR200_MP_MPNX_SMS_OFF120_V5,SOL_5M_V7_S5_CCI_F7_OVERSOLD_MFI_STOCH_LIGHT,16,725,0.0,0.0,0,741,0,583,0.0
ETH_5M_TR200_MP_SMS_ACTIVE_OFF120_V5,ETH_5M_TR200_MP_SMS_ACTIVE_OFF120_V5,120,120,1.0,1.0,120,120,120,120,1.0
ETH_5M_TR200_MP_SMS_ACTIVE_OFF120_V5,SOL_15M_RFAGED_TRSTACK_LATE_V5,120,297,0.0,0.0,0,417,0,403,0.0
ETH_5M_TR200_MP_SMS_ACTIVE_OFF120_V5,SOL_15M_TRSTACK_VOL_RIBBON_EMA_MID_V5,120,103,0.0,0.0,0,223,0,209,0.0
ETH_5M_TR200_MP_SMS_ACTIVE_OFF120_V5,SOL_5M_DEPTH_UP_HOD_SESSION_V5,120,90,0.0,0.0,0,210,0,194,0.0
ETH_5M_TR200_MP_SMS_ACTIVE_OFF120_V5,SOL_5M_RF_TR_PARTIAL_MID_V5,120,207,0.0,0.0,0,327,0,316,0.0
ETH_5M_TR200_MP_SMS_ACTIVE_OFF120_V5,SOL_5M_RF_TR_PP_MID_V5,120,126,0.0,0.0,0,246,0,241,0.0
ETH_5M_TR200_MP_SMS_ACTIVE_OFF120_V5,BTC_15M_EMA200_MPSKEW_RF_OFF600_DOWN_V6,120,526,0.0,0.0,0,646,0,646,0.0
ETH_5M_TR200_MP_SMS_ACTIVE_OFF120_V5,BTC_15M_EMA800_RIBSLP_HAWKES_OFF840_V6,120,353,0.0,0.0,0,473,0,473,0.0
ETH_5M_TR200_MP_SMS_ACTIVE_OFF120_V5,BTC_15M_VWAPPREM_EMA50_MPSKEW_OFF600_V6,120,359,0.0,0.0,0,479,0,479,0.0
ETH_5M_TR200_MP_SMS_ACTIVE_OFF120_V5,ETH_15M_PW_TRENDSLOPE_TRSTACK_VWAP_VOL_OFFEARLY_V6,120,63,0.0,0.0,0,183,0,183,0.0
ETH_5M_TR200_MP_SMS_ACTIVE_OFF120_V5,ETH_15M_TRSTACK_VWAP_VOL_OFFEARLY_BAND_V6,120,90,0.0,0.0,0,210,0,210,0.0
ETH_5M_TR200_MP_SMS_ACTIVE_OFF120_V5,ETH_5M_BB_MP_HURST_BAND_V6,120,162,0.0,0.018050541516245487,0,282,5,277,0.0
ETH_5M_TR200_MP_SMS_ACTIVE_OFF120_V5,ETH_5M_CLOUD_RIBBON_MP_HURST_V6,120,481,0.0,0.01692047377326565,0,601,10,591,0.0
ETH_5M_TR200_MP_SMS_ACTIVE_OFF120_V5,ETH_5M_V5_REPL_OFF120_V6,120,120,1.0,1.0,120,120,120,120,1.0
ETH_5M_TR200_MP_SMS_ACTIVE_OFF120_V5,SOL_15M_HOD_EU_OFF60_240_RF_TR_VWAP80_V6,120,336,0.0,0.0,0,456,0,381,0.0
ETH_5M_TR200_MP_SMS_ACTIVE_OFF120_V5,SOL_15M_HOD_EU_TIGHTRIB_RF_TR_VWAP80_V6,120,749,0.0,0.0,0,869,0,527,0.0
ETH_5M_TR200_MP_SMS_ACTIVE_OFF120_V5,SOL_5M_CCI_F7_MFI_PARTIAL_VWAP_V6,120,183,0.0,0.0,0,303,0,278,0.0
ETH_5M_TR200_MP_SMS_ACTIVE_OFF120_V5,SOL_5M_F7_MFI_EMA200_VWAP_V6,120,144,0.0,0.0,0,264,0,245,0.0
ETH_5M_TR200_MP_SMS_ACTIVE_OFF120_V5,SOL_5M_F7_MP_EMA200_VWAP_V6,120,189,0.0,0.0,0,309,0,287,0.0
ETH_5M_TR200_MP_SMS_ACTIVE_OFF120_V5,BTC_15M_V7_BASELINE,120,526,0.0,0.0,0,646,0,646,0.0
ETH_5M_TR200_MP_SMS_ACTIVE_OFF120_V5,BTC_5M_V7_T1_PARENT15M_REGIME,120,526,0.0,0.0,0,646,0,352,0.0
ETH_5M_TR200_MP_SMS_ACTIVE_OFF120_V5,BTC_5M_V7_T2_PARENT15M_SLOPE,120,413,0.0,0.0,0,533,0,366,0.0
ETH_5M_TR200_MP_SMS_ACTIVE_OFF120_V5,BTC_5M_V7_T3_OFI_TS,120,689,0.0,0.0,0,809,0,561,0.0
ETH_5M_TR200_MP_SMS_ACTIVE_OFF120_V5,BTC_5M_V7_T4_HURST_TS_HAWKES,120,918,0.0,0.0,0,1038,0,625,0.0
ETH_5M_TR200_MP_SMS_ACTIVE_OFF120_V5,BTC_5M_V7_T5_PARENT15M_NOTRANGING_MPSKEW,120,219,0.0,0.0,0,339,0,217,0.0
ETH_5M_TR200_MP_SMS_ACTIVE_OFF120_V5,ETH_15M_V7_PG_RV_ABOVE_MED,120,56,0.0,0.0,0,176,0,176,0.0
ETH_5M_TR200_MP_SMS_ACTIVE_OFF120_V5,ETH_15M_V7_PG_VOL_EXTREME_CORE,120,37,0.0,0.0,0,157,0,157,0.0
ETH_5M_TR200_MP_SMS_ACTIVE_OFF120_V5,ETH_15M_V7_PG_VOL_EXTREME_TS,120,35,0.0,0.0,0,155,0,155,0.0
ETH_5M_TR200_MP_SMS_ACTIVE_OFF120_V5,ETH_15M_V7_PI_S1_BTC_15M_TREND,120,64,0.0,0.0,0,184,0,184,0.0
ETH_5M_TR200_MP_SMS_ACTIVE_OFF120_V5,ETH_15M_V7_PI_S1_TS_AND_BTC_15M,120,57,0.0,0.0,0,177,0,177,0.0
ETH_5M_TR200_MP_SMS_ACTIVE_OFF120_V5,ETH_5M_V7_C1_CLOUD_VWAP_HURST_MP,120,163,0.0,0.017985611510791366,0,283,5,278,0.0
ETH_5M_TR200_MP_SMS_ACTIVE_OFF120_V5,ETH_5M_V7_C2_EMA50_HURST_PARENT_RANGING,120,748,0.0,0.011655011655011656,0,868,10,858,0.0
ETH_5M_TR200_MP_SMS_ACTIVE_OFF120_V5,ETH_5M_V7_C3_V6C3_PARENT_RANGING,120,437,0.0,0.012727272727272728,0,557,7,550,0.0
ETH_5M_TR200_MP_SMS_ACTIVE_OFF120_V5,ETH_5M_V7_C4_XA_3SOURCE_PARENT_RANGING,120,105,0.0,0.013513513513513514,0,225,3,222,0.0
ETH_5M_TR200_MP_SMS_ACTIVE_OFF120_V5,ETH_5M_V7_C5_CLOUD_HURST_VWAP_PARENT,120,265,0.0,0.013157894736842105,0,385,5,380,0.0
ETH_5M_TR200_MP_SMS_ACTIVE_OFF120_V5,SOL_15M_V7_S1_BTC_ADX_VOLLOW,120,40,0.0,0.0,0,160,0,149,0.0
ETH_5M_TR200_MP_SMS_ACTIVE_OFF120_V5,SOL_15M_V7_S1_BTC_ADX_VOLLOW_V2,120,42,0.0,0.0,0,162,0,151,0.0
ETH_5M_TR200_MP_SMS_ACTIVE_OFF120_V5,SOL_15M_V7_S3_XADX_ETHVOLLOW,120,52,0.0,0.0,0,172,0,160,0.0
ETH_5M_TR200_MP_SMS_ACTIVE_OFF120_V5,SOL_15M_V7_S5_BTC_SLOPE_STR,120,104,0.0,0.0,0,224,0,202,0.0
ETH_5M_TR200_MP_SMS_ACTIVE_OFF120_V5,SOL_15M_V7_S5_BTC_SLOPE_STR_V2,120,104,0.0,0.0,0,224,0,202,0.0
ETH_5M_TR200_MP_SMS_ACTIVE_OFF120_V5,SOL_5M_V7_S1_BTC_TREND_CCI_HURST_REV,120,661,0.0,0.0,0,781,0,668,0.0
ETH_5M_TR200_MP_SMS_ACTIVE_OFF120_V5,SOL_5M_V7_S2_BTC_F7_OVERBOUGHT_EMA800_VWAP,120,1068,0.0,0.0,0,1188,0,567,0.0
ETH_5M_TR200_MP_SMS_ACTIVE_OFF120_V5,SOL_5M_V7_S3_BTC_F7_AGAINST_CCI_HURST_REV,120,882,0.0,0.0,0,1002,0,822,0.0
ETH_5M_TR200_MP_SMS_ACTIVE_OFF120_V5,SOL_5M_V7_S4_CCI_F7_OVERSOLD_MFI_STOCH,120,673,0.0,0.0,0,793,0,656,0.0
ETH_5M_TR200_MP_SMS_ACTIVE_OFF120_V5,SOL_5M_V7_S5_CCI_F7_OVERSOLD_MFI_STOCH_LIGHT,120,725,0.0,0.0,0,845,0,687,0.0
SOL_15M_RFAGED_TRSTACK_LATE_V5,SOL_15M_RFAGED_TRSTACK_LATE_V5,297,297,1.0,1.0,297,297,283,283,1.0
SOL_15M_RFAGED_TRSTACK_LATE_V5,SOL_15M_TRSTACK_VOL_RIBBON_EMA_MID_V5,297,103,0.0,0.010869565217391304,0,400,4,368,0.0
SOL_15M_RFAGED_TRSTACK_LATE_V5,SOL_5M_DEPTH_UP_HOD_SESSION_V5,297,90,0.0,0.0,0,387,0,357,0.0
SOL_15M_RFAGED_TRSTACK_LATE_V5,SOL_5M_RF_TR_PARTIAL_MID_V5,297,207,0.0,0.0,0,504,0,479,0.0
SOL_15M_RFAGED_TRSTACK_LATE_V5,SOL_5M_RF_TR_PP_MID_V5,297,126,0.0,0.0,0,423,0,404,0.0
SOL_15M_RFAGED_TRSTACK_LATE_V5,BTC_15M_EMA200_MPSKEW_RF_OFF600_DOWN_V6,297,526,0.0,0.0,0,823,0,809,0.0
SOL_15M_RFAGED_TRSTACK_LATE_V5,BTC_15M_EMA800_RIBSLP_HAWKES_OFF840_V6,297,353,0.0,0.0,0,650,0,636,0.0
SOL_15M_RFAGED_TRSTACK_LATE_V5,BTC_15M_VWAPPREM_EMA50_MPSKEW_OFF600_V6,297,359,0.0,0.0,0,656,0,642,0.0
SOL_15M_RFAGED_TRSTACK_LATE_V5,ETH_15M_PW_TRENDSLOPE_TRSTACK_VWAP_VOL_OFFEARLY_V6,297,63,0.0,0.0,0,360,0,346,0.0
SOL_15M_RFAGED_TRSTACK_LATE_V5,ETH_15M_TRSTACK_VWAP_VOL_OFFEARLY_BAND_V6,297,90,0.0,0.0,0,387,0,373,0.0
SOL_15M_RFAGED_TRSTACK_LATE_V5,ETH_5M_BB_MP_HURST_BAND_V6,297,162,0.0,0.0,0,459,0,445,0.0
SOL_15M_RFAGED_TRSTACK_LATE_V5,ETH_5M_CLOUD_RIBBON_MP_HURST_V6,297,481,0.0,0.0,0,778,0,764,0.0
SOL_15M_RFAGED_TRSTACK_LATE_V5,ETH_5M_V5_REPL_OFF120_V6,297,120,0.0,0.0,0,417,0,403,0.0
SOL_15M_RFAGED_TRSTACK_LATE_V5,SOL_15M_HOD_EU_OFF60_240_RF_TR_VWAP80_V6,297,336,0.0,0.058365758754863814,0,633,30,514,0.0
SOL_15M_RFAGED_TRSTACK_LATE_V5,SOL_15M_HOD_EU_TIGHTRIB_RF_TR_VWAP80_V6,297,749,0.05977710233029382,0.09872611464968153,59,987,62,628,0.19865319865319866
SOL_15M_RFAGED_TRSTACK_LATE_V5,SOL_5M_CCI_F7_MFI_PARTIAL_VWAP_V6,297,183,0.0,0.0,0,480,0,441,0.0
SOL_15M_RFAGED_TRSTACK_LATE_V5,SOL_5M_F7_MFI_EMA200_VWAP_V6,297,144,0.0,0.0,0,441,0,408,0.0
SOL_15M_RFAGED_TRSTACK_LATE_V5,SOL_5M_F7_MP_EMA200_VWAP_V6,297,189,0.0,0.0,0,486,0,450,0.0
SOL_15M_RFAGED_TRSTACK_LATE_V5,BTC_15M_V7_BASELINE,297,526,0.0,0.0,0,823,0,809,0.0
SOL_15M_RFAGED_TRSTACK_LATE_V5,BTC_5M_V7_T1_PARENT15M_REGIME,297,526,0.0,0.0,0,823,0,515,0.0
SOL_15M_RFAGED_TRSTACK_LATE_V5,BTC_5M_V7_T2_PARENT15M_SLOPE,297,413,0.0,0.0,0,710,0,529,0.0
SOL_15M_RFAGED_TRSTACK_LATE_V5,BTC_5M_V7_T3_OFI_TS,297,689,0.0,0.0,0,986,0,724,0.0
SOL_15M_RFAGED_TRSTACK_LATE_V5,BTC_5M_V7_T4_HURST_TS_HAWKES,297,918,0.0,0.0,0,1215,0,788,0.0
SOL_15M_RFAGED_TRSTACK_LATE_V5,BTC_5M_V7_T5_PARENT15M_NOTRANGING_MPSKEW,297,219,0.0,0.0,0,516,0,380,0.0
SOL_15M_RFAGED_TRSTACK_LATE_V5,ETH_15M_V7_PG_RV_ABOVE_MED,297,56,0.0,0.0,0,353,0,339,0.0
SOL_15M_RFAGED_TRSTACK_LATE_V5,ETH_15M_V7_PG_VOL_EXTREME_CORE,297,37,0.0,0.0,0,334,0,320,0.0
SOL_15M_RFAGED_TRSTACK_LATE_V5,ETH_15M_V7_PG_VOL_EXTREME_TS,297,35,0.0,0.0,0,332,0,318,0.0
SOL_15M_RFAGED_TRSTACK_LATE_V5,ETH_15M_V7_PI_S1_BTC_15M_TREND,297,64,0.0,0.0,0,361,0,347,0.0
SOL_15M_RFAGED_TRSTACK_LATE_V5,ETH_15M_V7_PI_S1_TS_AND_BTC_15M,297,57,0.0,0.0,0,354,0,340,0.0
SOL_15M_RFAGED_TRSTACK_LATE_V5,ETH_5M_V7_C1_CLOUD_VWAP_HURST_MP,297,163,0.0,0.0,0,460,0,446,0.0
SOL_15M_RFAGED_TRSTACK_LATE_V5,ETH_5M_V7_C2_EMA50_HURST_PARENT_RANGING,297,748,0.0,0.0,0,1045,0,1031,0.0
SOL_15M_RFAGED_TRSTACK_LATE_V5,ETH_5M_V7_C3_V6C3_PARENT_RANGING,297,437,0.0,0.0,0,734,0,720,0.0
SOL_15M_RFAGED_TRSTACK_LATE_V5,ETH_5M_V7_C4_XA_3SOURCE_PARENT_RANGING,297,105,0.0,0.0,0,402,0,388,0.0
SOL_15M_RFAGED_TRSTACK_LATE_V5,ETH_5M_V7_C5_CLOUD_HURST_VWAP_PARENT,297,265,0.0,0.0,0,562,0,548,0.0
SOL_15M_RFAGED_TRSTACK_LATE_V5,SOL_15M_V7_S1_BTC_ADX_VOLLOW,297,40,0.0,0.009708737864077669,0,337,3,309,0.0
SOL_15M_RFAGED_TRSTACK_LATE_V5,SOL_15M_V7_S1_BTC_ADX_VOLLOW_V2,297,42,0.0,0.00964630225080386,0,339,3,311,0.0
SOL_15M_RFAGED_TRSTACK_LATE_V5,SOL_15M_V7_S3_XADX_ETHVOLLOW,297,52,0.0,0.015723270440251572,0,349,5,318,0.0
SOL_15M_RFAGED_TRSTACK_LATE_V5,SOL_15M_V7_S5_BTC_SLOPE_STR,297,104,0.0,0.031073446327683617,0,401,11,354,0.0
SOL_15M_RFAGED_TRSTACK_LATE_V5,SOL_15M_V7_S5_BTC_SLOPE_STR_V2,297,104,0.0,0.031073446327683617,0,401,11,354,0.0
SOL_15M_RFAGED_TRSTACK_LATE_V5,SOL_5M_V7_S1_BTC_TREND_CCI_HURST_REV,297,661,0.0,0.0,0,958,0,831,0.0
SOL_15M_RFAGED_TRSTACK_LATE_V5,SOL_5M_V7_S2_BTC_F7_OVERBOUGHT_EMA800_VWAP,297,1068,0.0,0.0,0,1365,0,730,0.0
SOL_15M_RFAGED_TRSTACK_LATE_V5,SOL_5M_V7_S3_BTC_F7_AGAINST_CCI_HURST_REV,297,882,0.0,0.0,0,1179,0,985,0.0
SOL_15M_RFAGED_TRSTACK_LATE_V5,SOL_5M_V7_S4_CCI_F7_OVERSOLD_MFI_STOCH,297,673,0.0,0.0,0,970,0,819,0.0
SOL_15M_RFAGED_TRSTACK_LATE_V5,SOL_5M_V7_S5_CCI_F7_OVERSOLD_MFI_STOCH_LIGHT,297,725,0.0,0.0,0,1022,0,850,0.0
SOL_15M_TRSTACK_VOL_RIBBON_EMA_MID_V5,SOL_15M_TRSTACK_VOL_RIBBON_EMA_MID_V5,103,103,1.0,1.0,103,103,89,89,1.0
SOL_15M_TRSTACK_VOL_RIBBON_EMA_MID_V5,SOL_5M_DEPTH_UP_HOD_SESSION_V5,103,90,0.0,0.0,0,193,0,163,0.0
SOL_15M_TRSTACK_VOL_RIBBON_EMA_MID_V5,SOL_5M_RF_TR_PARTIAL_MID_V5,103,207,0.0,0.0,0,310,0,285,0.0
SOL_15M_TRSTACK_VOL_RIBBON_EMA_MID_V5,SOL_5M_RF_TR_PP_MID_V5,103,126,0.0,0.0,0,229,0,210,0.0
SOL_15M_TRSTACK_VOL_RIBBON_EMA_MID_V5,BTC_15M_EMA200_MPSKEW_RF_OFF600_DOWN_V6,103,526,0.0,0.0,0,629,0,615,0.0
SOL_15M_TRSTACK_VOL_RIBBON_EMA_MID_V5,BTC_15M_EMA800_RIBSLP_HAWKES_OFF840_V6,103,353,0.0,0.0,0,456,0,442,0.0
SOL_15M_TRSTACK_VOL_RIBBON_EMA_MID_V5,BTC_15M_VWAPPREM_EMA50_MPSKEW_OFF600_V6,103,359,0.0,0.0,0,462,0,448,0.0
SOL_15M_TRSTACK_VOL_RIBBON_EMA_MID_V5,ETH_15M_PW_TRENDSLOPE_TRSTACK_VWAP_VOL_OFFEARLY_V6,103,63,0.0,0.0,0,166,0,152,0.0
SOL_15M_TRSTACK_VOL_RIBBON_EMA_MID_V5,ETH_15M_TRSTACK_VWAP_VOL_OFFEARLY_BAND_V6,103,90,0.0,0.0,0,193,0,179,0.0
SOL_15M_TRSTACK_VOL_RIBBON_EMA_MID_V5,ETH_5M_BB_MP_HURST_BAND_V6,103,162,0.0,0.0,0,265,0,251,0.0
SOL_15M_TRSTACK_VOL_RIBBON_EMA_MID_V5,ETH_5M_CLOUD_RIBBON_MP_HURST_V6,103,481,0.0,0.0,0,584,0,570,0.0
SOL_15M_TRSTACK_VOL_RIBBON_EMA_MID_V5,ETH_5M_V5_REPL_OFF120_V6,103,120,0.0,0.0,0,223,0,209,0.0
SOL_15M_TRSTACK_VOL_RIBBON_EMA_MID_V5,SOL_15M_HOD_EU_OFF60_240_RF_TR_VWAP80_V6,103,336,0.013856812933025405,0.01744186046511628,6,433,6,344,0.05825242718446602
SOL_15M_TRSTACK_VOL_RIBBON_EMA_MID_V5,SOL_15M_HOD_EU_TIGHTRIB_RF_TR_VWAP80_V6,103,749,0.0047169811320754715,0.010183299389002037,4,848,5,491,0.038834951456310676
SOL_15M_TRSTACK_VOL_RIBBON_EMA_MID_V5,SOL_5M_CCI_F7_MFI_PARTIAL_VWAP_V6,103,183,0.0,0.0,0,286,0,247,0.0
SOL_15M_TRSTACK_VOL_RIBBON_EMA_MID_V5,SOL_5M_F7_MFI_EMA200_VWAP_V6,103,144,0.0,0.0,0,247,0,214,0.0
SOL_15M_TRSTACK_VOL_RIBBON_EMA_MID_V5,SOL_5M_F7_MP_EMA200_VWAP_V6,103,189,0.0,0.0,0,292,0,256,0.0
SOL_15M_TRSTACK_VOL_RIBBON_EMA_MID_V5,BTC_15M_V7_BASELINE,103,526,0.0,0.0,0,629,0,615,0.0
SOL_15M_TRSTACK_VOL_RIBBON_EMA_MID_V5,BTC_5M_V7_T1_PARENT15M_REGIME,103,526,0.0,0.0,0,629,0,321,0.0
SOL_15M_TRSTACK_VOL_RIBBON_EMA_MID_V5,BTC_5M_V7_T2_PARENT15M_SLOPE,103,413,0.0,0.0,0,516,0,335,0.0
SOL_15M_TRSTACK_VOL_RIBBON_EMA_MID_V5,BTC_5M_V7_T3_OFI_TS,103,689,0.0,0.0,0,792,0,530,0.0
SOL_15M_TRSTACK_VOL_RIBBON_EMA_MID_V5,BTC_5M_V7_T4_HURST_TS_HAWKES,103,918,0.0,0.0,0,1021,0,594,0.0
SOL_15M_TRSTACK_VOL_RIBBON_EMA_MID_V5,BTC_5M_V7_T5_PARENT15M_NOTRANGING_MPSKEW,103,219,0.0,0.0,0,322,0,186,0.0
SOL_15M_TRSTACK_VOL_RIBBON_EMA_MID_V5,ETH_15M_V7_PG_RV_ABOVE_MED,103,56,0.0,0.0,0,159,0,145,0.0
SOL_15M_TRSTACK_VOL_RIBBON_EMA_MID_V5,ETH_15M_V7_PG_VOL_EXTREME_CORE,103,37,0.0,0.0,0,140,0,126,0.0
SOL_15M_TRSTACK_VOL_RIBBON_EMA_MID_V5,ETH_15M_V7_PG_VOL_EXTREME_TS,103,35,0.0,0.0,0,138,0,124,0.0
SOL_15M_TRSTACK_VOL_RIBBON_EMA_MID_V5,ETH_15M_V7_PI_S1_BTC_15M_TREND,103,64,0.0,0.0,0,167,0,153,0.0
SOL_15M_TRSTACK_VOL_RIBBON_EMA_MID_V5,ETH_15M_V7_PI_S1_TS_AND_BTC_15M,103,57,0.0,0.0,0,160,0,146,0.0
SOL_15M_TRSTACK_VOL_RIBBON_EMA_MID_V5,ETH_5M_V7_C1_CLOUD_VWAP_HURST_MP,103,163,0.0,0.0,0,266,0,252,0.0
SOL_15M_TRSTACK_VOL_RIBBON_EMA_MID_V5,ETH_5M_V7_C2_EMA50_HURST_PARENT_RANGING,103,748,0.0,0.0,0,851,0,837,0.0
SOL_15M_TRSTACK_VOL_RIBBON_EMA_MID_V5,ETH_5M_V7_C3_V6C3_PARENT_RANGING,103,437,0.0,0.0,0,540,0,526,0.0
SOL_15M_TRSTACK_VOL_RIBBON_EMA_MID_V5,ETH_5M_V7_C4_XA_3SOURCE_PARENT_RANGING,103,105,0.0,0.0,0,208,0,194,0.0
SOL_15M_TRSTACK_VOL_RIBBON_EMA_MID_V5,ETH_5M_V7_C5_CLOUD_HURST_VWAP_PARENT,103,265,0.0,0.0,0,368,0,354,0.0
SOL_15M_TRSTACK_VOL_RIBBON_EMA_MID_V5,SOL_15M_V7_S1_BTC_ADX_VOLLOW,103,40,0.007042253521126761,0.008547008547008548,1,142,1,117,0.025
SOL_15M_TRSTACK_VOL_RIBBON_EMA_MID_V5,SOL_15M_V7_S1_BTC_ADX_VOLLOW_V2,103,42,0.006944444444444444,0.008403361344537815,1,144,1,119,0.023809523809523808
SOL_15M_TRSTACK_VOL_RIBBON_EMA_MID_V5,SOL_15M_V7_S3_XADX_ETHVOLLOW,103,52,0.006493506493506494,0.0078125,1,154,1,128,0.019230769230769232
SOL_15M_TRSTACK_VOL_RIBBON_EMA_MID_V5,SOL_15M_V7_S5_BTC_SLOPE_STR,103,104,0.00975609756097561,0.011834319526627219,2,205,2,169,0.019417475728155338
SOL_15M_TRSTACK_VOL_RIBBON_EMA_MID_V5,SOL_15M_V7_S5_BTC_SLOPE_STR_V2,103,104,0.00975609756097561,0.011834319526627219,2,205,2,169,0.019417475728155338
SOL_15M_TRSTACK_VOL_RIBBON_EMA_MID_V5,SOL_5M_V7_S1_BTC_TREND_CCI_HURST_REV,103,661,0.0,0.0,0,764,0,637,0.0
