n,wr,dpt,sum_pnl,max_dd,max_ls,sharpe,n_per_day,stack,score,stack_size
9941,0.7989135901820742,-0.3263892835126832,-3244.6358673995837,3483.393934270384,13,-9.234523580196777,552.2777777777778,g_mp_no_extreme_50+g_tr_full_stack_with,-14.33725338169194,R2
11118,0.8696708041014571,-0.3327824397936447,-3699.875165625742,3804.852445270743,13,-10.203444057170293,617.6666666666666,g_tr_above_ema800+g_depth_250_loose,-13.636074398779073,R2
13164,0.7528866605894865,-0.33445111996464844,-4402.714543214632,5464.53354971487,13,-9.596491786552802,731.3333333333334,g_tr_above_ema50+g_mp_no_extreme_50,-14.805584514069784,R2
12599,0.7543455829827764,-0.33714894769370096,-4247.739591992939,5610.983143179994,7,-9.896781978676037,699.9444444444445,g_cci_with+g_mp_no_extreme_50,-8.793693117865937,R2
14869,0.7796085816127514,-0.3542870898528321,-5267.89473902176,5494.869188831797,13,-11.59502859136301,826.0555555555555,g_tr_above_ema200+g_mp_no_extreme_50,-14.558201273725318,R2
13776,0.774027293844367,-0.35897979005121083,-4945.305587745481,5331.335746708379,9,-12.981824164908893,765.3333333333334,g_ribbon_agrees+g_mp_no_extreme_50,-10.618706851607541,R2
7131,0.7719814892721918,-0.35928476018956734,-2562.059624911805,2936.5083811272993,7,-10.745742445377353,396.1666666666667,g_bb_pos_extreme_with+g_tr_full_stack_with,-8.63946986746765,R2
4162,0.7679000480538203,-0.3647755911555378,-1518.1960103893484,1732.2817471621963,7,-7.056775476609417,231.22222222222223,g_tr_above_ema800+g_cci_extreme_with,-8.685775110617335,R2
13541,0.8539989661029466,-0.37321097958401206,-5053.649874547107,5178.018016259205,14,-12.529259562864794,752.2777777777778,g_mp_no_extreme_150+g_depth_250_loose,-14.833221318554546,R2
13653,0.7557313410971948,-0.38627314175094074,-5273.787204325594,5690.261190977745,8,-14.048708723092828,758.5,g_R1_six+g_mp_no_extreme_100,-9.828959730778994,R2
12860,0.7220062208398134,-0.3994723510030077,-5137.214433898679,6100.367574307726,7,-13.322442715411002,714.4444444444445,g_cci_strong_with+g_mp_no_extreme_150,-9.179410142604874,R2
14025,0.7662032085561498,-0.4032122015359184,-5655.051126541256,6197.239197653051,13,-12.743056634558481,779.1666666666666,g_tr_above_cloud+g_mp_no_extreme_50,-14.741180115974421,R2
20780,0.7406641000962464,-0.4090318315277506,-8499.681459146657,8907.40954837078,11,-18.21534093655805,1154.4444444444443,g_ribbon_agrees+g_mp_no_extreme_100,-13.002390830565286,R2
17714,0.7347860449362087,-0.4117522188448647,-7293.778804617933,7844.877183264814,8,-18.801893285230303,984.1111111111111,g_R1_five+g_mp_no_extreme_100,-10.063891769482778,R2
7806,0.7932359723289777,-0.4133561701566537,-3226.658264242839,3317.8983550052003,13,-10.463422691260291,433.6666666666667,g_tr_stack_with+g_mp_no_extreme_100,-14.480996446866877,R2
6421,0.7473913720604267,-0.4139993725446947,-2658.2899711094847,3123.7609943277125,8,-7.233651459609477,356.72222222222223,g_tr_partial_stack_with+g_mp_wt_no_extreme_100,-9.940085651940427,R2
6154,0.7814429639259018,-0.4348987683094858,-2676.367020176576,2748.8902006906765,10,-11.229516048315215,341.8888888888889,g_cci_strong_with+g_tr_stack_with,-11.620469129050466,R2
4953,0.7575206945285685,-0.45749927109958155,-2265.9938897562274,2762.6320329086484,5,-8.763483686981116,275.1666666666667,g_R1_six+g_mp_wt_no_extreme_100,-7.882292325813896,R2
5336,0.7687406296851574,-0.46004996419250493,-2454.8266089312065,2928.1148724677655,8,-8.3364566422125,296.44444444444446,g_mp_wt_no_extreme_100+g_tr_full_stack_with,-9.77264366734093,R2
22308,0.7445311099157254,-0.46673147006475785,-10411.845634204617,10516.846554880463,19,-17.515431615622706,1239.3333333333333,g_tr_above_ema200+g_mp_no_extreme_100,-21.021420370907506,R2
6830,0.7859443631039531,-0.4707817469756383,-3215.4393318436096,3349.952540149361,10,-12.41141511421733,379.44444444444446,g_bb_pos_strong_with+g_tr_stack_with,-11.611338115936107,R2
6391,0.7347832890001564,-0.4725229105612682,-3019.8939213970652,3724.7194497347805,7,-9.541912989000698,355.05555555555554,g_R1_five+g_mp_wt_no_extreme_100,-9.124690020559704,R2
8183,0.7425149700598802,-0.4728625663508556,-3869.4343804490513,4203.390041497795,11,-7.95427194745109,454.6111111111111,g_tr_above_ema200+g_mp_wt_no_extreme_100,-13.047712865752054,R2
14593,0.7655725347769479,-0.47423772145242843,-6920.551069155288,7061.867952123045,19,-15.0663167295577,810.7222222222222,g_mp_no_extreme_100+g_tr_full_stack_with,-20.81851237368295,R2
7392,0.7148268398268398,-0.4749417423284034,-3510.769359291558,3843.3788441453867,8,-13.29061464555331,410.6666666666667,g_tr_above_ema50+g_mp_wt_no_extreme_100,-10.326673344060005,R2
7774,0.7287110882428608,-0.4864124681446245,-3781.370527356311,4316.734181659335,8,-9.858913840236278,431.8888888888889,g_tr_above_cloud+g_mp_wt_no_extreme_100,-10.199301585716016,R2
6993,0.7184327184327184,-0.49364724367107754,-3452.0751749918454,3986.4478994077263,7,-11.047050402976469,388.5,g_bb_pos_with+g_mp_wt_no_extreme_100,-9.309320059343893,R2
19429,0.7324617839312368,-0.5135026349045159,-9976.842693559838,10127.256196664075,22,-18.330616514296384,1079.388888888889,g_mp_no_extreme_150+g_tr_partial_stack_with,-24.18888479559215,R2
19282,0.716575044082564,-0.5149470737144306,-9929.209475361651,10581.425038890224,10,-19.359341527650205,1071.2222222222222,g_bb_pos_with+g_mp_no_extreme_100,-12.349196632888791,R2
9854,0.7520803734524051,-0.5244037924120255,-5167.474970428099,5480.568916289779,8,-16.287580681762616,547.4444444444445,g_cci_strong_with+g_tr_full_stack_with,-10.003600057887974,R2
21296,0.7297145003756574,-0.5253723386110113,-11188.329323060098,11351.93838961827,19,-22.40168992743451,1183.111111111111,g_tr_above_cloud+g_mp_no_extreme_100,-21.228227334854438,R2
20214,0.7141090333432275,-0.5294350363316582,-10701.99982440814,10960.290547399707,19,-22.52683940828908,1123.0,g_mp_no_extreme_100+g_tr_above_ema50,-21.38834470289938,R2
7262,0.7630129440925365,-0.531200337372761,-3857.5768500009904,4123.724227030782,8,-15.632464292350477,403.44444444444446,g_bb_pos_extreme_with+g_tr_above_ema800,-9.901070896447397,R2
5310,0.7267419962335216,-0.5323144820535959,-2826.5898997045942,3449.212126165015,7,-9.58366440114953,295.0,g_tr_partial_stack_with+g_cci_extreme_with,-9.26489451971838,R2
5311,0.7266051591037469,-0.536921464828581,-2851.5898997045942,3474.212126165015,7,-9.628648312293944,295.05555555555554,g_tr_above_ema200+g_cci_extreme_with,-9.270869873791112,R2
8402,0.780409426327065,-0.5376038081521743,-4516.947196094568,4638.702577189021,13,-13.23243747171821,466.77777777777777,g_mp_no_extreme_150+g_tr_stack_with,-14.733509544881525,R2
2922,0.7960301163586585,-0.5445171098276361,-1591.0789949163527,1708.6210978684192,6,-7.3723532348836525,162.33333333333334,g_tr_stack_with+g_mp_wt_no_extreme_100,-7.584215946241051,R2
19324,0.716207824466984,-0.5479865004787545,-10589.291135251453,11277.791799872572,10,-19.590741412797787,1073.5555555555557,g_mp_no_extreme_100+g_cci_with,-12.385908255808914,R2
3793,0.7756393356182442,-0.5577019477189439,-2115.363487697954,2364.894170831719,8,-10.125078273749974,210.72222222222223,g_bb_pos_extreme_with+g_R1_full,-9.801308591536502,R2
5823,0.7827580285076421,-0.5598737020262207,-3260.144566898683,3558.9114405907067,8,-11.934573693715622,323.5,g_R1_full+g_mp_no_extreme_100,-9.7322934169498,R2
6998,0.717347813661046,-0.5612496982546366,-3927.6253883859463,4400.309475208392,7,-12.332533846909415,388.77777777777777,g_cci_with+g_mp_wt_no_extreme_100,-9.387771561644175,R2
14947,0.7383421422359002,-0.5615554508409512,-8393.569323719697,8683.52247600622,7,-19.217732683881668,830.3888888888889,g_mp_no_extreme_150+g_R1_six,-9.17813402848195,R2
2221,0.7919855920756416,-0.5647126919062249,-1254.2268887237253,1480.182803150259,5,-7.565387725752912,123.38888888888889,g_R1_full+g_mp_wt_no_extreme_100,-7.64485677114981,R2
14207,0.7195748574646301,-0.5680200141469133,-8069.860340985198,9007.457148956357,7,-16.303855582165028,789.2777777777778,g_mp_no_extreme_150+g_bb_pos_strong_with,-9.372271439500611,R2
10795,0.7556276053728578,-0.5745554446292561,-6202.326024772819,6400.834959371243,8,-17.689905719434776,599.7222222222222,g_bb_pos_strong_with+g_tr_full_stack_with,-10.018279390900679,R2
19567,0.7154903664332806,-0.5866078911778109,-11478.156606676224,11800.267703015603,8,-25.682888942004126,1087.0555555555557,g_mp_no_extreme_150+g_R1_five,-10.431704226845005,R2
22829,0.723290551491524,-0.5957076656911009,-13599.410300062144,13955.704133070007,11,-23.516762727092445,1268.2777777777778,g_mp_no_extreme_150+g_ribbon_agrees,-13.362802150775861,R2
3977,0.7301986421926074,-0.6055100673356296,-2408.113537793799,3575.2512431989057,6,-7.042957067098405,220.94444444444446,g_mfi_strong_with+g_cci_extreme_with,-8.303523645409555,R2
6958,0.7428858867490659,-0.6086114443850513,-4234.718430031187,4368.380261899472,5,-21.523317037864356,386.55555555555554,g_mp_wt_no_extreme_100+g_mp_no_extreme_50,-8.179752576894392,R2
4104,0.7378167641325536,-0.6183900821282047,-2537.872897054152,2927.9919668407774,5,-11.470457403128504,228.0,g_cci_strong_with+g_mp_wt_no_extreme_100,-8.240222440802668,R2
4065,0.8093480934809348,-0.6233613674211008,-2533.9639585667746,2612.6572067647453,7,-11.764422122155395,225.83333333333334,g_R1_full+g_mp_no_extreme_50,-8.529880432611751,R2
15833,0.7503947451525296,-0.6272326292622287,-9930.974219108866,10080.878627849916,22,-17.698809750630094,879.6111111111111,g_mp_no_extreme_150+g_tr_full_stack_with,-24.123285177736932,R2
4588,0.7364864864864865,-0.6280319811616286,-2881.410729569552,3314.922514301261,5,-12.240530159014172,254.88888888888889,g_bb_pos_strong_with+g_mp_wt_no_extreme_100,-8.263167116296763,R2
10060,0.7637176938369782,-0.6392242055836691,-6430.595508171711,6742.8976796175675,8,-17.710879638670452,558.8888888888889,g_mfi_strong_with+g_tr_full_stack_with,-10.002047267213888,R2
8540,0.771311475409836,-0.6467700403081343,-5523.416144231467,5642.948085033086,13,-18.229438861873184,474.44444444444446,g_tr_stack_with+g_tr_above_cloud,-14.933655286209774,R2
10171,0.7518434765509783,-0.6506051148366798,-6617.304623003871,7244.037345890217,9,-18.72930780001427,565.0555555555555,g_mfi_strong_with+g_mp_no_extreme_50,-11.132170349326897,R2
8613,0.7706954603506327,-0.6517525252354971,-5613.544499853337,5735.299880947869,13,-18.2794054548013,478.5,g_ribbon_agrees+g_tr_stack_with,-14.944797921729169,R2
8454,0.7719422758457535,-0.6530782160397927,-5521.123238400407,5640.655179202014,13,-19.01283220926679,469.6666666666667,g_tr_stack_with+g_tr_above_ema50,-14.933655457582258,R2
8454,0.7719422758457535,-0.6530782160397927,-5521.123238400407,5640.655179202014,13,-19.01283220926679,469.6666666666667,g_tr_stack_with+g_tr_full_stack_with,-14.933655457582258,R2
8454,0.7719422758457535,-0.6530782160397927,-5521.123238400407,5640.655179202014,13,-19.01283220926679,469.6666666666667,g_tr_stack_with+g_tr_partial_stack_with,-14.933655457582258,R2
8603,0.7707776357084738,-0.6576296334725948,-5657.587736764734,5779.34311785927,13,-18.37640718772309,477.94444444444446,g_tr_above_ema200+g_tr_stack_with,-14.949853276387858,R2
8621,0.7703282681823455,-0.6604363392549298,-5693.62168071675,5815.377061811286,13,-18.638695703141792,478.94444444444446,g_tr_above_ema800+g_tr_stack_with,-14.957153657431476,R2
7768,0.7760041194644696,-0.6664168285020765,-5176.725923804131,5296.917941286909,9,-17.172031287184872,431.55555555555554,g_R1_six+g_tr_stack_with,-10.906375633857381,R2
24454,0.7273656661486874,-0.6689042311856576,-16357.38406941407,16478.724321735277,22,-23.797254881278885,1358.5555555555557,g_tr_above_ema200+g_mp_no_extreme_150,-24.395247569698782,R2
6259,0.7699312989295415,-0.6699737467076686,-4193.365680643298,4539.448571169117,10,-13.913126020246477,347.72222222222223,g_mp_no_extreme_150+g_R1_full,-11.970660757412254,R2
12547,0.7519725830875906,-0.671169376371311,-8421.16216533084,8620.859404460954,11,-22.01209655017293,697.0555555555555,g_R1_six+g_tr_full_stack_with,-13.151443545495404,R2
8370,0.77168458781362,-0.673064229497918,-5633.547600897574,5753.079541699187,12,-19.951731304191085,465.0,g_R1_five+g_tr_stack_with,-13.956218351361718,R2
8388,0.7714592274678111,-0.6736279330856147,-5650.391102722137,5769.923043523744,11,-20.29889303470695,466.0,g_bb_pos_with+g_tr_stack_with,-12.959035658407503,R2
8396,0.7713196760362078,-0.6768937807703146,-5683.2001833475615,5802.732124149181,12,-19.84444230474486,466.44444444444446,g_tr_stack_with+g_cci_with,-13.963697020408237,R2
14967,0.749649228302265,-0.6799132663230281,-10176.261857056761,10326.166265797798,10,-22.658640477314158,831.5,g_ribbon_agrees+g_tr_full_stack_with,-12.183420983300378,R2
10048,0.7430334394904459,-0.6862643672594798,-6895.584362223253,7134.209907568607,8,-22.263960284280934,558.2222222222222,g_cci_strong_with+g_tr_above_ema800,-10.255929972355021,R2
4903,0.7866612278197023,-0.7056081592171918,-3459.596804641891,3577.4268190416556,6,-14.578315994986664,272.3888888888889,g_R1_full+g_tr_stack_with,-7.838995881020169,R2
5692,0.7146872803935348,-0.7108883202420717,-4046.3763188178723,5203.429861902355,9,-12.471849908755486,316.22222222222223,g_mfi_strong_with+g_mp_wt_no_extreme_100,-11.564015516306725,R2
7579,0.7324185248713551,-0.7135198101135267,-5407.766640850419,5718.854128494838,11,-12.623449520596232,421.05555555555554,g_ribbon_agrees+g_mp_wt_no_extreme_100,-13.389334561399977,R2
9072,0.7271825396825397,-0.720155018132231,-6533.2463244956,7332.052726891662,6,-16.687174655477357,504.0,g_tr_above_ema200+g_bb_pos_extreme_with,-8.448329621306835,R2
9072,0.7271825396825397,-0.720155018132231,-6533.2463244956,7332.052726891662,6,-16.687174655477357,504.0,g_bb_pos_extreme_with+g_tr_partial_stack_with,-8.448329621306835,R2
5761,0.7859746571775733,-0.727071727967494,-4188.660224820733,4475.602788915329,7,-13.10795425569606,320.05555555555554,g_mfi_strong_with+g_tr_stack_with,-8.867325156191761,R2
23543,0.7100199634710954,-0.7315323619563758,-17222.466397538956,17387.514369074317,22,-30.543271256417782,1307.9444444444443,g_mp_no_extreme_150+g_tr_above_cloud,-24.63133272724542,R2
21500,0.6943720930232559,-0.7368912731388967,-15843.162372486278,16144.97781174887,10,-29.86911957522563,1194.4444444444443,g_mp_no_extreme_150+g_bb_pos_with,-12.793170342906338,R2
5473,0.7131372190754613,-0.7415157258249312,-4058.3155674398486,4858.237957007348,7,-11.218168499543118,304.05555555555554,g_tr_above_cloud+g_cci_extreme_with,-9.610143535070318,R2
14629,0.745778932257844,-0.7445399631468714,-10891.875120875582,11062.358420925959,11,-25.56586769292089,812.7222222222222,g_R1_five+g_tr_full_stack_with,-13.286750640568432,R2
4822,0.7233513065118208,-0.7447110631610451,-3590.9967465625596,4125.6747539847875,6,-11.463832294732383,267.8888888888889,g_R1_six+g_cci_extreme_with,-8.511197998042837,R2
22588,0.6912962635027449,-0.7492171474824924,-16923.316927334537,17177.383865497195,22,-29.424603348178085,1254.888888888889,g_mp_no_extreme_150+g_tr_above_ema50,-24.836254512455042,R2
7996,0.7294897448724362,-0.7496678990149118,-5994.344520523235,6239.769145661005,11,-12.593662332424758,444.22222222222223,g_tr_above_ema800+g_mp_wt_no_extreme_100,-13.45477045029055,R2
6336,0.7621527777777778,-0.7530227220859617,-4771.151967136653,4927.44348313416,10,-14.78922928518254,352.0,g_R1_full+g_tr_full_stack_with,-12.131494944308184,R2
14813,0.7433335583608992,-0.7617479949669859,-11283.773049445961,11403.442857796688,12,-24.760254210388453,822.9444444444445,g_bb_pos_with+g_tr_full_stack_with,-14.328412411357995,R2
14768,0.7437026002166848,-0.7617915254536763,-11250.137247899893,11394.807056250625,12,-25.269893564301736,820.4444444444445,g_cci_with+g_tr_full_stack_with,-14.324765523286828,R2
21544,0.6941143705904196,-0.7661900479235516,-16506.798392464996,16884.790029188018,10,-28.723371358106853,1196.888888888889,g_mp_no_extreme_150+g_cci_with,-12.825046342019355,R2
15768,0.7128361237950279,-0.7908294055449043,-12469.79806663205,13931.638297980293,10,-24.033257097103007,876.0,g_mfi_strong_with+g_mp_no_extreme_100,-12.662468167594625,R2
11086,0.7431896085152444,-0.7945893012930578,-8808.816994134839,8975.956331586622,8,-23.14627338599458,615.8888888888889,g_bb_pos_strong_with+g_tr_above_ema800,-10.362693216140613,R2
6399,0.7588685732145648,-0.8104626920813627,-5186.15076662864,5356.5905127167025,10,-16.466431078704847,355.5,g_R1_full+g_tr_partial_stack_with,-12.221776959935715,R2
6399,0.7588685732145648,-0.8104626920813627,-5186.15076662864,5356.5905127167025,10,-16.466431078704847,355.5,g_tr_above_ema200+g_R1_full,-12.221776959935715,R2
10682,0.6921924733196031,-0.8128629130236402,-8683.001636918525,8757.508054413016,5,-28.614372380969954,593.4444444444445,g_mp_no_extreme_100+g_mp_wt_no_extreme_100,-8.890938179827609,R2
14945,0.7274673803947809,-0.8133621161321322,-12155.696825594716,12482.675055767219,9,-35.36564110947292,830.2777777777778,g_tr_above_ema200+g_R1_six,-11.538688312184323,R2
14840,0.7272237196765499,-0.8161385062481414,-12111.495432722419,12419.968896863085,9,-34.04117834008871,824.4444444444445,g_R1_six+g_tr_partial_stack_with,-11.543901309482642,R2
4916,0.7540683482506102,-0.8264480723626149,-4062.8187237346147,4451.932805922203,9,-13.550366201324556,273.1111111111111,g_cci_strong_with+g_R1_full,-11.285764589856512,R2
14297,0.7607190319647479,-0.8375107492398783,-11973.89118188254,12045.169520106403,13,-26.0224295610976,794.2777777777778,g_tr_above_ema800+g_mp_no_extreme_50,-15.2303204295924,R2
13005,0.740561322568243,-0.8659013093407142,-11261.046527975988,11464.768183509033,11,-27.259200103827617,722.5,g_R1_six+g_tr_above_ema800,-13.460288083658284,R2
12719,0.7103545876248133,-0.872156968913869,-11092.9644876155,11199.191088743026,8,-29.162808002842475,706.6111111111111,g_cci_strong_with+g_tr_partial_stack_with,-10.768611092665736,R2
